coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODImmature2
146x146,0.0,0.0,46.562686205,6.3579168070000005,2.056961717,64.61897331,0.0,22.292156775000002,0.0,0.0,7.007319856,0.0,11.102523702,0.0,2.651652242,1.704767878,13.456926554999999,0.685660073,5.450567799,5.485149617,35.600969748000004,38.921584513,23.451060013,0.685660073,1.649354052,2.651652242,0.0,0.685660073,3.728008539,0.0,1.822195016,1.253927059,85.211630005,32.723014695,0.0,0.0,6.321715427,2.195958317,1.392960801,0.685660073,0.0,0.685660073,5.749376163,0.685660073,1.253927059,1.965992169,2.651652242,18.842798524000003,3.07603238,26.677436746999998,0.0,1.253927059,0.568266986,0.0,0.0,35.359486409999995,0.685660073,10.037834785000001,0.0,0.824693815,0.0,24.617273783999998,1.392960801,5.871496648,0.568266986,1.253927059,3.35895297,6.460749169,0.0,0.824693815,4.625873984,10.788427966,0.685660073,39.033333362,102.892413196,0.0,0.0,13.93393776,3.1025271119999998,4.617625233,5.636055354,0.0,0.0,0.0,1.136534943,0.0,3.07603238,0.0,2.651652242,2.646888831,2.195958317,27.446147422,0.0,11.088187352,17.383718207,116.400951262,1.939531488,3.0206185540000003,0.0,8.278835598,0.824693815,0.685660073,4.864509431,12.482419343,0.0,0.685660073,1.253927059,63.497481013,3.93196516,12.706303536,5.636055354,7.146409242,38.568353476000006,3.0206185540000003,9.00483686,0.568266986,0.824693815,0.0,11.903449290000001,16.650710914,16.770012281,68.35083433,0.568266986,1.965992169,14.429730763999999,8.913339965,0.0,1.253927059,3.1025271119999998,11.957226423,8.604543467,34.490148958999995,1.371264502,0.0,23.951509145,0.047526092,0.019809424,0.111341453,0.14559616600000003,0.012400446999999998,0.07402792,0.019721556,0.452947761,0.0,0.157891858,0.057659233,0.0,1.591323214,0.013323,0.033651804,0.033758265999999995,0.902465471,0.537107232,0.043859921999999996,0.001682785,3.0,3.0
147x147,0.0,1.932715942,23.435870875,14.088635594,2.056961717,29.541502792000003,3.865416235,21.531699026000002,0.0,0.0,7.007319856,0.0,13.035239643999999,0.0,2.651652242,1.704767878,15.389642496999999,0.685660073,0.824693815,9.350565852,3.219919228,34.295710529,4.948123813,0.685660073,7.447492422,4.584368184,1.932715942,0.685660073,3.728008539,0.0,1.822195016,1.253927059,121.934089425,36.58843093,1.932715942,1.932715942,6.321715427,6.061374552,1.392960801,0.685660073,0.0,18.080668873,7.682092105,0.685660073,1.253927059,1.965992169,2.651652242,16.149640482000002,3.07603238,44.072445547,0.0,1.253927059,0.568266986,0.0,0.0,56.61819686,12.280713093,11.970550727000001,0.0,0.824693815,0.0,12.673515986,1.392960801,27.130207098,0.568266986,5.119343294,5.291668912,6.460749169,0.0,0.824693815,0.0,10.788427966,0.685660073,48.696838929,49.318422008,0.0,0.0,6.614856654,12.766032678999998,4.617625233,5.636055354,0.0,0.0,0.0,1.136534943,0.0,3.07603238,1.932715942,2.651652242,2.646888831,2.195958317,39.041200442,0.0,30.416437672,25.114436994000002,176.31255021200002,7.737669858,3.0206185540000003,1.932715942,8.278835598,0.824693815,0.685660073,8.729925666,12.482419343,3.865416235,2.618376015,1.253927059,63.497481013,3.93196516,18.504441906,5.636055354,7.146409242,26.624595678000006,3.0206185540000003,9.00483686,0.568266986,0.824693815,0.0,2.651652242,16.650710914,22.568150651,76.081553117,0.568266986,5.831408404,14.429730763999999,10.846055907,3.865416235,1.253927059,6.967943347,11.957226423,12.469959701999999,42.220867745999996,1.371264502,0.0,0.824693815,0.047526092,0.00491609,0.076213587,0.08574959300000001,0.030785695999999998,0.043976275,0.019721556,0.0,0.183308543,0.0,0.075537402,0.146909104,0.842821936,0.0,0.030813585,0.026267389,0.902465471,0.527670742,0.024145604999999997,0.001682785,3.0,3.0
148x148,0.0,0.0,36.146060425,9.777690168,2.056961717,42.928843119999996,9.403991771,53.068213345000004,0.0,0.0,3.936022072,1.709879628,6.321408918,0.0,17.186249552,1.704767878,19.441501793999997,0.685660073,7.160447427,7.195029245000001,44.150235945000006,38.921584513,26.015817583,1.5406006429999999,1.649354052,3.506592812,0.85494057,1.5406006429999999,3.728008539,0.0,1.822195016,2.108867629,89.327084265,11.032884505,0.0,0.0,1.5406006429999999,4.760715887,1.392960801,0.685660073,0.0,0.685660073,7.459255791,0.685660073,1.253927059,1.965992169,3.506592812,26.537206197000003,3.07603238,22.751261020999998,0.0,2.108867629,0.568266986,0.85494057,0.85494057,37.069366038,1.5406006429999999,17.732242458,0.0,1.679634385,0.0,28.891879486999997,8.232490325,13.565904321,0.568266986,2.108867629,3.35895297,0.824693815,0.85494057,0.824693815,5.480814554,11.643368536,1.5406006429999999,34.601296536,87.69211078400001,0.0,0.85494057,20.773467284,3.1025271119999998,5.472565803,0.0,0.85494057,24.79288964,0.0,1.136534943,0.0,4.785912008,0.0,2.651652242,2.646888831,3.905837945,26.93966194,0.0,20.492179123,25.07812588,143.760544662,4.5042890579999995,3.0206185540000003,0.85494057,8.278835598,6.809269054,0.685660073,5.719450001,12.482419343,1.709879628,2.3955397009999997,1.253927059,63.497481013,3.93196516,19.54583306,0.0,3.220233516,39.423294046,3.0206185540000003,29.522742559999998,0.568266986,0.824693815,0.0,11.903449290000001,18.360590542,11.133956927,63.063843219,1.423207556,1.965992169,14.429730763999999,15.752869489,0.85494057,1.253927059,3.1025271119999998,0.685660073,10.314423094999999,37.90992231999999,1.371264502,0.0,24.806449715,0.059127907,0.019809424,0.10849209700000001,0.162619146,0.012400446999999998,0.032123213,0.019721556,0.452947761,0.0,0.157891858,0.13399804299999998,0.0,1.480292052,0.013323,0.10430298399999999,0.031307087,1.000516435,0.046716984999999996,0.043859921999999996,0.001682785,3.0,3.0
149x149,0.0,1.932715942,13.019245094999999,17.508408955,2.056961717,7.851372602,13.269408005999999,52.307755596,0.0,0.0,3.936022072,1.709879628,8.254124860000001,0.0,17.186249552,1.704767878,21.374217736,0.685660073,2.534573443,11.06044548,11.769185425,34.295710529,7.512881383,1.5406006429999999,7.447492422,5.439308754,2.787656512,1.5406006429999999,3.728008539,0.0,1.822195016,2.108867629,126.049543685,14.89830074,1.932715942,1.932715942,1.5406006429999999,8.626132122,1.392960801,0.685660073,0.0,18.080668873,9.391971733,0.685660073,1.253927059,1.965992169,3.506592812,23.844048155000003,3.07603238,40.146269821,0.0,2.108867629,0.568266986,0.85494057,0.85494057,58.328076487999994,13.135653663,19.664958400000003,0.0,1.679634385,0.0,16.948121689,8.232490325,34.824614771,0.568266986,5.974283864,5.291668912,0.824693815,0.85494057,0.824693815,0.85494057,11.643368536,1.5406006429999999,44.264802103,34.11811959600001,0.0,0.85494057,13.454386177999998,12.766032678999998,5.472565803,0.0,0.85494057,24.79288964,0.0,1.136534943,0.0,4.785912008,1.932715942,2.651652242,2.646888831,3.905837945,38.53471496,0.0,39.820429442999995,32.808844667,203.672143612,10.302427428,3.0206185540000003,2.787656512,8.278835598,6.809269054,0.685660073,9.584866236,12.482419343,5.575295863,4.328255642999999,1.253927059,63.497481013,3.93196516,25.34397143,0.0,3.220233516,27.479536248000006,3.0206185540000003,29.522742559999998,0.568266986,0.824693815,0.0,2.651652242,18.360590542,16.932095297,70.79456200599999,1.423207556,5.831408404,14.429730763999999,17.685585431,4.720356805,1.253927059,6.967943347,0.685660073,14.179839329999998,45.64064110699999,1.371264502,0.0,1.679634385,0.059127907,0.00491609,0.073364231,0.102772573,0.030785695999999998,0.002071568,0.019721556,0.0,0.183308543,0.0,0.15187621199999998,0.146909104,0.731790774,0.0,0.10146476499999998,0.02381621,1.000516435,0.037280495,0.024145604999999997,0.001682785,3.0,3.0
150x150,0.0,1.932715942,35.291119855,14.088635594,2.056961717,44.006618492,3.865416235,26.157573010000004,0.0,0.0,1.371264502,0.0,7.39918429,0.0,2.651652242,1.704767878,15.389642496999999,0.685660073,5.450567799,9.350565852,35.600969748000004,38.921584513,23.451060013,0.685660073,7.447492422,4.584368184,1.932715942,0.685660073,3.728008539,0.0,1.822195016,1.253927059,110.662523075,14.04336017,1.932715942,1.932715942,0.685660073,6.061374552,1.392960801,0.685660073,0.0,18.080668873,7.682092105,0.685660073,1.253927059,1.965992169,2.651652242,20.775514466000004,3.07603238,38.436390192999994,0.0,1.253927059,0.568266986,0.0,0.0,56.61819686,12.280713093,11.970550727000001,0.0,0.824693815,0.0,26.549989726,1.392960801,27.130207098,0.568266986,5.119343294,5.291668912,0.824693815,0.0,0.824693815,4.625873984,10.788427966,0.685660073,37.425272579,87.91494709800001,0.0,0.0,15.866653701999999,12.766032678999998,4.617625233,0.0,0.0,0.0,0.0,1.136534943,0.0,3.07603238,1.932715942,2.651652242,2.646888831,2.195958317,33.405145088,0.0,30.416437672,25.114436994000002,176.31255021200002,7.737669858,3.0206185540000003,1.932715942,8.278835598,0.824693815,0.685660073,8.729925666,12.482419343,3.865416235,2.618376015,1.253927059,63.497481013,3.93196516,18.504441906,0.0,1.510353888,40.50106941800001,3.0206185540000003,9.00483686,0.568266986,0.824693815,0.0,11.903449290000001,16.650710914,16.932095297,64.809986767,0.568266986,5.831408404,14.429730763999999,10.846055907,3.865416235,1.253927059,6.967943347,0.685660073,12.469959701999999,42.220867745999996,1.371264502,0.0,23.951509145,0.047526092,0.019809424,0.10849209700000001,0.14212222200000002,0.030785695999999998,0.032123213,0.019721556,0.452947761,0.183308543,0.157891858,0.075537402,0.146909104,1.286765383,0.013323,0.039771845,0.014323454999999999,0.8945778759999999,0.046716984999999996,0.045791513,0.001682785,3.0,3.0
151x151,0.0,0.0,45.768272722999995,8.128336116,2.056961717,64.64922006500001,9.403991771,52.24351953000001,0.0,0.0,9.572077426,1.709879628,11.957464272,0.0,17.186249552,1.704767878,17.792147741999997,0.685660073,6.3357536119999995,7.195029245000001,44.150235945000006,7.5845641630000005,21.06769377,1.5406006429999999,0.0,3.506592812,0.85494057,1.5406006429999999,1.253927059,0.0,1.822195016,2.108867629,99.77395680000001,32.75326145,0.0,0.0,7.176655997,3.936022072,0.568266986,0.685660073,0.0,0.685660073,6.6345619760000005,0.685660073,1.253927059,1.965992169,3.506592812,26.537206197000003,3.07603238,27.562622559999998,0.0,2.108867629,0.568266986,0.85494057,0.85494057,37.069366038,1.5406006429999999,14.433514124,0.0,0.85494057,0.0,27.242525434999997,7.40779651,13.565904321,0.568266986,2.108867629,2.534259155,5.636055354,0.85494057,0.0,5.480814554,5.870541262,1.5406006429999999,19.482360376000003,91.408449734,0.0,0.85494057,20.773467284,3.1025271119999998,5.472565803,5.636055354,0.85494057,24.79288964,0.0,1.136534943,0.0,4.785912008,0.0,2.651652242,1.822195016,3.08114413,30.926363242,0.0,18.018097642999997,25.07812588,142.11119061,4.5042890579999995,1.371264502,0.85494057,6.629481546,5.984575239,0.685660073,3.245368521,12.482419343,1.709879628,2.3955397009999997,1.253927059,13.187719032999999,3.93196516,14.597709247000001,5.636055354,8.031595055,27.054260906000003,1.371264502,27.04866108,0.568266986,0.0,0.0,11.903449290000001,14.237170062,14.295930800999999,74.33540956899999,1.423207556,1.965992169,9.481606951,15.752869489,0.85494057,1.253927059,3.1025271119999998,11.957226423,8.665069042999999,37.90992231999999,1.371264502,0.0,23.9817559,0.034011935,0.019809424,0.07978025,0.13858322499999998,0.010425737,0.07402792,0.019721556,0.452947761,0.0,0.157891858,0.13399804299999998,0.0,1.935851676,0.013323,0.10430298399999999,0.052688775,0.721666406,0.5090696299999999,0.040466846,0.001682785,3.0,3.0
152x152,0.0,1.932715942,22.641457393,15.859054903,2.056961717,29.571749547000003,13.269408005999999,51.483061781,0.0,0.0,9.572077426,1.709879628,13.890180213999999,0.0,17.186249552,1.704767878,19.724863684,0.685660073,1.709879628,11.06044548,11.769185425,2.9586901790000004,2.56475757,1.5406006429999999,5.79813837,5.439308754,2.787656512,1.5406006429999999,1.253927059,0.0,1.822195016,2.108867629,136.49641622000001,36.618677684999994,1.932715942,1.932715942,7.176655997,7.801438307,0.568266986,0.685660073,0.0,18.080668873,8.567277918,0.685660073,1.253927059,1.965992169,3.506592812,23.844048155000003,3.07603238,44.95763135999999,0.0,2.108867629,0.568266986,0.85494057,0.85494057,58.328076487999994,13.135653663,16.366230066,0.0,0.85494057,0.0,15.298767637,7.40779651,34.824614771,0.568266986,5.974283864,4.466975097,5.636055354,0.85494057,0.0,0.85494057,5.870541262,1.5406006429999999,29.145865943000004,37.834458546,0.0,0.85494057,13.454386177999998,12.766032678999998,5.472565803,5.636055354,0.85494057,24.79288964,0.0,1.136534943,0.0,4.785912008,1.932715942,2.651652242,1.822195016,3.08114413,42.521416262,0.0,37.346347963,32.808844667,202.02278955999998,10.302427428,1.371264502,2.787656512,6.629481546,5.984575239,0.685660073,7.110784756,12.482419343,5.575295863,4.328255642999999,1.253927059,13.187719032999999,3.93196516,20.395847617,5.636055354,8.031595055,15.110503108000001,1.371264502,27.04866108,0.568266986,0.0,0.0,2.651652242,14.237170062,20.094069171,82.066128356,1.423207556,5.831408404,9.481606951,17.685585431,4.720356805,1.253927059,6.967943347,11.957226423,12.530485277999999,45.64064110699999,1.371264502,0.0,0.85494057,0.034011935,0.00491609,0.044652383999999996,0.07873665199999999,0.028810985999999997,0.043976275,0.019721556,0.0,0.183308543,0.0,0.15187621199999998,0.146909104,1.187350398,0.0,0.10146476499999998,0.045197898,0.721666406,0.49963314,0.020752529,0.001682785,3.0,3.0
153x153,0.0,1.932715942,44.913332153,12.439281542,2.056961717,65.726995437,3.865416235,25.332879195,0.0,0.0,7.007319856,0.0,13.035239643999999,0.0,2.651652242,1.704767878,13.740288445,0.685660073,4.625873984,9.350565852,35.600969748000004,7.5845641630000005,18.5029362,0.685660073,5.79813837,4.584368184,1.932715942,0.685660073,1.253927059,0.0,1.822195016,1.253927059,121.10939561,35.763737115,1.932715942,1.932715942,6.321715427,5.236680737,0.568266986,0.685660073,0.0,18.080668873,6.85739829,0.685660073,1.253927059,1.965992169,2.651652242,20.775514466000004,3.07603238,43.247751732,0.0,1.253927059,0.568266986,0.0,0.0,56.61819686,12.280713093,8.671822393000001,0.0,0.0,0.0,24.900635674,0.568266986,27.130207098,0.568266986,5.119343294,4.466975097,5.636055354,0.0,0.0,4.625873984,5.015600692,0.685660073,22.306336419,91.631286048,0.0,0.0,15.866653701999999,12.766032678999998,4.617625233,5.636055354,0.0,0.0,0.0,1.136534943,0.0,3.07603238,1.932715942,2.651652242,1.822195016,1.371264502,37.39184639,0.0,27.942356192,25.114436994000002,174.66319615999998,7.737669858,1.371264502,1.932715942,6.629481546,0.0,0.685660073,6.255844186,12.482419343,3.865416235,2.618376015,1.253927059,13.187719032999999,3.93196516,13.556318093000002,5.636055354,6.321715427,28.132036278,1.371264502,6.5307553799999996,0.568266986,0.0,0.0,11.903449290000001,12.527290434000001,20.094069171,76.081553117,0.568266986,5.831408404,9.481606951,10.846055907,3.865416235,1.253927059,6.967943347,11.957226423,10.82060565,42.220867745999996,1.371264502,0.0,23.12681533,0.02241012,0.019809424,0.07978025,0.118086301,0.028810985999999997,0.07402792,0.019721556,0.452947761,0.183308543,0.157891858,0.075537402,0.146909104,1.742325007,0.013323,0.039771845,0.035705143,0.6157278469999999,0.5090696299999999,0.042398437000000004,0.001682785,3.0,3.0
154x154,0.0,1.932715942,34.496706372999995,15.859054903,2.056961717,44.036865247,13.269408005999999,56.108935765000005,0.0,0.0,3.936022072,1.709879628,8.254124860000001,0.0,17.186249552,1.704767878,19.724863684,0.685660073,6.3357536119999995,11.06044548,44.150235945000006,7.5845641630000005,21.06769377,1.5406006429999999,5.79813837,5.439308754,2.787656512,1.5406006429999999,1.253927059,0.0,1.822195016,2.108867629,125.22484987000001,14.073606925,1.932715942,1.932715942,1.5406006429999999,7.801438307,0.568266986,0.685660073,0.0,18.080668873,8.567277918,0.685660073,1.253927059,1.965992169,3.506592812,28.469922139000005,3.07603238,39.321576006,0.0,2.108867629,0.568266986,0.85494057,0.85494057,58.328076487999994,13.135653663,16.366230066,0.0,0.85494057,0.0,29.175241377,7.40779651,34.824614771,0.568266986,5.974283864,4.466975097,0.0,0.85494057,0.0,5.480814554,5.870541262,1.5406006429999999,17.874299593,76.43098363600001,0.0,0.85494057,22.706183226,12.766032678999998,5.472565803,0.0,0.85494057,24.79288964,0.0,1.136534943,0.0,4.785912008,1.932715942,2.651652242,1.822195016,3.08114413,36.885360908,0.0,37.346347963,32.808844667,202.02278955999998,10.302427428,1.371264502,2.787656512,6.629481546,5.984575239,0.685660073,7.110784756,12.482419343,5.575295863,4.328255642999999,1.253927059,13.187719032999999,3.93196516,20.395847617,0.0,2.3955397009999997,28.986976848000005,1.371264502,27.04866108,0.568266986,0.0,0.0,11.903449290000001,14.237170062,14.458013817,70.79456200599999,1.423207556,5.831408404,9.481606951,17.685585431,4.720356805,1.253927059,6.967943347,0.685660073,12.530485277999999,45.64064110699999,1.371264502,0.0,23.9817559,0.034011935,0.019809424,0.076930894,0.135109281,0.028810985999999997,0.032123213,0.019721556,0.452947761,0.183308543,0.157891858,0.15187621199999998,0.146909104,1.631293845,0.013323,0.11042302499999998,0.033253964000000004,0.713778811,0.018679383,0.042398437000000004,0.001682785,3.0,3.0
155x155,0.410457485,0.0,14.186318457,7.53186834,1.9131009639999998,28.000377331000003,17.884399991000002,37.776131910000004,1.231361832,0.410457485,14.079231823999999,5.26480515,15.500575061,0.0,14.53459731,4.98837863,21.645289096,0.410457485,3.765935275,4.172620555,13.221995476,34.020507941,7.923338868,1.265398055,2.059811537,2.90718985,1.265398055,9.599555175,4.95544943,0.410457485,3.188784223,4.706818308,105.23068573500001,33.253763486,0.0,0.0,6.901453409,8.989523891,1.392960801,0.410457485,0.0,0.410457485,13.684264020999999,0.0,0.568266986,0.0,1.265398055,11.798869966,8.125727831999999,11.788497639,1.64180039,1.423207556,0.568266986,2.49674096,0.85494057,54.243949388000004,3.728141255,21.544274742,0.410457485,2.5005507540000003,2.594801648,16.215573287999998,12.197875605,17.835242447,1.3891833550000001,1.8336650410000002,1.392960801,8.373850133,1.265398055,0.824693815,1.265398055,10.132159782,2.35758265,44.501598384000005,39.769408094000006,0.0,1.675856939,14.928065268,6.604489858,9.870864375,7.549156318,2.35758265,33.001837202,0.0,2.7783353330000002,0.0,4.917289586000001,1.092184595,0.0,1.961228758,3.355489812,29.931019527,0.410457485,32.396970419,16.912428684,163.232922392,8.190569404,1.649354052,4.131554045,8.903796831,15.018216616,0.0,5.854706297,1.50264208,5.675264908,1.709879628,0.978724471,63.222278425,0.410457485,21.441759210999997,5.636055354,10.765430445,19.638740873,1.649354052,46.556227967,0.568266986,0.824693815,0.0,1.092184595,12.816389944,26.449990969999998,61.316314208,1.8336650410000002,3.554925522,7.019032878999999,29.817556489,0.85494057,1.660451581,3.049635907,14.548179825,13.171237581,45.01731977399999,0.0,0.0,5.366705345,0.225362366,0.027722853000000002,0.054832763,0.09032853900000001,0.00197471,0.05058018,0.0,0.0,0.0,0.0,0.10066434699999999,0.0,1.405369474,0.0,0.074118885,0.043251021,0.8992441480000001,0.518427849,0.013655035,0.0,3.0,3.0
156x156,0.410457485,0.0,36.458193217,4.112094979,1.9131009639999998,64.155623221,8.480408220000001,11.625949324,1.231361832,0.410457485,11.514474254,3.554925522,14.645634491,0.0,0.0,4.98837863,15.660713857,0.410457485,6.681929631,2.462740927,37.053779799000004,38.646381925,23.861517498,0.410457485,2.059811537,2.05224928,0.410457485,8.744614605,4.95544943,0.410457485,3.188784223,3.8518777379999998,89.843665125,32.398822916,0.0,0.0,6.046512839,6.424766321,1.392960801,0.410457485,0.0,0.410457485,11.974384393,0.0,0.568266986,0.0,0.410457485,8.730336277,8.125727831999999,10.078618011,1.64180039,0.568266986,0.568266986,1.64180039,0.0,52.53406976,2.873200685,13.849867068999998,0.410457485,1.6456101840000001,2.594801648,25.817441324999997,5.358346081,10.140834774,1.3891833550000001,0.978724471,1.392960801,8.373850133,0.410457485,0.824693815,5.036331469,9.277219212,1.50264208,37.662068860000005,93.56623559600001,0.0,0.820916369,17.340332791999998,6.604489858,9.015923805,7.549156318,1.50264208,8.208947562,0.0,2.7783353330000002,0.0,3.2074099580000004,1.092184595,0.0,1.961228758,1.6456101840000001,24.801449655,0.410457485,22.992978647999998,9.218021011000001,135.873328992,5.625811834,1.649354052,3.276613475,8.903796831,9.033641377,0.0,4.999765727,1.50264208,3.96538528,0.0,0.978724471,63.222278425,0.410457485,14.602229686999998,5.636055354,9.055550817,32.660274043,1.649354052,26.038322266999998,0.568266986,0.824693815,0.0,10.343981643,11.106510316000001,26.449990969999998,55.331738969,0.978724471,3.554925522,7.019032878999999,22.978026965,0.0,1.660451581,3.049635907,14.548179825,11.461357953,41.597546412999996,0.0,0.0,27.638580105,0.21376055100000002,0.042616187,0.089960629,0.12967818800000003,0.00197471,0.080631825,0.0,0.452947761,0.0,0.157891858,0.024325537,0.0,1.960344083,0.013323,0.012425964999999999,0.033758265999999995,0.793305589,0.5278643390000001,0.035300943,0.0,3.0,3.0
157x157,0.410457485,1.932715942,13.331377887,11.842813765999999,1.9131009639999998,29.078152703000004,12.345824455,10.865491575,1.231361832,0.410457485,11.514474254,3.554925522,16.578350433,0.0,0.0,4.98837863,17.593429799,0.410457485,2.056055647,6.328157162,4.672729279,34.020507941,5.358581298,0.410457485,7.857949907,3.9849652219999996,2.343173427,8.744614605,4.95544943,0.410457485,3.188784223,3.8518777379999998,126.56612454500001,36.264239151,1.932715942,1.932715942,6.046512839,10.290182556,1.392960801,0.410457485,0.0,17.805466284999998,13.907100334999999,0.0,0.568266986,0.0,0.410457485,6.037178235,8.125727831999999,27.473626811,1.64180039,0.568266986,0.568266986,1.64180039,0.0,73.79278021,14.468253705,15.782583010999998,0.410457485,1.6456101840000001,2.594801648,13.873683526999999,5.358346081,31.399545224,1.3891833550000001,4.844140706,3.325676743,8.373850133,0.410457485,0.824693815,0.410457485,9.277219212,1.50264208,47.32557442700001,39.992244408000005,0.0,0.820916369,10.021251686,16.267995425,9.015923805,7.549156318,1.50264208,8.208947562,0.0,2.7783353330000002,0.0,3.2074099580000004,3.0249005369999997,0.0,1.961228758,1.6456101840000001,36.396502675,0.410457485,42.321228968,16.948739798000002,195.78492794200002,11.423950204,1.649354052,5.209329417,8.903796831,9.033641377,0.0,8.865181962,1.50264208,7.830801515,1.932715942,0.978724471,63.222278425,0.410457485,20.400368056999998,5.636055354,9.055550817,20.716516245,1.649354052,26.038322266999998,0.568266986,0.824693815,0.0,1.092184595,11.106510316000001,32.24812934,63.062457756,0.978724471,7.420341757,7.019032878999999,24.910742907000003,3.865416235,1.660451581,6.915052142,14.548179825,15.326774188,49.3282652,0.0,0.0,4.511764775,0.21376055100000002,0.027722853000000002,0.054832763,0.06983161500000001,0.020359959,0.05058018,0.0,0.0,0.183308543,0.0,0.042203706,0.146909104,1.211842805,0.0,0.009587746,0.026267389,0.793305589,0.518427849,0.015586626,0.0,3.0,3.0
158x158,0.410457485,0.0,26.041567436999998,7.53186834,1.9131009639999998,42.465493031,17.884399991000002,42.402005894000006,1.231361832,0.410457485,8.44317647,5.26480515,9.864519707,0.0,14.53459731,4.98837863,21.645289096,0.410457485,8.391809259,4.172620555,45.603045996000006,38.646381925,26.426275068000002,1.265398055,2.059811537,2.90718985,1.265398055,9.599555175,4.95544943,0.410457485,3.188784223,4.706818308,93.95911938500001,10.708692725999999,0.0,0.0,1.265398055,8.989523891,1.392960801,0.410457485,0.0,0.410457485,13.684264020999999,0.0,0.568266986,0.0,1.265398055,16.42474395,8.125727831999999,6.152442284999999,1.64180039,1.423207556,0.568266986,2.49674096,0.85494057,54.243949388000004,3.728141255,21.544274742,0.410457485,2.5005507540000003,2.594801648,30.092047027999996,12.197875605,17.835242447,1.3891833550000001,1.8336650410000002,1.392960801,2.7377947789999997,1.265398055,0.824693815,5.891272039,10.132159782,2.35758265,33.230032034000004,78.365933184,0.0,1.675856939,24.179862315999998,6.604489858,9.870864375,1.9131009639999998,2.35758265,33.001837202,0.0,2.7783353330000002,0.0,4.917289586000001,1.092184595,0.0,1.961228758,3.355489812,24.294964173,0.410457485,32.396970419,16.912428684,163.232922392,8.190569404,1.649354052,4.131554045,8.903796831,15.018216616,0.0,5.854706297,1.50264208,5.675264908,1.709879628,0.978724471,63.222278425,0.410457485,21.441759210999997,0.0,5.129375091,33.515214613,1.649354052,46.556227967,0.568266986,0.824693815,0.0,10.343981643,12.816389944,20.813935616,50.044747858,1.8336650410000002,3.554925522,7.019032878999999,29.817556489,0.85494057,1.660451581,3.049635907,3.276613475,13.171237581,45.01731977399999,0.0,0.0,28.493520675,0.225362366,0.042616187,0.087111273,0.146701168,0.00197471,0.038727118,0.0,0.452947761,0.0,0.157891858,0.10066434699999999,0.0,1.849312921,0.013323,0.08307714499999999,0.031307087,0.891356553,0.037474092,0.035300943,0.0,3.0,3.0
