coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODMature3,permutationTracker
148x148,0.360786525,2.600745781,11.50897103,53.393093194,3.22491145,3.612289047,17.145149623,32.488028332999995,0.360786525,9.12629314,14.140371584,6.880954362000001,0.0,2.115205109,15.590175151,26.516221113,47.669929358000005,7.989968272,2.6811760430000002,2.445110573,4.598248722,3.0635163490000004,1.437371351,0.560163093,9.68389988,2.240634118,2.858347017,3.1421995359999997,1.2380127980000002,1.120313117,1.481099642,3.0856572559999997,26.342470664,13.260208068,1.63673485,0.0,0.360786525,10.929299001,0.0,0.560163093,67.030193448,3.811665615,21.380108044,2.644487141,0.360786525,0.0,2.445110573,15.624731197,14.728531858,49.943220785,10.36385576,5.754855778,0.516421733,7.625237064,0.360786525,112.276780489,2.475974291,33.89020777900001,0.0,0.560163093,5.675491279,33.602578304,9.364420869,35.356709937000005,6.052992291000001,6.066078728000001,0.721591065,4.333882599,2.109398841,2.735080789,29.474241790999997,4.462938234,0.560163093,0.721591065,26.813464166000003,0.0,0.0,99.548371003,17.826894602,3.735536841,0.0,2.724917403,6.426865253000001,0.0,0.877208258,3.251502522,28.472965801,25.173779363000005,16.544565812,4.642666247,2.475974291,27.524890057,1.2380127980000002,63.22721640799999,21.180570992,7.6434168719999995,7.590621897,0.0,5.894460315000001,0.360786525,18.497684256,0.560163093,4.251947557,0.560163093,5.099192171,1.082380077,1.481099642,0.0,3.968668243,37.365913666,0.360786525,2.298183924,260.867558667,0.721591065,24.70332903,2.240634118,0.560163093,2.858347017,3.521695399,2.475974291,3.095867314,16.511998166,1.2380127980000002,1.032825032,1.443149259,40.095158354999995,2.084324048,9.418537023,1.59880181,10.902292162999998,9.339899085999999,5.180191362,1.281754158,0.0,112.24885373700002,0.002912167,0.13744527699999998,0.020996375,0.126949192,0.095162217,0.0913881,4.534312316,0.342866014,0.091746982,0.0,0.245362488,0.0,3.006534081,0.093054962,0.18986089,0.15787578100000002,0.771572087,0.743130894,0.007626545,0.0,3.0,3.0,"[[0, 1, 4], [0, 2, 3]]"
149x149,0.360786525,0.516421733,12.749961449999999,54.634083614000005,3.22491145,3.612289047,18.386140042999997,32.042376714999996,2.842716237,9.12629314,13.297037956,6.880954362000001,0.0,2.115205109,14.746841522999999,28.998150825,50.54950046500001,7.989968272,2.6811760430000002,0.360786525,6.2368382659999995,3.0635163490000004,1.437371351,0.560163093,9.68389988,4.72256383,2.858347017,5.624129247999999,1.2380127980000002,1.120313117,1.481099642,4.326647675999999,31.306365819,12.416874439999999,1.63673485,0.0,0.360786525,17.134066989,1.24099042,0.560163093,87.635103048,5.052656035,23.862037756,1.801153513,0.360786525,0.0,0.360786525,13.540407149,17.21046157,42.401947660000005,10.36385576,5.754855778,0.516421733,4.697662274,0.360786525,103.00123734900001,2.475974291,38.01065171900001,0.0,0.560163093,5.675491279,34.000183968,9.762026533,49.008814187000006,3.968668243,7.307069148000001,0.721591065,4.333882599,2.109398841,2.735080789,20.691987103,5.703928654,0.560163093,0.721591065,33.018232154,0.0,0.0,117.577295843,16.983560974,11.181321421,0.0,2.724917403,6.426865253000001,0.0,0.877208258,4.492492942,24.70202373,26.414769783000004,19.821785182,5.883656667,2.475974291,28.765880477,1.2380127980000002,70.226113238,21.180570992,7.6434168719999995,5.506297849,3.722913592,7.135450735000001,2.842716237,17.654350628,0.560163093,4.251947557,0.560163093,5.099192171,1.082380077,1.481099642,0.0,3.968668243,42.727374198,0.360786525,2.298183924,243.268100297,0.721591065,25.94431945,3.481624538,0.560163093,2.858347017,1.437371351,2.475974291,3.095867314,31.801517068000003,1.2380127980000002,1.032825032,1.443149259,43.81807194699999,1.24099042,9.418537023,1.59880181,6.733726953,10.580889505999998,4.336857734,1.281754158,0.0,118.26108211700002,0.002912167,0.164964605,0.04314465,0.130381902,0.095162217,0.11550374299999999,5.747433133,0.342866014,0.09232021400000001,0.0,0.257591778,0.0,2.400417766,0.0,0.182234104,0.172023997,0.771572087,0.784222632,0.028228745,0.013707828,3.0,3.0,"[[0, 1, 4], [0, 2, 4]]"
150x150,0.360786525,2.600745781,4.544617928,49.163849427,3.22491145,0.877208258,18.386140042999997,33.475861136,2.842716237,0.9209496180000001,15.381362004,4.145873573,0.0,2.115205109,16.831165571,28.998150825,52.63382451300001,2.5197340849999996,2.6811760430000002,2.445110573,8.321162314,3.0635163490000004,1.437371351,0.560163093,9.68389988,4.72256383,2.858347017,5.624129247999999,1.2380127980000002,1.120313117,1.481099642,4.326647675999999,31.306365819,9.030964301,1.63673485,0.0,0.360786525,17.134066989,1.24099042,0.560163093,76.173677278,2.3175752459999996,21.126956966999998,3.885477561,0.360786525,0.0,2.445110573,15.624731197,11.740227383,43.9672349,10.36385576,3.019774989,0.516421733,6.131146695,0.360786525,90.36940557900002,2.475974291,37.359894978,0.0,0.560163093,5.675491279,27.879164493999998,11.846350581,40.803470665000006,6.052992291000001,4.571988359000001,0.721591065,1.59880181,2.109398841,0.0,24.991811861,5.703928654,0.560163093,0.721591065,19.342492464000003,0.0,0.0,102.213317373,19.067885022,11.181321421,0.0,2.724917403,3.6917844640000004,0.0,0.877208258,1.757412153,30.954895513,23.679688994000003,21.255269603000002,5.883656667,2.475974291,28.765880477,1.2380127980000002,60.71893875799999,21.180570992,7.6434168719999995,7.590621897,3.722913592,7.135450735000001,2.842716237,19.738674676,0.560163093,4.251947557,0.560163093,2.364111382,1.082380077,1.481099642,0.0,3.968668243,42.076617457,0.360786525,2.298183924,250.05144962699998,0.721591065,25.94431945,3.481624538,0.560163093,2.858347017,3.521695399,2.475974291,0.360786525,25.680497594000002,1.2380127980000002,1.032825032,1.443149259,32.878190907,3.325314468,9.418537023,1.59880181,10.902292162999998,10.580889505999998,3.686100993,1.281754158,0.0,115.92159056700001,0.002912167,0.154766615,0.04314465,0.11883363799999999,0.095162217,0.086471459,5.266843998000001,0.158846119,0.000573232,0.0,0.23976868499999998,0.0,1.807855167,0.093054962,0.201307819,0.17608916200000002,0.771572087,0.784222632,0.028228745,0.013707828,3.0,3.0,"[[0, 1, 4], [0, 3, 4]]"
151x151,0.360786525,2.600745781,11.50897103,54.700690376000004,1.443149259,5.573709012,17.798976327,33.141855037,1.014613229,9.12629314,13.012436097000002,5.753018875,0.653826704,2.115205109,15.590175151,27.823818295,52.24653585,8.643794975999999,3.3350027470000003,3.7527077550000003,5.252075426,3.243174123,1.437371351,2.521583058,10.337726584,2.240634118,1.076584826,6.411237333,1.2380127980000002,1.120313117,1.481099642,3.0856572559999997,29.971056366,13.260208068,1.63673485,0.0,0.360786525,11.583125705,0.0,0.560163093,56.064028328,3.811665615,22.033934748,3.298313845,0.360786525,0.0,2.445110573,14.49679571,17.34379572,49.943220785,10.36385576,3.973093587,0.516421733,7.625237064,0.360786525,87.40586559900001,2.475974291,38.466814271000004,0.0,0.560163093,6.329317983,35.74370462,11.325840834000001,35.356709937000005,6.052992291000001,4.938143241000001,0.721591065,4.987709303,2.109398841,2.735080789,25.616284449,5.296439905,1.213989797,0.721591065,26.339299157,0.653826704,0.0,89.23438169300002,18.480721306,2.6076013540000003,0.0,7.301523895,4.6451030620000004,0.0,1.531034962,3.251502522,27.998800792,21.610364002000004,19.224442484,5.9502634290000005,2.475974291,28.358391728,1.2380127980000002,62.27906490899999,18.924752812999998,0.516421733,8.244448601,11.76732754,4.1126981240000005,0.360786525,18.497684256,0.560163093,3.7777825480000002,1.213989797,5.099192171,1.082380077,1.481099642,0.653826704,11.160669306,40.994499368,1.668383707,1.1702484370000001,195.076123927,0.721591065,26.664748995,2.240634118,0.560163093,1.076584826,3.521695399,3.129800995,3.095867314,18.358876891,1.2380127980000002,1.032825032,1.443149259,40.274816129,2.738150752,12.033800885000002,2.906398992,9.120529972,10.647496268,5.180191362,3.89701802,0.0,92.02211015700001,0.017540299999999998,0.08436672600000002,0.0,0.110173719,0.095162217,0.062609673,3.887822349,0.22584058099999998,0.091746982,0.0,0.219205838,0.0,2.9488730579999998,0.093054962,0.164440928,0.15370287300000002,0.758503381,0.743130894,0.0,0.014299006,3.0,3.0,"[[0, 1, 4], [1, 2, 3]]"
152x152,0.360786525,0.516421733,12.749961449999999,55.94168079600001,1.443149259,5.573709012,19.039966746999998,32.696203419,3.496542941,9.12629314,12.169102469,5.753018875,0.653826704,2.115205109,14.746841522999999,30.305748007,55.126106957000005,8.643794975999999,3.3350027470000003,1.668383707,6.89066497,3.243174123,1.437371351,2.521583058,10.337726584,4.72256383,1.076584826,8.893167045,1.2380127980000002,1.120313117,1.481099642,4.326647675999999,34.934951521,12.416874439999999,1.63673485,0.0,0.360786525,17.787893693,1.24099042,0.560163093,76.668937928,5.052656035,24.51586446,2.454980217,0.360786525,0.0,0.360786525,12.412471662,19.825725432,42.401947660000005,10.36385576,3.973093587,0.516421733,4.697662274,0.360786525,78.13032245900001,2.475974291,42.587258211000005,0.0,0.560163093,6.329317983,36.14131028400001,11.723446498,49.008814187000006,3.968668243,6.179133661000001,0.721591065,4.987709303,2.109398841,2.735080789,16.834029761,6.537430325,1.213989797,0.721591065,32.544067145,0.653826704,0.0,107.26330653300002,17.637387678,10.053385934,0.0,7.301523895,4.6451030620000004,0.0,1.531034962,4.492492942,24.227858721,22.851354422000004,22.501661853999998,7.191253849000001,2.475974291,29.599382148,1.2380127980000002,69.27796173899999,18.924752812999998,0.516421733,6.160124553,15.490241132,5.353688544000001,2.842716237,17.654350628,0.560163093,3.7777825480000002,1.213989797,5.099192171,1.082380077,1.481099642,0.653826704,11.160669306,46.3559599,1.668383707,1.1702484370000001,177.476665557,0.721591065,27.905739415,3.481624538,0.560163093,1.076584826,1.437371351,3.129800995,3.095867314,33.648395793000006,1.2380127980000002,1.032825032,1.443149259,43.997729721,1.8948171239999998,12.033800885000002,2.906398992,4.951964761999999,11.888486687999999,4.336857734,3.89701802,0.0,98.03433853700001,0.017540299999999998,0.11188605400000001,0.022148275,0.11360642900000001,0.095162217,0.086725316,5.100943166,0.22584058099999998,0.09232021400000001,0.0,0.231435128,0.0,2.342756743,0.0,0.156814142,0.167851089,0.758503381,0.784222632,0.0206022,0.028006834,3.0,3.0,"[[0, 1, 4], [1, 2, 4]]"
153x153,0.360786525,2.600745781,4.544617928,50.471446609000004,1.443149259,2.8386282229999997,19.039966746999998,34.129687839999995,3.496542941,0.9209496180000001,14.253426517000001,3.017938086,0.653826704,2.115205109,16.831165571,30.305748007,57.210431005000004,3.1735607889999997,3.3350027470000003,3.7527077550000003,8.974989018,3.243174123,1.437371351,2.521583058,10.337726584,4.72256383,1.076584826,8.893167045,1.2380127980000002,1.120313117,1.481099642,4.326647675999999,34.934951521,9.030964301,1.63673485,0.0,0.360786525,17.787893693,1.24099042,0.560163093,65.207512158,2.3175752459999996,21.780783671,4.539304265,0.360786525,0.0,2.445110573,14.49679571,14.355491245,43.9672349,10.36385576,1.2380127980000002,0.516421733,6.131146695,0.360786525,65.498490689,2.475974291,41.93650147,0.0,0.560163093,6.329317983,30.02029081,13.807770546,40.803470665000006,6.052992291000001,3.4440528720000003,0.721591065,2.252628514,2.109398841,0.0,21.133854519,6.537430325,1.213989797,0.721591065,18.868327455,0.653826704,0.0,91.89932806300001,19.721711726,10.053385934,0.0,7.301523895,1.910022273,0.0,1.531034962,1.757412153,30.480730504,20.116273633000002,23.935146275,7.191253849000001,2.475974291,29.599382148,1.2380127980000002,59.77078725899999,18.924752812999998,0.516421733,8.244448601,15.490241132,5.353688544000001,2.842716237,19.738674676,0.560163093,3.7777825480000002,1.213989797,2.364111382,1.082380077,1.481099642,0.653826704,11.160669306,45.705203159,1.668383707,1.1702484370000001,184.260014887,0.721591065,27.905739415,3.481624538,0.560163093,1.076584826,3.521695399,3.129800995,0.360786525,27.527376319000002,1.2380127980000002,1.032825032,1.443149259,33.057848681,3.9791411720000003,12.033800885000002,2.906398992,9.120529972,11.888486687999999,3.686100993,3.89701802,0.0,95.694846987,0.017540299999999998,0.10168806400000001,0.022148275,0.102058165,0.095162217,0.057693032,4.620354031,0.041820686,0.000573232,0.0,0.21361203499999998,0.0,1.750194144,0.093054962,0.17588785699999998,0.17191625400000002,0.758503381,0.784222632,0.0206022,0.028006834,3.0,3.0,"[[0, 1, 4], [1, 3, 4]]"
154x154,0.360786525,2.600745781,12.749961449999999,54.634083614000005,1.443149259,3.612289047,18.386140042999997,36.21094192499999,2.842716237,9.12629314,13.599599813000001,5.099192171,0.0,2.115205109,16.831165571,28.998150825,52.63382451300001,7.989968272,2.6811760430000002,2.445110573,8.321162314,1.281754158,1.437371351,0.560163093,9.68389988,4.72256383,1.076584826,5.624129247999999,1.2380127980000002,1.120313117,1.481099642,4.326647675999999,27.742950458,14.501198488,1.63673485,0.0,0.360786525,17.134066989,1.24099042,0.560163093,64.206217678,5.052656035,23.862037756,3.885477561,0.360786525,0.0,2.445110573,13.842969006,17.21046157,54.907115940000004,10.36385576,3.973093587,0.516421733,8.866227484,0.360786525,74.254435909,2.475974291,40.09497576700001,0.0,0.560163093,5.675491279,34.302745825,11.846350581,49.008814187000006,6.052992291000001,5.525306957000001,0.721591065,4.333882599,2.109398841,2.735080789,26.070160244,3.922166463,0.560163093,0.721591065,31.236469963,0.0,0.0,106.65516651300001,19.067885022,9.39955923,0.0,2.724917403,4.6451030620000004,0.0,0.877208258,4.492492942,29.173133322,22.851354422000004,16.863355253,5.883656667,2.475974291,26.984118286,1.2380127980000002,70.831263087,17.617155631,0.516421733,7.590621897,3.722913592,5.353688544000001,2.842716237,19.738674676,0.560163093,2.470185366,0.560163093,5.099192171,1.082380077,1.481099642,0.0,3.968668243,41.248282885,0.360786525,0.516421733,226.854470577,0.721591065,25.94431945,3.481624538,0.560163093,1.076584826,3.521695399,2.475974291,3.095867314,28.540718778,1.2380127980000002,1.032825032,1.443149259,42.036309755999994,3.325314468,9.418537023,1.59880181,9.120529972,10.580889505999998,6.421181782000001,1.281754158,0.0,84.47481771700001,0.002912167,0.074933227,0.022148275,0.119242602,0.095162217,0.053147927,4.415237392,0.196820145,0.09232021400000001,0.0,0.21616198,0.0,2.446303115,0.093054962,0.092247926,0.17191625400000002,0.758503381,0.784222632,0.0206022,0.013707828,3.0,3.0,"[[0, 1, 4], [2, 3, 4]]"
155x155,0.0,0.0,8.205343522,14.378930714,2.661035735,6.455108809,16.573580884,9.788936563,0.653826704,8.765506615,29.068820153999997,9.248039855,0.653826704,0.879273544,0.0,17.702034034999997,29.53445131,7.563497528,7.692150712,2.186870726,2.653413365,5.1826187930000005,1.439436637,2.521583058,10.495409063,22.468121411,3.2211988280000003,23.180531810999998,1.758608055,1.120313117,1.999586661,0.560163093,36.111731433,8.029971862,1.120313117,0.0,1.758608055,0.653826704,0.0,0.560163093,79.494978984,4.1745174259999995,37.150711812999994,2.093263341,1.758608055,0.0,5.279715953,14.433486212,15.605848120000001,10.93988104,8.792870241,4.51684298,0.879273544,29.990385809000003,0.879273544,114.916735474,8.792870241,55.63468809100001,0.0,1.439436637,5.45417543,25.433208864,24.677934054,40.765967966,5.279715953,7.8085633439999995,0.0,3.388907493,0.560163093,3.614354333,19.721689575,5.2762995969999995,8.252313805,0.0,31.244634924999996,0.653826704,0.879273544,105.910684626,12.655368458,3.8750255320000004,0.0,6.016043129,5.396116524,1.758608055,1.533100248,2.735080789,23.892687697999996,19.175727978,20.789260856000002,9.625145258000002,0.879273544,41.673113816,0.0,73.60033603299999,5.99132566,8.006268683,11.450328668000001,11.76732754,3.781348852,0.0,20.234841023999998,2.318771148,8.925335546,1.213989797,4.1745174259999995,0.0,1.120313117,6.812816201,7.192001063,44.687921466999995,1.307597182,4.19419695,211.489753647,1.758608055,61.078894805,2.240634118,0.560163093,2.341925284,0.560163093,3.291720364,3.614354333,20.742466923000002,0.0,9.673331543,0.0,58.92156890899999,0.653826704,3.735576979,7.466586679000001,9.699371804,6.1079459080000005,2.735080789,6.692634033,0.0,124.72599448,0.017540299999999998,0.23244917899999998,0.020996375,0.160081734,0.002580838,0.12496548899999999,5.1229793820000005,0.442640347,0.091746982,0.0,0.278492827,0.298613759,3.596857411,0.0,0.439161945,0.004172908,0.806157887,0.0,0.010228391,0.064208831,3.0,3.0,"[[0, 2, 3], [0, 1, 2]]"
156x156,0.0,2.084324048,0.0,8.908696527,2.661035735,3.72002802,16.573580884,11.222420984,0.653826704,0.560163093,31.153144201999996,6.5129590660000005,0.653826704,0.879273544,2.084324048,17.702034034999997,31.618775358,2.093263341,7.692150712,4.271194774,4.737737413,5.1826187930000005,1.439436637,2.521583058,10.495409063,22.468121411,3.2211988280000003,23.180531810999998,1.758608055,1.120313117,1.999586661,0.560163093,36.111731433,4.644061723,1.120313117,0.0,1.758608055,0.653826704,0.0,0.560163093,68.03355321400001,1.439436637,34.41563102399999,4.177587389,1.758608055,0.0,7.364040001,16.51781026,10.135613933,12.50516828,8.792870241,1.781762191,0.879273544,31.423870230000002,0.879273544,102.28490370400002,8.792870241,54.983931350000006,0.0,1.439436637,5.45417543,19.31218939,26.762258102,32.560624444,7.364040001,5.073482555,0.0,0.653826704,0.560163093,0.879273544,24.021514333,5.2762995969999995,8.252313805,0.0,17.568895234999996,0.653826704,0.879273544,90.546706156,14.739692506,3.8750255320000004,0.0,6.016043129,2.661035735,1.758608055,1.533100248,0.0,30.145559480999996,16.440647189,22.222745277,9.625145258000002,0.879273544,41.673113816,0.0,64.093161553,5.99132566,8.006268683,13.534652716,11.76732754,3.781348852,0.0,22.319165071999997,2.318771148,8.925335546,1.213989797,1.439436637,0.0,1.120313117,6.812816201,7.192001063,44.03716472599999,1.307597182,4.19419695,218.273102977,1.758608055,61.078894805,2.240634118,0.560163093,2.341925284,2.644487141,3.291720364,0.879273544,14.621447449000001,0.0,9.673331543,0.0,47.98168786899999,2.738150752,3.735576979,7.466586679000001,13.867937013999999,6.1079459080000005,2.084324048,6.692634033,0.0,122.38650293,0.017540299999999998,0.222251189,0.020996375,0.14853347,0.002580838,0.095933205,4.642390247,0.258620452,0.0,0.0,0.260669734,0.298613759,3.004294812,0.093054962,0.45823566,0.008238073,0.806157887,0.0,0.010228391,0.064208831,3.0,3.0,"[[0, 2, 3], [0, 1, 3]]"
157x157,0.0,0.0,1.24099042,10.149686947,2.661035735,3.72002802,17.814571303999998,10.776769366,3.135756416,0.560163093,30.309810573999997,6.5129590660000005,0.653826704,0.879273544,1.24099042,20.183963746999996,34.498346465000004,2.093263341,7.692150712,2.186870726,6.376326957,5.1826187930000005,1.439436637,2.521583058,10.495409063,24.950051122999998,3.2211988280000003,25.662461522999997,1.758608055,1.120313117,1.999586661,1.801153513,41.075626588000006,3.800728095,1.120313117,0.0,1.758608055,6.8585946920000005,1.24099042,0.560163093,88.63846281400001,2.680427057,36.897560735999996,3.3342537610000003,1.758608055,0.0,5.279715953,14.433486212,12.617543645,4.963895155,8.792870241,1.781762191,0.879273544,28.49629544,0.879273544,93.00936056400002,8.792870241,59.10437529000001,0.0,1.439436637,5.45417543,19.709795054,27.159863766,46.212728694,5.279715953,6.314472975,0.0,0.653826704,0.560163093,0.879273544,15.239259644999999,6.517290017,8.252313805,0.0,23.773663222999996,0.653826704,0.879273544,108.575630996,13.896358878,11.320810112,0.0,6.016043129,2.661035735,1.758608055,1.533100248,1.24099042,26.374617409999995,17.681637609,25.499964647,10.866135678000001,0.879273544,42.914104236,0.0,71.092058383,5.99132566,8.006268683,11.450328668000001,15.490241132,5.022339272,2.481929712,21.475831443999997,2.318771148,8.925335546,1.213989797,1.439436637,0.0,1.120313117,6.812816201,7.192001063,49.398625257999996,1.307597182,4.19419695,200.673644607,1.758608055,62.319885225,3.481624538,0.560163093,2.341925284,0.560163093,3.291720364,0.879273544,29.910966351,0.0,9.673331543,0.0,51.70460146099999,1.8948171239999998,3.735576979,7.466586679000001,9.699371804,7.348936328000001,1.24099042,6.692634033,0.0,128.39873131,0.017540299999999998,0.249770517,0.04314465,0.15196618,0.002580838,0.12004884799999999,5.855511064,0.258620452,0.000573232,0.0,0.272899024,0.298613759,2.398178497,0.0,0.450608874,0.022386289,0.806157887,0.041091738,0.030830591,0.077916659,3.0,3.0,"[[0, 2, 3], [0, 1, 4]]"
158x158,0.0,2.084324048,8.205343522,13.071333532,2.661035735,4.493688844,15.919754179999998,13.303675069,0.0,8.765506615,30.499317497999996,8.594213151,0.0,0.879273544,2.084324048,16.394436853,27.042168866,6.909670824,7.038324008,2.963597592,4.0839107089999995,3.2211988280000003,1.439436637,0.560163093,9.841582359,22.468121411,3.2211988280000003,19.911494014,1.758608055,1.120313117,1.999586661,0.560163093,28.91973037,10.11429591,1.120313117,0.0,1.758608055,0.0,0.0,0.560163093,67.03225873400001,4.1745174259999995,36.496885109,3.523760685,1.758608055,0.0,7.364040001,15.863983556,12.990584258,23.44504932,8.792870241,4.51684298,0.879273544,34.158951019,0.879273544,111.04084892400002,8.792870241,53.142405647000004,0.0,1.439436637,4.800348726,23.594644404999997,24.800838137,40.765967966,7.364040001,7.154736639999999,0.0,2.735080789,0.560163093,3.614354333,28.957820058,2.661035735,7.598487101,0.0,29.937037742999998,0.0,0.879273544,105.302544606,14.085865802,3.2211988280000003,0.0,1.439436637,5.396116524,1.758608055,0.879273544,2.735080789,28.837962298999997,19.175727978,15.150954254999998,8.317548076000001,0.879273544,39.057849954,0.0,75.153637381,4.683728478,8.006268683,12.880826012,0.0,3.781348852,0.0,22.319165071999997,2.318771148,7.617738364,0.560163093,4.1745174259999995,0.0,1.120313117,6.158989497,0.0,39.580244451999995,0.0,3.540370246,260.867558667,1.758608055,59.11747484,2.240634118,0.560163093,2.341925284,2.644487141,2.63789366,3.614354333,15.634789907999998,0.0,9.673331543,0.0,56.960148944,2.084324048,1.120313117,6.158989497,13.867937013999999,4.800348726,4.819404837,4.077370171,0.0,111.16647366000001,0.002912167,0.19549635199999998,0.020996375,0.165717907,0.002580838,0.0913881,4.437273608,0.41361991099999995,0.091746982,0.0,0.263219679,0.298613759,3.700403783,0.093054962,0.374595729,0.008238073,0.806157887,0.0,0.010228391,0.049909825,3.0,3.0,"[[0, 2, 3], [0, 2, 3]]"
159x159,0.0,0.0,9.446333941999999,14.312323952,2.661035735,4.493688844,17.160744599999997,12.858023451,2.481929712,8.765506615,29.655983869999996,8.594213151,0.0,0.879273544,1.24099042,18.876366564999998,29.921739973,6.909670824,7.038324008,0.879273544,5.722500253,3.2211988280000003,1.439436637,0.560163093,9.841582359,24.950051122999998,3.2211988280000003,22.393423725999998,1.758608055,1.120313117,1.999586661,1.801153513,33.883625525,9.270962282,1.120313117,0.0,1.758608055,6.204767988,1.24099042,0.560163093,87.63716833400001,5.415507846,38.978814821,2.680427057,1.758608055,0.0,5.279715953,13.779659508,15.47251397,15.903776194999999,8.792870241,4.51684298,0.879273544,31.231376229000002,0.879273544,101.76530578400002,8.792870241,57.262849587000005,0.0,1.439436637,4.800348726,23.992250068999997,25.198443801,54.418072216,5.279715953,8.395727059999999,0.0,2.735080789,0.560163093,3.614354333,20.17556537,3.9020261549999997,7.598487101,0.0,36.141805731,0.0,0.879273544,123.331469446,13.242532173999999,10.666983408,0.0,1.439436637,5.396116524,1.758608055,0.879273544,3.9760712089999997,25.067020227999997,20.416718398,18.428173625,9.558538496,0.879273544,40.298840374,0.0,82.152534211,4.683728478,8.006268683,10.796501964,3.722913592,5.022339272,2.481929712,21.475831443999997,2.318771148,7.617738364,0.560163093,4.1745174259999995,0.0,1.120313117,6.158989497,0.0,44.941704984,0.0,3.540370246,243.268100297,1.758608055,60.35846526,3.481624538,0.560163093,2.341925284,0.560163093,2.63789366,3.614354333,30.92430881,0.0,9.673331543,0.0,60.683062535999994,1.24099042,1.120313117,6.158989497,9.699371804,6.041339146,3.9760712089999997,4.077370171,0.0,117.17870204,0.002912167,0.22301568,0.04314465,0.169150617,0.002580838,0.11550374299999999,5.650394425,0.41361991099999995,0.09232021400000001,0.0,0.275448969,0.298613759,3.094287468,0.0,0.366968943,0.022386289,0.806157887,0.041091738,0.030830591,0.063617653,3.0,3.0,"[[0, 2, 3], [0, 2, 4]]"
160x160,0.0,2.084324048,1.24099042,8.842089764999999,2.661035735,1.758608055,17.160744599999997,14.291507871999999,2.481929712,0.560163093,31.740307917999996,5.859132362,0.0,0.879273544,3.325314468,18.876366564999998,32.006064021,1.439436637,7.038324008,2.963597592,7.806824300999999,3.2211988280000003,1.439436637,0.560163093,9.841582359,24.950051122999998,3.2211988280000003,22.393423725999998,1.758608055,1.120313117,1.999586661,1.801153513,33.883625525,5.885052143,1.120313117,0.0,1.758608055,6.204767988,1.24099042,0.560163093,76.175742564,2.680427057,36.243734032,4.764751105,1.758608055,0.0,7.364040001,15.863983556,10.002279783,17.469063435,8.792870241,1.781762191,0.879273544,32.66486065,0.879273544,89.133474014,8.792870241,56.612092846,0.0,1.439436637,4.800348726,17.871230595,27.282767849,46.212728694,7.364040001,5.660646271,0.0,0.0,0.560163093,0.879273544,24.475390128,3.9020261549999997,7.598487101,0.0,22.466066040999998,0.0,0.879273544,107.967490976,15.326856222,10.666983408,0.0,1.439436637,2.661035735,1.758608055,0.879273544,1.24099042,31.319892010999997,17.681637609,19.861658046000002,9.558538496,0.879273544,40.298840374,0.0,72.645359731,4.683728478,8.006268683,12.880826012,3.722913592,5.022339272,2.481929712,23.560155491999996,2.318771148,7.617738364,0.560163093,1.439436637,0.0,1.120313117,6.158989497,0.0,44.290948242999995,0.0,3.540370246,250.05144962699998,1.758608055,60.35846526,3.481624538,0.560163093,2.341925284,2.644487141,2.63789366,0.879273544,24.803289336,0.0,9.673331543,0.0,49.74318149599999,3.325314468,1.120313117,6.158989497,13.867937013999999,6.041339146,3.325314468,4.077370171,0.0,114.83921049000001,0.002912167,0.21281769,0.04314465,0.157602353,0.002580838,0.086471459,5.16980529,0.229600016,0.000573232,0.0,0.257625876,0.298613759,2.5017248690000002,0.093054962,0.386042658,0.026451454,0.806157887,0.041091738,0.030830591,0.063617653,3.0,3.0,"[[0, 2, 3], [0, 3, 4]]"
