coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,Endothelial2,Endothelial3 Endothelial2
113x113,18.29404326,18.688560281999997,6.990831816,5.733177466000001,0.0,6.951604103999999,6.885369037,3.8466083650000003,1.294457406,2.373261425,13.516007251,1.291975653,34.40036297,0.628845904,0.0,0.0,3.844152642,0.628845904,1.92330331,12.241892364,1.291975653,9.148397899999999,0.628845904,0.0,0.0,0.628845904,2.583933973,1.294457406,3.144288684,0.0,0.0,0.0,9.427755515,6.288530911,0.0,0.628845904,1.886556084,2.588888782,0.0,1.257719583,3.0021073289999998,1.920821557,15.944358952,0.0,0.0,57.153449006,0.628845904,3.217734686,1.92330331,15.977399617,0.0,3.667718831,1.294457406,3.1810134899999998,0.0,0.628845904,3.6652370779999996,12.168518989999999,0.0,0.0,3.630981008,49.959483778999996,6.391401002,15.854990825,0.0,0.0,13.518404524,0.0,0.0,10.169395346,9.993020665,2.588888782,0.0,0.0,35.252141743,58.70467446,3.630981008,21.963092832,0.628845904,1.920821557,0.0,8.248517233,2.5521769890000003,0.0,0.0,0.0,1.294457406,3.217734686,0.0,0.628845904,0.628845904,2.515442509,0.0,3.8466083650000003,2.5521769890000003,51.40593543,5.769817792,7.6197592400000005,8.41167596,3.1810134899999998,5.140981291,0.0,0.0,196.61608889000001,8.803925446,0.0,0.628845904,1.294457406,6.667276423,1.257719583,0.628845904,0.628845904,11.590190364,0.628845904,1.291975653,0.0,0.0,0.628845904,36.994669659,4.8887039340000005,1.257719583,7.729945604,0.0,0.0,0.0,9.921692227,4.507237283,0.0,3.215278963,6.361982921,0.0,5.133678076000001,0.0,0.0,11.358424902,0.021712484,0.065468479,0.029061132,0.11462660399999999,0.0,0.024368547999999997,0.011314421,0.172427891,0.0,0.0,0.0,0.0,1.8961103959999999,0.006760343,0.028612979,0.036958987,0.152422063,0.070065721,0.0,0.0,2.0,2.0,"[[2, 4], [2, 4]]"
114x114,18.29404326,14.805298574,5.24322373,5.668159671,0.0,9.475475091,5.525978316,2.099000279,0.0,2.373261425,14.292276790999999,1.291975653,39.89986049,0.628845904,0.0,0.841280696,4.232258667,1.4701266,0.628845904,2.72783678,1.291975653,9.148397899999999,0.628845904,0.0,0.0,0.628845904,3.4252146690000003,0.0,3.144288684,0.0,0.0,0.0,11.951626502,8.812401898,0.0,0.628845904,1.886556084,0.841280696,0.0,1.257719583,3.0021073289999998,1.920821557,7.659241304,0.0,0.0,55.8589916,1.4701266,0.628845904,0.628845904,7.758633538,0.841280696,2.373261425,0.841280696,1.886556084,0.0,0.628845904,3.6652370779999996,6.925814021000001,0.0,0.0,3.630981008,41.154830659,7.232681698,13.266102043,0.0,0.841280696,9.635142816,0.0,0.0,7.580506563999999,9.92800287,3.365158322,0.0,0.841280696,39.717047822,29.770817796,3.630981008,23.192506413,0.628845904,1.920821557,0.0,5.659628451,1.257719583,0.0,0.0,0.0,0.0,1.4701266,0.0,0.628845904,0.628845904,3.356723205,0.0,2.099000279,1.257719583,50.43663044,1.886556084,13.443695794,9.252956656,1.886556084,1.257719583,0.0,0.0,149.62033996999997,12.169083768,0.0,0.628845904,0.841280696,7.508557119,3.78159057,1.4701266,1.4701266,14.114061351,0.628845904,2.133256349,0.0,0.0,0.628845904,38.67723309,4.8887039340000005,2.099000279,1.257719583,0.0,0.0,0.0,6.038430518999999,3.212779877,0.841280696,3.6033849879999997,3.773094139,0.0,5.974958772,0.0,0.0,7.021960283,0.021712484,0.07338418599999999,0.066314849,0.134154698,0.0,0.055620306,0.011314421,0.189950158,0.0,0.0,0.0,0.0,1.9855245209999999,0.006760343,0.028612979,0.036958987,0.152422063,0.070065721,0.009163188,0.0,2.0,2.0,"[[2, 4], [3, 4]]"
115x115,10.537724058,11.632279740000001,16.742013914,4.384607037,1.6205859610000002,10.282880922,5.746148851999999,2.681895905,0.0,2.373261425,27.061204316,0.0,19.966987183,1.299905543,0.0,0.0,7.305003421,3.265988927,0.0,9.13185768,3.850082493,10.32400747,1.275097431,0.34548853,0.34548853,1.727470111,1.299905543,3.109509606,5.545178898,0.34548853,1.0364793,0.0,8.723866814,11.080687724,0.0,0.0,0.34548853,0.0,0.0,0.0,3.064247378,0.0,12.730370532,0.34548853,0.0,44.779322053,0.0,0.0,1.727470111,13.630913054,0.0,2.373261425,0.0,5.545178898,0.0,0.0,4.3641529210000005,1.381990362,1.299905543,0.0,2.373261425,38.396535047,2.681895905,9.838496434000001,0.0,0.34548853,9.431277038,2.945302019,0.0,2.657087793,9.909373528,6.745816074,0.0,0.0,45.737339814,20.934380943999997,2.373261425,27.009038223,2.681895905,1.299905543,0.34548853,5.314180288999999,0.0,1.0364793,0.34548853,0.0,3.290799442,0.0,1.0364793,0.690985953,0.0,3.241162903,1.0364793,3.454920928,0.690985953,92.667758489,0.0,3.718361588,13.413067272000001,1.381990362,0.0,0.0,0.690985953,200.07929328,9.534575102,0.34548853,0.0,0.690985953,8.333111116,1.0364793,0.34548853,2.945302019,24.101381519,0.34548853,1.275097431,0.0,0.34548853,0.690985953,47.73115419,5.746148851999999,4.491487508,4.063908882,0.34548853,1.6205859610000002,0.690985953,5.437440819,1.0364793,0.690985953,1.0364793,7.272672252,1.990891496,0.34548853,1.275097431,0.0,6.757868461999999,0.0,0.07244535799999999,0.057481766,0.075639561,0.0,0.04196174799999999,0.011314421,0.119185307,0.0,0.0,0.021680725,0.0,1.331012988,0.006760343,0.0,0.059235763,0.187263581,0.023682708,0.0,0.0,2.0,2.0,"[[3, 4], [0, 1]]"
116x116,10.537724058,12.915727959000002,18.030997153,6.973495819,1.6205859610000002,8.982975379,8.329505016999999,3.9708791440000004,1.294457406,2.373261425,21.850552486,0.0,25.101954643,0.0,0.0,0.0,7.299555284,1.966083384,1.294457406,14.287503592,2.55017695,9.024101927,1.275097431,0.34548853,0.34548853,1.727470111,0.0,4.403967012,0.34548853,0.34548853,1.0364793,0.0,8.723866814,11.080687724,0.0,0.0,0.34548853,2.588888782,0.0,0.0,3.064247378,0.0,21.780833013,0.34548853,0.0,46.073779459,0.0,2.588888782,3.021927517,21.391054286,0.0,3.667718831,1.294457406,1.6399459360000002,0.0,0.0,3.064247378,9.148566318,0.0,0.0,2.373261425,50.031556589,1.381990362,12.427385216000001,0.0,0.34548853,13.314538746,0.34548853,0.0,5.245976575,5.998629507,6.7348913669999995,0.0,0.0,47.009875467,50.709518304,2.373261425,28.303495629,1.381990362,0.0,0.34548853,7.903069070999999,1.294457406,1.0364793,0.34548853,0.0,1.985443359,2.588888782,1.0364793,0.690985953,0.0,3.241162903,1.0364793,6.04380971,1.985443359,57.403719029,3.883261708,5.007344827000001,10.813253783,2.676447768,3.883261708,0.0,0.690985953,240.11926497000002,6.934761613,0.34548853,0.0,1.985443359,8.333111116,1.0364793,0.34548853,0.34548853,8.501690669,0.34548853,1.275097431,0.0,0.34548853,0.690985953,47.73115419,4.446243309,4.491487508,9.23622936,0.34548853,1.6205859610000002,0.690985953,9.320702527,2.330936706,0.690985953,2.330936706,4.661870666,0.690985953,0.34548853,1.275097431,0.0,11.935613777,0.0,0.054026914999999995,0.051940033,0.108175079,0.0,0.029733172999999998,0.011314421,0.13991377,0.0,0.0,0.021680725,0.0,1.628895902,0.006760343,0.0,0.059235763,0.187263581,0.023682708,0.0,0.0,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,10.537724058,9.032466251,16.283389067,6.908478024000001,1.6205859610000002,11.506846366000001,6.970114296,2.223271058,0.0,2.373261425,22.626822026,0.0,30.601452163,0.0,0.0,0.841280696,7.687661309,2.80736408,0.0,4.773448008,2.55017695,9.024101927,1.275097431,0.34548853,0.34548853,1.727470111,0.841280696,3.109509606,0.34548853,0.34548853,1.0364793,0.0,11.247737801000001,13.604558711000001,0.0,0.0,0.34548853,0.841280696,0.0,0.0,3.064247378,0.0,13.495715364999999,0.34548853,0.0,44.779322053,0.841280696,0.0,1.727470111,13.172288207000001,0.841280696,2.373261425,0.841280696,0.34548853,0.0,0.0,3.064247378,3.9058613490000003,0.0,0.0,2.373261425,41.226903469,2.223271058,9.838496434000001,0.0,1.186769226,9.431277038,0.34548853,0.0,2.657087793,5.933611711999999,7.511160907,0.0,0.841280696,51.474781546,21.775661639999996,2.373261425,29.53290921,1.381990362,0.0,0.34548853,5.314180288999999,0.0,1.0364793,0.34548853,0.0,0.690985953,0.841280696,1.0364793,0.690985953,0.0,4.082443599,1.0364793,4.296201624,0.690985953,56.434414039,0.0,10.831281381,11.654534479,1.381990362,0.0,0.0,0.690985953,193.12351605,10.299919935,0.34548853,0.0,1.5322666489999999,9.174391812,3.5603502870000003,1.186769226,1.186769226,11.025561656,0.34548853,2.116378127,0.0,0.34548853,0.690985953,49.413717620999996,4.446243309,5.332768204,2.764003339,0.34548853,1.6205859610000002,0.690985953,5.437440819,1.0364793,1.5322666489999999,2.719042731,2.072981884,0.690985953,1.186769226,1.275097431,0.0,7.5991491579999995,0.0,0.061942621999999996,0.08919374999999999,0.127703173,0.0,0.060984931000000006,0.011314421,0.157436037,0.0,0.0,0.021680725,0.0,1.7183100269999998,0.006760343,0.0,0.059235763,0.187263581,0.023682708,0.009163188,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,11.166569962,10.919022335000001,19.844051405000002,7.5288957210000005,1.6205859610000002,14.64260383,5.075089213,2.639709945,0.0,2.373261425,21.777106213,0.0,28.432637373000002,0.628845904,0.0,0.0,7.262817461,2.594929288,0.628845904,5.818723395999999,2.55017695,13.426044961,1.9039433350000001,0.34548853,0.34548853,2.356316015,0.0,3.109509606,3.489777214,0.34548853,1.0364793,0.0,10.610422898000001,17.369218635,0.0,0.628845904,2.232044614,0.0,0.0,1.257719583,3.693093282,0.628845904,10.759402947,0.34548853,0.0,67.416738133,0.628845904,0.628845904,2.356316015,19.248360353000002,0.0,2.373261425,0.0,2.232044614,0.0,0.628845904,3.064247378,5.783933396,0.0,0.0,3.630981008,44.557859289,3.8974328710000004,13.611590573,0.0,0.34548853,11.946719546999999,0.34548853,0.0,8.945618704,8.440611183,4.146002585,0.0,0.0,59.40317229600001,49.863918044,3.630981008,35.812963669,2.010836266,0.628845904,0.34548853,10.973808739999999,1.257719583,1.0364793,0.34548853,0.0,0.690985953,0.628845904,1.0364793,1.319831857,0.628845904,5.756605412000001,1.0364793,4.712640511,1.948705536,31.151544879,1.886556084,7.449326503,10.813253783,3.268546446,1.257719583,0.0,0.690985953,262.88128263,15.738687059,0.34548853,0.628845904,0.690985953,8.96195702,2.294198883,0.974334434,0.974334434,10.388246753,0.974334434,1.275097431,0.0,0.34548853,1.319831857,51.504248329,6.961685817999999,5.749207091,4.021722922,0.34548853,1.6205859610000002,0.690985953,5.437440819,1.6653252040000002,0.690985953,1.6653252040000002,5.846076023,0.690985953,1.603208113,1.275097431,0.0,9.273310970999999,0.0,0.048220466,0.051940033,0.12419886899999999,0.0,0.009751896,0.011314421,0.032514121,0.0,0.0,0.021680725,0.0,1.38190626,0.006760343,0.028612979,0.06825419599999999,0.187263581,0.023682708,0.0,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,9.846738105,14.133551086,5.163891756,3.8639862130000004,1.275097431,1.299905543,7.5564286759999995,3.888794325,1.294457406,2.373261425,25.15860559,0.0,27.209810211,1.299905543,0.0,0.0,5.144539899,2.5750029740000002,1.294457406,18.105203598,3.850082493,8.596537359,1.275097431,0.0,0.0,0.0,1.299905543,1.294457406,5.199690368,0.0,0.0,0.0,4.923438375,3.825252007,0.0,0.0,0.0,2.588888782,0.0,0.0,2.373261425,0.0,22.99865614,0.0,0.0,40.891338182,0.0,2.588888782,1.294457406,11.635049749,0.0,3.667718831,1.294457406,6.494147774,0.0,0.0,3.673166968,7.766575956,1.299905543,0.0,2.373261425,41.146590067,1.299905543,12.081896686,0.0,0.0,12.278059446,2.599813489,0.0,3.8639862130000004,11.46178301,5.188702271,0.0,0.0,30.442870284999998,43.799636389999996,2.373261425,22.08461268,1.299905543,1.299905543,0.0,5.139065732000001,1.294457406,0.0,0.0,0.0,3.894270895,2.588888782,0.0,0.0,0.0,2.55017695,0.0,2.588888782,1.294457406,118.022432279,3.883261708,3.888794325,10.994611227,1.294457406,3.883261708,0.0,0.0,221.4452109,6.425065496,0.0,0.0,1.294457406,7.296631816,0.0,0.0,2.599813489,22.719391157,0.0,1.275097431,0.0,0.0,0.0,33.22157552,3.673166968,0.0,7.772131564,0.0,1.275097431,0.0,8.629716574,1.294457406,0.0,1.294457406,7.78857915,1.299905543,0.0,1.275097431,0.0,8.826104171,0.0,0.09806658299999998,0.044212663,0.087424817,0.0,0.06194302499999999,0.011314421,0.259099077,0.0,0.0,0.021680725,0.0,2.014759921,0.006760343,0.0,0.059235763,0.168480556,0.023682708,0.0,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,9.846738105,10.250289378,3.4162836700000003,3.7989684180000003,1.275097431,3.82377653,6.197037955,2.141186239,0.0,2.373261425,25.934875129999998,0.0,32.709307731,1.299905543,0.0,0.841280696,5.532645924,3.4162836700000003,0.0,8.591148014,3.850082493,8.596537359,1.275097431,0.0,0.0,0.0,2.141186239,0.0,5.199690368,0.0,0.0,0.0,7.447309362,6.349122994,0.0,0.0,0.0,0.841280696,0.0,0.0,2.373261425,0.0,14.713538492000001,0.0,0.0,39.596880776,0.841280696,0.0,0.0,3.4162836700000003,0.841280696,2.373261425,0.841280696,5.199690368,0.0,0.0,3.673166968,2.523870987,1.299905543,0.0,2.373261425,32.341936947,2.141186239,9.493007904,0.0,0.841280696,8.394797738,2.599813489,0.0,1.275097431,11.396765215,5.964971811,0.0,0.841280696,34.907776364,14.865779726,2.373261425,23.314026261,1.299905543,1.299905543,0.0,2.55017695,0.0,0.0,0.0,0.0,2.599813489,0.841280696,0.0,0.0,0.0,3.391457646,0.0,0.841280696,0.0,117.053127289,0.0,9.712730878999999,11.835891923,0.0,0.0,0.0,0.0,174.44946198,9.790223818000001,0.0,0.0,0.841280696,8.137912512,2.523870987,0.841280696,3.4410941850000003,25.243262144,0.0,2.116378127,0.0,0.0,0.0,34.904138951,3.673166968,0.841280696,1.299905543,0.0,1.275097431,0.0,4.746454866,0.0,0.841280696,1.682563431,5.199690368,1.299905543,0.841280696,1.275097431,0.0,4.489639552,0.0,0.10598228999999998,0.08146638,0.10695291100000001,0.0,0.093194783,0.011314421,0.276621344,0.0,0.0,0.021680725,0.0,2.104174046,0.006760343,0.0,0.059235763,0.168480556,0.023682708,0.009163188,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,10.475584009,12.136845462,6.9769460080000005,4.419386115,1.275097431,6.959533993999999,4.302012872,2.557625126,0.0,2.373261425,25.085159317,0.0,30.540492941000004,1.9287514469999998,0.0,0.0,5.1078020760000005,3.203848878,0.628845904,9.636423402,3.850082493,12.998480393,1.9039433350000001,0.0,0.0,0.628845904,1.299905543,0.0,8.343979052,0.0,0.0,0.0,6.809994459,10.113782918,0.0,0.628845904,1.886556084,0.0,0.0,1.257719583,3.0021073289999998,0.628845904,11.977226074,0.0,0.0,62.234296856,0.628845904,0.628845904,0.628845904,9.492355816,0.0,2.373261425,0.0,7.086246451999999,0.0,0.628845904,3.673166968,4.401943034,1.299905543,0.0,3.630981008,35.672892767,3.815348052,13.266102043,0.0,0.0,10.910240246999999,2.599813489,0.0,7.5636283419999994,13.903764685999999,2.599813489,0.0,0.0,42.836167114,42.95403613,3.630981008,29.59408072,1.9287514469999998,1.9287514469999998,0.0,8.209805401,1.257719583,0.0,0.0,0.0,2.599813489,0.628845904,0.0,0.628845904,0.628845904,5.0656194590000005,0.0,1.257719583,1.257719583,91.770258129,1.886556084,6.330776001,10.994611227,1.886556084,1.257719583,0.0,0.0,244.20722855999998,15.228990942,0.0,0.628845904,0.0,7.92547772,1.257719583,0.628845904,3.228659393,24.605947241,0.628845904,1.275097431,0.0,0.0,0.628845904,36.994669659,6.188609477,1.257719583,2.557625126,0.0,1.275097431,0.0,4.746454866,0.628845904,0.0,0.628845904,8.972784507,1.299905543,1.257719583,1.275097431,0.0,6.163801364999999,0.0,0.092260134,0.044212663,0.103448607,0.0,0.04196174799999999,0.011314421,0.151699428,0.0,0.0,0.021680725,0.0,1.767770279,0.006760343,0.028612979,0.06825419599999999,0.168480556,0.023682708,0.0,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,9.846738105,11.533737597,4.7052669090000006,6.387857200000001,1.275097431,2.523870987,8.78039412,3.4301694780000003,1.294457406,2.373261425,20.7242233,0.0,37.844275191,0.0,0.0,0.841280696,5.527197787,2.116378127,1.294457406,13.746793926,2.55017695,7.296631816,1.275097431,0.0,0.0,0.0,0.841280696,1.294457406,0.0,0.0,0.0,0.0,7.447309362,6.349122994,0.0,0.0,0.0,3.4301694780000003,0.0,0.0,2.373261425,0.0,23.764000972999998,0.0,0.0,40.891338182,0.841280696,2.588888782,1.294457406,11.176424902,0.841280696,3.667718831,2.135738102,1.294457406,0.0,0.0,2.373261425,10.290446943,0.0,0.0,2.373261425,43.976958489,0.841280696,12.081896686,0.0,0.841280696,12.278059446,0.0,0.0,3.8639862130000004,7.486021194000001,5.954047104000001,0.0,0.841280696,36.180312017,44.640917085999995,2.373261425,24.608483666999998,0.0,0.0,0.0,5.139065732000001,1.294457406,0.0,0.0,0.0,1.294457406,3.4301694780000003,0.0,0.0,0.0,3.391457646,0.0,3.4301694780000003,1.294457406,81.78908782900001,3.883261708,11.001714117999999,9.236078434,1.294457406,3.883261708,0.0,0.0,214.48943367,7.1904103290000005,0.0,0.0,2.135738102,8.137912512,2.523870987,0.841280696,0.841280696,9.643571294,0.0,2.116378127,0.0,0.0,0.0,34.904138951,2.373261425,0.841280696,6.472226021,0.0,1.275097431,0.0,8.629716574,1.294457406,0.841280696,2.977020837,2.588888782,0.0,0.841280696,1.275097431,0.0,9.667384867,0.0,0.087563847,0.075924647,0.139488429,0.0,0.080966208,0.011314421,0.297349807,0.0,0.0,0.021680725,0.0,2.40205696,0.006760343,0.0,0.059235763,0.168480556,0.023682708,0.009163188,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,10.475584009,13.420293681,8.265929247,7.008274897000001,1.275097431,5.659628451,6.885369037,3.8466083650000003,1.294457406,2.373261425,19.874507487,0.0,35.675460401,0.628845904,0.0,0.0,5.102353939,1.9039433350000001,1.92330331,14.792069314,2.55017695,11.69857485,1.9039433350000001,0.0,0.0,0.628845904,0.0,1.294457406,3.144288684,0.0,0.0,0.0,6.809994459,10.113782918,0.0,0.628845904,1.886556084,2.588888782,0.0,1.257719583,3.0021073289999998,0.628845904,21.027688554999997,0.0,0.0,63.528754262,0.628845904,3.217734686,1.92330331,17.252497048000002,0.0,3.667718831,1.294457406,3.1810134899999998,0.0,0.628845904,2.373261425,12.168518989999999,0.0,0.0,3.630981008,47.307914309,2.515442509,15.854990825,0.0,0.0,14.793501955,0.0,0.0,10.152517124,9.993020665,2.588888782,0.0,0.0,44.108702767,72.72917349,3.630981008,30.888538126,0.628845904,0.628845904,0.0,10.798694183,2.5521769890000003,0.0,0.0,0.0,1.294457406,3.217734686,0.0,0.628845904,0.628845904,5.0656194590000005,0.0,3.8466083650000003,2.5521769890000003,56.506218669,5.769817792,7.6197592400000005,8.394797738,3.1810134899999998,5.140981291,0.0,0.0,284.24720025,12.629177452999999,0.0,0.628845904,1.294457406,7.92547772,1.257719583,0.628845904,0.628845904,9.006256390999999,0.628845904,1.275097431,0.0,0.0,0.628845904,36.994669659,4.8887039340000005,1.257719583,7.729945604,0.0,1.275097431,0.0,8.629716574,1.92330331,0.0,1.92330331,6.361982921,0.0,1.257719583,1.275097431,0.0,11.34154668,0.0,0.07384169099999999,0.03867093,0.135984125,0.0,0.029733172999999998,0.011314421,0.172427891,0.0,0.0,0.021680725,0.0,2.065653193,0.006760343,0.028612979,0.06825419599999999,0.168480556,0.023682708,0.0,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,10.475584009,9.537031973,6.518321161,6.9432571020000005,1.275097431,8.183499438,5.525978316,2.099000279,0.0,2.373261425,20.650777027,0.0,41.174957921,0.628845904,0.0,0.841280696,5.490459964,2.745224031,0.628845904,5.27801373,2.55017695,11.69857485,1.9039433350000001,0.0,0.0,0.628845904,0.841280696,0.0,3.144288684,0.0,0.0,0.0,9.333865446,12.637653905,0.0,0.628845904,1.886556084,0.841280696,0.0,1.257719583,3.0021073289999998,0.628845904,12.742570907,0.0,0.0,62.234296856,1.4701266,0.628845904,0.628845904,9.033730969,0.841280696,2.373261425,0.841280696,1.886556084,0.0,0.628845904,2.373261425,6.925814021000001,0.0,0.0,3.630981008,38.503261189,3.356723205,13.266102043,0.0,0.841280696,10.910240246999999,0.0,0.0,7.5636283419999994,9.92800287,3.365158322,0.0,0.841280696,48.573608846,43.795316826000004,3.630981008,32.117951706999996,0.628845904,0.628845904,0.0,8.209805401,1.257719583,0.0,0.0,0.0,0.0,1.4701266,0.0,0.628845904,0.628845904,5.906900155000001,0.0,2.099000279,1.257719583,55.536913679,1.886556084,13.443695794,9.236078434,1.886556084,1.257719583,0.0,0.0,237.25145133,15.994335775,0.0,0.628845904,0.841280696,8.766758416,3.78159057,1.4701266,1.4701266,11.530127378,0.628845904,2.116378127,0.0,0.0,0.628845904,38.67723309,4.8887039340000005,2.099000279,1.257719583,0.0,1.275097431,0.0,4.746454866,0.628845904,0.841280696,2.311409335,3.773094139,0.0,2.099000279,1.275097431,0.0,7.0050820609999995,0.0,0.081757398,0.075924647,0.155512219,0.0,0.060984931000000006,0.011314421,0.189950158,0.0,0.0,0.021680725,0.0,2.1550673179999995,0.006760343,0.028612979,0.06825419599999999,0.168480556,0.023682708,0.009163188,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,17.090485831,24.358447970999997,20.859195578000005,7.730543626999999,0.34548853,13.607001814,9.288294374,5.948159046000001,1.294457406,0.0,19.746532477000002,2.646753817,34.226729872,1.9772799019999998,0.0,7.545043403999999,12.760298317999998,2.668265855,2.64923557,19.063003518,5.978804078,5.736915155,0.0,0.34548853,0.34548853,1.727470111,3.883839516,7.113506513,6.2225532569999995,0.34548853,1.0364793,1.354778164,9.645740803999999,9.964975218,0.0,0.0,3.8262459179999997,3.266263141,0.0,0.677374359,1.368360312,1.291975653,21.947319608999997,1.022862889,0.0,36.261570873000004,0.0,3.266263141,3.699301876,22.770640562,0.0,1.9718317650000001,1.294457406,12.258675091999999,0.677374359,0.677374359,5.9924066499999995,16.016217255,1.299905543,0.677374359,0.677374359,55.926755693,8.006466547,7.092528961999999,0.677374359,0.34548853,8.984047718,2.945302019,0.0,6.617632961,11.479779049,14.076398283,0.0,0.0,49.820127799,52.620596363999994,0.0,30.803898025,4.036674069,3.269255555,0.34548853,5.352892121,1.294457406,3.1624658080000003,0.34548853,0.0,4.585256848,3.9436669460000005,2.485091449,1.368360312,1.354778164,7.069020968,1.0364793,9.618449631999999,5.372366241,126.39653003999999,3.883261708,6.984624729,7.758857336,3.353822127,5.238039872,1.354778164,0.690985953,316.66152904999996,5.709323095,0.34548853,0.0,3.434055508,10.738651439,2.391257464,0.34548853,4.300080183,23.629921895000003,3.148878843,2.646753817,0.0,0.34548853,0.690985953,36.18733059,3.3728874269999998,4.491487508,10.536134903,0.34548853,1.7002666940000002,0.690985953,5.866223314,4.914870679000001,1.368360312,3.622912359,9.861561034,2.668265855,5.670059172,0.0,0.677374359,13.92512035,0.11272620700000001,0.069660893,0.057541247999999996,0.105575532,0.0,0.052191128999999996,0.0,0.259099077,0.0,0.0,0.0,0.0,2.3643321989999997,0.0,0.0,0.0,0.340256814,0.29988378,0.0,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,17.090485831,20.475186262999998,19.111587492,7.665525832,0.34548853,16.130872801,7.928903653000001,4.20055096,0.0,0.0,20.522802017,2.646753817,39.726227392,1.9772799019999998,0.0,8.3863241,13.148404343,3.509546551,1.354778164,9.548947934,5.978804078,5.736915155,0.0,0.34548853,0.34548853,1.727470111,4.725120212,5.819049107,6.2225532569999995,0.34548853,1.0364793,1.354778164,12.169611791,12.488846205,0.0,0.0,3.8262459179999997,1.518655055,0.0,0.677374359,1.368360312,1.291975653,13.662201961000001,1.022862889,0.0,34.967113467000004,0.841280696,0.677374359,2.40484447,14.551874483,0.841280696,0.677374359,0.841280696,10.964217686,0.677374359,0.677374359,5.9924066499999995,10.773512286,1.299905543,0.677374359,0.677374359,47.122102573,8.847747243,4.50364018,0.677374359,1.186769226,5.10078601,2.945302019,0.0,4.028744179,11.414761254,14.852667823,0.0,0.841280696,54.285033878,23.686739699999997,0.0,32.033311606,4.036674069,3.269255555,0.34548853,2.764003339,0.0,3.1624658080000003,0.34548853,0.0,3.290799442,2.19605886,2.485091449,1.368360312,1.354778164,7.910301664,1.0364793,7.870841545999999,4.077908835,125.42722504999999,0.0,12.808561283,8.600138032,2.059364721,1.354778164,1.354778164,0.690985953,269.66578013,9.074481417000001,0.34548853,0.0,2.980878798,11.579932135,4.915128451,1.186769226,5.1413608790000005,26.153792882,3.148878843,3.488034513,0.0,0.34548853,0.690985953,37.869894021,3.3728874269999998,5.332768204,4.063908882,0.34548853,1.7002666940000002,0.690985953,1.982961606,3.6204132730000005,2.209641008,4.011018384,7.272672252,2.668265855,6.511339868,0.0,0.677374359,9.588655731,0.11272620700000001,0.0775766,0.094794965,0.125103626,0.0,0.083442887,0.0,0.276621344,0.0,0.0,0.0,0.0,2.453746324,0.0,0.0,0.0,0.340256814,0.29988378,0.009163188,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
