coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,ODMature4,permutationTracker
133x133,0.6613160170000001,7.161359106000001,6.526988170999999,4.053472729,1.623476825,78.87610603499999,24.255254864,25.386936013,0.0,1.185175979,23.973516273999998,0.137454413,0.615883328,0.5238590430000001,2.29893679,1.515699324,16.057471245000002,3.886032696,11.230687498,21.787193586,71.29586429,13.669182338,2.803383272,1.277199345,0.93622013,2.232851237,2.41694888,2.619292925,6.862094945000001,0.5238590430000001,6.2915498,0.137454413,7.3973048519999995,15.298466917,0.0,1.5712830679999998,18.959950908,16.229359754,0.41237493,1.552103458,65.352622172,0.137454413,8.113240148,5.945662898,0.274911387,8.007099935,2.305429719,2.243058554,1.103324394,12.28723279,0.38640463,2.279485337,0.0,18.101807369,2.448227058,49.685704554,5.538225902,15.597443948999999,14.32214649,2.615326505,1.159235441,18.364637794,10.394149564000001,10.560251222,0.0,2.391008342,0.41237493,1.414662888,0.0,0.6613160170000001,52.95892647,66.513544456,0.79877956,1.790576582,198.121964792,0.716919764,2.498508165,66.416043984,2.2236040519999998,7.276644901,0.38640463,1.87241766,6.802579269,0.38640463,6.062062891,0.41237493,40.000219408,8.216068646,40.607670128,2.2885301350000002,0.137454413,2.507784269,0.0,12.227609955,2.5543894500000004,0.0,6.834860891,34.91602559,1.709050941,12.36602604,0.9102554620000001,0.137454413,7.7451081980000005,3.088385467,7.935822015,7.751263923,0.0,0.772801049,8.596590836,240.008800577,0.79877956,0.6613160170000001,62.676757554,0.5498155,5.538225902,1.240778807,0.854374177,0.5498155,3.205220752,15.069402590000001,10.417604085,43.020586714000004,0.716919764,2.187493699,0.0,14.614695965,2.543943553,2.00457395,0.991831151,4.131304154,13.100222986999999,2.860566104,4.876900755,0.274911387,37.736064888,0.018302477,0.393161799,0.08938154100000001,0.34791893100000004,0.0,0.40237588,10.609097284999999,3.806690033,0.0,0.002651482,0.190639504,0.0,4.928659519,0.00462805,0.405178266,0.073661326,0.21843706400000001,0.280698253,0.123580886,0.016971307,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.6613160170000001,7.161359106000001,6.526988170999999,4.053472729,1.623476825,77.028499375,23.639371536,23.539329353,0.0,1.185175979,23.357632946,0.137454413,0.0,0.5238590430000001,1.683053462,1.515699324,14.825698344,3.886032696,11.230687498,21.787193586,71.29586429,13.05329901,1.571610371,0.6613160170000001,0.93622013,2.232851237,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,5.675666472,0.137454413,4.933766508,14.682583589,0.0,1.5712830679999998,18.34406758,16.229359754,0.41237493,0.93622013,61.982687222,0.137454413,5.649701804,4.713889997000001,0.274911387,6.775327034,1.073656818,1.627175226,1.103324394,12.28723279,0.38640463,1.047712436,0.0,18.101807369,2.448227058,49.398150604,5.538225902,15.597443948999999,14.32214649,2.615326505,1.159235441,13.437568563,12.604046302,9.944367893999999,0.0,1.159235441,0.41237493,0.79877956,0.0,0.6613160170000001,45.313740336,68.508144466,0.79877956,1.790576582,195.658426448,0.716919764,1.266735264,48.916285869999996,0.991831151,7.276644901,0.38640463,1.87241766,6.802579269,0.38640463,6.062062891,0.41237493,35.689051885,4.520804822,40.100533264999996,2.2885301350000002,0.137454413,2.507784269,0.0,13.821617119999999,1.3226165490000001,0.0,6.834860891,36.510032755,1.709050941,12.36602604,0.9102554620000001,0.137454413,7.7451081980000005,1.240778807,7.935822015,7.135380595,0.0,0.772801049,6.7489841760000004,278.89497032699995,0.79877956,0.6613160170000001,60.285416854,0.5498155,5.538225902,1.240778807,0.854374177,0.5498155,2.589337424,13.22179593,10.417604085,40.303471039,0.716919764,1.571610371,2.825780066,14.614695965,1.928060225,0.772801049,0.991831151,4.131304154,17.520109441,2.860566104,4.876900755,0.274911387,30.090878754000002,0.018302477,0.42373671199999996,0.08222810800000001,0.339594383,0.0,0.38992254000000004,10.09490239,3.806690033,0.0,0.002651482,0.217800304,0.0,4.912624446,0.00462805,0.387276328,0.132830114,0.21843706400000001,0.280698253,0.13852121099999998,0.016971307,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.274911387,6.7749544760000004,3.7378681489999996,5.505595244,2.0884284600000003,80.67109997,9.066891334000001,15.396952101,2.55410292,0.41237493,22.820564774,0.9888106779999999,0.615883328,0.137454413,1.604694006,0.41237493,18.172215151,4.64251939,18.489499325,20.762394646,75.34794275600001,28.297176339,2.495504096,0.890794715,0.5498155,0.687252188,2.495504096,6.3686910690000005,6.868385356000001,2.978151005,2.8684122599999995,0.137454413,10.508335600999999,14.604224133,0.0,0.137454413,17.42062956,7.483215982000001,0.41237493,2.0170550929999997,37.556052797,7.521606726,2.6009927569999998,1.644147831,3.115607979,5.435351883,4.759721681,6.434776622,2.840696592,100.79238398199999,3.692052857,1.506684288,0.0,9.434200800000001,5.7538752849999995,34.336214823000006,3.253071522,4.478457298,16.103448360999998,2.363358376,0.851356265,20.286716129000002,21.317551851,8.045805236000001,2.840696592,3.7858758210000003,1.2637311949999999,2.7309716899999996,0.851356265,0.274911387,37.177414511,112.52385934799999,0.41237493,0.687252188,238.202905325,0.0,3.484301833,37.619432505,2.358040553,9.373615487,0.0,8.197095601000001,8.254701784,0.0,1.401171765,2.115088362,6.976066175,4.245079324,11.810455572999999,0.41237493,0.9888106779999999,12.324505760000001,1.702713432,18.3330522,1.781588401,8.522259222,1.401171765,30.974467718,6.231254381,11.089311768,0.137454413,0.9888106779999999,5.230662212,4.825757665,5.853029223,6.978462874,2.840696592,0.0,8.210186206,212.765295012,0.41237493,0.274911387,43.056168911,0.5498155,0.41237493,0.137454413,0.137454413,2.2525289319999997,1.715499939,14.431626458,13.214484883,19.870361668999998,0.0,4.7203111149999994,2.825780066,24.388405765999998,2.2919754240000003,1.231772901,0.274911387,3.901976849,24.768692505999997,7.868960986000001,0.9888106779999999,2.829014307,34.030132226999996,0.0,0.512543633,0.080800963,0.278270057,0.0,0.451416113,10.268777816,4.0239074729999995,0.0,0.0,0.15966379,0.014365337,4.070360504000001,0.0,0.368500894,0.081319367,0.281031039,0.0,0.120742988,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.274911387,6.7749544760000004,6.605543386999999,5.505595244,2.0884284600000003,82.104928625,10.500719989,16.113871865,2.55410292,0.41237493,22.820564774,0.9888106779999999,0.615883328,0.137454413,1.604694006,1.129294694,21.756799843,5.359439154,19.206419089,21.47931441,76.06486252,29.731004994,2.495504096,0.890794715,0.5498155,0.687252188,2.495504096,6.3686910690000005,6.868385356000001,2.978151005,2.8684122599999995,0.137454413,11.225255364999999,14.604224133,0.0,1.5712830679999998,17.42062956,7.483215982000001,0.41237493,2.0170550929999997,27.052743911999997,7.521606726,2.6009927569999998,5.945662898,3.115607979,5.435351883,4.759721681,7.151696386,3.557616356,100.79238398199999,3.692052857,1.506684288,0.0,9.434200800000001,5.7538752849999995,29.569251173,3.253071522,5.195377062,16.103448360999998,3.08027814,0.851356265,21.003635893000002,19.208691549,8.045805236000001,2.840696592,3.7858758210000003,1.2637311949999999,2.7309716899999996,0.851356265,0.274911387,48.690738725,95.90784927799999,0.41237493,1.404171952,241.070580563,0.716919764,4.201221597,34.793652439,3.074960317,11.524409416000001,0.0,8.197095601000001,8.254701784,0.0,1.401171765,2.115088362,10.560650867,7.829664016,16.913183618,1.129294694,0.9888106779999999,12.324505760000001,1.702713432,16.224191898,1.781588401,8.522259222,1.401171765,28.148687652,6.231254381,12.523140423,0.137454413,0.9888106779999999,5.230662212,5.542677429,5.853029223,6.978462874,2.840696592,0.0,8.210186206,238.128992912,0.41237493,0.274911387,23.990482875,0.5498155,0.41237493,0.854374177,0.854374177,2.2525289319999997,2.432419703,18.01621115,13.214484883,27.798969002999996,0.716919764,4.7203111149999994,0.0,25.822234420999997,3.0088951880000003,1.231772901,0.991831151,3.901976849,19.117033150999998,7.868960986000001,0.9888106779999999,2.829014307,31.204352161,0.0,0.449774994,0.08938154100000001,0.285944297,0.0,0.467399544,9.818209016,4.0239074729999995,0.0,0.002651482,0.129898772,0.014365337,4.070360504000001,0.00462805,0.310497648,0.041606271,0.314341914,0.0,0.121204905,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,0.274911387,6.7749544760000004,3.7378681489999996,5.505595244,2.0884284600000003,80.67109997,23.286377844,15.396952101,2.55410292,0.41237493,22.820564774,0.9888106779999999,0.615883328,0.137454413,1.604694006,0.41237493,22.911661493,4.64251939,18.489499325,20.762394646,75.34794275600001,28.297176339,2.495504096,0.890794715,0.5498155,0.687252188,2.495504096,6.3686910690000005,6.868385356000001,2.978151005,7.607858601999999,0.137454413,10.508335600999999,14.604224133,0.0,0.137454413,17.42062956,21.702702492,0.41237493,2.0170550929999997,58.513923197,7.521606726,7.340439098999999,1.644147831,3.115607979,10.174798225,4.759721681,6.434776622,2.840696592,110.270905269,3.692052857,1.506684288,0.0,23.653687310000002,5.7538752849999995,36.337829533000004,7.992517864,13.956978585,16.103448360999998,2.363358376,0.851356265,20.286716129000002,18.491771785,12.785251578,2.840696592,3.7858758210000003,1.2637311949999999,2.7309716899999996,0.851356265,0.274911387,39.091080787,72.96366754799999,0.41237493,0.687252188,238.202905325,0.0,3.484301833,67.96798174899999,2.358040553,14.113061829,0.0,8.197095601000001,8.254701784,0.0,6.140618107,2.115088362,35.413503515,4.245079324,29.853282728,0.41237493,0.9888106779999999,12.324505760000001,1.702713432,20.246718476,1.781588401,8.522259222,6.140618107,37.627208939,6.231254381,11.089311768,0.137454413,0.9888106779999999,9.970108554,4.825757665,5.853029223,6.978462874,2.840696592,0.0,8.210186206,106.374635499,0.41237493,0.274911387,61.187036741,0.5498155,5.151821272,0.137454413,0.137454413,2.2525289319999997,1.715499939,14.431626458,13.214484883,31.264068112999997,0.0,4.7203111149999994,0.0,29.127852108,2.2919754240000003,1.231772901,0.274911387,3.901976849,19.117033150999998,7.868960986000001,5.72825702,2.829014307,40.682873447999995,0.018302477,0.426400231,0.055666108,0.324827806,0.0,0.427651768,6.260444606999999,4.247762567,0.0,0.0,0.153520082,0.014365337,5.517957999000001,0.0,0.412714381,0.015292869,0.328781836,0.095721037,0.09221527,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.274911387,6.7749544760000004,6.605543386999999,5.505595244,2.0884284600000003,80.257321965,9.884836661,14.266265205,2.55410292,0.41237493,22.204681446000002,0.9888106779999999,0.0,0.137454413,0.9888106779999999,1.129294694,20.525026942,5.359439154,19.206419089,21.47931441,76.06486252,29.115121666,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,6.3686910690000005,6.868385356000001,2.978151005,2.2525289319999997,0.137454413,8.761717020999999,13.988340805,0.0,1.5712830679999998,16.804746232,7.483215982000001,0.41237493,1.401171765,23.682808962000003,7.521606726,0.137454413,4.713889997000001,3.115607979,4.203578982,3.52794878,6.5358130580000005,3.557616356,100.79238398199999,3.692052857,0.274911387,0.0,9.434200800000001,5.7538752849999995,29.281697223000002,3.253071522,5.195377062,16.103448360999998,3.08027814,0.851356265,16.076566662,21.418588287000002,7.429921908000001,2.840696592,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.274911387,41.045552591,97.90244928799999,0.41237493,1.404171952,238.607042219,0.716919764,2.9694486959999997,17.293894325,1.843187416,11.524409416000001,0.0,8.197095601000001,8.254701784,0.0,1.401171765,2.115088362,6.249483344,4.134400192,16.406046755,1.129294694,0.9888106779999999,12.324505760000001,1.702713432,17.818199063,0.5498155,8.522259222,1.401171765,29.742694817,6.231254381,12.523140423,0.137454413,0.9888106779999999,5.230662212,3.695070769,5.853029223,6.362579546,2.840696592,0.0,6.362579546,277.01516266199997,0.41237493,0.274911387,21.599142175,0.5498155,0.41237493,0.854374177,0.854374177,2.2525289319999997,1.816536375,16.16860449,13.214484883,25.081853328,0.716919764,4.104427787,2.825780066,25.822234420999997,2.39301186,0.0,0.991831151,3.901976849,23.536919604999998,7.868960986000001,0.9888106779999999,2.829014307,23.559166027,0.0,0.48034990699999996,0.08222810800000001,0.27761974899999997,0.0,0.454946204,9.304014121,4.0239074729999995,0.0,0.002651482,0.157059572,0.014365337,4.0543254310000005,0.00462805,0.29259571,0.100775059,0.314341914,0.0,0.13614523,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.274911387,6.7749544760000004,3.7378681489999996,5.505595244,2.0884284600000003,78.82349331,22.670494515999998,13.549345441,2.55410292,0.41237493,22.204681446000002,0.9888106779999999,0.0,0.137454413,0.9888106779999999,0.41237493,21.679888592,4.64251939,18.489499325,20.762394646,75.34794275600001,27.681293011,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,6.3686910690000005,6.868385356000001,2.978151005,6.991975274,0.137454413,8.044797256999999,13.988340805,0.0,0.137454413,16.804746232,21.702702492,0.41237493,1.401171765,55.143988246999996,7.521606726,4.876900755,0.41237493,3.115607979,8.943025324,3.52794878,5.818893294,2.840696592,110.270905269,3.692052857,0.274911387,0.0,23.653687310000002,5.7538752849999995,36.050275583,7.992517864,13.956978585,16.103448360999998,2.363358376,0.851356265,15.359646898000001,20.701668523000002,12.169368250000002,2.840696592,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.274911387,31.445894653,74.95826755799999,0.41237493,0.687252188,235.739366981,0.0,2.2525289319999997,50.468223635,1.126267652,14.113061829,0.0,8.197095601000001,8.254701784,0.0,6.140618107,2.115088362,31.102335992,0.5498155,29.346145865,0.41237493,0.9888106779999999,12.324505760000001,1.702713432,21.840725641000002,0.5498155,8.522259222,6.140618107,39.221216104,6.231254381,11.089311768,0.137454413,0.9888106779999999,9.970108554,2.978151005,5.853029223,6.362579546,2.840696592,0.0,6.362579546,145.26080524900001,0.41237493,0.274911387,58.795696041,0.5498155,5.151821272,0.137454413,0.137454413,2.2525289319999997,1.099616611,12.584019798,13.214484883,28.546952437999998,0.0,4.104427787,2.825780066,29.127852108,1.676092096,0.0,0.274911387,3.901976849,23.536919604999998,7.868960986000001,5.72825702,2.829014307,33.037687313999996,0.018302477,0.456975144,0.048512675000000005,0.316503258,0.0,0.415198428,5.746249711999999,4.247762567,0.0,0.0,0.18068088200000001,0.014365337,5.501922926000001,0.0,0.394812443,0.074461657,0.328781836,0.095721037,0.10715559499999999,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.274911387,6.7749544760000004,6.605543386999999,5.505595244,2.0884284600000003,80.257321965,24.104323170999997,14.266265205,2.55410292,0.41237493,22.204681446000002,0.9888106779999999,0.0,0.137454413,0.9888106779999999,1.129294694,25.264473284,5.359439154,19.206419089,21.47931441,76.06486252,29.115121666,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,6.3686910690000005,6.868385356000001,2.978151005,6.991975274,0.137454413,8.761717020999999,13.988340805,0.0,1.5712830679999998,16.804746232,21.702702492,0.41237493,1.401171765,44.640679362,7.521606726,4.876900755,4.713889997000001,3.115607979,8.943025324,3.52794878,6.5358130580000005,3.557616356,110.270905269,3.692052857,0.274911387,0.0,23.653687310000002,5.7538752849999995,31.283311933,7.992517864,14.673898349,16.103448360999998,3.08027814,0.851356265,16.076566662,18.592808221000002,12.169368250000002,2.840696592,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.274911387,42.959218867,58.342257488,0.41237493,1.404171952,238.607042219,0.716919764,2.9694486959999997,47.642443568999994,1.843187416,16.263855758000002,0.0,8.197095601000001,8.254701784,0.0,6.140618107,2.115088362,34.686920684,4.134400192,34.44887391,1.129294694,0.9888106779999999,12.324505760000001,1.702713432,19.731865339000002,0.5498155,8.522259222,6.140618107,36.395436038,6.231254381,12.523140423,0.137454413,0.9888106779999999,9.970108554,3.695070769,5.853029223,6.362579546,2.840696592,0.0,6.362579546,170.624503149,0.41237493,0.274911387,39.730010005,0.5498155,5.151821272,0.854374177,0.854374177,2.2525289319999997,1.816536375,16.16860449,13.214484883,36.475559772,0.716919764,4.104427787,0.0,30.561680763,2.39301186,0.0,0.991831151,3.901976849,17.885260249999998,7.868960986000001,5.72825702,2.829014307,30.211907248,0.018302477,0.394206505,0.057093253000000004,0.324177498,0.0,0.431181859,5.295680912,4.247762567,0.0,0.002651482,0.15091586399999998,0.014365337,5.501922926000001,0.00462805,0.336809197,0.034748561,0.362092711,0.095721037,0.107617512,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,0.274911387,6.7749544760000004,6.605543386999999,2.6648986519999998,2.0884284600000003,82.104928625,10.500719989,16.113871865,2.55410292,0.41237493,22.820564774,0.9888106779999999,0.615883328,0.137454413,1.604694006,1.129294694,10.394479303,5.359439154,19.206419089,21.47931441,76.06486252,15.529030484000002,2.495504096,0.890794715,0.5498155,0.687252188,2.495504096,0.687252188,6.868385356000001,0.137454413,2.8684122599999995,0.137454413,5.543816484,14.604224133,0.0,1.5712830679999998,17.42062956,4.64251939,0.41237493,2.0170550929999997,44.008347142,1.8401678449999999,2.6009927569999998,5.945662898,0.274911387,5.435351883,1.919025089,1.470257505,0.716919764,4.203578982,0.851356265,1.506684288,0.0,6.593504208000001,2.913178693,46.524854403000006,0.41237493,5.195377062,16.103448360999998,3.08027814,0.851356265,21.003635893000002,10.672151074999999,5.205108644,0.0,3.7858758210000003,1.2637311949999999,2.7309716899999996,0.851356265,0.274911387,51.516518791,104.22024788799999,0.41237493,1.404171952,235.389141682,0.716919764,4.201221597,37.619432505,3.074960317,3.0021501940000004,0.0,5.356399009,5.414005191999999,0.0,1.401171765,2.115088362,10.560650867,7.829664016,22.564842972999998,1.129294694,0.9888106779999999,0.96218522,1.702713432,7.687651424,1.781588401,0.0,1.401171765,30.974467718,0.5498155,12.523140423,0.137454413,0.9888106779999999,2.38996562,2.701980837,5.853029223,6.978462874,0.0,0.0,8.210186206,345.47591449,0.41237493,0.274911387,43.773088675,0.5498155,0.41237493,0.854374177,0.854374177,2.2525289319999997,2.432419703,18.01621115,13.214484883,30.624749068999996,0.716919764,1.8796145229999999,2.825780066,5.938892461,3.0088951880000003,1.231772901,0.991831151,3.901976849,21.927995914,5.028264394000001,0.9888106779999999,2.829014307,34.030132226999996,0.0,0.538840493,0.114516396,0.30324051500000004,0.0,0.491163889,14.617430493999999,4.0239074729999995,0.0,0.002651482,0.176453635,0.0,4.070360504000001,0.00462805,0.368500894,0.10080264700000001,0.041249296,0.0,0.149732623,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,0.274911387,6.7749544760000004,3.7378681489999996,2.6648986519999998,2.0884284600000003,80.67109997,23.286377844,15.396952101,2.55410292,0.41237493,22.820564774,0.9888106779999999,0.615883328,0.137454413,1.604694006,0.41237493,11.549340953,4.64251939,18.489499325,20.762394646,75.34794275600001,14.095201829000002,2.495504096,0.890794715,0.5498155,0.687252188,2.495504096,0.687252188,6.868385356000001,0.137454413,7.607858601999999,0.137454413,4.82689672,14.604224133,0.0,0.137454413,17.42062956,18.8620059,0.41237493,2.0170550929999997,75.469526427,1.8401678449999999,7.340439098999999,1.644147831,0.274911387,10.174798225,1.919025089,0.753337741,0.0,13.682100269,0.851356265,1.506684288,0.0,20.812990718000002,2.913178693,53.293432763000006,5.151821272,13.956978585,16.103448360999998,2.363358376,0.851356265,20.286716129000002,9.955231310999999,9.944554986,0.0,3.7858758210000003,1.2637311949999999,2.7309716899999996,0.851356265,0.274911387,41.916860853,81.27606615799999,0.41237493,0.687252188,232.521466444,0.0,3.484301833,70.793761815,2.358040553,5.590802607,0.0,5.356399009,5.414005191999999,0.0,6.140618107,2.115088362,35.413503515,4.245079324,35.504942083,0.41237493,0.9888106779999999,0.96218522,1.702713432,11.710178002,1.781588401,0.0,6.140618107,40.452989005,0.5498155,11.089311768,0.137454413,0.9888106779999999,7.129411962,1.985061073,5.853029223,6.978462874,0.0,0.0,8.210186206,213.721557077,0.41237493,0.274911387,80.969642541,0.5498155,5.151821272,0.137454413,0.137454413,2.2525289319999997,1.715499939,14.431626458,13.214484883,34.089848179,0.0,1.8796145229999999,2.825780066,9.244510148,2.2919754240000003,1.231772901,0.274911387,3.901976849,21.927995914,5.028264394000001,5.72825702,2.829014307,43.508653513999995,0.018302477,0.5154657300000001,0.080800963,0.342124024,0.0,0.451416113,11.059666084999998,4.247762567,0.0,0.0,0.200074945,0.0,5.517957999000001,0.0,0.470717627,0.07448924500000001,0.055689218,0.095721037,0.120742988,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,0.274911387,6.7749544760000004,6.605543386999999,2.6648986519999998,2.0884284600000003,82.104928625,24.720206499,16.113871865,2.55410292,0.41237493,22.820564774,0.9888106779999999,0.615883328,0.137454413,1.604694006,1.129294694,15.133925645000001,5.359439154,19.206419089,21.47931441,76.06486252,15.529030484000002,2.495504096,0.890794715,0.5498155,0.687252188,2.495504096,0.687252188,6.868385356000001,0.137454413,7.607858601999999,0.137454413,5.543816484,14.604224133,0.0,1.5712830679999998,17.42062956,18.8620059,0.41237493,2.0170550929999997,64.966217542,1.8401678449999999,7.340439098999999,5.945662898,0.274911387,10.174798225,1.919025089,1.470257505,0.716919764,13.682100269,0.851356265,1.506684288,0.0,20.812990718000002,2.913178693,48.526469113000005,5.151821272,14.673898349,16.103448360999998,3.08027814,0.851356265,21.003635893000002,7.846371008999999,9.944554986,0.0,3.7858758210000003,1.2637311949999999,2.7309716899999996,0.851356265,0.274911387,53.430185067000004,64.660056088,0.41237493,1.404171952,235.389141682,0.716919764,4.201221597,67.96798174899999,3.074960317,7.741596536,0.0,5.356399009,5.414005191999999,0.0,6.140618107,2.115088362,38.998088206999995,7.829664016,40.607670128,1.129294694,0.9888106779999999,0.96218522,1.702713432,9.6013177,1.781588401,0.0,6.140618107,37.627208939,0.5498155,12.523140423,0.137454413,0.9888106779999999,7.129411962,2.701980837,5.853029223,6.978462874,0.0,0.0,8.210186206,239.085254977,0.41237493,0.274911387,61.903956505,0.5498155,5.151821272,0.854374177,0.854374177,2.2525289319999997,2.432419703,18.01621115,13.214484883,42.01845551299999,0.716919764,1.8796145229999999,0.0,10.678338802999999,3.0088951880000003,1.231772901,0.991831151,3.901976849,16.276336559,5.028264394000001,5.72825702,2.829014307,40.682873447999995,0.018302477,0.452697091,0.08938154100000001,0.349798264,0.0,0.467399544,10.609097284999999,4.247762567,0.0,0.002651482,0.170309927,0.0,5.517957999000001,0.00462805,0.412714381,0.034776149,0.089000093,0.095721037,0.121204905,0.0,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
144x144,0.274911387,6.7749544760000004,6.605543386999999,2.6648986519999998,2.0884284600000003,80.257321965,24.104323170999997,14.266265205,2.55410292,0.41237493,22.204681446000002,0.9888106779999999,0.0,0.137454413,0.9888106779999999,1.129294694,13.902152743999999,5.359439154,19.206419089,21.47931441,76.06486252,14.913147156,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,6.991975274,0.137454413,3.08027814,13.988340805,0.0,1.5712830679999998,16.804746232,18.8620059,0.41237493,1.401171765,61.596282592,1.8401678449999999,4.876900755,4.713889997000001,0.274911387,8.943025324,0.687252188,0.854374177,0.716919764,13.682100269,0.851356265,0.274911387,0.0,20.812990718000002,2.913178693,48.238915163,5.151821272,14.673898349,16.103448360999998,3.08027814,0.851356265,16.076566662,10.056267747,9.328671658000001,0.0,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.274911387,45.784998933000004,66.654656098,0.41237493,1.404171952,232.925603338,0.716919764,2.9694486959999997,50.468223635,1.843187416,7.741596536,0.0,5.356399009,5.414005191999999,0.0,6.140618107,2.115088362,34.686920684,4.134400192,40.100533264999996,1.129294694,0.9888106779999999,0.96218522,1.702713432,11.195324865,0.5498155,0.0,6.140618107,39.221216104,0.5498155,12.523140423,0.137454413,0.9888106779999999,7.129411962,0.854374177,5.853029223,6.362579546,0.0,0.0,6.362579546,277.97142472699994,0.41237493,0.274911387,59.512615804999996,0.5498155,5.151821272,0.854374177,0.854374177,2.2525289319999997,1.816536375,16.16860449,13.214484883,39.301339838000004,0.716919764,1.2637311949999999,2.825780066,10.678338802999999,2.39301186,0.0,0.991831151,3.901976849,20.696223013,5.028264394000001,5.72825702,2.829014307,33.037687313999996,0.018302477,0.483272004,0.08222810800000001,0.341473716,0.0,0.454946204,10.09490239,4.247762567,0.0,0.002651482,0.197470727,0.0,5.501922926000001,0.00462805,0.394812443,0.093944937,0.089000093,0.095721037,0.13614523,0.0,3.0,3.0,"[[0, 1, 3], [2, 3, 4]]"
