coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature2,ODMature4,ODMature2 ODMature4
41x41,0.0,0.0,0.0,0.0,0.0,4.310746273,24.704630401,4.310746273,0.0,0.0,5.550873444,0.0,0.615883328,2.467448345,3.083331673,0.0,5.971219243,0.0,2.467448345,0.0,0.0,0.615883328,3.6949125140000003,0.615883328,2.467448345,19.73958204,1.231772901,0.0,0.0,0.0,5.35532967,2.467448345,2.463538344,0.615883328,2.467448345,0.0,0.615883328,14.21948651,0.0,0.615883328,119.87889167,0.0,7.202984686,3.6949125140000003,0.0,8.438667588000001,6.166763017,10.477123876,2.467448345,19.339761834999997,0.0,3.6992212460000005,0.0,14.21948651,0.0,63.303976356,12.137576071,9.478521287,0.0,0.0,2.467448345,9.862059346999999,0.615883328,12.757858282,0.0,3.6949125140000003,0.0,0.615883328,0.0,0.0,27.534785239,37.56559179,0.0,0.0,2.463538344,0.0,1.231772901,137.341806,3.6992212460000005,4.739446342,0.0,0.0,0.0,2.467448345,4.739446342,0.0,35.211744476,3.695263824,32.320731073000005,0.0,0.0,2.467448345,0.0,13.369348972000001,6.158023333,0.0,4.739446342,20.571534735999997,2.463139613,0.0,7.402528612,0.0,4.739446342,1.84760666,2.467448345,0.615883328,0.0,0.0,1.84760666,93.859662066,0.0,0.0,195.74626289,0.0,17.077731562,0.0,0.0,0.0,0.615883328,4.310746273,0.0,34.549127862999995,0.0,0.615883328,0.0,7.206894687,3.079022941,3.6992212460000005,0.0,0.0,6.1623608590000005,0.0,4.739446342,0.0,96.386302277,0.024252489000000002,0.170120404,0.035791114,0.206372143,0.0,0.119067789,9.515496924999999,0.355872227,0.0,0.0,0.08281291199999999,0.0,2.039428591,0.0,0.18535109900000002,0.013627326,0.18303867299999999,0.097810464,0.013587393,0.0,2.0,2.0,"[[0, 2], [1, 4]]"
42x42,0.0,0.0,2.867675238,0.0,0.0,3.896968268,11.303089217999998,3.180059377,0.0,0.0,4.934990116,0.0,0.0,2.467448345,2.467448345,0.716919764,3.584584692,0.716919764,3.1843681090000002,0.716919764,0.716919764,1.433828655,2.463139613,0.0,2.467448345,19.73958204,0.0,0.0,0.0,0.0,0.0,2.467448345,0.716919764,0.0,2.467448345,1.433828655,0.0,0.0,0.0,0.0,85.047777435,0.0,0.0,6.7646546800000005,0.0,2.467448345,4.934990116,10.578160312,3.1843681090000002,9.861240548,0.0,2.467448345,0.0,0.0,0.0,56.247844046000004,7.398129729,0.716919764,0.0,0.716919764,2.467448345,5.65190988,3.54269983,7.402528612,0.0,2.463139613,0.0,0.0,0.0,0.0,29.489257043000002,62.504373529999995,0.0,0.716919764,2.867675238,0.716919764,0.716919764,86.667718576,3.1843681090000002,2.150793929,0.0,0.0,0.0,2.467448345,0.0,0.0,6.047724305,3.584584692,18.8734951,0.716919764,0.0,2.467448345,0.0,10.940829559,4.926250432,0.0,0.0,12.687020614,2.463139613,1.433828655,7.402528612,0.0,0.0,0.716919764,2.467448345,0.0,0.0,0.0,0.0,264.500189229,0.0,0.0,156.158368324,0.0,12.33828522,0.716919764,0.716919764,0.0,0.716919764,6.047724305,0.0,28.366913077999996,0.716919764,0.0,2.825780066,3.9012770000000003,3.180059377,2.467448345,0.716919764,0.0,10.582247313,0.0,0.0,0.0,79.26259485599999,0.005950012,0.22407008000000003,0.062353114,0.15916408599999998,0.0,0.146362225,12.559066439,0.132017133,0.0,0.002651482,0.086352402,0.0,0.575796023,0.00462805,0.065232428,0.09910951600000001,0.168598751,0.002089427,0.057517353,0.0,2.0,2.0,"[[0, 2], [2, 3]]"
43x43,0.0,0.0,0.0,0.0,0.0,2.463139613,24.088747073,2.463139613,0.0,0.0,4.934990116,0.0,0.0,2.467448345,2.467448345,0.0,4.739446342,0.0,2.467448345,0.0,0.0,0.0,2.463139613,0.0,2.467448345,19.73958204,0.0,0.0,0.0,0.0,4.739446342,2.467448345,0.0,0.0,2.467448345,0.0,0.0,14.21948651,0.0,0.0,116.50895672,0.0,4.739446342,2.463139613,0.0,7.206894687,4.934990116,9.861240548,2.467448345,19.339761834999997,0.0,2.467448345,0.0,14.21948651,0.0,63.016422406000004,12.137576071,9.478521287,0.0,0.0,2.467448345,4.934990116,2.825780066,12.141974954,0.0,2.463139613,0.0,0.0,0.0,0.0,19.889599105,39.5601918,0.0,0.0,0.0,0.0,0.0,119.84204788599999,2.467448345,4.739446342,0.0,0.0,0.0,2.467448345,4.739446342,0.0,30.900576952999998,0.0,31.81359421,0.0,0.0,2.467448345,0.0,14.963356137000002,4.926250432,0.0,4.739446342,22.165541900999997,2.463139613,0.0,7.402528612,0.0,4.739446342,0.0,2.467448345,0.0,0.0,0.0,0.0,132.745831816,0.0,0.0,193.35492219,0.0,17.077731562,0.0,0.0,0.0,0.0,2.463139613,0.0,31.832012187999997,0.0,0.0,2.825780066,7.206894687,2.463139613,2.467448345,0.0,0.0,10.582247313,0.0,4.739446342,0.0,88.741116143,0.024252489000000002,0.20069531700000004,0.028637681,0.198047595,0.0,0.106614449,9.00130203,0.355872227,0.0,0.0,0.109973712,0.0,2.023393518,0.0,0.167449161,0.07279611400000001,0.18303867299999999,0.097810464,0.028527718,0.0,2.0,2.0,"[[0, 2], [2, 4]]"
44x44,0.0,0.0,2.867675238,0.0,0.0,3.896968268,25.522575728,3.180059377,0.0,0.0,4.934990116,0.0,0.0,2.467448345,2.467448345,0.716919764,8.324031034,0.716919764,3.1843681090000002,0.716919764,0.716919764,1.433828655,2.463139613,0.0,2.467448345,19.73958204,0.0,0.0,0.0,0.0,4.739446342,2.467448345,0.716919764,0.0,2.467448345,1.433828655,0.0,14.21948651,0.0,0.0,106.005647835,0.0,4.739446342,6.7646546800000005,0.0,7.206894687,4.934990116,10.578160312,3.1843681090000002,19.339761834999997,0.0,2.467448345,0.0,14.21948651,0.0,58.249458756,12.137576071,10.195441051,0.0,0.716919764,2.467448345,5.65190988,0.716919764,12.141974954,0.0,2.463139613,0.0,0.0,0.0,0.0,31.402923319000003,22.94418173,0.0,0.716919764,2.867675238,0.716919764,0.716919764,117.01626782,3.1843681090000002,6.890240271,0.0,0.0,0.0,2.467448345,4.739446342,0.0,34.485161645,3.584584692,36.916322255,0.716919764,0.0,2.467448345,0.0,12.854495835000002,4.926250432,0.0,4.739446342,19.339761834999997,2.463139613,1.433828655,7.402528612,0.0,4.739446342,0.716919764,2.467448345,0.0,0.0,0.0,0.0,158.109529716,0.0,0.0,174.289236154,0.0,17.077731562,0.716919764,0.716919764,0.0,0.716919764,6.047724305,0.0,39.760619522,0.716919764,0.0,0.0,8.640723342000001,3.180059377,2.467448345,0.716919764,0.0,4.930587958,0.0,4.739446342,0.0,85.915336077,0.024252489000000002,0.13792667800000002,0.037218259000000004,0.20572183500000002,0.0,0.12259787999999999,8.55073323,0.355872227,0.0,0.002651482,0.080208694,0.0,2.023393518,0.00462805,0.109445915,0.033083018,0.216349548,0.097810464,0.028989635,0.0,2.0,2.0,"[[0, 2], [3, 4]]"
45x45,0.0,0.0,0.0,2.840696592,0.0,5.945378501,0.615883328,7.580078975,0.0,0.0,0.615883328,0.0,0.615883328,0.0,0.615883328,0.0,12.594093441,0.0,1.634632228,0.0,0.0,14.817857838,3.6949125140000003,0.615883328,0.0,0.0,1.231772901,7.316071109,0.0,2.840696592,0.615883328,0.0,8.144977225,0.615883328,0.0,0.0,0.615883328,4.47532882,0.0,0.615883328,106.25981934999999,5.681438881,5.732871046,3.6949125140000003,2.840696592,1.231772901,4.072469493,11.223572641,2.840696592,101.515055432,2.840696592,1.231772901,0.0,4.47532882,2.840696592,78.6463972,6.938468433000001,1.634632228,0.0,0.0,0.0,4.927069231,16.88211756,3.4565799200000003,2.840696592,3.6949125140000003,0.0,0.615883328,0.0,0.0,19.494981009,70.448017208,0.0,0.0,9.779609452999999,0.0,1.231772901,86.67373197,1.231772901,8.522259222,0.0,2.840696592,4.47532882,0.0,0.0,1.634632228,8.408939364,3.695263824,9.428128919999999,0.0,0.0,11.36232054,0.0,16.691865282000002,7.792655561,8.522259222,0.0,17.600304183,8.144578494000001,0.0,0.0,0.0,2.840696592,4.688303252,0.0,0.615883328,2.840696592,1.634632228,1.84760666,96.141802893,0.0,0.0,143.26390801,0.0,0.0,1.634632228,0.0,0.0,0.615883328,4.310746273,0.0,26.836932086999997,0.0,3.4565799200000003,0.0,19.88334196,3.079022941,1.231772901,0.0,6.538587847,6.535609106,2.840696592,0.0,0.0,89.89879929,0.005950012,0.113831166,0.035791114,0.087586551,0.0,0.077652714,8.044704937999999,0.0,0.0,0.0,0.042401757,0.014365337,0.611252921,0.0,0.075905184,0.020457448,0.459947618,0.002089427,0.013587393,0.223626855,2.0,2.0,"[[0, 3], [0, 1]]"
46x46,0.0,0.0,0.0,2.840696592,0.0,4.097771841,0.0,5.732472315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36232054,0.0,1.634632228,0.0,0.0,14.20197451,2.463139613,0.0,0.0,0.0,0.0,7.316071109,0.0,2.840696592,0.0,0.0,5.681438881,0.0,0.0,0.0,0.0,4.47532882,0.0,0.0,102.8898844,5.681438881,3.269332702,2.463139613,2.840696592,0.0,2.840696592,10.607689313,2.840696592,101.515055432,2.840696592,0.0,0.0,4.47532882,2.840696592,78.35884325,6.938468433000001,1.634632228,0.0,0.0,0.0,0.0,19.092014298000002,2.840696592,2.840696592,2.463139613,0.0,0.0,0.0,0.0,11.849794875,72.442617218,0.0,0.0,7.316071109,0.0,0.0,69.173973856,0.0,8.522259222,0.0,2.840696592,4.47532882,0.0,0.0,1.634632228,4.097771841,0.0,8.920992057,0.0,0.0,11.36232054,0.0,18.285872447000003,6.56088266,8.522259222,0.0,19.194311348,8.144578494000001,0.0,0.0,0.0,2.840696592,2.840696592,0.0,0.0,2.840696592,1.634632228,0.0,135.027972643,0.0,0.0,140.87256731,0.0,0.0,1.634632228,0.0,0.0,0.0,2.463139613,0.0,24.119816412,0.0,2.840696592,2.825780066,19.88334196,2.463139613,0.0,0.0,6.538587847,10.95549556,2.840696592,0.0,0.0,82.253613156,0.005950012,0.14440607900000002,0.028637681,0.079262003,0.0,0.065199374,7.530510043,0.0,0.0,0.0,0.069562557,0.014365337,0.595217848,0.0,0.058003246,0.079626236,0.459947618,0.002089427,0.028527718,0.223626855,2.0,2.0,"[[0, 3], [0, 2]]"
47x47,0.0,0.0,2.867675238,2.840696592,0.0,5.531600496,1.433828655,6.449392079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716919764,14.946905232,0.716919764,2.351551992,0.716919764,0.716919764,15.635803164999999,2.463139613,0.0,0.0,0.0,0.0,7.316071109,0.0,2.840696592,0.0,0.0,6.398358645,0.0,0.0,1.433828655,0.0,4.47532882,0.0,0.0,92.38657551499999,5.681438881,3.269332702,6.7646546800000005,2.840696592,0.0,2.840696592,11.324609077,3.557616356,101.515055432,2.840696592,0.0,0.0,4.47532882,2.840696592,73.5918796,6.938468433000001,2.351551992,0.0,0.716919764,0.0,0.716919764,16.983153996000002,2.840696592,2.840696592,2.463139613,0.0,0.0,0.0,0.0,23.363119089,55.826607147999994,0.0,0.716919764,10.183746347,0.716919764,0.716919764,66.34819379000001,0.716919764,10.673053151000001,0.0,2.840696592,4.47532882,0.0,0.0,1.634632228,7.682356533,3.584584692,14.023720102,0.716919764,0.0,11.36232054,0.0,16.177012145,6.56088266,8.522259222,0.0,16.368531282,8.144578494000001,1.433828655,0.0,0.0,2.840696592,3.557616356,0.0,0.0,2.840696592,1.634632228,0.0,160.39167054299998,0.0,0.0,121.80688127399999,0.0,0.0,2.351551992,0.716919764,0.0,0.716919764,6.047724305,0.0,32.048423746,0.716919764,2.840696592,0.0,21.317170615,3.180059377,0.0,0.716919764,6.538587847,5.303836205,2.840696592,0.0,0.0,79.42783309000001,0.005950012,0.08163744,0.037218259000000004,0.086936243,0.0,0.081182805,7.079941243,0.0,0.0,0.002651482,0.039797539,0.014365337,0.595217848,0.00462805,0.0,0.03991314,0.493258493,0.002089427,0.028989635,0.223626855,2.0,2.0,"[[0, 3], [0, 3]]"
48x48,0.0,0.0,0.0,2.840696592,0.0,4.097771841,14.21948651,5.732472315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.101766882,0.0,1.634632228,0.0,0.0,14.20197451,2.463139613,0.0,0.0,0.0,0.0,7.316071109,0.0,2.840696592,4.739446342,0.0,5.681438881,0.0,0.0,0.0,0.0,18.694815329999997,0.0,0.0,123.84775479999999,5.681438881,8.008779044,2.463139613,2.840696592,4.739446342,2.840696592,10.607689313,2.840696592,110.993576719,2.840696592,0.0,0.0,18.694815329999997,2.840696592,80.36045795999999,11.677914775000001,11.113153515,0.0,0.0,0.0,0.0,16.266234232000002,7.5801429339999995,2.840696592,2.463139613,0.0,0.0,0.0,0.0,13.763461151000001,32.882425418,0.0,0.0,7.316071109,0.0,0.0,99.5225231,0.0,13.261705564,0.0,2.840696592,4.47532882,0.0,4.739446342,1.634632228,32.535209181,0.0,26.963819212,0.0,0.0,11.36232054,0.0,20.199538723,6.56088266,8.522259222,4.739446342,25.847052569,8.144578494000001,0.0,0.0,0.0,7.5801429339999995,2.840696592,0.0,0.0,2.840696592,1.634632228,0.0,28.637313130000003,0.0,0.0,159.00343514,0.0,4.739446342,1.634632228,0.0,0.0,0.0,2.463139613,0.0,35.513522855999994,0.0,2.840696592,0.0,24.622788302,2.463139613,0.0,0.0,6.538587847,5.303836205,2.840696592,4.739446342,0.0,88.90635437700001,0.024252489000000002,0.058262677,0.003502826,0.125819752,0.0,0.041435029,3.522176834,0.223855094,0.0,0.0,0.063418849,0.014365337,2.042815343,0.0,0.102216733,0.013599738,0.507698415,0.097810464,0.0,0.223626855,2.0,2.0,"[[0, 3], [0, 4]]"
49x49,0.0,0.0,0.0,0.0,0.0,5.945378501,0.615883328,7.580078975,0.0,0.0,0.615883328,0.0,0.615883328,0.0,0.615883328,0.0,1.231772901,0.0,1.634632228,0.0,0.0,0.615883328,3.6949125140000003,0.615883328,0.0,0.0,1.231772901,1.634632228,0.0,0.0,0.615883328,0.0,2.463538344,0.615883328,0.0,0.0,0.615883328,1.634632228,0.0,0.615883328,123.21542258,0.0,5.732871046,3.6949125140000003,0.0,1.231772901,1.231772901,5.54213376,0.0,4.926250432,0.0,1.231772901,0.0,1.634632228,0.0,95.60200043,4.097771841,1.634632228,0.0,0.0,0.0,4.927069231,8.345577085999999,0.615883328,0.0,3.6949125140000003,0.0,0.615883328,0.0,0.0,22.320761075,78.760415818,0.0,0.0,4.098170572,0.0,1.231772901,89.499512036,1.231772901,0.0,0.0,0.0,1.634632228,0.0,0.0,1.634632228,8.408939364,3.695263824,15.079788274999999,0.0,0.0,0.0,0.0,8.155324808,7.792655561,0.0,0.0,20.426084249,2.463139613,0.0,0.0,0.0,0.0,1.84760666,0.0,0.615883328,0.0,1.634632228,1.84760666,203.488724471,0.0,0.0,163.04651381,0.0,0.0,1.634632228,0.0,0.0,0.615883328,4.310746273,0.0,29.662712152999998,0.0,0.615883328,2.825780066,0.0,3.079022941,1.231772901,0.0,6.538587847,9.346571869,0.0,0.0,0.0,92.72457935599999,0.005950012,0.202896665,0.060925968999999996,0.10488276899999999,0.0,0.101417059,12.843926415999999,0.0,0.0,0.0,0.08895662,0.0,0.611252921,0.0,0.13390843,0.079653824,0.186855,0.002089427,0.042115111,0.0,2.0,2.0,"[[0, 3], [1, 2]]"
50x50,0.0,0.0,2.867675238,0.0,0.0,7.3792071560000005,2.049711983,8.296998739,0.0,0.0,0.615883328,0.0,0.615883328,0.0,0.615883328,0.716919764,4.816357593,0.716919764,2.351551992,0.716919764,0.716919764,2.049711983,3.6949125140000003,0.615883328,0.0,0.0,1.231772901,1.634632228,0.0,0.0,0.615883328,0.0,3.180458108,0.615883328,0.0,1.433828655,0.615883328,1.634632228,0.0,0.615883328,112.71211369499999,0.0,5.732871046,7.996427581000001,0.0,1.231772901,1.231772901,6.259053524,0.716919764,4.926250432,0.0,1.231772901,0.0,1.634632228,0.0,90.83503678,4.097771841,2.351551992,0.0,0.716919764,0.0,5.643988995,6.2367167839999995,0.615883328,0.0,3.6949125140000003,0.0,0.615883328,0.0,0.0,33.834085289,62.144405748,0.0,0.716919764,6.965845809999999,0.716919764,1.948692665,86.67373197,1.948692665,2.150793929,0.0,0.0,1.634632228,0.0,0.0,1.634632228,11.993524056,7.2798485159999995,20.182516319999998,0.716919764,0.0,0.0,0.0,6.046464506,7.792655561,0.0,0.0,17.600304183,2.463139613,1.433828655,0.0,0.0,0.0,2.5645264240000003,0.0,0.615883328,0.0,1.634632228,1.84760666,228.852422371,0.0,0.0,143.980827774,0.0,0.0,2.351551992,0.716919764,0.0,1.332803092,7.895330965,0.0,37.591319487,0.716919764,0.615883328,0.0,1.433828655,3.795942705,1.231772901,0.716919764,6.538587847,3.6949125140000003,0.0,0.0,0.0,89.89879929,0.005950012,0.140128026,0.069506547,0.112557009,0.0,0.11740049,12.393357616,0.0,0.0,0.002651482,0.059191601999999996,0.0,0.611252921,0.00462805,0.075905184,0.039940728,0.22016587499999998,0.002089427,0.042577028,0.0,2.0,2.0,"[[0, 3], [1, 3]]"
51x51,0.0,0.0,0.0,0.0,0.0,5.945378501,14.835369838,7.580078975,0.0,0.0,0.615883328,0.0,0.615883328,0.0,0.615883328,0.0,5.971219243,0.0,1.634632228,0.0,0.0,0.615883328,3.6949125140000003,0.615883328,0.0,0.0,1.231772901,1.634632228,0.0,0.0,5.35532967,0.0,2.463538344,0.615883328,0.0,0.0,0.615883328,15.854118738,0.0,0.615883328,144.17329297999999,0.0,10.472317388,3.6949125140000003,0.0,5.971219243,1.231772901,5.54213376,0.0,14.404771719,0.0,1.231772901,0.0,15.854118738,0.0,97.60361513999999,8.837218183000001,11.113153515,0.0,0.0,0.0,4.927069231,5.5197970199999995,5.35532967,0.0,3.6949125140000003,0.0,0.615883328,0.0,0.0,24.234427351,39.200224018,0.0,0.0,4.098170572,0.0,1.231772901,119.84806128,1.231772901,4.739446342,0.0,0.0,1.634632228,0.0,4.739446342,1.634632228,36.846376704,3.695263824,33.122615429999996,0.0,0.0,0.0,0.0,10.068991084,7.792655561,0.0,4.739446342,27.078825469999998,2.463139613,0.0,0.0,0.0,4.739446342,1.84760666,0.0,0.615883328,0.0,1.634632228,1.84760666,97.09806495800001,0.0,0.0,181.17738164,0.0,4.739446342,1.634632228,0.0,0.0,0.615883328,4.310746273,0.0,41.056418597,0.0,0.615883328,0.0,4.739446342,3.079022941,1.231772901,0.0,6.538587847,3.6949125140000003,0.0,4.739446342,0.0,99.377320577,0.024252489000000002,0.116753263,0.035791114,0.151440518,0.0,0.077652714,8.835593207,0.223855094,0.0,0.0,0.08281291199999999,0.0,2.058850416,0.0,0.17812191700000002,0.013627326,0.234605797,0.097810464,0.013587393,0.0,2.0,2.0,"[[0, 3], [1, 4]]"
52x52,0.0,0.0,2.867675238,0.0,0.0,5.531600496,1.433828655,6.449392079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716919764,3.584584692,0.716919764,2.351551992,0.716919764,0.716919764,1.433828655,2.463139613,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,0.0,0.0,0.716919764,0.0,0.0,1.433828655,0.0,1.634632228,0.0,0.0,109.342178745,0.0,3.269332702,6.7646546800000005,0.0,0.0,0.0,5.643170196,0.716919764,4.926250432,0.0,0.0,0.0,1.634632228,0.0,90.54748283,4.097771841,2.351551992,0.0,0.716919764,0.0,0.716919764,8.446613522,0.0,0.0,2.463139613,0.0,0.0,0.0,0.0,26.188899155,64.139005758,0.0,0.716919764,4.5023074659999995,0.716919764,0.716919764,69.173973856,0.716919764,2.150793929,0.0,0.0,1.634632228,0.0,0.0,1.634632228,7.682356533,3.584584692,19.675379457,0.716919764,0.0,0.0,0.0,7.640471671,6.56088266,0.0,0.0,19.194311348,2.463139613,1.433828655,0.0,0.0,0.0,0.716919764,0.0,0.0,0.0,1.634632228,0.0,267.738592121,0.0,0.0,141.589487074,0.0,0.0,2.351551992,0.716919764,0.0,0.716919764,6.047724305,0.0,34.874203812,0.716919764,0.0,2.825780066,1.433828655,3.180059377,0.0,0.716919764,6.538587847,8.114798967999999,0.0,0.0,0.0,82.253613156,0.005950012,0.17070293900000003,0.062353114,0.104232461,0.0,0.10494715,11.879162721,0.0,0.0,0.002651482,0.086352402,0.0,0.595217848,0.00462805,0.058003246,0.09910951600000001,0.22016587499999998,0.002089427,0.057517353,0.0,2.0,2.0,"[[0, 3], [2, 3]]"
53x53,0.0,0.0,0.0,0.0,0.0,4.097771841,14.21948651,5.732472315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,1.634632228,0.0,0.0,0.0,2.463139613,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,0.0,0.0,15.854118738,0.0,0.0,140.80335803,0.0,8.008779044,2.463139613,0.0,4.739446342,0.0,4.926250432,0.0,14.404771719,0.0,0.0,0.0,15.854118738,0.0,97.31606119,8.837218183000001,11.113153515,0.0,0.0,0.0,0.0,7.729693758,4.739446342,0.0,2.463139613,0.0,0.0,0.0,0.0,16.589241217,41.194824028,0.0,0.0,1.634632228,0.0,0.0,102.348303166,0.0,4.739446342,0.0,0.0,1.634632228,0.0,4.739446342,1.634632228,32.535209181,0.0,32.615478567,0.0,0.0,0.0,0.0,11.662998249000001,6.56088266,0.0,4.739446342,28.672832635,2.463139613,0.0,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,1.634632228,0.0,135.984234708,0.0,0.0,178.78604094,0.0,4.739446342,1.634632228,0.0,0.0,0.0,2.463139613,0.0,38.339302922,0.0,0.0,2.825780066,4.739446342,2.463139613,0.0,0.0,6.538587847,8.114798967999999,0.0,4.739446342,0.0,91.732134443,0.024252489000000002,0.14732817600000003,0.028637681,0.14311596999999998,0.0,0.065199374,8.321398312,0.223855094,0.0,0.0,0.109973712,0.0,2.042815343,0.0,0.160219979,0.07279611400000001,0.234605797,0.097810464,0.028527718,0.0,2.0,2.0,"[[0, 3], [2, 4]]"
54x54,0.0,0.0,2.867675238,0.0,0.0,5.531600496,15.653315164999999,6.449392079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716919764,8.324031034,0.716919764,2.351551992,0.716919764,0.716919764,1.433828655,2.463139613,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,4.739446342,0.0,0.716919764,0.0,0.0,1.433828655,0.0,15.854118738,0.0,0.0,130.300049145,0.0,8.008779044,6.7646546800000005,0.0,4.739446342,0.0,5.643170196,0.716919764,14.404771719,0.0,0.0,0.0,15.854118738,0.0,92.54909753999999,8.837218183000001,11.830073279,0.0,0.716919764,0.0,0.716919764,5.620833456,4.739446342,0.0,2.463139613,0.0,0.0,0.0,0.0,28.102565431000002,24.578813958,0.0,0.716919764,4.5023074659999995,0.716919764,0.716919764,99.5225231,0.716919764,6.890240271,0.0,0.0,1.634632228,0.0,4.739446342,1.634632228,36.119793873,3.584584692,37.718206612,0.716919764,0.0,0.0,0.0,9.554137947000001,6.56088266,0.0,4.739446342,25.847052569,2.463139613,1.433828655,0.0,0.0,4.739446342,0.716919764,0.0,0.0,0.0,1.634632228,0.0,161.34793260799998,0.0,0.0,159.72035490399998,0.0,4.739446342,2.351551992,0.716919764,0.0,0.716919764,6.047724305,0.0,46.26791025599999,0.716919764,0.0,0.0,6.173274997,3.180059377,0.0,0.716919764,6.538587847,2.463139613,0.0,4.739446342,0.0,88.90635437700001,0.024252489000000002,0.084559537,0.037218259000000004,0.15079021,0.0,0.081182805,7.870829512,0.223855094,0.0,0.002651482,0.080208694,0.0,2.042815343,0.00462805,0.102216733,0.033083018,0.26791667199999997,0.097810464,0.028989635,0.0,2.0,2.0,"[[0, 3], [3, 4]]"
55x55,0.0,0.0,1.550997306,2.840696592,0.0,7.412787303,0.615883328,4.310746273,1.550997306,0.0,0.615883328,0.0,0.615883328,0.0,0.615883328,0.0,12.594093441,0.0,0.0,0.0,0.0,14.817857838,3.6949125140000003,0.615883328,0.0,0.0,1.231772901,5.681438881,0.0,2.840696592,0.615883328,0.0,8.144977225,2.166880634,1.550997306,0.0,0.615883328,2.840696592,0.0,0.615883328,75.3387738,5.681438881,8.667642779,3.6949125140000003,2.840696592,2.782770207,4.072469493,11.223572641,2.840696592,101.515055432,2.840696592,1.231772901,0.0,4.391693898,2.840696592,65.77705484,6.854833511000001,1.550997306,0.0,0.0,0.0,8.029110261,13.529201174,5.0075772259999995,2.840696592,5.2459098200000005,0.0,0.615883328,0.0,0.0,25.615426386,68.81338498,1.550997306,0.0,8.144977225,0.0,1.231772901,100.42676705,1.231772901,8.522259222,0.0,2.840696592,2.840696592,0.0,0.0,0.0,11.427320342,3.695263824,6.158796218,0.0,0.0,11.36232054,0.0,15.057233054000001,7.709020639,8.522259222,0.0,13.913100938,8.144578494000001,0.0,0.0,0.0,2.840696592,4.688303252,0.0,0.615883328,2.840696592,0.0,1.84760666,92.621423091,0.0,0.0,127.7318371,0.0,0.0,0.0,0.0,0.0,0.615883328,4.310746273,0.0,29.353562987,0.0,3.4565799200000003,1.550997306,19.88334196,3.079022941,1.231772901,0.0,3.10204103,6.535609106,2.840696592,0.0,0.0,85.92513303999999,0.005950012,0.12584174199999998,0.050859962999999994,0.083434385,0.0,0.108915972,7.469920726,0.0,0.0,0.013382966,0.042401757,0.014365337,0.409897784,0.0,0.075905184,0.020457448,0.410530215,0.002089427,0.018489830999999998,0.223626855,2.0,2.0,"[[0, 4], [0, 1]]"
