coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Microglia
140x140,0.891907941,0.96942751,75.44472571200001,2.618781562,1.6533570789999998,101.319784148,0.0,8.688524186,0.484704415,1.168652664,8.389295488,1.376612356,9.029043182999999,0.96942751,0.0,0.891907941,10.046628480999999,1.376612356,5.450567799,5.1593664310000005,34.718387033,39.200850720999995,23.451060013,0.484704415,1.649354052,0.0,0.0,0.0,5.789565632,0.0,0.0,0.96942751,31.715226184000002,43.436678959999995,0.0,0.0,7.090199117,3.3699588350000003,6.667905902,0.0,1.6533570789999998,0.891907941,1.993346479,0.891907941,0.0,4.674662016,1.168652664,7.855118438,3.7226124130000002,6.460749169,0.0,0.0,0.891907941,1.168652664,1.376612356,0.891907941,0.484704415,16.363712622,0.891907941,1.7166017560000002,0.0,34.345388858999996,1.7166017560000002,0.484704415,0.484704415,0.0,2.6860292660000002,6.945453584,0.0,0.824693815,6.279231063,13.200729423999999,0.0,38.63149637000001,142.66737207999998,0.0,0.0,10.420449712,2.1380801739999997,15.16218226,5.636055354,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,3.4371697030000004,0.484704415,2.478050894,0.824693815,10.853029764999999,0.0,9.426001926,4.891265077,2.134058467,1.783812624,8.125203384,0.0,9.656979186000001,1.30939823,0.0,4.127438559,26.88046418,0.0,0.96942751,0.0,217.46173161000002,1.168652664,25.803928035000002,6.527963295,6.460749169,45.28393233,4.956118075,6.526406254,0.0,2.201306171,0.484704415,13.727212238,29.975196668,16.447369342000002,21.31521572,0.0,0.0,4.948123813,2.2685170390000002,0.0,0.0,1.376612356,13.695142561,4.480061782,0.0,0.484704415,0.891907941,46.13104289,0.067417782,0.062115817999999996,0.14367381,0.23903376600000004,0.00197471,0.096930704,0.0,0.538075836,0.0,0.157891858,0.014238051,0.0,2.385796951,0.013323,0.00895826,0.049506024999999995,0.5939360420000002,0.528606945,0.026099311,0.0,3.0,3.0
141x141,0.0,3.8593415110000002,60.282543452,5.508695563000001,0.484704415,86.27582642300001,1.444950101,6.904711562,0.484704415,0.0,8.050432964999999,6.506852763,9.029043182999999,0.96942751,1.444950101,7.224888137,25.746587470999998,1.929654516,5.450567799,0.484704415,32.38105052,37.417038096999995,23.451060013,0.484704415,3.0943041530000004,6.022148348,1.444950101,1.444950101,6.342607792000001,0.0,0.0,0.96942751,21.287302799000003,37.407544776,0.0,0.0,7.090199117,1.30939823,0.824693815,0.0,0.484704415,0.0,12.868369735,0.0,0.0,0.0,6.022148348,4.625873984,1.938799789,7.9056992699999995,0.0,0.0,0.0,10.357094006,1.929654516,0.0,0.484704415,10.057250203,0.0,15.516698011999999,0.0,23.765785852999997,0.824693815,3.374618416,0.484704415,6.022148348,1.794121325,8.390403684999999,0.0,0.824693815,5.110578399,30.832216574,0.0,40.07644647100001,120.98579612099999,0.0,0.0,9.251797048,5.304373168,0.0,5.636055354,0.96942751,2.889914001,0.0,0.484704415,0.0,1.454143763,1.929654516,6.506852763,1.30939823,0.824693815,13.065258071999999,0.0,5.85783137,1.938799789,3.5790085680000003,0.0,6.002533126,0.0,6.9811950419999995,1.30939823,6.022148348,25.117219525,0.0,0.0,0.96942751,0.0,255.51088878999997,0.0,26.661227566,5.636055354,6.460749169,36.854162518,2.618781562,11.870848244000001,0.0,1.30939823,1.929654516,10.221224558,15.943711802,11.987779714,15.624745424,0.0,0.0,4.948123813,16.863325993,6.022148348,0.0,1.929654516,15.140092662,5.033103942,1.444950101,0.484704415,0.0,33.64451981,0.027503374,0.056536575,0.117518185,0.16301211300000001,0.004421894,0.095013278,0.0,0.538075836,0.0,0.157891858,0.0,0.0,2.284143127,0.013323,0.00895826,0.13701859,0.4882802920000001,0.8442727230000001,0.025430085,0.0,3.0,3.0
142x142,0.0,2.889914001,36.047735732,4.539268053000001,1.168652664,68.739435896,1.444950101,5.450567799,0.0,1.168652664,7.081005455,6.022148348,5.636055354,0.0,1.444950101,7.224888137,28.482449697999996,1.444950101,5.450567799,4.674662016,34.718387033,35.962894334,23.451060013,0.0,3.0943041530000004,6.022148348,1.444950101,1.444950101,3.9190315810000005,0.0,0.0,0.0,18.492161846000002,26.259678576000002,0.0,0.0,5.636055354,1.993346479,6.667905902,0.0,1.168652664,0.0,14.037022399,0.0,0.0,4.674662016,7.190801012,6.963210497,0.0,7.9056992699999995,0.0,0.0,0.0,11.52574667,1.444950101,0.0,0.0,11.139661672,0.0,15.516698011999999,0.0,22.537810438999998,0.824693815,2.889914001,0.0,6.022148348,0.824693815,7.9056992699999995,0.0,0.824693815,5.794526648,34.537451080000004,0.0,39.10701896100001,90.561670041,0.0,0.0,10.420449712,5.503598321999999,0.0,5.636055354,0.0,2.889914001,0.0,0.0,0.0,0.0,2.613602765,6.022148348,1.993346479,0.824693815,13.065258071999999,0.0,6.256368094000001,1.168652664,3.0943041530000004,0.0,3.0943041530000004,0.0,1.649354052,0.824693815,6.022148348,25.801167774,26.88046418,0.0,0.0,0.0,300.67011880999996,1.168652664,27.8567328,5.636055354,6.460749169,43.095940205000005,3.986690565,11.386143829000002,0.0,0.824693815,1.444950101,12.757784728,27.059981858999997,8.110136834,12.716516451,0.0,0.0,4.948123813,16.378621578,6.022148348,0.0,1.444950101,12.716516451,3.0943041530000004,1.444950101,0.0,0.0,23.951509145,0.043456334,0.014893334,0.134606282,0.18715373400000002,0.004421894,0.073873778,0.0,0.452947761,0.0,0.157891858,0.0,0.0,2.002323804,0.013323,0.00895826,0.152003534,0.5523435850000001,0.8450153290000001,0.026490412,0.0,3.0,3.0
143x143,0.0,0.96942751,60.282543452,2.618781562,1.6533570789999998,88.61316293600001,0.0,6.904711562,0.484704415,1.168652664,6.605482864,6.506852763,9.029043182999999,0.96942751,0.0,0.0,20.306491776999998,0.484704415,5.450567799,5.1593664310000005,34.718387033,37.417038096999995,23.451060013,0.484704415,1.649354052,6.022148348,0.0,0.0,4.897657691,0.0,0.0,0.96942751,21.903376478000002,34.517630775,0.0,0.0,7.090199117,2.478050894,6.667905902,0.0,1.6533570789999998,0.0,14.037022399,0.0,0.0,4.674662016,7.190801012,6.963210497,1.938799789,6.460749169,0.0,0.0,0.0,7.190801012,0.484704415,0.0,0.484704415,9.228292225,0.0,6.846842163,0.0,30.777768499999997,0.824693815,0.484704415,0.484704415,6.022148348,1.794121325,6.945453584,0.0,0.824693815,6.279231063,35.50687859,0.0,38.63149637000001,123.0468337,0.0,0.0,10.420449712,2.1380801739999997,0.0,5.636055354,0.96942751,0.0,0.0,0.484704415,0.0,1.454143763,1.6533570789999998,6.506852763,2.478050894,0.824693815,7.285409405999999,0.0,6.750217782,3.1074524529999996,2.134058467,0.0,4.557583025,0.0,6.9811950419999995,1.30939823,6.022148348,16.171114479,26.88046418,0.0,0.96942751,0.0,273.45249748,1.168652664,17.776583873,5.636055354,6.460749169,36.364884145000005,4.956118075,8.980934243,0.0,1.30939823,0.484704415,13.727212238,27.078296831,11.987779714,14.179795323,0.0,0.0,4.948123813,12.528380335,6.022148348,0.0,0.484704415,13.695142561,3.588153841,0.0,0.484704415,0.0,33.64451981,0.043456334,0.056536575,0.138488961,0.215129405,0.004421894,0.096930704,0.0,0.538075836,0.0,0.157891858,0.0,0.0,2.356387858,0.013323,0.00895826,0.048743209999999995,0.5326897870000001,0.5341743790000001,0.026490412,0.0,3.0,3.0
144x144,0.0,3.8593415110000002,60.282543452,5.508695563000001,1.6533570789999998,82.59101458800001,1.444950101,6.904711562,0.484704415,1.168652664,8.050432964999999,0.484704415,9.029043182999999,0.96942751,1.444950101,7.224888137,18.377573567,1.929654516,5.450567799,5.1593664310000005,34.718387033,37.417038096999995,23.451060013,0.484704415,3.0943041530000004,0.0,1.444950101,1.444950101,6.342607792000001,0.0,0.0,0.96942751,24.793290479000003,37.407544776,0.0,0.0,7.090199117,2.478050894,6.667905902,0.0,1.6533570789999998,0.0,1.993346479,0.0,0.0,4.674662016,1.168652664,6.963210497,1.938799789,7.9056992699999995,0.0,0.0,0.0,5.503598321999999,1.929654516,0.0,0.484704415,13.563237883000001,0.0,9.494549663999999,0.0,30.777768499999997,0.824693815,3.374618416,0.484704415,0.0,1.794121325,8.390403684999999,0.0,0.824693815,6.279231063,11.4169168,0.0,40.07644647100001,124.491783801,0.0,0.0,10.420449712,6.473025831999999,0.0,5.636055354,0.96942751,2.889914001,0.0,0.484704415,0.0,1.454143763,3.09830718,0.484704415,2.478050894,0.824693815,13.065258071999999,0.0,8.195167883,3.1074524529999996,3.5790085680000003,0.0,6.002533126,0.0,6.9811950419999995,1.30939823,0.0,14.242196268999999,26.88046418,0.0,0.96942751,0.0,236.10491374999998,1.168652664,33.673210213000004,5.636055354,6.460749169,45.034739994000006,4.956118075,5.848699896,0.0,1.30939823,1.929654516,13.727212238,23.946062484000002,11.987779714,15.624745424,0.0,0.0,4.948123813,4.819650073,0.0,0.0,1.929654516,15.140092662,5.033103942,1.444950101,0.484704415,0.0,33.64451981,0.041068932,0.056536575,0.131019618,0.211782148,0.00197471,0.096930704,0.0,0.538075836,0.0,0.157891858,0.0,0.0,2.643896047,0.013323,0.00895826,0.152003534,0.4075939720000001,0.839447895,0.026099311,0.0,3.0,3.0
145x145,0.891907941,4.822629943,28.083102662,12.269986840000001,0.0,50.053398425000005,5.310366336,6.473922674000001,0.0,0.0,8.864818079,6.914056289,7.5687712959999995,0.0,1.444950101,8.116796078,27.524316247999998,2.3368580420000002,0.824693815,3.865416235,0.0,33.120832974,4.948123813,0.0,8.892442523,7.95486429,3.377666043,1.444950101,4.810939522,0.0,0.0,0.0,61.520483292,39.044142996000005,1.932715942,1.932715942,5.636055354,5.582017991000001,0.824693815,0.0,0.0,18.286916741,14.801085677,0.891907941,0.0,0.0,6.022148348,2.824623883,1.783812624,25.30070807,0.0,0.0,0.891907941,10.357094006,2.3368580420000002,22.150618391,11.59505302,16.701810331,0.891907941,16.408605953,0.0,7.149690353,1.7166017560000002,24.148624451,0.0,9.887564583,3.649317698,7.9056992699999995,0.0,0.824693815,0.0,31.646601688,0.0,48.77052452800001,53.102229553,0.0,0.0,1.932715942,13.998451225,15.16218226,5.636055354,0.0,3.781821942,0.0,0.0,0.0,0.0,5.161478667,6.022148348,0.824693815,0.824693815,28.227931451,0.0,25.923066045,9.514531411,63.005903103,7.5819509940000005,6.661924512000001,1.932715942,4.325138196,0.824693815,6.022148348,28.497931344999998,0.0,3.865416235,1.932715942,0.0,264.08532798,0.0,34.670232684999995,6.527963295,6.460749169,31.890653116000003,1.649354052,14.953764188000001,0.0,1.7166017560000002,1.444950101,0.0,21.954531014,18.367864832000002,27.582655635000002,0.0,3.865416235,4.948123813,20.095150143999998,9.887564583,0.0,6.202274277,12.716516451,7.851628329,9.175668888,0.0,0.891907941,13.311216895,0.053852224,0.005579243,0.091161832,0.102441487,0.022807143000000002,0.041904707,0.0,0.0,0.183308543,0.0,0.03211622,0.146909104,0.9234786990000001,0.0,0.006120041,0.130290528,0.6942761600000001,0.8348362330000001,0.0057157679999999995,0.0,3.0,3.0
146x146,0.891907941,2.902143452,52.317910382,10.349500349,0.484704415,69.927125465,3.865416235,7.928066437000001,0.484704415,0.0,8.389295488,7.398760704000001,10.961759125,0.96942751,0.0,0.891907941,19.348358327,1.376612356,0.824693815,4.35012065,0.0,34.574976737,4.948123813,0.484704415,7.447492422,7.95486429,1.932715942,0.0,5.789565632,0.0,0.0,0.96942751,64.931697924,47.30209519500001,1.932715942,1.932715942,7.090199117,6.066722406000001,0.824693815,0.0,0.484704415,18.286916741,14.801085677,0.891907941,0.0,0.0,6.022148348,2.824623883,3.7226124130000002,23.855757969,0.0,0.0,0.891907941,6.022148348,1.376612356,22.150618391,12.079757435,14.790440884,0.891907941,7.738750104,0.0,15.389648414,1.7166017560000002,21.743414865,0.484704415,9.887564583,4.618745208,6.945453584,0.0,0.824693815,0.484704415,32.616029198,0.0,48.29500193700001,85.587393212,0.0,0.0,1.932715942,10.632933077,15.16218226,5.636055354,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,4.201232981,6.506852763,1.30939823,0.824693815,22.448082785,0.0,26.416915733,11.453331200000001,62.045657417,7.5819509940000005,8.125203384,1.932715942,9.656979186000001,1.30939823,6.022148348,18.867878049999998,0.0,3.865416235,2.902143452,0.0,236.86770665,0.0,24.590083758,6.527963295,6.460749169,25.159597056000003,2.618781562,12.548554602,0.0,2.201306171,0.484704415,0.96942751,21.972845986,22.245507712000002,29.045934507000002,0.0,3.865416235,4.948123813,16.244908901,9.887564583,0.0,5.242028591,13.695142561,8.345478017000001,7.730718787,0.484704415,0.891907941,23.004227559999997,0.053852224,0.047222483999999995,0.095044511,0.130417158,0.022807143000000002,0.06496163299999999,0.0,0.085128075,0.183308543,0.0,0.03211622,0.146909104,1.277542753,0.0,0.006120041,0.027030204,0.6746223620000001,0.5239952830000001,0.0057157679999999995,0.0,3.0,3.0
147x147,0.891907941,1.932715942,28.083102662,9.380072839,1.168652664,52.390734938,3.865416235,6.473922674000001,0.0,1.168652664,7.419867978,6.914056289,7.5687712959999995,0.0,0.0,0.891907941,22.084220553999998,0.891907941,0.824693815,8.540078251,2.337336513,33.120832974,4.948123813,0.0,7.447492422,7.95486429,1.932715942,0.0,3.365989421,0.0,0.0,0.0,62.136556971,36.154228995000004,1.932715942,1.932715942,5.636055354,6.750670655,6.667905902,0.0,1.168652664,18.286916741,15.969738341,0.891907941,0.0,4.674662016,7.190801012,5.161960396,1.783812624,23.855757969,0.0,0.0,0.891907941,7.190801012,0.891907941,22.150618391,11.59505302,15.872852353,0.891907941,7.738750104,0.0,14.161673,1.7166017560000002,21.25871045,0.0,9.887564583,3.649317698,6.460749169,0.0,0.824693815,1.168652664,36.321263704,0.0,47.32557442700001,55.163267131999994,0.0,0.0,3.101368606,10.832158231,15.16218226,5.636055354,0.0,0.891907941,0.0,0.0,0.0,0.0,4.88518123,6.022148348,1.993346479,0.824693815,22.448082785,0.0,26.815452457,10.683184075,61.560953002,7.5819509940000005,5.216974411000001,1.932715942,4.325138196,0.824693815,6.022148348,19.551826299,26.88046418,3.865416235,1.932715942,0.0,282.02693667,1.168652664,25.785588991999997,6.527963295,6.460749169,31.401374743,3.986690565,12.063850187,0.0,1.7166017560000002,0.0,3.50598768,33.089116043,18.367864832000002,26.137705534000002,0.0,3.865416235,4.948123813,15.760204486,9.887564583,0.0,4.757324176,11.27156635,6.4066782280000005,7.730718787,0.0,0.891907941,13.311216895,0.06980518399999999,0.005579243,0.11213260800000001,0.154558779,0.022807143000000002,0.043822133,0.0,0.0,0.183308543,0.0,0.03211622,0.146909104,0.99572343,0.0,0.006120041,0.042015148,0.7386856550000002,0.5247378890000001,0.006776094999999999,0.0,3.0,3.0
148x148,0.891907941,5.792057453,52.317910382,13.23941435,0.484704415,63.904977117,5.310366336,7.928066437000001,0.484704415,0.0,9.834245589000002,1.376612356,10.961759125,0.96942751,1.444950101,8.116796078,17.419440117,2.821562457,0.824693815,4.35012065,0.0,34.574976737,4.948123813,0.484704415,8.892442523,1.932715942,3.377666043,1.444950101,7.234515733,0.0,0.0,0.96942751,67.821611925,50.192009196,1.932715942,1.932715942,7.090199117,6.066722406000001,0.824693815,0.0,0.484704415,18.286916741,2.757409757,0.891907941,0.0,0.0,0.0,2.824623883,3.7226124130000002,25.30070807,0.0,0.0,0.891907941,4.334945658,2.821562457,22.150618391,12.079757435,19.125386542,0.891907941,10.386457605,0.0,15.389648414,1.7166017560000002,24.633328866,0.484704415,3.865416235,4.618745208,8.390403684999999,0.0,0.824693815,0.484704415,8.526067408,0.0,49.73995203800001,87.032343313,0.0,0.0,1.932715942,14.967878735,15.16218226,5.636055354,0.96942751,3.781821942,0.0,0.484704415,0.0,1.454143763,5.646183082,0.484704415,1.30939823,0.824693815,28.227931451,0.0,27.861865834,11.453331200000001,63.490607518000004,7.5819509940000005,9.570153485,1.932715942,9.656979186000001,1.30939823,0.0,16.93895984,0.0,3.865416235,2.902143452,0.0,199.52012292,0.0,40.486710097999996,6.527963295,6.460749169,33.829452905000004,2.618781562,9.416320254999999,0.0,2.201306171,1.929654516,0.96942751,18.840611639,22.245507712000002,30.490884608000002,0.0,3.865416235,4.948123813,8.536178639,3.865416235,0.0,6.686978692,15.140092662,9.790428118000001,9.175668888,0.484704415,0.891907941,23.004227559999997,0.051464822,0.047222483999999995,0.08757516800000001,0.12706990099999999,0.020359959,0.06496163299999999,0.0,0.085128075,0.183308543,0.0,0.03211622,0.146909104,1.565050942,0.0,0.006120041,0.130290528,0.5495265470000001,0.8292687990000001,0.005324667,0.0,3.0,3.0
149x149,0.891907941,4.822629943,28.083102662,12.269986840000001,1.168652664,46.36858659,5.310366336,6.473922674000001,0.0,1.168652664,8.864818079,0.891907941,7.5687712959999995,0.0,1.444950101,8.116796078,20.155302344,2.3368580420000002,0.824693815,8.540078251,2.337336513,33.120832974,4.948123813,0.0,8.892442523,1.932715942,3.377666043,1.444950101,4.810939522,0.0,0.0,0.0,65.026470972,39.044142996000005,1.932715942,1.932715942,5.636055354,6.750670655,6.667905902,0.0,1.168652664,18.286916741,3.926062421,0.891907941,0.0,4.674662016,1.168652664,5.161960396,1.783812624,25.30070807,0.0,0.0,0.891907941,5.503598321999999,2.3368580420000002,22.150618391,11.59505302,20.207798011,0.891907941,10.386457605,0.0,14.161673,1.7166017560000002,24.148624451,0.0,3.865416235,3.649317698,7.9056992699999995,0.0,0.824693815,1.168652664,12.231301914,0.0,48.77052452800001,56.608217233,0.0,0.0,3.101368606,15.167103889,15.16218226,5.636055354,0.0,3.781821942,0.0,0.0,0.0,0.0,6.330131331,0.0,1.993346479,0.824693815,28.227931451,0.0,28.260402558,10.683184075,63.005903103,7.5819509940000005,6.661924512000001,1.932715942,4.325138196,0.824693815,0.0,17.622908089,26.88046418,3.865416235,1.932715942,0.0,244.67935294,1.168652664,41.682215332,6.527963295,6.460749169,40.071230592000006,3.986690565,8.93161584,0.0,1.7166017560000002,1.444950101,3.50598768,29.956881695999996,18.367864832000002,27.582655635000002,0.0,3.865416235,4.948123813,8.051474224,3.865416235,0.0,6.202274277,12.716516451,7.851628329,9.175668888,0.0,0.891907941,13.311216895,0.067417782,0.005579243,0.104663265,0.151211522,0.020359959,0.043822133,0.0,0.0,0.183308543,0.0,0.03211622,0.146909104,1.2832316190000002,0.0,0.006120041,0.145275472,0.6135898400000002,0.830011405,0.006384994,0.0,3.0,3.0
150x150,0.891907941,2.902143452,52.317910382,10.349500349,1.6533570789999998,66.24231363,3.865416235,7.928066437000001,0.484704415,1.168652664,8.389295488,1.376612356,10.961759125,0.96942751,0.0,0.891907941,11.979344423,1.376612356,0.824693815,9.024782666,2.337336513,34.574976737,4.948123813,0.484704415,7.447492422,1.932715942,1.932715942,0.0,5.789565632,0.0,0.0,0.96942751,68.43768560400001,47.30209519500001,1.932715942,1.932715942,7.090199117,7.235375070000001,6.667905902,0.0,1.6533570789999998,18.286916741,3.926062421,0.891907941,0.0,4.674662016,1.168652664,5.161960396,3.7226124130000002,23.855757969,0.0,0.0,0.891907941,1.168652664,1.376612356,22.150618391,12.079757435,18.296428564,0.891907941,1.7166017560000002,0.0,22.401631061,1.7166017560000002,21.743414865,0.484704415,3.865416235,4.618745208,6.945453584,0.0,0.824693815,1.6533570789999998,13.200729423999999,0.0,48.29500193700001,89.093380892,0.0,0.0,3.101368606,11.801585741,15.16218226,5.636055354,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,5.369885645,0.484704415,2.478050894,0.824693815,22.448082785,0.0,28.754252246,12.621983864,62.045657417,7.5819509940000005,8.125203384,1.932715942,9.656979186000001,1.30939823,0.0,7.992854794,26.88046418,3.865416235,2.902143452,0.0,217.46173161000002,1.168652664,31.602066405,6.527963295,6.460749169,33.340174532000006,4.956118075,6.526406254,0.0,2.201306171,0.484704415,4.47541519,29.975196668,22.245507712000002,29.045934507000002,0.0,3.865416235,4.948123813,4.201232981,3.865416235,0.0,5.242028591,13.695142561,8.345478017000001,7.730718787,0.484704415,0.891907941,23.004227559999997,0.067417782,0.047222483999999995,0.108545944,0.17918719300000002,0.020359959,0.06687905899999999,0.0,0.085128075,0.183308543,0.0,0.03211622,0.146909104,1.6372956730000001,0.0,0.006120041,0.042015148,0.5939360420000002,0.519170455,0.006384994,0.0,3.0,3.0
151x151,0.0,5.792057453,37.155728122,13.23941435,0.484704415,51.198355905,5.310366336,6.144253813000001,0.484704415,0.0,8.050432964999999,6.506852763,10.961759125,0.96942751,1.444950101,7.224888137,27.679303413,1.929654516,0.824693815,4.35012065,0.0,32.791164113,4.948123813,0.484704415,8.892442523,7.95486429,3.377666043,1.444950101,6.342607792000001,0.0,0.0,0.96942751,58.009762218999995,41.27296101100001,1.932715942,1.932715942,7.090199117,5.174814465000001,0.824693815,0.0,0.484704415,17.3950088,14.801085677,0.0,0.0,0.0,6.022148348,1.932715942,1.938799789,25.30070807,0.0,0.0,0.0,10.357094006,1.929654516,21.25871045,12.079757435,11.989966145,0.0,15.516698011999999,0.0,11.822028055,0.824693815,24.633328866,0.484704415,9.887564583,3.726837267,8.390403684999999,0.0,0.824693815,0.484704415,30.832216574,0.0,49.73995203800001,67.411804933,0.0,0.0,1.932715942,14.967878735,0.0,5.636055354,0.96942751,2.889914001,0.0,0.484704415,0.0,1.454143763,3.862370458,6.506852763,1.30939823,0.824693815,24.660311092,0.0,25.186081689999998,9.669518576,63.490607518000004,5.79813837,6.002533126,1.932715942,6.9811950419999995,1.30939823,6.022148348,28.982635759999997,0.0,3.865416235,2.902143452,0.0,255.51088878999997,0.0,32.459365936,5.636055354,6.460749169,24.910404720000002,2.618781562,11.870848244000001,0.0,1.30939823,1.929654516,0.96942751,15.943711802,17.785918084000002,23.355464211,0.0,3.865416235,4.948123813,18.796041934999998,9.887564583,0.0,5.795070751000001,15.140092662,8.898520177,9.175668888,0.484704415,0.0,10.517704479999999,0.027503374,0.041643241,0.08239031900000002,0.10316554,0.022807143000000002,0.06496163299999999,0.0,0.085128075,0.183308543,0.0,0.017878169,0.146909104,1.5356418490000001,0.0,0.006120041,0.129527713,0.4882802920000001,0.8348362330000001,0.0057157679999999995,0.0,3.0,3.0
152x152,0.0,4.822629943,12.920920402,12.269986840000001,1.168652664,33.661965378,5.310366336,4.69011005,0.0,1.168652664,7.081005455,6.022148348,7.5687712959999995,0.0,1.444950101,7.224888137,30.415165639999998,1.444950101,0.824693815,8.540078251,2.337336513,31.33702035,4.948123813,0.0,8.892442523,7.95486429,3.377666043,1.444950101,3.9190315810000005,0.0,0.0,0.0,55.214621265999995,30.125094811000004,1.932715942,1.932715942,5.636055354,5.858762714,6.667905902,0.0,1.168652664,17.3950088,15.969738341,0.0,0.0,4.674662016,7.190801012,4.270052455,0.0,25.30070807,0.0,0.0,0.0,11.52574667,1.444950101,21.25871045,11.59505302,13.072377614,0.0,15.516698011999999,0.0,10.594052641000001,0.824693815,24.148624451,0.0,9.887564583,2.757409757,7.9056992699999995,0.0,0.824693815,1.168652664,34.537451080000004,0.0,48.77052452800001,36.987678853,0.0,0.0,3.101368606,15.167103889,0.0,5.636055354,0.0,2.889914001,0.0,0.0,0.0,0.0,4.546318707,6.022148348,1.993346479,0.824693815,24.660311092,0.0,25.584618413999998,8.899371451,63.005903103,5.79813837,3.0943041530000004,1.932715942,1.649354052,0.824693815,6.022148348,29.666584008999997,26.88046418,3.865416235,1.932715942,0.0,300.67011880999996,1.168652664,33.65487116999999,5.636055354,6.460749169,31.152182407,3.986690565,11.386143829000002,0.0,0.824693815,1.444950101,3.50598768,27.059981858999997,13.908275204,20.447235238,0.0,3.865416235,4.948123813,18.31133752,9.887564583,0.0,5.310366336,12.716516451,6.959720388,9.175668888,0.0,0.0,0.824693815,0.043456334,0.0,0.09947841600000001,0.127307161,0.022807143000000002,0.043822133,0.0,0.0,0.183308543,0.0,0.017878169,0.146909104,1.253822526,0.0,0.006120041,0.144512657,0.5523435850000001,0.8355788390000001,0.006776094999999999,0.0,3.0,3.0
153x153,0.0,2.902143452,37.155728122,10.349500349,1.6533570789999998,53.535692418,3.865416235,6.144253813000001,0.484704415,1.168652664,6.605482864,6.506852763,10.961759125,0.96942751,0.0,0.0,22.239207719,0.484704415,0.824693815,9.024782666,2.337336513,32.791164113,4.948123813,0.484704415,7.447492422,7.95486429,1.932715942,0.0,4.897657691,0.0,0.0,0.96942751,58.62583589799999,38.38304701,1.932715942,1.932715942,7.090199117,6.343467129,6.667905902,0.0,1.6533570789999998,17.3950088,15.969738341,0.0,0.0,4.674662016,7.190801012,4.270052455,1.938799789,23.855757969,0.0,0.0,0.0,7.190801012,0.484704415,21.25871045,12.079757435,11.161008167,0.0,6.846842163,0.0,18.834010702,0.824693815,21.743414865,0.484704415,9.887564583,3.726837267,6.945453584,0.0,0.824693815,1.6533570789999998,35.50687859,0.0,48.29500193700001,69.472842512,0.0,0.0,3.101368606,11.801585741,0.0,5.636055354,0.96942751,0.0,0.0,0.484704415,0.0,1.454143763,3.586073021,6.506852763,2.478050894,0.824693815,18.880462426,0.0,26.078468102,10.83817124,62.045657417,5.79813837,4.557583025,1.932715942,6.9811950419999995,1.30939823,6.022148348,20.036530713999998,26.88046418,3.865416235,2.902143452,0.0,273.45249748,1.168652664,23.574722243,5.636055354,6.460749169,24.421126347,4.956118075,8.980934243,0.0,1.30939823,0.484704415,4.47541519,27.078296831,17.785918084000002,21.91051411,0.0,3.865416235,4.948123813,14.461096277,9.887564583,0.0,4.35012065,13.695142561,7.453570076,7.730718787,0.484704415,0.0,10.517704479999999,0.043456334,0.041643241,0.10336109500000001,0.155282832,0.022807143000000002,0.06687905899999999,0.0,0.085128075,0.183308543,0.0,0.017878169,0.146909104,1.6078865800000002,0.0,0.006120041,0.041252333,0.5326897870000001,0.5247378890000001,0.006776094999999999,0.0,3.0,3.0
