coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Microglia,permutationTracker
142x142,0.410457485,2.889914001,1.096117558,8.095225514,4.04653075,11.042972452,8.833173726,17.424553760000002,1.231361832,1.579110149,6.51028934,8.484889275,6.69783018,0.0,2.130610174,12.213266767,43.738681441,2.5410676590000003,1.231361832,12.622552559999999,7.695725865,3.3691476640000007,0.410457485,1.096117558,1.855407586,8.760057701000001,1.855407586,5.414220926,3.519793529,0.410457485,3.874444296,4.537537811,72.098528361,11.918972342,0.0,0.0,1.096117558,3.7712789979999997,6.411479073000001,1.096117558,1.168652664,1.096117558,17.402380595,0.685660073,1.253927059,4.674662016,8.28691857,16.726758186,5.12828166,22.482554047999997,1.64180039,1.253927059,0.568266986,13.16754706,1.444950101,38.25480562,3.558860758,22.378567375,0.410457485,15.512920565999998,0.410457485,13.899554044,3.441467671,12.217669114,1.3891833550000001,7.686532892,0.568266986,2.26586647,0.410457485,0.0,1.579110149,35.01158633,1.096117558,2.816214603,16.334669384999998,0.0,0.820916369,11.186717971,9.923744017,3.148401,0.820916369,0.410457485,11.098861563,0.0,2.7783353330000002,0.0,3.4864898650000002,2.613602765,6.707808421,2.99084768,2.192180871,30.304234819999998,0.410457485,17.494405778,18.638627982,93.725352831,4.812732173000001,2.816214603,0.0,4.663489377,8.208947562,6.707808421,26.538430614,27.976581738,2.873200685,0.685660073,1.664384544,263.958533348,1.579110149,34.771251003,0.0,1.096117558,29.99419629,3.708601015,31.535820729999998,0.568266986,0.0,1.444950101,4.191647753,28.420967124999997,11.533076132,37.650673530000006,0.978724471,2.462740927,9.892064436,44.993375033,6.022148348,1.253927059,3.4024014129999998,2.130610174,12.094214253,28.331453843,1.371264502,0.0,0.410457485,0.206984941,0.005616344,0.085490061,0.14776883400000002,0.002447184,0.002315807,0.019721556,0.0,0.0,0.0,0.052974044,0.0,1.13489238,0.0,0.024693544,0.118245268,0.839507412,0.31715098999999997,0.011713386999999999,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,0.410457485,0.96942751,25.330925278,6.174739023,4.531235165,30.916699492,7.388223625,18.878697523000003,1.7160662469999999,1.579110149,6.034766749,8.96959369,10.090818009,0.96942751,0.685660073,4.98837863,35.56272352,1.580821973,1.231361832,13.107256974999999,7.695725865,4.823291427000001,0.410457485,1.580821973,0.410457485,8.760057701000001,0.410457485,3.9692708249999997,4.498419639,0.410457485,3.874444296,5.506965321,75.50974299300002,20.176924540999998,0.0,0.0,2.550261321,4.255983413,6.411479073000001,1.096117558,1.6533570789999998,1.096117558,17.402380595,0.685660073,1.253927059,4.674662016,8.28691857,16.726758186,7.067081449,21.037603946999997,1.64180039,1.253927059,0.568266986,8.832601402,0.484704415,38.25480562,4.043565173,20.467197928,0.410457485,6.843064717,0.410457485,22.139512105,3.441467671,9.812459528,1.87388777,7.686532892,1.537694496,1.305620784,0.410457485,0.0,2.063814564,35.98101384,1.096117558,2.340692012,48.81983304399999,0.0,0.820916369,11.186717971,6.558225869,3.148401,0.820916369,1.379884995,8.208947562,0.0,3.263039748,0.0,4.9406336280000005,1.6533570789999998,7.192512836000001,3.4755520950000003,2.192180871,24.524386154,0.410457485,17.988255466000002,20.577427771,92.76510714499999,4.812732173000001,4.279493475,0.0,9.995330367000001,8.693651977,6.707808421,16.908377319,27.976581738,2.873200685,1.655087583,1.664384544,236.74091201800002,1.579110149,24.691102076,0.0,1.096117558,23.26314023,4.678028525,29.130611143999996,0.568266986,0.484704415,0.484704415,5.161075263,28.439282097,15.410719012,39.113952402,0.978724471,2.462740927,9.892064436,41.14313379,6.022148348,1.253927059,2.442155727,3.1092362839999996,12.588063941000001,26.886503742,1.855968917,0.0,10.10346815,0.206984941,0.047259585,0.08937274,0.175744505,0.002447184,0.025372732999999998,0.019721556,0.085128075,0.0,0.0,0.052974044,0.0,1.488956434,0.0,0.024693544,0.014984944,0.819853614,0.006310039999999999,0.011713386999999999,0.0,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
144x144,0.410457485,3.8593415110000002,25.330925278,9.064653023999998,4.531235165,24.894551144,8.833173726,18.878697523000003,1.7160662469999999,1.579110149,7.47971685,2.947445342,10.090818009,0.96942751,2.130610174,12.213266767,33.63380531,3.0257720740000003,1.231361832,13.107256974999999,7.695725865,4.823291427000001,0.410457485,1.580821973,1.855407586,2.737909353,1.855407586,5.414220926,5.94336974,0.410457485,3.874444296,5.506965321,78.39965699400001,23.066838542,0.0,0.0,2.550261321,4.255983413,6.411479073000001,1.096117558,1.6533570789999998,1.096117558,5.358704675,0.685660073,1.253927059,4.674662016,2.264770222,16.726758186,7.067081449,22.482554047999997,1.64180039,1.253927059,0.568266986,7.1453987119999995,1.929654516,38.25480562,4.043565173,24.802143586,0.410457485,9.490772218,0.410457485,22.139512105,3.441467671,12.702373528999999,1.87388777,1.664384544,1.537694496,2.750570885,0.410457485,0.0,2.063814564,11.891052049999999,1.096117558,3.785642113,50.264783144999996,0.0,0.820916369,11.186717971,10.893171527,3.148401,0.820916369,1.379884995,11.098861563,0.0,3.263039748,0.0,4.9406336280000005,3.09830718,1.170364488,3.4755520950000003,2.192180871,30.304234819999998,0.410457485,19.433205567,20.577427771,94.21005724599999,4.812732173000001,5.7244435760000005,0.0,9.995330367000001,8.693651977,0.685660073,14.979459108999999,27.976581738,2.873200685,1.655087583,1.664384544,199.393328288,1.579110149,40.587728416000004,0.0,1.096117558,31.932996079000002,4.678028525,25.998376797,0.568266986,0.484704415,1.929654516,5.161075263,25.307047750000002,15.410719012,40.558902503000006,0.978724471,2.462740927,9.892064436,33.434403528000004,0.0,1.253927059,3.8871058279999997,4.5541863849999995,14.033014042000001,28.331453843,1.855968917,0.0,10.10346815,0.204597539,0.047259585,0.081903397,0.172397248,0.0,0.025372732999999998,0.019721556,0.085128075,0.0,0.0,0.052974044,0.0,1.776464623,0.0,0.024693544,0.118245268,0.694757799,0.311583556,0.011322285999999999,0.0,3.0,3.0,"[[0, 1, 3], [2, 3, 4]]"
145x145,0.891907941,2.889914001,25.677132733,7.598476756,2.056961717,28.989940183,1.444950101,18.6254016,0.0,0.0,4.600027227,6.914056289,5.466468348,0.0,4.096602343,9.821563956,35.749818757,3.0225181150000004,0.0,5.485149617,3.219919228,4.742502803000001,0.0,0.685660073,1.444950101,8.673800589999999,1.444950101,2.130610174,3.590785101,0.0,1.822195016,1.253927059,85.817133547,21.162212306,0.0,0.0,0.685660073,2.263172443,0.568266986,0.685660073,0.0,1.5775680140000001,16.968358268,1.5775680140000001,1.253927059,1.965992169,8.673800589999999,15.108832481,4.859845004,21.661637679,0.0,1.253927059,1.4601749270000002,10.357094006,2.3368580420000002,36.251394350999995,0.685660073,18.209472506,0.891907941,15.583912137999999,0.0,12.659066351,1.4601749270000002,8.761410649,0.568266986,7.276075407,3.426167096,1.444950101,0.0,0.0,0.0,30.889375106,0.685660073,2.816214603,38.347169417,0.0,0.0,4.682140712,7.437472769999999,19.779807493,0.0,0.0,3.781821942,0.0,1.136534943,0.0,3.07603238,3.228762725,8.673800589999999,1.822195016,1.371264502,29.508207041,0.0,12.734840117,19.167530831,116.196547311,3.7233441120000004,6.383834962,0.0,9.30526569,0.0,6.707808421,24.548861580999997,12.482419343,0.0,0.685660073,1.253927059,226.96328503299998,3.93196516,31.682150225,0.891907941,0.685660073,29.91175063,1.371264502,19.010438088,0.568266986,0.891907941,1.444950101,2.651652242,30.358400968000005,13.119465074999999,65.659638478,0.568266986,1.965992169,9.481606951,27.075774167,6.022148348,1.253927059,5.439385154,2.130610174,9.292047457,35.93509906,1.371264502,0.891907941,12.48652308,0.051146371999999996,0.010495332999999999,0.09855430100000001,0.126223462,0.012872920999999999,0.002071568,0.019721556,0.0,0.0,0.0,0.07189728399999999,0.0,0.553177801,0.0,0.024693544,0.104023139,1.007491193,0.325651277,0.019212039,0.001682785,3.0,3.0,"[[0, 1, 4], [0, 1, 2]]"
146x146,0.891907941,0.96942751,49.911940453,5.677990265,2.541666132,48.863667223,0.0,20.079545363,0.484704415,0.0,4.124504636,7.398760704000001,8.859456177,0.96942751,2.651652242,2.596675819,27.573860836,2.062272429,0.0,5.969854032000001,3.219919228,6.196646566000001,0.0,1.170364488,0.0,8.673800589999999,0.0,0.685660073,4.569411211,0.0,1.822195016,2.223354569,89.22834817900001,29.420164505,0.0,0.0,2.139803836,2.747876858,0.568266986,0.685660073,0.484704415,1.5775680140000001,16.968358268,1.5775680140000001,1.253927059,1.965992169,8.673800589999999,15.108832481,6.798644793,20.216687578,0.0,1.253927059,1.4601749270000002,6.022148348,1.376612356,36.251394350999995,1.170364488,16.298103059,0.891907941,6.914056289,0.0,20.899024412,1.4601749270000002,6.356201063,1.052971401,7.276075407,4.3955946059999995,0.484704415,0.0,0.0,0.484704415,31.858802616,0.685660073,2.340692012,70.832333076,0.0,0.0,4.682140712,4.071954622,19.779807493,0.0,0.96942751,0.891907941,0.0,1.621239358,0.0,4.530176143,2.2685170390000002,9.158505004999999,2.306899431,1.371264502,23.728358375,0.0,13.228689804999998,21.10633062,115.236301625,3.7233441120000004,7.847113834,0.0,14.63710668,0.484704415,6.707808421,14.918808285999999,12.482419343,0.0,1.655087583,1.253927059,199.745663703,3.93196516,21.602001298,0.891907941,0.685660073,23.18069457,2.340692012,16.605228502,0.568266986,1.376612356,0.484704415,3.621079752,30.376715940000004,16.997107954999997,67.12291735,0.568266986,1.965992169,9.481606951,23.225532924,6.022148348,1.253927059,4.479139468,3.1092362839999996,9.785897145,34.490148958999995,1.855968917,0.891907941,22.179533745,0.051146371999999996,0.05213857399999999,0.10243698000000001,0.154199133,0.012872920999999999,0.025128493999999998,0.019721556,0.085128075,0.0,0.0,0.07189728399999999,0.0,0.9072418550000001,0.0,0.024693544,0.000762815,0.987837395,0.014810327,0.019212039,0.001682785,3.0,3.0,"[[0, 1, 4], [0, 1, 3]]"
147x147,0.891907941,0.0,25.677132733,4.708562755,3.2256143809999998,31.327276696000002,0.0,18.6254016,0.0,1.168652664,3.155077126,6.914056289,5.466468348,0.0,2.651652242,2.596675819,30.309723063,1.5775680140000001,0.0,10.159811633,5.5572557410000005,4.742502803000001,0.0,0.685660073,0.0,8.673800589999999,0.0,0.685660073,2.145835,0.0,1.822195016,1.253927059,86.43320722600001,18.272298305,0.0,0.0,0.685660073,3.431825107,6.411479073000001,0.685660073,1.168652664,1.5775680140000001,18.137010932,1.5775680140000001,1.253927059,6.640654185,9.842453253999999,17.446168994,4.859845004,20.216687578,0.0,1.253927059,1.4601749270000002,7.190801012,0.891907941,36.251394350999995,0.685660073,17.380514528,0.891907941,6.914056289,0.0,19.671048998,1.4601749270000002,5.871496648,0.568266986,7.276075407,3.426167096,0.0,0.0,0.0,1.168652664,35.564037122,0.685660073,1.371264502,40.408206996,0.0,0.0,5.8507933759999995,4.271179775999999,19.779807493,0.0,0.0,0.891907941,0.0,1.136534943,0.0,3.07603238,2.952465288,8.673800589999999,2.99084768,1.371264502,23.728358375,0.0,13.627226529,20.336183495,114.75159721,3.7233441120000004,4.938884861,0.0,9.30526569,0.0,6.707808421,15.602756535,39.362883523,0.0,0.685660073,1.253927059,244.904893723,5.1006178239999995,22.797506532,0.891907941,0.685660073,29.422472257,3.708601015,16.120524087,0.568266986,0.891907941,0.0,6.1576399219999995,41.492985997000005,13.119465074999999,64.214688377,0.568266986,1.965992169,9.481606951,22.740828509,6.022148348,1.253927059,3.9944350529999997,0.685660073,7.847097356,34.490148958999995,1.371264502,0.891907941,12.48652308,0.067099332,0.010495332999999999,0.11952507700000001,0.178340754,0.012872920999999999,0.003988994,0.019721556,0.0,0.0,0.0,0.07189728399999999,0.0,0.625422532,0.0,0.024693544,0.015747759,1.051900688,0.015552933,0.020272366,0.001682785,3.0,3.0,"[[0, 1, 4], [0, 1, 4]]"
148x148,0.891907941,3.8593415110000002,49.911940453,8.567904266,2.541666132,42.841518875,1.444950101,20.079545363,0.484704415,0.0,5.569454737,1.376612356,8.859456177,0.96942751,4.096602343,9.821563956,25.644942626,3.5072225300000004,0.0,5.969854032000001,3.219919228,6.196646566000001,0.0,1.170364488,1.444950101,2.651652242,1.444950101,2.130610174,6.014361312,0.0,1.822195016,2.223354569,92.11826218,32.310078505999996,0.0,0.0,2.139803836,2.747876858,0.568266986,0.685660073,0.484704415,1.5775680140000001,4.924682348,1.5775680140000001,1.253927059,1.965992169,2.651652242,15.108832481,6.798644793,21.661637679,0.0,1.253927059,1.4601749270000002,4.334945658,2.821562457,36.251394350999995,1.170364488,20.633048717,0.891907941,9.561763789999999,0.0,20.899024412,1.4601749270000002,9.246115064,1.052971401,1.253927059,4.3955946059999995,1.929654516,0.0,0.0,0.484704415,7.768840826,0.685660073,3.785642113,72.277283177,0.0,0.0,4.682140712,8.406900279999999,19.779807493,0.0,0.96942751,3.781821942,0.0,1.621239358,0.0,4.530176143,3.71346714,3.136356657,2.306899431,1.371264502,29.508207041,0.0,14.673639905999998,21.10633062,116.681251726,3.7233441120000004,9.292063935,0.0,14.63710668,0.484704415,0.685660073,12.989890075999998,12.482419343,0.0,1.655087583,1.253927059,162.398079973,3.93196516,37.498627638,0.891907941,0.685660073,31.850550419,2.340692012,13.472994154999999,0.568266986,1.376612356,1.929654516,3.621079752,27.244481593000003,16.997107954999997,68.56786745100001,0.568266986,1.965992169,9.481606951,15.516802662,0.0,1.253927059,5.924089569,4.5541863849999995,11.230847246,35.93509906,1.855968917,0.891907941,22.179533745,0.04875897,0.05213857399999999,0.09496763700000002,0.150851876,0.010425737,0.025128493999999998,0.019721556,0.085128075,0.0,0.0,0.07189728399999999,0.0,1.194750044,0.0,0.024693544,0.104023139,0.86274158,0.320083843,0.018820938,0.001682785,3.0,3.0,"[[0, 1, 4], [0, 2, 3]]"
149x149,0.891907941,2.889914001,25.677132733,7.598476756,3.2256143809999998,25.305128348,1.444950101,18.6254016,0.0,1.168652664,4.600027227,0.891907941,5.466468348,0.0,4.096602343,9.821563956,28.380804852999997,3.0225181150000004,0.0,10.159811633,5.5572557410000005,4.742502803000001,0.0,0.685660073,1.444950101,2.651652242,1.444950101,2.130610174,3.590785101,0.0,1.822195016,1.253927059,89.323121227,21.162212306,0.0,0.0,0.685660073,3.431825107,6.411479073000001,0.685660073,1.168652664,1.5775680140000001,6.093335012,1.5775680140000001,1.253927059,6.640654185,3.8203049059999996,17.446168994,4.859845004,21.661637679,0.0,1.253927059,1.4601749270000002,5.503598321999999,2.3368580420000002,36.251394350999995,0.685660073,21.715460186,0.891907941,9.561763789999999,0.0,19.671048998,1.4601749270000002,8.761410649,0.568266986,1.253927059,3.426167096,1.444950101,0.0,0.0,1.168652664,11.474075332,0.685660073,2.816214603,41.853157097,0.0,0.0,5.8507933759999995,8.606125433999999,19.779807493,0.0,0.0,3.781821942,0.0,1.136534943,0.0,3.07603238,4.397415389,2.651652242,2.99084768,1.371264502,29.508207041,0.0,15.07217663,20.336183495,116.196547311,3.7233441120000004,6.383834962,0.0,9.30526569,0.0,0.685660073,13.673838324999998,39.362883523,0.0,0.685660073,1.253927059,207.557309993,5.1006178239999995,38.694132872,0.891907941,0.685660073,38.092328106,3.708601015,12.988289739999999,0.568266986,0.891907941,1.444950101,6.1576399219999995,38.360751650000005,13.119465074999999,65.659638478,0.568266986,1.965992169,9.481606951,15.032098247,0.0,1.253927059,5.439385154,2.130610174,9.292047457,35.93509906,1.371264502,0.891907941,12.48652308,0.06471193,0.010495332999999999,0.11205573400000002,0.174993497,0.010425737,0.003988994,0.019721556,0.0,0.0,0.0,0.07189728399999999,0.0,0.912930721,0.0,0.024693544,0.119008083,0.926804873,0.32082644899999996,0.019881265,0.001682785,3.0,3.0,"[[0, 1, 4], [0, 2, 4]]"
150x150,0.891907941,0.96942751,49.911940453,5.677990265,3.710318796,45.178855387999995,0.0,20.079545363,0.484704415,1.168652664,4.124504636,1.376612356,8.859456177,0.96942751,2.651652242,2.596675819,20.204846932,2.062272429,0.0,10.644516048,5.5572557410000005,6.196646566000001,0.0,1.170364488,0.0,2.651652242,0.0,0.685660073,4.569411211,0.0,1.822195016,2.223354569,92.73433585900001,29.420164505,0.0,0.0,2.139803836,3.9165295220000003,6.411479073000001,0.685660073,1.6533570789999998,1.5775680140000001,6.093335012,1.5775680140000001,1.253927059,6.640654185,3.8203049059999996,17.446168994,6.798644793,20.216687578,0.0,1.253927059,1.4601749270000002,1.168652664,1.376612356,36.251394350999995,1.170364488,19.804090739,0.891907941,0.891907941,0.0,27.911007059,1.4601749270000002,6.356201063,1.052971401,1.253927059,4.3955946059999995,0.484704415,0.0,0.0,1.6533570789999998,12.443502842000001,0.685660073,2.340692012,74.338320756,0.0,0.0,5.8507933759999995,5.2406072859999995,19.779807493,0.0,0.96942751,0.891907941,0.0,1.621239358,0.0,4.530176143,3.4371697030000004,3.136356657,3.4755520950000003,1.371264502,23.728358375,0.0,15.566026317999999,22.274983284,115.236301625,3.7233441120000004,7.847113834,0.0,14.63710668,0.484704415,0.685660073,4.04378503,39.362883523,0.0,1.655087583,1.253927059,180.339688663,5.1006178239999995,28.613983945,0.891907941,0.685660073,31.361272046,4.678028525,10.583080154,0.568266986,1.376612356,0.484704415,7.1270674320000005,38.379066622,16.997107954999997,67.12291735,0.568266986,1.965992169,9.481606951,11.181857004,0.0,1.253927059,4.479139468,3.1092362839999996,9.785897145,34.490148958999995,1.855968917,0.891907941,22.179533745,0.06471193,0.05213857399999999,0.11593841300000002,0.20296916800000003,0.010425737,0.027045919999999998,0.019721556,0.085128075,0.0,0.0,0.07189728399999999,0.0,1.2669947750000001,0.0,0.024693544,0.015747759,0.907151075,0.009985499,0.019881265,0.001682785,3.0,3.0,"[[0, 1, 4], [0, 3, 4]]"
151x151,0.0,3.8593415110000002,34.749758193,8.567904266,2.541666132,30.134897662999997,1.444950101,18.295732739,0.484704415,0.0,3.785642113,6.506852763,8.859456177,0.96942751,4.096602343,8.929656014999999,35.904805922,2.615314589,0.0,5.969854032000001,3.219919228,4.412833942000001,0.0,1.170364488,1.444950101,8.673800589999999,1.444950101,2.130610174,5.122453371000001,0.0,1.822195016,2.223354569,82.306412474,23.391030321,0.0,0.0,2.139803836,1.855968917,0.568266986,0.685660073,0.484704415,0.685660073,16.968358268,0.685660073,1.253927059,1.965992169,8.673800589999999,14.21692454,5.014832169,21.661637679,0.0,1.253927059,0.568266986,10.357094006,1.929654516,35.359486409999995,1.170364488,13.49762832,0.0,14.692004197,0.0,17.331404053,0.568266986,9.246115064,1.052971401,7.276075407,3.503686665,1.929654516,0.0,0.0,0.484704415,30.074989992,0.685660073,3.785642113,52.656744797,0.0,0.0,4.682140712,8.406900279999999,4.617625233,0.0,0.96942751,2.889914001,0.0,1.621239358,0.0,4.530176143,1.929654516,9.158505004999999,2.306899431,1.371264502,25.940586682,0.0,11.997855762,19.322517996000002,116.681251726,1.939531488,5.7244435760000005,0.0,11.961322536,0.484704415,6.707808421,25.033565995999997,12.482419343,0.0,1.655087583,1.253927059,218.388845843,3.93196516,29.471283476,0.0,0.685660073,22.931502234,2.340692012,15.927522144000001,0.568266986,0.484704415,1.929654516,3.621079752,24.347581756000004,12.537518326999999,61.432447054,0.568266986,1.965992169,9.481606951,25.776665958,6.022148348,1.253927059,5.032181628,4.5541863849999995,10.338939305,35.93509906,1.855968917,0.0,9.693010665,0.024797522,0.046559330999999995,0.089782788,0.126947515,0.012872920999999999,0.025128493999999998,0.019721556,0.085128075,0.0,0.0,0.057659233,0.0,1.1653409510000001,0.0,0.024693544,0.103260324,0.801495325,0.325651277,0.019212039,0.001682785,3.0,3.0,"[[0, 1, 4], [1, 2, 3]]"
152x152,0.0,2.889914001,10.514950472999999,7.598476756,3.2256143809999998,12.598507136,1.444950101,16.841588976,0.0,1.168652664,2.816214603,6.022148348,5.466468348,0.0,4.096602343,8.929656014999999,38.640668149,2.130610174,0.0,10.159811633,5.5572557410000005,2.9586901790000004,0.0,0.685660073,1.444950101,8.673800589999999,1.444950101,2.130610174,2.6988771600000003,0.0,1.822195016,1.253927059,79.511271521,12.243164121,0.0,0.0,0.685660073,2.539917166,6.411479073000001,0.685660073,1.168652664,0.685660073,18.137010932,0.685660073,1.253927059,6.640654185,9.842453253999999,16.554261053,3.07603238,21.661637679,0.0,1.253927059,0.568266986,11.52574667,1.444950101,35.359486409999995,0.685660073,14.580039789,0.0,14.692004197,0.0,16.103428639,0.568266986,8.761410649,0.568266986,7.276075407,2.534259155,1.444950101,0.0,0.0,1.168652664,33.780224498,0.685660073,2.816214603,22.232618717,0.0,0.0,5.8507933759999995,8.606125433999999,4.617625233,0.0,0.0,2.889914001,0.0,1.136534943,0.0,3.07603238,2.613602765,8.673800589999999,2.99084768,1.371264502,25.940586682,0.0,12.396392486,18.552370871,116.196547311,1.939531488,2.816214603,0.0,6.629481546,0.0,6.707808421,25.717514244999997,39.362883523,0.0,0.685660073,1.253927059,263.548075863,5.1006178239999995,30.66678871,0.0,0.685660073,29.173279921,3.708601015,15.442817729000001,0.568266986,0.0,1.444950101,6.1576399219999995,35.463851813000005,8.659875447,58.524218081,0.568266986,1.965992169,9.481606951,25.291961543,6.022148348,1.253927059,4.547477213,2.130610174,8.400139516,35.93509906,1.371264502,0.0,0.0,0.040750482,0.00491609,0.106870885,0.151089136,0.012872920999999999,0.003988994,0.019721556,0.0,0.0,0.0,0.057659233,0.0,0.883521628,0.0,0.024693544,0.118245268,0.865558618,0.326393883,0.020272366,0.001682785,3.0,3.0,"[[0, 1, 4], [1, 2, 4]]"
153x153,0.0,0.96942751,34.749758193,5.677990265,3.710318796,32.47223417599999,0.0,18.295732739,0.484704415,1.168652664,2.340692012,6.506852763,8.859456177,0.96942751,2.651652242,1.704767878,30.464710228,1.170364488,0.0,10.644516048,5.5572557410000005,4.412833942000001,0.0,1.170364488,0.0,8.673800589999999,0.0,0.685660073,3.67750327,0.0,1.822195016,2.223354569,82.92248615300001,20.50111632,0.0,0.0,2.139803836,3.024621581,6.411479073000001,0.685660073,1.6533570789999998,0.685660073,18.137010932,0.685660073,1.253927059,6.640654185,9.842453253999999,16.554261053,5.014832169,20.216687578,0.0,1.253927059,0.568266986,7.190801012,0.484704415,35.359486409999995,1.170364488,12.668670342,0.0,6.022148348,0.0,24.3433867,0.568266986,6.356201063,1.052971401,7.276075407,3.503686665,0.484704415,0.0,0.0,1.6533570789999998,34.749652008,0.685660073,2.340692012,54.717782375999995,0.0,0.0,5.8507933759999995,5.2406072859999995,4.617625233,0.0,0.96942751,0.0,0.0,1.621239358,0.0,4.530176143,1.6533570789999998,9.158505004999999,3.4755520950000003,1.371264502,20.160738016,0.0,12.890242174,20.49117066,115.236301625,1.939531488,4.279493475,0.0,11.961322536,0.484704415,6.707808421,16.08746095,39.362883523,0.0,1.655087583,1.253927059,236.33045453299997,5.1006178239999995,20.586639783000003,0.0,0.685660073,22.442223861000002,4.678028525,13.037608143,0.568266986,0.484704415,0.484704415,7.1270674320000005,35.482166785000004,12.537518326999999,59.987496953,0.568266986,1.965992169,9.481606951,21.4417203,6.022148348,1.253927059,3.5872315269999997,3.1092362839999996,8.893989204,34.490148958999995,1.855968917,0.0,9.693010665,0.040750482,0.046559330999999995,0.110753564,0.179064807,0.012872920999999999,0.027045919999999998,0.019721556,0.085128075,0.0,0.0,0.057659233,0.0,1.237585682,0.0,0.024693544,0.014984944,0.84590482,0.015552933,0.020272366,0.001682785,3.0,3.0,"[[0, 1, 4], [1, 3, 4]]"
154x154,0.0,3.8593415110000002,34.749758193,8.567904266,3.710318796,26.450085828,1.444950101,18.295732739,0.484704415,1.168652664,3.785642113,0.484704415,8.859456177,0.96942751,4.096602343,8.929656014999999,28.535792018,2.615314589,0.0,10.644516048,5.5572557410000005,4.412833942000001,0.0,1.170364488,1.444950101,2.651652242,1.444950101,2.130610174,5.122453371000001,0.0,1.822195016,2.223354569,85.812400154,23.391030321,0.0,0.0,2.139803836,3.024621581,6.411479073000001,0.685660073,1.6533570789999998,0.685660073,6.093335012,0.685660073,1.253927059,6.640654185,3.8203049059999996,16.554261053,5.014832169,21.661637679,0.0,1.253927059,0.568266986,5.503598321999999,1.929654516,35.359486409999995,1.170364488,17.003616,0.0,8.669855849,0.0,24.3433867,0.568266986,9.246115064,1.052971401,1.253927059,3.503686665,1.929654516,0.0,0.0,1.6533570789999998,10.659690218,0.685660073,3.785642113,56.162732477,0.0,0.0,5.8507933759999995,9.575552943999998,4.617625233,0.0,0.96942751,2.889914001,0.0,1.621239358,0.0,4.530176143,3.09830718,3.136356657,3.4755520950000003,1.371264502,25.940586682,0.0,14.335192275,20.49117066,116.681251726,1.939531488,5.7244435760000005,0.0,11.961322536,0.484704415,0.685660073,14.158542739999998,39.362883523,0.0,1.655087583,1.253927059,198.98287080299997,5.1006178239999995,36.483266123,0.0,0.685660073,31.11207971,4.678028525,9.905373796,0.568266986,0.484704415,1.929654516,7.1270674320000005,32.349932438,12.537518326999999,61.432447054,0.568266986,1.965992169,9.481606951,13.732990038,0.0,1.253927059,5.032181628,4.5541863849999995,10.338939305,35.93509906,1.855968917,0.0,9.693010665,0.038363079999999994,0.046559330999999995,0.10328422100000001,0.17571755,0.010425737,0.027045919999999998,0.019721556,0.085128075,0.0,0.0,0.057659233,0.0,1.5250938710000002,0.0,0.024693544,0.118245268,0.720809005,0.32082644899999996,0.019881265,0.001682785,3.0,3.0,"[[0, 1, 4], [2, 3, 4]]"
