coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,Endothelial2,permutationTracker
112x112,0.0,3.883261708,8.873939024,7.096149565000001,0.0,10.942758304,6.407132695,4.421851485,1.294457406,0.0,5.954047104000001,1.983389796,36.56917776,0.0,1.983389796,3.816398467,4.960410633,1.832962703,1.294457406,11.196616976,1.983389796,0.0,0.0,0.0,0.0,0.0,0.841280696,1.294457406,0.0,0.0,0.0,0.0,12.926182466000002,13.411630207,0.0,0.0,0.0,4.421851485,5.443769546,0.0,27.7485219,0.0,15.015434291999998,0.0,0.0,1.294457406,0.841280696,10.016048124000001,1.294457406,11.884717267000001,0.841280696,1.294457406,2.135738102,16.149054682,0.0,30.213383540000002,0.0,21.684459665,0.0,0.0,0.0,33.15278634,7.276732249,10.522560714,0.0,0.841280696,3.883261708,0.0,0.0,2.588888782,9.079597825,5.954047104000001,0.0,0.841280696,21.376196176999997,30.616418055999997,0.0,32.068841839,0.0,1.983389796,0.0,2.588888782,1.294457406,0.0,0.0,0.0,1.294457406,3.4301694780000003,21.77718242,0.991682007,0.0,2.824670492,0.0,7.397007534,24.063321833,76.68880459,3.883261708,14.968552174,2.824670492,1.294457406,3.883261708,0.0,1.983389796,77.28292006000001,4.356840329,0.0,0.0,2.135738102,0.841280696,5.498988757999999,0.841280696,0.841280696,33.728426317,0.0,10.251888298,0.0,0.0,0.0,1.682563431,0.0,0.841280696,6.472226021,0.991682007,0.0,0.0,11.81693364,1.294457406,6.2850502420000005,2.977020837,9.024340335,0.991682007,0.841280696,0.0,0.0,21.884556261,0.016425846,0.059158157,0.110361293,0.088283821,0.0,0.071214312,0.90428498,0.297349807,0.0,0.0,0.224514931,0.010784794,2.1207593969999996,0.010793173,0.0,0.013680203,0.313360239,0.036278485,0.051423313,0.0,2.0,2.0,"[[2, 4], [2, 3]]"
113x113,0.628845904,5.769817792,12.434601362,7.716567262000001,0.0,14.078515767999999,4.512107612,4.838290372,1.294457406,0.0,5.104331291,1.983389796,34.40036297,0.628845904,1.983389796,2.975117771,4.535566785,1.620527911,1.92330331,12.241892364,1.983389796,4.401943034,0.628845904,0.0,0.0,0.628845904,0.0,1.294457406,3.144288684,0.0,0.0,0.0,12.288867563000002,17.176290131,0.0,0.628845904,1.886556084,3.5805707890000003,5.443769546,1.257719583,28.377367804,0.628845904,12.279121874,0.0,0.0,23.931873486,0.628845904,10.644894028000001,1.92330331,17.960789413,0.0,1.294457406,1.294457406,18.035610765999998,0.0,30.842229444,0.0,23.562531712000002,0.0,0.0,1.257719583,36.48374216,8.950894062,14.295654853,0.0,0.0,6.398704217000001,0.0,0.0,8.877419693,11.586597296,2.588888782,0.0,0.0,29.304586927000003,58.70467446,1.257719583,38.348896298,0.628845904,2.6122357,0.0,8.248517233,2.5521769890000003,0.0,0.0,0.0,1.294457406,3.217734686,21.77718242,1.620527911,0.628845904,4.4988323050000005,0.0,7.813446421,25.321041416,51.40593543,5.769817792,11.586597296,1.983389796,3.1810134899999998,5.140981291,0.0,1.983389796,147.04068664,9.795607452999999,0.0,0.628845904,1.294457406,0.628845904,4.232837354,0.628845904,0.628845904,33.091111414,0.628845904,9.410607602,0.0,0.0,0.628845904,3.773094139,2.515442509,1.257719583,7.729945604,0.991682007,0.0,0.0,11.81693364,1.92330331,5.443769546,1.92330331,12.797434474,0.991682007,1.257719583,0.0,0.0,23.558718074,0.016425846,0.045436001000000004,0.07310757600000001,0.084779517,0.0,0.019981277,0.90428498,0.172427891,0.0,0.0,0.224514931,0.010784794,1.7843556299999999,0.010793173,0.028612979,0.022698636,0.313360239,0.036278485,0.042260124999999996,0.0,2.0,2.0,"[[2, 4], [2, 4]]"
114x114,0.628845904,1.886556084,10.686993276,7.651549467,0.0,16.602386754999998,3.152716891,3.090682286,0.0,0.0,5.880600831000001,1.983389796,39.89986049,0.628845904,1.983389796,3.816398467,4.92367281,2.461808607,0.628845904,2.72783678,1.983389796,4.401943034,0.628845904,0.0,0.0,0.628845904,0.841280696,0.0,3.144288684,0.0,0.0,0.0,14.812738550000002,19.700161118,0.0,0.628845904,1.886556084,1.832962703,5.443769546,1.257719583,28.377367804,0.628845904,3.994004226,0.0,0.0,22.63741608,1.4701266,8.056005246,0.628845904,9.742023333999999,0.841280696,0.0,0.841280696,16.74115336,0.0,30.842229444,0.0,18.319826743,0.0,0.0,1.257719583,27.67908904,9.792174758,11.706766071,0.0,0.841280696,2.515442509,0.0,0.0,6.288530911,11.521579501,3.365158322,0.0,0.841280696,33.769493006000005,29.770817796,1.257719583,39.578309878999995,0.628845904,2.6122357,0.0,5.659628451,1.257719583,0.0,0.0,0.0,0.0,1.4701266,21.77718242,1.620527911,0.628845904,5.340113001000001,0.0,6.065838335,24.02658401,50.43663044,1.886556084,17.41053385,2.824670492,1.886556084,1.257719583,0.0,1.983389796,100.04493772,13.160765774999998,0.0,0.628845904,0.841280696,1.4701266,6.7567083409999995,1.4701266,1.4701266,35.614982401,0.628845904,10.251888298,0.0,0.0,0.628845904,5.45565757,2.515442509,2.099000279,1.257719583,0.991682007,0.0,0.0,7.933671932,0.628845904,6.2850502420000005,2.311409335,10.208545692,0.991682007,2.099000279,0.0,0.0,19.222253455,0.016425846,0.053351708,0.110361293,0.104307611,0.0,0.051233035,0.90428498,0.189950158,0.0,0.0,0.224514931,0.010784794,1.8737697549999999,0.010793173,0.028612979,0.022698636,0.313360239,0.036278485,0.051423313,0.0,2.0,2.0,"[[2, 4], [3, 4]]"
115x115,1.410160608,3.9818038510000004,20.910686029000004,5.267057888,0.34548853,16.445825123000002,3.3728874269999998,4.120268115,2.157548282,1.43837221,12.29102812,0.0,18.691889752,1.299905543,0.0,0.0,10.508343511,1.990891496,0.0,8.02005294,2.019080198,3.746550309,0.0,0.34548853,6.09900557,8.919282549,2.019080198,3.8286842610000003,5.545178898,0.34548853,1.0364793,1.43837221,10.682570195,18.143194937,0.0,0.0,0.34548853,0.719174655,5.443769546,0.0,28.121589113,0.0,7.577803639000001,1.7838607400000002,0.0,5.182441277,0.0,9.039769334,1.727470111,26.021421173,0.0,0.719174655,0.0,20.748020496,0.719174655,25.679095787999998,3.429263706,17.612670788,1.299905543,0.0,1.43837221,29.729911180000002,8.844840106,1.7838607400000002,0.0,1.0646631850000001,1.0364793,3.6644766740000003,0.0,1.381990362,19.044461382999998,10.341815862,0.719174655,0.0,27.685560573,6.909881914,0.0,26.765400625,2.681895905,1.299905543,0.34548853,4.202375549,0.719174655,1.0364793,0.34548853,0.0,4.729171652,0.0,24.25203393,0.690985953,0.719174655,3.567755631,3.1940275820000004,4.893293138,22.468168372999997,87.56747524999999,0.0,3.718361588,5.018269534,2.101165017,0.0,0.0,0.690985953,64.31115188,5.709323095,1.0646631850000001,0.0,1.410160608,1.0364793,4.632479088,0.34548853,2.945302019,80.773589782,0.34548853,11.916511747000001,1.43837221,0.34548853,0.690985953,14.50957867,5.530435708999999,5.9298597179999994,13.412947319999999,0.34548853,0.34548853,0.690985953,3.567755631,1.0364793,6.134755499000001,1.0364793,14.154814007999999,3.429263706,3.9414883179999998,1.43837221,0.0,25.406509626,0.019976966000000002,0.053463142,0.07444461699999999,0.044295401,0.0,0.061443556999999996,1.67626619,0.119185307,0.0,0.0,0.445111087,0.0,1.3469245650000001,0.0,0.020208882,0.006989866,0.300598126,0.004916784,0.020180758,0.0,2.0,2.0,"[[3, 4], [0, 1]]"
116x116,1.410160608,5.26525207,22.199669268000005,7.85594667,0.34548853,15.145919580000001,5.956243592,5.409251354,3.452005688,1.43837221,7.08037629,0.0,23.826857212,0.0,0.0,0.0,10.502895374,0.690985953,1.294457406,13.175698852,0.719174655,2.446644766,0.0,0.34548853,6.09900557,8.919282549,0.719174655,5.1231416670000005,0.34548853,0.34548853,1.0364793,1.43837221,10.682570195,18.143194937,0.0,0.0,0.34548853,3.3080634370000004,5.443769546,0.0,28.121589113,0.0,16.62826612,1.7838607400000002,0.0,6.476898683,0.0,11.628658116,3.021927517,33.781562405,0.0,2.013632061,1.294457406,16.842787534,0.719174655,25.679095787999998,2.129358163,25.379246744,0.0,0.0,1.43837221,41.364932722,7.544934563,4.372749522,0.0,1.0646631850000001,4.919741008,1.0646631850000001,0.0,3.9708791440000004,15.133717361999999,10.330891155,0.719174655,0.0,28.958096226000002,36.685019274,0.0,28.059858031,1.381990362,0.0,0.34548853,6.791264331000001,2.013632061,1.0364793,0.34548853,0.0,3.4238155690000003,2.588888782,24.25203393,0.690985953,0.719174655,3.567755631,3.1940275820000004,7.48218192,23.762625778999997,52.30343579,3.883261708,5.007344827000001,2.418456045,3.395622423,3.883261708,0.0,0.690985953,104.35112357,3.109509606,1.0646631850000001,0.0,2.7046180140000002,1.0364793,4.632479088,0.34548853,0.34548853,65.173898932,0.34548853,11.916511747000001,1.43837221,0.34548853,0.690985953,14.50957867,4.230530165999999,5.9298597179999994,18.585267798,0.34548853,0.34548853,0.690985953,7.451017339,2.330936706,6.134755499000001,2.330936706,11.544012422,2.129358163,3.9414883179999998,1.43837221,0.0,30.584254940999998,0.019976966000000002,0.035044699,0.068902884,0.076830919,0.0,0.049214982,1.67626619,0.13991377,0.0,0.0,0.445111087,0.0,1.6448074789999998,0.0,0.020208882,0.006989866,0.300598126,0.004916784,0.020180758,0.0,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,1.410160608,1.381990362,20.452061182,7.7909288750000005,0.34548853,17.669790567,4.596852870999999,3.661643268,2.157548282,1.43837221,7.85664583,0.0,29.326354732,0.0,0.0,0.841280696,10.891001399,1.5322666489999999,0.0,3.661643268,0.719174655,2.446644766,0.0,0.34548853,6.09900557,8.919282549,1.5604553509999999,3.8286842610000003,0.34548853,0.34548853,1.0364793,1.43837221,13.206441182,20.667065924,0.0,0.0,0.34548853,1.5604553509999999,5.443769546,0.0,28.121589113,0.0,8.343148472,1.7838607400000002,0.0,5.182441277,0.841280696,9.039769334,1.727470111,25.562796325999997,0.841280696,0.719174655,0.841280696,15.548330128,0.719174655,25.679095787999998,2.129358163,20.136541774999998,0.0,0.0,1.43837221,32.560279602,8.386215259,1.7838607400000002,0.0,1.9059438810000002,1.0364793,1.0646631850000001,0.0,1.381990362,15.068699567,11.107160695000001,0.719174655,0.841280696,33.423002305,7.75116261,0.0,29.289271612,1.381990362,0.0,0.34548853,4.202375549,0.719174655,1.0364793,0.34548853,0.0,2.129358163,0.841280696,24.25203393,0.690985953,0.719174655,4.409036327,3.1940275820000004,5.734573834,22.468168372999997,51.334130800000004,0.0,10.831281381,3.259736741,2.101165017,0.0,0.0,0.690985953,57.355374649999995,6.474667928000001,1.0646631850000001,0.0,2.251441304,1.877759996,7.156350075000001,1.186769226,1.186769226,67.697769919,0.34548853,12.757792443000001,1.43837221,0.34548853,0.690985953,16.192142100999998,4.230530165999999,6.7711404139999996,12.113041777,0.34548853,0.34548853,0.690985953,3.567755631,1.0364793,6.976036195000001,2.719042731,8.95512364,2.129358163,4.782769013999999,1.43837221,0.0,26.247790321999997,0.019976966000000002,0.042960406,0.10615660099999999,0.096359013,0.0,0.08046674000000001,1.67626619,0.157436037,0.0,0.0,0.445111087,0.0,1.734221604,0.0,0.020208882,0.006989866,0.300598126,0.004916784,0.029343946,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,2.039006512,3.268546446,24.01272352,8.411346572,0.34548853,20.805548031,2.7018277879999997,4.078082155000001,2.157548282,1.43837221,7.006930017,0.0,27.157539942,0.628845904,0.0,0.0,10.466157551,1.319831857,0.628845904,4.706918656,0.719174655,6.848587800000001,0.628845904,0.34548853,6.09900557,9.548128453,0.719174655,3.8286842610000003,3.489777214,0.34548853,1.0364793,1.43837221,12.569126279,24.431725848,0.0,0.628845904,2.232044614,0.719174655,5.443769546,1.257719583,28.750435016999997,0.628845904,5.606836054,1.7838607400000002,0.0,27.819857357,0.628845904,9.668615238000001,2.356316015,31.638868472,0.0,0.719174655,0.0,17.434886212,0.719174655,26.307941691999996,2.129358163,22.014613822,0.0,0.0,2.696091793,35.891235422,10.060377072,5.556954879,0.0,1.0646631850000001,3.5519218090000004,1.0646631850000001,0.0,7.670521272999999,17.575699038,7.742002373,0.719174655,0.0,41.351393055,35.839419014,1.257719583,35.569326071,2.010836266,0.628845904,0.34548853,9.862003999999999,1.976894238,1.0364793,0.34548853,0.0,2.129358163,0.628845904,24.25203393,1.319831857,1.348020559,6.08319814,3.1940275820000004,6.151012721,23.725887955999998,26.05126164,1.886556084,7.449326503,2.418456045,3.987721101,1.257719583,0.0,0.690985953,127.11314123,11.913435051999999,1.0646631850000001,0.628845904,1.410160608,1.6653252040000002,5.890198671,0.974334434,0.974334434,67.060455016,0.974334434,11.916511747000001,1.43837221,0.34548853,1.319831857,18.282672809,6.745972674999999,7.1875793009999995,13.37076136,0.34548853,0.34548853,0.690985953,3.567755631,1.6653252040000002,6.134755499000001,1.6653252040000002,12.728217779,2.129358163,5.199207900999999,1.43837221,0.0,27.921952134999998,0.019976966000000002,0.02923825,0.068902884,0.09285470900000001,0.0,0.029233705,1.67626619,0.032514121,0.0,0.0,0.445111087,0.0,1.3978178369999998,0.0,0.048821861,0.016008299,0.300598126,0.004916784,0.020180758,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.719174655,6.483075197,9.332563871,4.746437064,0.0,7.462849744,5.183167251,5.327166535,3.452005688,1.43837221,10.388429394000001,0.0,25.934712779999998,1.299905543,0.0,0.0,8.347879988999999,1.299905543,1.294457406,16.993398858,2.019080198,2.019080198,0.0,0.0,5.75351704,7.191812438,2.019080198,2.013632061,5.199690368,0.0,0.0,1.43837221,6.882141756,10.88775922,0.0,0.0,0.0,3.3080634370000004,5.443769546,0.0,27.43060316,0.0,17.846089247,1.43837221,0.0,1.294457406,0.0,11.628658116,1.294457406,24.025557868,0.0,2.013632061,1.294457406,21.696989371999997,0.719174655,25.679095787999998,2.738277753,23.997256382,1.299905543,0.0,1.43837221,32.4799662,7.462849744,4.027260992,0.0,0.719174655,3.883261708,3.3189881440000004,0.0,2.588888782,20.596870865,8.784702059,0.719174655,0.0,12.391091044,29.77513736,0.0,21.840975082,1.299905543,1.299905543,0.0,4.027260992,2.013632061,0.0,0.0,0.0,5.332643105000001,2.588888782,23.21555463,0.0,0.719174655,2.876769678,2.157548282,4.027260992,23.071639826,112.92214904,3.883261708,3.888794325,2.599813489,2.013632061,3.883261708,0.0,0.0,85.6770695,2.599813489,0.719174655,0.0,2.013632061,0.0,3.595999788,0.0,2.599813489,79.39159942,0.0,11.916511747000001,1.43837221,0.0,0.0,0.0,3.457453825,1.43837221,17.121170002,0.0,0.0,0.0,6.760031386,1.294457406,5.443769546,1.294457406,14.670720906,2.738277753,3.595999788,1.43837221,0.0,27.474745334999998,0.019976966000000002,0.079084367,0.061175514,0.056080657,0.0,0.081424834,1.67626619,0.259099077,0.0,0.0,0.445111087,0.0,2.0306714980000002,0.0,0.020208882,0.006989866,0.281815101,0.004916784,0.020180758,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.719174655,2.599813489,7.584955785,4.681419269,0.0,9.986720731,3.82377653,3.5795584490000003,2.157548282,1.43837221,11.164698934,0.0,31.4342103,1.299905543,0.0,0.841280696,8.735986014,2.141186239,0.0,7.479343274,2.019080198,2.019080198,0.0,0.0,5.75351704,7.191812438,2.8603608940000003,0.719174655,5.199690368,0.0,0.0,1.43837221,9.406012743,13.411630207,0.0,0.0,0.0,1.5604553509999999,5.443769546,0.0,27.43060316,0.0,9.560971599,1.43837221,0.0,0.0,0.841280696,9.039769334,0.0,15.806791789,0.841280696,0.719174655,0.841280696,20.402531965999998,0.719174655,25.679095787999998,2.738277753,18.754551412999998,1.299905543,0.0,1.43837221,23.675313080000002,8.30413044,1.43837221,0.0,1.5604553509999999,0.0,3.3189881440000004,0.0,0.0,20.531853069999997,9.560971599,0.719174655,0.841280696,16.855997122999998,0.841280696,0.0,23.070388663,1.299905543,1.299905543,0.0,1.43837221,0.719174655,0.0,0.0,0.0,4.0381856990000005,0.841280696,23.21555463,0.0,0.719174655,3.718050374,2.157548282,2.279652906,21.77718242,111.95284405,0.0,9.712730878999999,3.4410941850000003,0.719174655,0.0,0.0,0.0,38.681320580000005,5.964971811,0.719174655,0.0,1.5604553509999999,0.841280696,6.119870775,0.841280696,3.4410941850000003,81.915470407,0.0,12.757792443000001,1.43837221,0.0,0.0,1.682563431,3.457453825,2.279652906,10.648943980999999,0.0,0.0,0.0,2.876769678,0.0,6.2850502420000005,1.682563431,12.081832124,2.738277753,4.4372804839999995,1.43837221,0.0,23.138280715999997,0.019976966000000002,0.087000074,0.098429231,0.075608751,0.0,0.11267659199999999,1.67626619,0.276621344,0.0,0.0,0.445111087,0.0,2.120085623,0.0,0.020208882,0.006989866,0.281815101,0.004916784,0.029343946,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,1.348020559,4.486369573,11.145618123,5.301836966,0.0,13.122478195,1.9287514469999998,3.9959973360000003,2.157548282,1.43837221,10.314983121000001,0.0,29.26539551,1.9287514469999998,0.0,0.0,8.311142166,1.9287514469999998,0.628845904,8.524618662,2.019080198,6.4210232320000005,0.628845904,0.0,5.75351704,7.820658342000001,2.019080198,0.719174655,8.343979052,0.0,0.0,1.43837221,8.76869784,17.176290131,0.0,0.628845904,1.886556084,0.719174655,5.443769546,1.257719583,28.059449064,0.628845904,6.824659181,1.43837221,0.0,22.63741608,0.628845904,9.668615238000001,0.628845904,21.882863935,0.0,0.719174655,0.0,22.289088049999997,0.719174655,26.307941691999996,2.738277753,20.632623459999998,1.299905543,0.0,2.696091793,27.006268900000002,9.978292253,5.211466349,0.0,0.719174655,2.515442509,3.3189881440000004,0.0,6.288530911,23.038852540999997,6.195813277,0.719174655,0.0,24.784387873,28.9295371,1.257719583,29.350443122,1.9287514469999998,1.9287514469999998,0.0,7.0980006609999995,1.976894238,0.0,0.0,0.0,4.0381856990000005,0.628845904,23.21555463,0.628845904,1.348020559,5.392212187,2.157548282,2.696091793,23.034902003,86.66997488999999,1.886556084,6.330776001,2.599813489,2.605730739,1.257719583,0.0,0.0,108.43908716,11.403738935,0.719174655,0.628845904,0.719174655,0.628845904,4.853719371,0.628845904,3.228659393,81.27815550400001,0.628845904,11.916511747000001,1.43837221,0.0,0.628845904,3.773094139,5.972896334,2.696091793,11.906663563999999,0.0,0.0,0.0,2.876769678,0.628845904,5.443769546,0.628845904,15.854926263,2.738277753,4.853719371,1.43837221,0.0,24.812442529,0.019976966000000002,0.073277918,0.061175514,0.072104447,0.0,0.061443556999999996,1.67626619,0.151699428,0.0,0.0,0.445111087,0.0,1.783681856,0.0,0.048821861,0.016008299,0.281815101,0.004916784,0.020180758,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.719174655,3.883261708,8.873939024,7.270308051000001,0.0,8.686815188,6.407132695,4.8685416880000005,3.452005688,1.43837221,5.954047104000001,0.0,36.56917776,0.0,0.0,0.841280696,8.730537877,0.841280696,1.294457406,12.634989186,0.719174655,0.719174655,0.0,0.0,5.75351704,7.191812438,1.5604553509999999,2.013632061,0.0,0.0,0.0,1.43837221,9.406012743,13.411630207,0.0,0.0,0.0,4.1493441330000005,5.443769546,0.0,27.43060316,0.0,18.61143408,1.43837221,0.0,1.294457406,0.841280696,11.628658116,1.294457406,23.566933020999997,0.841280696,2.013632061,2.135738102,16.497299004,0.719174655,25.679095787999998,1.43837221,26.521127369,0.0,0.0,1.43837221,35.310334622,7.004224897,4.027260992,0.0,1.5604553509999999,3.883261708,0.719174655,0.0,2.588888782,16.621109048999998,9.550046892000001,0.719174655,0.841280696,18.128532776,30.616418055999997,0.0,24.364846069,0.0,0.0,0.0,4.027260992,2.013632061,0.0,0.0,0.0,2.732829616,3.4301694780000003,23.21555463,0.0,0.719174655,3.718050374,2.157548282,4.8685416880000005,23.071639826,76.68880459,3.883261708,11.001714117999999,0.841280696,2.013632061,3.883261708,0.0,0.0,78.72129227,3.365158322,0.719174655,0.0,2.854912757,0.841280696,6.119870775,0.841280696,0.841280696,66.315779557,0.0,12.757792443000001,1.43837221,0.0,0.0,1.682563431,2.157548282,2.279652906,15.821264458999998,0.0,0.0,0.0,6.760031386,1.294457406,6.2850502420000005,2.977020837,9.471030538,1.43837221,4.4372804839999995,1.43837221,0.0,28.316026030999996,0.019976966000000002,0.068581631,0.092887498,0.108144269,0.0,0.100448017,1.67626619,0.297349807,0.0,0.0,0.445111087,0.0,2.4179685369999997,0.0,0.020208882,0.006989866,0.281815101,0.004916784,0.029343946,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,1.348020559,5.769817792,12.434601362,7.890725748,0.0,11.822572652,4.512107612,5.2849805750000005,3.452005688,1.43837221,5.104331291,0.0,34.40036297,0.628845904,0.0,0.0,8.305694029000001,0.628845904,1.92330331,13.680264574,0.719174655,5.121117689,0.628845904,0.0,5.75351704,7.820658342000001,0.719174655,2.013632061,3.144288684,0.0,0.0,1.43837221,8.76869784,17.176290131,0.0,0.628845904,1.886556084,3.3080634370000004,5.443769546,1.257719583,28.059449064,0.628845904,15.875121662,1.43837221,0.0,23.931873486,0.628845904,12.25750402,1.92330331,29.643005167,0.0,2.013632061,1.294457406,18.383855087999997,0.719174655,26.307941691999996,1.43837221,28.399199416000002,0.0,0.0,2.696091793,38.641290442,8.67838671,7.800355131,0.0,0.719174655,6.398704217000001,0.719174655,0.0,8.877419693,19.128108519999998,6.18488857,0.719174655,0.0,26.056923526000002,58.70467446,1.257719583,30.644900528,0.628845904,0.628845904,0.0,9.686889443,3.271351644,0.0,0.0,0.0,2.732829616,3.217734686,23.21555463,0.628845904,1.348020559,5.392212187,2.157548282,5.2849805750000005,24.329359409,51.40593543,5.769817792,7.6197592400000005,0.0,3.900188145,5.140981291,0.0,0.0,148.47905885,8.803925446,0.719174655,0.628845904,2.013632061,0.628845904,4.853719371,0.628845904,0.628845904,65.67846465400001,0.628845904,11.916511747000001,1.43837221,0.0,0.628845904,3.773094139,4.672990791,2.696091793,17.078984042,0.0,0.0,0.0,6.760031386,1.92330331,5.443769546,1.92330331,13.244124677,1.43837221,4.853719371,1.43837221,0.0,29.990187843999998,0.019976966000000002,0.054859475,0.055633781,0.104639965,0.0,0.049214982,1.67626619,0.172427891,0.0,0.0,0.445111087,0.0,2.08156477,0.0,0.048821861,0.016008299,0.281815101,0.004916784,0.020180758,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,1.348020559,1.886556084,10.686993276,7.825707953,0.0,14.346443639,3.152716891,3.537372489,2.157548282,1.43837221,5.880600831000001,0.0,39.89986049,0.628845904,0.0,0.841280696,8.693800054,1.4701266,0.628845904,4.1662089899999994,0.719174655,5.121117689,0.628845904,0.0,5.75351704,7.820658342000001,1.5604553509999999,0.719174655,3.144288684,0.0,0.0,1.43837221,11.292568827,19.700161118,0.0,0.628845904,1.886556084,1.5604553509999999,5.443769546,1.257719583,28.059449064,0.628845904,7.590004014,1.43837221,0.0,22.63741608,1.4701266,9.668615238000001,0.628845904,21.424239088,0.841280696,0.719174655,0.841280696,17.089397681999998,0.719174655,26.307941691999996,1.43837221,23.156494447,0.0,0.0,2.696091793,29.836637322,9.519667406,5.211466349,0.0,1.5604553509999999,2.515442509,0.719174655,0.0,6.288530911,19.063090725,6.9611581099999995,0.719174655,0.841280696,30.521829605,29.770817796,1.257719583,31.874314108999997,0.628845904,0.628845904,0.0,7.0980006609999995,1.976894238,0.0,0.0,0.0,1.43837221,1.4701266,23.21555463,0.628845904,1.348020559,6.233492883,2.157548282,3.537372489,23.034902003,50.43663044,1.886556084,13.443695794,0.841280696,2.605730739,1.257719583,0.0,0.0,101.48330992999999,12.169083768,0.719174655,0.628845904,1.5604553509999999,1.4701266,7.377590358,1.4701266,1.4701266,68.202335641,0.628845904,12.757792443000001,1.43837221,0.0,0.628845904,5.45565757,4.672990791,3.537372489,10.606758021,0.0,0.0,0.0,2.876769678,0.628845904,6.2850502420000005,2.311409335,10.655235895,1.43837221,5.695000067,1.43837221,0.0,25.653723224999997,0.019976966000000002,0.062775182,0.092887498,0.124168059,0.0,0.08046674000000001,1.67626619,0.189950158,0.0,0.0,0.445111087,0.0,2.170978895,0.0,0.048821861,0.016008299,0.281815101,0.004916784,0.029343946,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
