coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,Ependymal
125x125,17.060815895,23.654741517999998,6.462703246,6.085617967999999,1.623476825,78.918791612,10.01820161,23.499783948,0.0,1.185175979,28.224248521,2.78420823,0.0,1.2012334020000002,1.683053462,8.343822964,13.212681750999998,3.846487291,11.868545898,23.19626033,75.25784306099999,14.329009856,1.571610371,0.6613160170000001,0.93622013,2.232851237,3.769109952,5.328832426,7.539469304000001,0.5238590430000001,0.93622013,1.492232577,10.062159109,17.392123090000002,0.0,0.137454413,21.824824968,2.687247603,0.41237493,1.613594489,1.3386903760000002,1.4294300659999999,7.22549525,1.089749289,0.274911387,31.820552882000005,1.073656818,1.5876298210000002,1.063778989,4.163489667,0.38640463,1.7250867950000002,0.0,9.301359647,3.125601417,1.9740642130000001,4.8002947140000005,12.269653835,14.32214649,2.5757811,1.8366098000000002,36.42796069399999,14.385917114000002,9.363073201999999,0.677374359,1.159235441,4.476681640000001,0.79877956,0.0,3.308069834,24.764187812000003,10.745464363,0.79877956,1.073656818,209.17226707,15.93557709,0.5498155,36.206734164,1.629689551,2.355754642,0.38640463,1.87241766,6.802579269,2.512391138,1.3226165490000001,0.41237493,3.667029853,2.290998294,1.448612149,2.24898473,1.492232577,8.885819284,0.0,9.114110870000001,4.709539431,0.0,2.095414549,24.883105761,4.4496387429999995,11.609571744,2.265033626,1.492232577,3.005661856,192.17327393299996,7.935822015,7.135380595,0.0,2.221413198,16.451156315000002,13.669167704,0.79877956,2.016094181,8.520658343000001,3.3532058129999998,3.445533377,0.5238590430000001,0.137454413,0.5498155,23.550169580000002,9.637211238,10.417604085,12.503817063,0.0,2.926388535,0.0,9.733396621,3.795074434,1.450175408,1.56688704,4.131304154,12.545824445,8.185136746,0.137454413,0.952285746,23.424442830000004,0.11272620700000001,0.305452256,0.062108232,0.223597318,0.0,0.326410419,0.0,3.582834939,0.0,0.0,0.114044441,0.0,3.763971089,0.0,0.227056349,0.040490214,0.458849181,0.484860996,0.081003858,0.016971307,3.0,3.0
126x126,16.674411265,23.268336887999997,6.541258462,4.697043891,2.0884284600000003,82.147614202,10.483153245,14.2267198,2.55410292,0.41237493,27.071297021,3.6355644949999997,0.0,0.814828772,0.9888106779999999,7.957418334,12.289136151,5.319893749,19.844277489,22.888381154,80.026841291,16.188858002,1.2637311949999999,0.274911387,0.5498155,0.687252188,3.847665168,3.396791689,7.545759715000001,0.137454413,2.2525289319999997,1.492232577,8.208670741,16.697880306000002,0.0,0.137454413,20.28550362,5.319893749,0.41237493,2.078546124,0.952285746,3.1321434979999996,6.452694201,1.089749289,0.274911387,33.988251172000005,0.687252188,0.814828772,0.677374359,5.5583571460000005,0.851356265,0.952285746,0.0,12.012542996,3.5905530519999997,0.814828772,4.413890084,11.346108234999999,16.103448360999998,3.0407327349999997,1.528730624,39.066958793,11.838138559,8.747376966,0.677374359,2.55410292,5.328037905,2.115088362,0.851356265,2.921665204,25.235446409,8.891975995,0.41237493,0.687252188,246.43944396,15.93557709,2.2525289319999997,37.758671928999995,2.481045816,2.820706277,0.0,5.356399009,5.414005191999999,2.125986508,1.401171765,2.115088362,2.6648986519999998,1.904593664,1.448612149,1.089749289,2.343588842,7.340220235,1.702713432,6.487818615,3.9367383819999997,0.0,1.401171765,27.59428911,3.2904033019999996,11.766686127,1.492232577,2.343588842,2.38996562,191.78686930299997,5.853029223,6.362579546,0.0,1.448612149,16.064751685,12.745622104,0.41237493,1.629689551,7.747857294000001,3.3532058129999998,3.059128747,0.137454413,0.137454413,2.2525289319999997,22.777368531,12.584019798,13.214484883,11.501685861999999,0.0,2.618509359,0.0,5.797039459,4.260026069,0.677374359,1.56688704,3.901976849,15.721938017,10.352835036,0.9888106779999999,3.5063886660000003,26.37125139,0.11272620700000001,0.364987548,0.062108232,0.225476651,0.0,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.093714864,0.0,4.353269569,0.0,0.234592464,0.001605037,0.32941221,0.29988378,0.078627877,0.0,3.0,3.0
127x127,16.674411265,23.268336887999997,6.6176490370000005,4.849816227,3.092557963,81.026150262,12.415090182,15.154466639999999,0.0,1.3401217699999999,32.092310782,2.78420823,0.92774684,0.814828772,0.137454413,7.957418334,13.446108033,3.769932322,16.199350754,22.037024889,82.61270385099999,12.783410807000001,0.41237493,1.202658227,0.5498155,0.687252188,3.9240557430000003,3.396791689,3.288977317,0.137454413,0.5498155,2.419979417,7.357314476,15.846524041,0.0,0.137454413,19.739796024,2.8421933939999997,1.3401217699999999,1.227189859,0.952285746,4.2127232679999995,6.452694201,1.089749289,0.274911387,31.434148252000004,2.542737956,1.742575612,0.677374359,3.004254226,0.0,2.807771514,0.0,8.683507438,2.739196787,0.814828772,4.413890084,9.719752154999998,14.477092281,2.18937647,0.677374359,39.75447305899999,12.918718329,7.044663534,0.677374359,0.92774684,4.476681640000001,1.3401217699999999,0.92774684,2.921665204,27.549384465000003,13.607211227,0.41237493,0.687252188,238.33122299000001,15.93557709,0.5498155,37.212964332999995,1.629689551,1.969350012,0.92774684,2.0273634510000003,7.422366562000001,3.0537333479999997,1.47756234,0.41237493,6.528776717,2.8323405040000003,1.448612149,2.945235057,1.492232577,7.340220235,0.0,6.564209190000001,4.864485222,0.0,0.5498155,29.831788177,3.2904033019999996,12.847265897,1.492232577,1.492232577,2.542737956,191.78686930299997,5.154412071,6.362579546,0.0,1.448612149,16.064751685,11.119266024,0.41237493,1.629689551,8.675604134,4.280952653,3.059128747,0.137454413,0.137454413,0.5498155,23.705115371,15.977833171,9.415343812,10.726719269999998,0.0,1.767153094,0.0,3.319339104,3.408669804,0.677374359,1.56688704,4.982556619,11.541530547999999,12.437575079,0.137454413,0.952285746,26.982463138000004,0.11272620700000001,0.39652172799999996,0.09629981800000001,0.228834094,0.0,0.412986273,0.0,4.187435108,0.0,0.0,0.065879574,0.0,4.358191616,0.0,0.208264285,0.0,0.32941221,0.32290537199999997,0.123093257,0.0,3.0,3.0
128x128,16.785904508,23.242366588,4.427547627,6.82614618,1.237760895,91.14107229199999,9.63248568,22.675048117,2.55410292,0.772801049,27.257741480999996,3.498110082,0.0,1.063778989,2.396955314,7.931448034,12.742765880999999,6.014862291,15.513084773,23.222880764,84.593644231,14.023165291000002,2.010591706,0.38640463,0.38640463,1.545599049,4.208091287,4.6415802379999995,9.184648744,0.38640463,2.089118062,1.354778164,9.401513263,17.831104425,0.0,0.0,19.896223078,4.855622603,0.0,1.915135254,1.063778989,2.994689085,7.088040836999999,0.677374359,0.0,32.72517974,0.38640463,1.450175408,1.063778989,5.068116525000001,1.237760895,1.450175408,0.0,11.221420235,1.915135254,1.8366098000000002,4.387919784,12.899402377,16.051513579,1.915135254,2.6879660650000003,36.392785325999995,11.277776061,8.17927475,0.677374359,3.713338361,4.915662975,2.089118062,0.851356265,3.033158447,23.824437795,8.297894325,0.38640463,0.38640463,216.69398507,15.93557709,1.702713432,36.614764247,2.206134429,3.2071109069999997,0.38640463,5.029583447,4.794000941,2.512391138,1.624157314,1.702713432,4.407558065,1.7411827940000002,1.448612149,1.8366098000000002,2.206134429,7.923634064,1.702713432,7.903644707,4.159723931,0.0,2.396955314,25.566058356,3.899823243,10.288266386,2.127579213,2.206134429,4.0211231000000005,192.03581951999996,7.190998632,7.135380595,0.0,2.221413198,16.451156315000002,13.74910915,0.38640463,1.7411827940000002,7.421041732000001,2.803390313,3.033158447,0.38640463,0.0,1.702713432,22.450552969,10.674952674,15.934584338,10.770137610999999,0.0,3.3653698700000003,0.0,12.039227205,3.821694868,1.450175408,1.291975653,3.634754169,14.080148951,8.265078192,0.851356265,3.231477279,22.675397649,0.11272620700000001,0.256090125,0.038730412,0.237302824,0.0,0.296504749,0.0,3.231596684,0.0,0.0,0.14339512,0.0,3.37041333,0.0,0.219791931,0.04209525099999999,0.458849181,0.484860996,0.057004583,0.016971307,3.0,3.0
129x129,16.785904508,23.242366588,4.503938202,6.978918516,2.2418903980000002,90.019608352,11.564422617,23.602794957,0.0,1.700547889,32.278755241999995,2.646753817,0.92774684,1.063778989,1.545599049,7.931448034,13.899737763,4.464900864,11.868158038,22.371524499,87.179506791,10.617718096,1.159235441,1.31415147,0.38640463,1.545599049,4.284481862,4.6415802379999995,4.927866346,0.38640463,0.38640463,2.282525004,8.550156998,16.97974816,0.0,0.0,19.350515482,2.377922248,0.92774684,1.063778989,1.063778989,4.075268855,7.088040836999999,0.677374359,0.0,30.171076820000003,2.2418903980000002,2.377922248,1.063778989,2.514013605,0.38640463,3.305661176,0.0,7.892384677,1.063778989,1.8366098000000002,4.387919784,11.273046296999999,14.425157498999999,1.063778989,1.8366098000000002,37.080299591999996,12.358355831,6.476561318,0.677374359,2.086982281,4.06430671,1.31415147,0.92774684,3.033158447,26.138375851000003,13.013129557,0.38640463,0.38640463,208.5857641,15.93557709,0.0,36.069056651,1.354778164,2.355754642,1.31415147,1.700547889,6.8023623109999996,3.440137978,1.700547889,0.0,8.27143613,2.6689296340000004,1.448612149,3.692095568,1.354778164,7.923634064,0.0,7.980035282,5.0874707710000004,0.0,1.545599049,27.803557423,3.899823243,11.368846156,2.127579213,1.354778164,4.1738954360000005,192.03581951999996,6.492381480000001,7.135380595,0.0,2.221413198,16.451156315000002,12.12275307,0.38640463,1.7411827940000002,8.348788572,3.7311371529999997,3.033158447,0.38640463,0.0,0.0,23.378299809,14.068766047,12.135443267,9.995171018999999,0.0,2.514013605,0.0,9.56152685,2.970338603,1.450175408,1.291975653,4.715333939,9.899741482,10.349818235,0.0,0.677374359,23.286609397,0.11272620700000001,0.287624305,0.072921998,0.24066026699999998,0.0,0.318056939,0.0,3.395124319,0.0,0.0,0.11555983,0.0,3.375335377,0.0,0.193463752,0.040490214,0.458849181,0.507882588,0.101469963,0.016971307,3.0,3.0
130x130,16.399499878,22.855961957999998,4.582493418,5.590344439,2.706842033,93.248430942,12.029374252,14.329730808999999,2.55410292,0.92774684,31.125803741999995,3.498110082,0.92774684,0.677374359,0.851356265,7.545043403999999,12.976192163,5.938307322,19.843889629,22.063645323,91.948505021,12.477566242000002,0.851356265,0.92774684,0.0,0.0,4.3630370780000005,2.709539501,4.934156757,0.0,1.702713432,2.282525004,6.69666863,16.285505376,0.0,0.0,17.811194134,5.010568394,0.92774684,1.528730624,0.677374359,5.777982287,6.3152397879999995,0.677374359,0.0,32.33877511,1.855485768,1.605121199,0.677374359,3.908881084,0.851356265,2.532860127,0.0,10.603568026,1.528730624,0.677374359,4.001515154,10.349500696999998,16.20645937,1.528730624,1.528730624,39.719297690999994,9.810577276,5.860865082,0.677374359,3.4818497600000002,4.915662975,2.6304602719999997,1.779103105,2.646753817,26.609634448,11.159641189,0.0,0.0,245.85294099,15.93557709,1.702713432,37.620994415999995,2.206134429,2.820706277,0.92774684,5.1845292380000005,5.413788234,3.0537333479999997,1.779103105,1.702713432,7.2693049290000005,2.282525004,1.448612149,2.532860127,2.206134429,6.378035015,1.702713432,5.353743027,4.314669722,0.0,0.851356265,30.514740772000003,2.740587802,11.525960539,1.354778164,2.206134429,3.5581992,191.64941488999997,4.409588688,6.362579546,0.0,1.448612149,16.064751685,11.19920747,0.0,1.354778164,7.575987523000001,3.7311371529999997,2.646753817,0.0,0.0,1.702713432,22.60549876,17.015574607,14.932324065,8.993039818,0.0,2.206134429,0.0,5.625169688,3.4352902380000003,0.677374359,1.291975653,4.486006634,13.075855054,12.517516525000001,0.851356265,3.231477279,26.233417957,0.11272620700000001,0.347159597,0.072921998,0.24253959999999997,0.0,0.383080603,0.0,3.836196853,0.0,0.0,0.095230253,0.0,3.964633857,0.0,0.200999867,0.001605037,0.32941221,0.32290537199999997,0.099093982,0.0,3.0,3.0
131x131,17.060815895,17.292161972,7.314059511,7.788331399999999,2.4748330899999997,105.35476419199999,4.506978329,10.775174338,2.55410292,1.185175979,19.756421308999997,3.6355644949999997,0.0,1.2012334020000002,2.534409727,8.343822964,15.766784670999998,7.251934486,22.935564998,4.961314045,108.055845705,11.371877505,2.422966636,0.6613160170000001,0.93622013,2.232851237,4.620466217,5.328832426,11.796251702000001,0.5238590430000001,2.638933562,1.492232577,10.913515374,5.518869745,0.0,0.137454413,19.71902782,6.092694798,0.41237493,2.464950754,1.3386903760000002,3.1321434979999996,7.22549525,1.089749289,0.274911387,34.37465580200001,1.073656818,1.5876298210000002,1.063778989,6.717592587,1.237760895,1.7250867950000002,0.0,13.558142045,3.976957682,1.9740642130000001,4.8002947140000005,14.823756755,4.1516398,3.427137365,2.6879660650000003,44.09019645899999,16.088630546,11.065786633999998,0.677374359,3.713338361,5.328037905,2.501492992,0.851356265,3.308069834,17.147732511,11.596820628,0.79877956,1.073656818,165.70833827,15.93557709,2.2525289319999997,34.100937015999996,2.481045816,3.2071109069999997,0.38640463,6.129200058,8.505292701,2.512391138,2.173972814,2.115088362,5.369743285,2.290998294,1.448612149,2.24898473,2.343588842,8.885819284,1.702713432,9.965467135,4.709539431,0.0,2.9467708139999997,10.053585609,4.4496387429999995,6.94970563,2.265033626,2.343588842,4.708375288,192.17327393299996,10.489924935000001,0.772801049,0.0,2.221413198,10.088576769,9.860691078,0.79877956,2.016094181,8.520658343000001,3.3532058129999998,3.445533377,0.5238590430000001,0.137454413,2.2525289319999997,23.550169580000002,16.448091855,19.783336653,7.843950949,0.0,3.7777448,0.0,13.138843816000001,4.646430699,1.450175408,1.56688704,5.834017586,11.291399208,10.739239666,0.9888106779999999,3.5063886660000003,23.872743901,0.11272620700000001,0.271386124,0.062108232,0.25284720299999996,0.0,0.289901952,0.0,2.97712744,0.0,0.0,0.133066251,0.0,3.508677153,0.0,0.23239742200000002,0.04209525099999999,0.45091076,0.484860996,0.05714508,0.016971307,3.0,3.0
132x132,17.060815895,17.292161972,7.390450086,7.941103736,3.4789625930000003,104.23330025199999,6.438915266,11.702921177999999,0.0,2.112922819,24.777435069999996,2.78420823,0.92774684,1.2012334020000002,1.683053462,8.343822964,16.923756552999997,5.701973059,19.290638263,4.10995778,110.641708265,7.96643031,1.571610371,1.589062857,0.93622013,2.232851237,4.696856792,5.328832426,7.539469304000001,0.5238590430000001,0.93622013,2.419979417,10.062159109,4.66751348,0.0,0.137454413,19.173320223999998,3.6149944429999996,1.3401217699999999,1.613594489,1.3386903760000002,4.2127232679999995,7.22549525,1.089749289,0.274911387,31.820552882000005,2.929142586,2.5153766610000003,1.063778989,4.163489667,0.38640463,3.5805725630000005,0.0,10.229106487,3.125601417,1.9740642130000001,4.8002947140000005,13.197400674999999,2.52528372,2.5757811,1.8366098000000002,44.77771072499999,17.169210316,9.363073201999999,0.677374359,2.086982281,4.476681640000001,1.7265264,0.92774684,3.308069834,19.461670567000002,16.31205586,0.79877956,1.073656818,157.6001173,15.93557709,0.5498155,33.555229419999996,1.629689551,2.355754642,1.31415147,2.8001645,10.513654071,3.440137978,2.2503633890000003,0.41237493,9.23362135,3.2187451339999997,1.448612149,4.104470498,1.492232577,8.885819284,0.0,10.04185771,5.637286271,0.0,2.095414549,12.291084676,4.4496387429999995,8.0302854,2.265033626,1.492232577,4.861147624,192.17327393299996,9.791307783,0.772801049,0.0,2.221413198,10.088576769,8.234334998,0.79877956,2.016094181,9.448405183,4.280952653,3.445533377,0.5238590430000001,0.137454413,0.5498155,24.477916420000003,19.841905228,15.984195582000002,7.068984357000001,0.0,2.926388535,0.0,10.661143461,3.795074434,1.450175408,1.56688704,6.914597356,7.110991739,12.823979709,0.137454413,0.952285746,24.483955649000002,0.11272620700000001,0.30292030400000003,0.09629981800000001,0.256204646,0.0,0.311454142,0.0,3.1406550749999997,0.0,0.0,0.105230961,0.0,3.5135992,0.0,0.206069243,0.040490214,0.45091076,0.507882588,0.10161046,0.016971307,3.0,3.0
133x133,16.674411265,16.905757341999998,7.469005302,6.552529659,3.9439142280000006,107.462122842,6.903866901000001,2.42985703,2.55410292,1.3401217699999999,23.62448357,3.6355644949999997,0.92774684,0.814828772,0.9888106779999999,7.957418334,16.000210953,7.1753795170000005,27.266369854,3.802078604,115.410706495,9.826278456,1.2637311949999999,1.202658227,0.5498155,0.687252188,4.775412008,3.396791689,7.545759715000001,0.137454413,2.2525289319999997,2.419979417,8.208670741,3.973270696,0.0,0.137454413,17.633998876,6.247640589,1.3401217699999999,2.078546124,0.952285746,5.915436699999999,6.452694201,1.089749289,0.274911387,33.988251172000005,2.542737956,1.742575612,0.677374359,5.5583571460000005,0.851356265,2.807771514,0.0,12.940289836,3.5905530519999997,0.814828772,4.413890084,12.273855074999998,4.306585591,3.0407327349999997,1.528730624,47.416708824,14.621431761,8.747376966,0.677374359,3.4818497600000002,5.328037905,3.042835202,1.779103105,2.921665204,19.932929164,14.458567492,0.41237493,0.687252188,194.86729419000002,15.93557709,2.2525289319999997,35.107167184999994,2.481045816,2.820706277,0.92774684,6.284145849000001,9.125079994,3.0537333479999997,2.328918605,2.115088362,8.231490148999999,2.8323405040000003,1.448612149,2.945235057,2.343588842,7.340220235,1.702713432,7.415565455,4.864485222,0.0,1.401171765,15.002268025000001,3.2904033019999996,8.187399783,1.492232577,2.343588842,4.245451388,191.78686930299997,7.708514991,0.0,0.0,1.448612149,9.702172139,7.310789398000001,0.41237493,1.629689551,8.675604134,4.280952653,3.059128747,0.137454413,0.137454413,2.2525289319999997,23.705115371,22.788713788000003,18.781076380000002,6.066853156,0.0,2.618509359,0.0,6.724786299,4.260026069,0.677374359,1.56688704,6.685270051,10.287105311,14.991677999,0.9888106779999999,3.5063886660000003,27.430764209,0.11272620700000001,0.362455596,0.09629981800000001,0.258083979,0.0,0.376477806,0.0,3.581727609,0.0,0.0,0.084901384,0.0,4.10289768,0.0,0.21360535800000002,0.001605037,0.321473789,0.32290537199999997,0.099234479,0.0,3.0,3.0
134x134,16.785904508,16.879787042,5.355294467,8.681631948,3.0932466630000004,116.455580932,6.0531993360000005,10.878185346999999,2.55410292,1.700547889,23.81092803,3.498110082,0.92774684,1.063778989,2.396955314,7.931448034,16.453840683,7.870348059,22.935177138,4.136578214,119.977509435,7.660585745,2.010591706,1.31415147,0.38640463,1.545599049,5.135838127,4.6415802379999995,9.184648744,0.38640463,2.089118062,2.282525004,9.401513263,5.106494815,0.0,0.0,17.244718334,5.783369443,0.92774684,1.915135254,1.063778989,5.777982287,7.088040836999999,0.677374359,0.0,32.72517974,2.2418903980000002,2.377922248,1.063778989,5.068116525000001,1.237760895,3.305661176,0.0,12.149167075,1.915135254,1.8366098000000002,4.387919784,13.827149216999999,4.254650809,1.915135254,2.6879660650000003,44.742535356999994,14.061069263,8.17927475,0.677374359,4.641085201,4.915662975,3.016864902,1.779103105,3.033158447,18.52192055,13.864485821999999,0.38640463,0.38640463,165.12183530000001,15.93557709,1.702713432,33.963259502999996,2.206134429,3.2071109069999997,1.31415147,5.9573302870000004,8.505075743,3.440137978,2.551904154,1.702713432,9.974149562000001,2.6689296340000004,1.448612149,3.692095568,2.206134429,7.923634064,1.702713432,8.831391546999999,5.0874707710000004,0.0,2.396955314,12.974037271,3.899823243,6.708980042,2.127579213,2.206134429,5.876608868000001,192.03581951999996,9.0464844,0.772801049,0.0,2.221413198,10.088576769,8.314276443999999,0.38640463,1.7411827940000002,8.348788572,3.7311371529999997,3.033158447,0.38640463,0.0,1.702713432,23.378299809,20.879646664,21.501175835,5.335304905,0.0,3.3653698700000003,0.0,12.966974044999999,3.821694868,1.450175408,1.291975653,6.418047371,8.645316244999998,12.903921155,0.851356265,3.231477279,23.734910468,0.11272620700000001,0.253558173,0.072921998,0.269910152,0.0,0.281548472,0.0,2.78941682,0.0,0.0,0.13458164,0.0,3.1200414409999997,0.0,0.19880482500000002,0.04209525099999999,0.45091076,0.507882588,0.077611185,0.016971307,3.0,3.0
135x135,9.242356644,18.386474917,7.737800677,7.360715399,2.8985742560000003,77.626815959,10.01820161,23.499783948,0.0,1.185175979,34.582748757,1.492232577,1.275097431,1.2012334020000002,1.683053462,8.343822964,14.470883048000001,5.121584722,11.868545898,25.74643728,76.51604435799999,16.879186806,2.846707802,0.6613160170000001,0.93622013,2.232851237,1.185175979,5.328832426,7.539469304000001,0.5238590430000001,0.93622013,1.492232577,7.4443980530000005,21.217375096999998,0.0,0.137454413,21.824824968,2.687247603,0.41237493,1.613594489,1.3386903760000002,0.137454413,12.308824852999999,1.089749289,0.274911387,38.195858138,1.073656818,1.5876298210000002,1.063778989,5.438587098,0.38640463,1.7250867950000002,0.0,9.301359647,3.125601417,1.9740642130000001,3.508319061,12.269653835,14.32214649,2.5757811,1.8366098000000002,33.776391223999994,10.509958621,9.363073201999999,0.677374359,1.159235441,5.7517790710000005,0.79877956,0.0,3.291191612,24.764187812000003,10.745464363,0.79877956,1.073656818,218.028828094,29.96007612,0.5498155,45.132179457999996,1.629689551,1.063778989,0.38640463,4.42259461,6.802579269,2.512391138,1.3226165490000001,0.41237493,3.667029853,2.290998294,1.448612149,2.24898473,1.492232577,11.435996234,0.0,9.114110870000001,4.709539431,5.100283239,2.095414549,24.883105761,4.432760521,11.609571744,2.265033626,1.492232577,3.005661856,279.804385293,11.761074021999999,7.135380595,0.0,2.221413198,17.709357612,13.669167704,0.79877956,2.016094181,5.93672437,3.3532058129999998,3.428655155,0.5238590430000001,0.137454413,0.5498155,23.550169580000002,9.637211238,10.417604085,12.503817063,0.0,4.201485966,0.0,8.441420968,1.211140461,1.450175408,0.274911387,4.131304154,12.545824445,4.309178253000001,1.412551844,0.952285746,23.407564608,0.091013723,0.313825468,0.07171802999999999,0.24495483899999998,0.0,0.331775044,0.0,3.582834939,0.0,0.0,0.135725166,0.0,3.933513886,0.0,0.227056349,0.07178542299999999,0.47490767399999995,0.438477983,0.081003858,0.016971307,3.0,3.0
136x136,8.855952014,18.000070287,7.816355893,5.972141322000001,3.363525891,80.85563854899999,10.483153245,14.2267198,2.55410292,0.41237493,33.429797257,2.343588842,1.275097431,0.814828772,0.9888106779999999,7.957418334,13.547337448,6.59499118,19.844277489,25.438558104,81.285042588,18.739034952,2.538828626,0.274911387,0.5498155,0.687252188,1.2637311949999999,3.396791689,7.545759715000001,0.137454413,2.2525289319999997,1.492232577,5.590909685,20.523132312999998,0.0,0.137454413,20.28550362,5.319893749,0.41237493,2.078546124,0.952285746,1.8401678449999999,11.536023804,1.089749289,0.274911387,40.363556427999995,0.687252188,0.814828772,0.677374359,6.833454577,0.851356265,0.952285746,0.0,12.012542996,3.5905530519999997,0.814828772,3.121914431,11.346108234999999,16.103448360999998,3.0407327349999997,1.528730624,36.415389323,7.962180066,8.747376966,0.677374359,2.55410292,6.603135336,2.115088362,0.851356265,2.904786982,25.235446409,8.891975995,0.41237493,0.687252188,255.296004984,29.96007612,2.2525289319999997,46.684117222999994,2.481045816,1.528730624,0.0,7.906575959,5.414005191999999,2.125986508,1.401171765,2.115088362,2.6648986519999998,1.904593664,1.448612149,1.089749289,2.343588842,9.890397185,1.702713432,6.487818615,3.9367383819999997,5.100283239,1.401171765,27.59428911,3.2735250799999998,11.766686127,1.492232577,2.343588842,2.38996562,279.417980663,9.67828123,6.362579546,0.0,1.448612149,17.322952982,12.745622104,0.41237493,1.629689551,5.163923321,3.3532058129999998,3.042250525,0.137454413,0.137454413,2.2525289319999997,22.777368531,12.584019798,13.214484883,11.501685861999999,0.0,3.8936067899999998,0.0,4.505063806,1.676092096,0.677374359,0.274911387,3.901976849,15.721938017,6.476876543,2.263908109,3.5063886660000003,26.354373168,0.091013723,0.37336076,0.07171802999999999,0.246834172,0.0,0.396798708,0.0,4.0239074729999995,0.0,0.0,0.11539558899999999,0.0,4.522812366,0.0,0.234592464,0.032900245999999994,0.34547070299999993,0.253500767,0.078627877,0.0,3.0,3.0
137x137,8.855952014,18.000070287,7.892746468,6.1249136580000005,4.367655394000001,79.73417460900001,12.415090182,15.154466639999999,0.0,1.3401217699999999,38.450811017999996,1.492232577,2.202844271,0.814828772,0.137454413,7.957418334,14.704309330000001,5.045029753000001,16.199350754,24.587201839,83.87090514799999,15.333587757,1.687472361,1.202658227,0.5498155,0.687252188,1.3401217699999999,3.396791689,3.288977317,0.137454413,0.5498155,2.419979417,4.73955342,19.671776047999998,0.0,0.137454413,19.739796024,2.8421933939999997,1.3401217699999999,1.227189859,0.952285746,2.920747615,11.536023804,1.089749289,0.274911387,37.809453508,2.542737956,1.742575612,0.677374359,4.279351657,0.0,2.807771514,0.0,8.683507438,2.739196787,0.814828772,3.121914431,9.719752154999998,14.477092281,2.18937647,0.677374359,37.10290358899999,9.042759836,7.044663534,0.677374359,0.92774684,5.7517790710000005,1.3401217699999999,0.92774684,2.904786982,27.549384465000003,13.607211227,0.41237493,0.687252188,247.18778401400002,29.96007612,0.5498155,46.138409626999994,1.629689551,0.677374359,0.92774684,4.577540401,7.422366562000001,3.0537333479999997,1.47756234,0.41237493,6.528776717,2.8323405040000003,1.448612149,2.945235057,1.492232577,9.890397185,0.0,6.564209190000001,4.864485222,5.100283239,0.5498155,29.831788177,3.2735250799999998,12.847265897,1.492232577,1.492232577,2.542737956,279.417980663,8.979664077999999,6.362579546,0.0,1.448612149,17.322952982,11.119266024,0.41237493,1.629689551,6.091670161000001,4.280952653,3.042250525,0.137454413,0.137454413,0.5498155,23.705115371,15.977833171,9.415343812,10.726719269999998,0.0,3.042250525,0.0,2.0273634510000003,0.824735831,0.677374359,0.274911387,4.982556619,11.541530547999999,8.561616586,1.412551844,0.952285746,26.965584916,0.091013723,0.40489494000000004,0.10590961599999998,0.250191615,0.0,0.418350898,0.0,4.187435108,0.0,0.0,0.087560299,0.0,4.527734413,0.0,0.208264285,0.031295209,0.34547070299999993,0.276522359,0.123093257,0.0,3.0,3.0
