coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Excitatory,permutationTracker
117x117,0.0,0.0,7.472274141,7.601099345,0.879273544,19.905575545,15.919754179999998,2.187786847,0.53373384,0.560163093,21.649881937,6.064334251,1.601177567,0.879273544,0.53373384,6.369710013,21.8130744,1.439436637,1.758608055,0.879273544,4.668268079,1.439436637,1.439436637,0.560163093,10.909056089,17.722139298,1.439436637,19.969591637999997,3.7455721349999997,1.120313117,2.533320501,1.093896933,29.298424521,10.032011816,1.120313117,0.0,2.826081785,8.243804981,1.98696408,0.560163093,1.4130073840000001,1.439436637,20.592117608,1.439436637,2.292341895,0.53373384,0.0,12.648996257,10.87028935,12.27700137,8.792870241,0.0,0.879273544,29.2422691,1.4130073840000001,1.4130073840000001,8.792870241,20.377740491,0.0,3.040614204,5.334082566,17.780049914,13.520761168,5.3869411750000005,0.0,2.63789366,0.0,0.0,0.560163093,1.4130073840000001,1.120313117,1.4130073840000001,2.8525049879999997,0.0,35.407356442,0.0,0.879273544,12.754192556,19.176674881,3.574382172,0.0,1.439436637,5.001183159,1.758608055,1.4130073840000001,0.0,21.870802055,8.189771962,1.654046957,8.317548076000001,1.4130073840000001,25.559629248,0.53373384,40.634221608000004,4.32264163,1.4130073840000001,9.490719802000001,1.06747373,2.533320501,3.202328513,4.396472894,2.318771148,5.835976173,0.560163093,3.040614204,0.0,1.120313117,12.800388784,0.53373384,22.773909109,0.0,1.758608055,2.187786847,1.758608055,24.823926476,2.240634118,0.560163093,0.560163093,0.560163093,7.293539158,3.014219079,2.668681418,0.0,11.808277078,0.53373384,27.773393451,1.06747373,1.120313117,1.9467472739999998,4.239071227,11.442963935,0.0,4.077370171,8.005959716,10.67347076,0.039313589,0.067038148,0.061450219,0.09934363600000001,0.0,0.0,0.0,0.021775469,0.0,0.0,0.148724841,0.0,0.693869702,0.0,0.200666064,0.0,1.0611269170000002,0.019252319,0.037725238,0.049909825,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.360786525,0.0,8.193865206,38.111009301,1.443149259,18.507754015000003,13.530274008,10.125162244,0.894520365,0.9209496180000001,14.300160955,4.351075462,1.601177567,1.082380077,13.52316321,11.556942003,42.040034975,2.003312352,2.16475431,0.360786525,4.14978106,1.281754158,0.9209496180000001,0.560163093,10.75137361,2.774367958,0.560163093,11.176721397,2.708555145,1.120313117,2.0148334820000002,3.6193910959999998,31.599109625000004,10.595887531,1.120313117,0.0,1.4282602549999999,17.623868234,1.98696408,0.560163093,0.894520365,0.560163093,21.313708672999997,0.560163093,0.894520365,0.53373384,0.360786525,15.738390956,13.756622258,34.64384219,8.298223906,0.721591065,0.0,2.708555145,0.894520365,1.616113917,1.443149259,23.512518156000002,0.0,2.16134066,5.176400087,21.591008715,12.889886998,11.001949096,3.968668243,0.0,0.721591065,1.082380077,0.560163093,0.53373384,1.120313117,2.69848815,1.093896933,0.721591065,36.128947507,0.0,0.0,5.967193921,28.197419634,3.055895153,0.0,2.724917403,4.48269614,0.0,0.894520365,0.0,20.472980525,15.45190866,2.0148334820000002,4.642666247,1.976883099,24.184521611,1.2553249050000002,31.866431125000002,18.753852289999998,0.53373384,6.898195197,1.06747373,3.097196216,3.563115038,5.051039668,0.560163093,0.9209496180000001,0.560163093,3.965288949,1.082380077,1.481099642,11.92111524,4.502402083,25.953934398999998,0.360786525,0.0,2.187786847,0.721591065,22.321986186,2.240634118,0.560163093,0.560163093,0.9209496180000001,6.098794757,2.49573206,3.0294679429999998,0.721591065,2.134945535,1.976883099,25.315864584,1.06747373,9.418537023,2.149853807,4.487510475,12.367638679999999,0.360786525,1.281754158,8.005959716,11.755850837,0.039313589,0.057585013000000004,0.061450219,0.052374209000000005,0.078810091,0.0,0.001710878,0.01280025,0.0,0.0,0.129863999,0.0,0.0,0.0,0.050427299,0.149637708,0.9155141860000001,0.762383213,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.0,0.516421733,10.054310584,9.811849706,0.0,18.663389223000003,3.614875615,22.873883503,0.53373384,0.0,17.682807785999998,1.98696408,1.601177567,1.032825032,1.050155573,26.58520747,13.095177358,0.516421733,5.796137686,0.0,3.70150645,0.0,0.516421733,0.0,1.06747373,5.813449793,0.516421733,23.757055426999997,2.503385813,0.0,0.53373384,0.53373384,30.739546742,10.054310584,0.516421733,0.0,1.06747373,9.793040729000001,1.98696408,0.0,1.050155573,0.516421733,18.507049547999998,0.0,0.53373384,0.53373384,5.279715953,28.997833922,18.04070183,16.408332015,2.065631854,0.516421733,0.516421733,1.98696408,0.53373384,1.566558872,1.032825032,44.711816848,0.0,1.601177567,1.566558872,12.453810368,23.513808371,56.846103481,5.279715953,1.549235748,0.0,0.516421733,1.549235748,0.53373384,0.516421733,1.050155573,5.813449793,0.0,48.758037978000004,0.0,0.0,3.553522952,17.734565033000003,3.167770567,0.0,0.0,5.671145363,0.0,1.050155573,0.516421733,2.100298762,25.723836861000002,1.566558872,0.0,1.566558872,25.640793615,1.050155573,62.920104418,5.267960367,1.050155573,11.835686187,1.06747373,2.082969588,3.202328513,27.200688669999998,0.0,1.549235748,0.0,1.601177567,0.0,0.0,17.200831193,0.53373384,17.857510818999998,0.0,0.516421733,1.06747373,0.0,60.518521866,0.0,0.0,0.516421733,0.516421733,5.68847053,2.134945535,3.185103151,0.516421733,3.167770567,0.53373384,32.489699296,1.06747373,0.0,6.863611416,8.946525374,10.257490824,0.0,0.0,8.005959716,10.67347076,0.036401422,0.068967044,0.061450219,0.028346055000000002,0.018932964,0.0,0.138805026,0.061778678,0.0,0.0,0.133621809,0.298613759,0.0,0.0,0.05709604,0.0,1.092127125,0.019252319,0.040327084,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.0,0.516421733,10.054310584,10.69112325,0.879273544,20.421997278000003,8.890688695,17.594167549999998,0.53373384,0.0,15.917217347,5.504171158,1.601177567,1.912098576,1.050155573,21.30255987,15.72920218,1.3956952770000002,2.2750297880000003,0.879273544,4.580779994,0.879273544,1.3956952770000002,0.0,1.9467472739999998,15.48150518,1.3956952770000002,21.991464987999997,4.261993868,0.0,1.4130073840000001,0.53373384,25.456899142,10.933584128,0.516421733,0.0,2.826081785,9.793040729000001,1.98696408,0.0,1.9294291170000002,1.3956952770000002,2.668681418,0.879273544,2.292341895,0.53373384,0.0,19.318646786000002,12.760985877,16.408332015,10.858502094999999,0.516421733,1.3956952770000002,29.2422691,1.4130073840000001,2.445832416,9.825695273,15.668359608,0.0,2.480451111,2.445832416,13.333083912,11.192647318999999,26.044026125000002,0.0,4.1871294080000006,0.0,0.516421733,1.549235748,1.4130073840000001,0.516421733,1.9294291170000002,2.292341895,0.0,38.199577298,0.0,0.879273544,13.226854495,12.45484908,4.047044111,0.0,0.879273544,6.550418907,1.758608055,1.9294291170000002,0.516421733,3.8589068170000003,16.923984236000003,1.566558872,4.396472894,2.445832416,19.475757028,1.050155573,53.228460158000004,5.267960367,1.9294291170000002,10.952443128,1.06747373,2.9622431320000002,3.202328513,15.758793434000001,1.758608055,6.825048828,0.0,2.480451111,0.0,0.0,12.800388784,0.53373384,11.695523033,0.0,2.2750297880000003,1.06747373,1.758608055,26.190837391000002,0.0,0.0,0.516421733,0.516421733,8.32636419,3.014219079,3.185103151,0.516421733,12.84110211,0.53373384,21.042273079,1.06747373,0.0,2.463169007,6.3047030809999995,11.136764368,0.0,3.517207078,8.005959716,10.67347076,0.036401422,0.030550811999999997,0.061450219,0.075315482,0.016352126,0.0,0.117066428,0.008975219,0.0,0.0,0.13371479,0.0,0.693869702,0.0,0.161538748,0.0,1.11391594,0.019252319,0.037725238,0.049909825,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.360786525,0.516421733,10.775901649,41.201033206000005,1.443149259,19.024175748000005,6.501208523,25.531542947,0.894520365,0.360786525,8.567496365,3.790912369,1.601177567,2.115205109,14.039584943,26.48979186,35.956162755,1.959570992,2.6811760430000002,0.360786525,4.062292975,0.721591065,0.877208258,0.0,1.7890647949999998,0.53373384,0.516421733,13.198594747,3.224976878,0.0,0.894520365,3.059228003,27.757584246,11.497459843,0.516421733,0.0,1.4282602549999999,19.173103982,1.98696408,0.0,1.410942098,0.516421733,3.390272483,0.0,0.894520365,0.53373384,0.360786525,22.408041485000002,15.647318785,38.775172835,10.36385576,1.2380127980000002,0.516421733,2.708555145,0.894520365,2.648938949,2.475974291,18.803137273,0.0,1.601177567,2.288149937,17.144042712999997,10.561773149,31.659034046000002,3.968668243,1.549235748,0.721591065,1.59880181,1.549235748,0.53373384,0.516421733,3.2149098830000002,0.53373384,0.721591065,38.921168363,0.0,0.0,6.43985586,21.475593833,3.528557092,0.0,2.16475431,6.031931888,0.0,1.410942098,0.516421733,2.461085287,24.186120934,1.927345397,0.721591065,3.009708131,18.100649391,1.7717466380000002,44.460669675000005,19.699171027,1.050155573,8.359918523000001,1.06747373,3.5261188470000002,3.563115038,16.413360208,0.0,1.910022273,0.0,3.4051258559999997,1.082380077,0.360786525,11.92111524,4.502402083,14.875548323,0.360786525,0.516421733,1.06747373,0.721591065,23.688897101000002,0.0,0.0,0.516421733,0.877208258,7.131619789,2.49573206,3.545889676,1.2380127980000002,3.167770567,1.976883099,18.584744212,1.06747373,8.298223906,2.66627554,6.553142329,12.061439112999999,0.360786525,0.721591065,8.005959716,11.755850837,0.036401422,0.021097677,0.061450219,0.028346055000000002,0.095162217,0.0,0.118777306,0.0,0.0,0.0,0.11485394800000001,0.0,0.0,0.0,0.011299983,0.149637708,0.968303209,0.762383213,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.0,0.0,7.472274141,0.879273544,0.879273544,19.905575545,5.27581308,6.347189683,0.53373384,0.0,24.926442279,5.504171158,1.601177567,0.879273544,0.53373384,16.3680076,15.328402263000001,0.879273544,7.038324008,0.879273544,3.547954962,0.879273544,0.879273544,0.0,1.9467472739999998,20.761221133,0.879273544,29.967889224999997,3.7455721349999997,0.0,1.4130073840000001,0.53373384,30.334843952,8.351547685,0.0,0.0,2.826081785,8.243804981,1.98696408,0.0,1.4130073840000001,0.879273544,18.507049547999998,0.879273544,2.292341895,0.53373384,5.279715953,22.647293844,13.909371185,12.27700137,8.792870241,0.0,0.879273544,29.2422691,1.4130073840000001,1.4130073840000001,8.792870241,38.05533514100001,0.0,2.480451111,1.4130073840000001,7.136108814,25.998190416999996,37.068292075,5.279715953,2.63789366,0.0,0.0,0.0,1.4130073840000001,0.0,1.4130073840000001,7.572057848,0.0,42.044741939999994,0.0,0.879273544,12.194029463,17.734565033000003,3.014219079,0.0,0.879273544,5.001183159,1.758608055,1.4130073840000001,0.0,2.826081785,18.188069549,0.53373384,4.396472894,1.4130073840000001,29.633609288,0.53373384,56.387090648,3.202328513,1.4130073840000001,13.650122638000001,1.06747373,1.4130073840000001,3.202328513,20.234841023999998,1.758608055,5.27581308,0.0,2.480451111,0.0,0.0,18.080104737,0.53373384,17.089879109,0.0,1.758608055,1.06747373,1.758608055,58.103042911,0.0,0.0,0.0,0.0,7.293539158,3.014219079,2.668681418,0.0,11.808277078,0.53373384,35.449734801000005,1.06747373,0.0,7.226463227,9.51878718,7.521888753,0.0,3.517207078,8.005959716,10.67347076,0.036401422,0.079148752,0.061450219,0.06711477,0.002580838,0.0,0.021738598,0.070753897,0.0,0.0,0.132711139,0.298613759,0.693869702,0.0,0.196034822,0.0,1.002889009,0.019252319,0.040327084,0.049909825,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,0.360786525,0.0,8.193865206,31.3891835,1.443149259,18.507754015000003,2.886332908,14.28456508,0.894520365,0.360786525,17.576721297,3.790912369,1.601177567,1.082380077,13.52316321,21.55523959,35.555362838,1.443149259,7.444470263,0.360786525,3.0294679429999998,0.721591065,0.360786525,0.0,1.7890647949999998,5.813449793,0.0,21.175018983999998,2.708555145,0.0,0.894520365,3.059228003,32.635529056,8.9154234,0.0,0.0,1.4282602549999999,17.623868234,1.98696408,0.0,0.894520365,0.0,19.228640612999996,0.0,0.894520365,0.53373384,5.640502478,25.736688543,16.795704092999998,34.64384219,8.298223906,0.721591065,0.0,2.708555145,0.894520365,1.616113917,1.443149259,41.190112806,0.0,1.601177567,1.2553249050000002,10.947067615,25.367316246999998,42.683299996,9.248384196,0.0,0.721591065,1.082380077,0.0,0.53373384,0.0,2.69848815,5.813449793,0.721591065,42.76633300499999,0.0,0.0,5.407030828,26.755309786000005,2.49573206,0.0,2.16475431,4.48269614,0.0,0.894520365,0.0,1.4282602549999999,25.450206247000004,0.894520365,0.721591065,1.976883099,28.258501651,1.2553249050000002,47.619300165,17.633539173,0.53373384,11.057598033000001,1.06747373,1.976883099,3.563115038,20.889407798,0.0,0.360786525,0.0,3.4051258559999997,1.082380077,0.360786525,17.200831193,4.502402083,20.269904398999998,0.360786525,0.0,1.06747373,0.721591065,55.601102621,0.0,0.0,0.0,0.360786525,6.098794757,2.49573206,3.0294679429999998,0.721591065,2.134945535,1.976883099,32.992205934000005,1.06747373,8.298223906,7.42956976,9.767226428,8.446563498,0.360786525,0.721591065,8.005959716,11.755850837,0.036401422,0.069695617,0.061450219,0.020145343,0.081390929,0.0,0.023449476,0.061778678,0.0,0.0,0.11385029700000002,0.298613759,0.0,0.0,0.045796057,0.149637708,0.8572762780000001,0.762383213,0.040327084,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.360786525,0.0,8.193865206,32.268457044,2.322422803,20.266362070000003,8.162145987999999,9.004849127,0.894520365,0.360786525,15.811130858,7.308119447,1.601177567,1.961653621,13.52316321,16.27259199,38.18938766,2.322422803,3.923362365,1.240060069,3.908741487,1.600864609,1.240060069,0.0,2.668338339,15.48150518,0.879273544,19.409428544999997,4.4671632,0.0,1.7737939090000001,3.059228003,27.352881456,9.794696944,0.0,0.0,3.18686831,17.623868234,1.98696408,0.0,1.7737939090000001,0.879273544,3.390272483,0.879273544,2.65312842,0.53373384,0.360786525,16.057501407,11.51598814,34.64384219,17.091094147,0.721591065,0.879273544,29.963860165,1.7737939090000001,2.495387461,10.2360195,12.146655566,0.0,2.480451111,2.1345984490000003,11.826341159,13.046155195,11.88122264,3.968668243,2.63789366,0.721591065,1.082380077,0.0,1.4130073840000001,0.0,3.5777616940000003,2.292341895,0.721591065,32.207872325,0.0,0.879273544,15.080362371,21.475593833,3.375005604,0.0,3.0440278540000003,5.361969684,1.758608055,1.7737939090000001,0.0,3.18686831,16.650353622,0.894520365,5.1180639590000006,2.8561566430000003,22.093465064,1.2553249050000002,37.927655904999995,17.633539173,1.4130073840000001,10.174354974,1.06747373,2.8561566430000003,3.563115038,9.447512562,1.758608055,5.636599605,0.0,4.2843994,1.082380077,0.360786525,12.800388784,4.502402083,14.107916613,0.360786525,1.758608055,1.06747373,2.48019912,21.273418146,0.0,0.0,0.0,0.360786525,8.736688417,3.375005604,3.0294679429999998,0.721591065,11.808277078,1.976883099,21.544779717,1.06747373,8.298223906,3.0291273509999996,7.125404135,9.325837042,0.360786525,4.238798143,8.005959716,11.755850837,0.036401422,0.031279385,0.061450219,0.06711477,0.078810091,0.0,0.001710878,0.008975219,0.0,0.0,0.11394327800000001,0.0,0.693869702,0.0,0.150238765,0.149637708,0.879065093,0.762383213,0.037725238,0.049909825,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.0,0.516421733,9.407502594,44.61493645,0.630872464,6.963897922000001,14.258816714999998,36.705556967999996,1.261778128,0.560163093,32.711901190000006,2.577820965,0.630872464,2.041686553,0.516421733,30.025784672,36.756455199,1.70745729,6.42701015,1.781249819,8.097665659,2.199897078,1.70745729,0.560163093,13.125586506000001,24.308509021,2.716318811,30.286079693999998,4.315329424,1.751185581,1.120313117,0.560163093,49.775360645000006,5.902234559,1.63673485,0.0,0.630872464,8.864113203999999,1.008861521,1.191035557,1.407023241,1.70745729,40.603710090999996,1.569024614,0.0,0.0,12.09834875,30.346051520999996,18.257120332,58.003900565,2.065631854,1.407023241,1.525283254,22.841184294999998,1.639733985,1.032825032,12.514537574,104.37158136699999,0.0,1.191035557,19.922897153,23.534484726,25.687279197000002,68.005841318,13.75449128,4.221044055,1.008861521,1.147294197,2.7402713050000003,0.0,2.6455963710000003,6.089768943999999,6.47075151,1.521473972,30.288959175,0.0,0.0,6.640127800999999,13.641275739,16.120788797,0.890601508,1.191035557,10.901061362,3.933586435,0.516421733,0.516421733,20.708417766,24.464888608,2.153138149,10.786305705,3.5563714730000004,62.02893329,0.516421733,80.925922116,9.626614212,1.778199861,16.076943246,1.639733985,6.974345125,0.630872464,28.462466798,4.0925710550000005,3.630872813,0.560163093,2.972285376,0.890601508,1.120313117,7.297373825,3.15441617,48.04745878599999,1.892677383,3.417960637,2.901562936,0.0,89.473339807,2.240634118,0.560163093,1.076584826,1.076584826,7.8446554719999995,10.610775299,2.037895705,2.037895705,1.9234265400000001,0.890601508,64.45596425000001,0.0,1.120313117,5.796137686,9.126597625999999,13.621967008999999,0.0,1.569024614,0.0,0.890601508,0.002912167,0.121900978,0.013855321,0.094318349,0.018932964,0.0,0.138805026,0.074578928,0.014445687,0.0,0.488632828,0.298613759,0.06345961,0.0,0.228723666,0.016809277,1.712819548,0.0,0.00920364,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.0,0.516421733,9.407502594,45.494209994,1.510146008,8.722505977,19.534629794999997,31.425841014999996,1.261778128,0.560163093,30.946310751000002,6.095028043,0.630872464,2.920960097,0.516421733,24.743137072,39.390480021,2.586730834,2.9059022519999997,2.660523363,8.976939203,3.079170622,2.586730834,0.560163093,14.004860050000001,33.976564408,3.595592355,28.520489254999998,6.073937479,1.751185581,1.999586661,0.560163093,44.492713045,6.781508103,1.63673485,0.0,2.389480519,8.864113203999999,1.008861521,1.191035557,2.286296785,2.586730834,24.765341961,2.448298158,1.758608055,0.0,6.818632796999999,20.666864384999997,12.977404379000001,58.003900565,10.858502094999999,1.407023241,2.404556798,50.096489315,2.519007529,1.912098576,21.307407814999998,75.328124127,0.0,2.070309101,20.802170697,24.41375827,13.366118145000002,37.203763962,8.474775327,6.858937715,1.008861521,1.147294197,2.7402713050000003,0.879273544,2.6455963710000003,6.9690424879999995,2.949643612,1.521473972,19.730498495,0.0,0.879273544,16.313459343999998,8.361559785999999,17.000062341,0.890601508,2.070309101,11.780334906,5.69219449,1.3956952770000002,0.516421733,22.467025821,15.665035983,2.153138149,15.182778599,4.435645017000001,55.863896702999995,0.516421733,71.23427785599999,9.626614212,2.657473405,15.193700187000001,1.639733985,7.853618669,0.630872464,17.020571562,5.85117911,8.906685892999999,0.560163093,3.85155892,0.890601508,1.120313117,2.896931416,3.15441617,41.885470999999995,1.892677383,5.176568692,2.901562936,1.758608055,55.145655332000004,2.240634118,0.560163093,1.076584826,1.076584826,10.482549131999999,11.490048843,2.037895705,2.037895705,11.596758083,0.890601508,53.00853803300001,0.0,1.120313117,1.3956952770000002,6.484775333,14.501240552999999,0.0,5.086231692,0.0,0.890601508,0.002912167,0.083484746,0.013855321,0.141287776,0.016352126,0.0,0.117066428,0.021775469,0.014445687,0.0,0.488725809,0.0,0.757329312,0.0,0.333166374,0.016809277,1.734608363,0.0,0.006601794,0.094773553,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.360786525,0.516421733,10.129093659,76.00411995,2.074021723,7.324684447000001,17.145149623,39.363216412,1.622564653,0.9209496180000001,23.596589769,4.381769254,0.630872464,3.1240666299999997,13.505851103,29.930369062,59.617440596,3.150606549,3.312048507,2.142036344,8.458452184,2.921488143,2.068243815,0.560163093,13.847177571000001,19.028793068,2.716318811,19.727619014,5.036920489,1.751185581,1.481099642,3.0856572559999997,46.793398149000005,7.345383818,1.63673485,0.0,0.991658989,18.244176457,1.008861521,1.191035557,1.767809766,1.70745729,25.486933026,1.569024614,0.360786525,0.0,7.179419321999999,23.756259083999996,15.863737287000001,80.370741385,10.36385576,2.1286143060000002,1.525283254,23.562775359999996,2.00052051,2.115205109,13.957686833,78.462901792,0.0,1.191035557,20.644488218,28.224717071,12.735243975000001,42.818771883,12.44344357,4.221044055,1.7304525860000002,2.2296742739999997,2.7402713050000003,0.0,2.6455963710000003,8.254523253999999,1.191035557,2.243065037,20.452089559999997,0.0,0.0,9.526460708999998,17.382304539,16.481575322,0.890601508,3.3557898670000004,11.261847887,3.933586435,0.877208258,0.516421733,21.069204291000002,22.927172681000002,2.513924674,11.50789677,4.999520732000001,54.488789065999995,1.2380127980000002,62.46648737299999,24.057824871999998,1.778199861,12.601175582,1.639733985,8.417494384,0.991658989,17.675138336,4.0925710550000005,3.991659338,0.560163093,4.7762336649999995,1.972981585,1.481099642,2.017657872,7.123084413000001,45.06549629,2.253463908,3.417960637,2.901562936,0.721591065,52.643715042000004,2.240634118,0.560163093,1.076584826,1.437371351,9.287804731,10.971561824,2.39868223,2.75948677,1.9234265400000001,2.3337507669999997,50.55100916600001,0.0,9.418537023,1.59880181,6.7332145809999995,15.425915298,0.360786525,2.290615679,0.0,1.972981585,0.002912167,0.074031611,0.013855321,0.094318349,0.095162217,0.0,0.118777306,0.01280025,0.014445687,0.0,0.469864967,0.0,0.06345961,0.0,0.182927609,0.16644698500000002,1.5889956319999998,0.743130894,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.0,0.0,6.8254661510000005,35.682360288,1.510146008,8.206084244000001,15.919754179999998,20.178863147999998,1.261778128,0.560163093,39.955535683,6.095028043,0.630872464,1.8881350650000002,0.0,19.808584802,38.989680104,2.070309101,7.669196472,2.660523363,7.944114171000001,3.079170622,2.070309101,0.560163093,14.004860050000001,39.256280360999995,3.079170622,36.496913492,5.557515746,1.751185581,1.999586661,0.560163093,49.370657855,4.1994716599999995,1.120313117,0.0,2.389480519,7.314877456,1.008861521,1.191035557,1.7698750520000002,2.070309101,40.603710090999996,2.448298158,1.758608055,0.0,12.09834875,23.995511442999998,14.125789687000001,53.872569920000004,8.792870241,0.890601508,1.8881350650000002,50.096489315,2.519007529,0.879273544,20.274582783,97.71509966,0.0,2.070309101,19.769345665,18.216783172,28.171661243000003,48.228029912,13.75449128,5.3097019670000005,1.008861521,0.630872464,1.191035557,0.879273544,2.1291746380000003,6.452620755,8.229359565000001,1.521473972,23.575663137,0.0,0.879273544,15.280634312,13.641275739,15.967237308999998,0.890601508,2.070309101,10.231099158,5.69219449,0.879273544,0.0,21.434200789,16.929121295999998,1.120313117,15.182778599,3.4028199850000003,66.021748963,0.0,74.392908346,7.560982358,2.141051672,17.891379697,1.639733985,6.304382921,0.630872464,21.496619152,5.85117911,7.357450145,0.560163093,3.85155892,0.890601508,1.120313117,8.176647369,3.15441617,47.27982707599999,1.892677383,4.660146959,2.901562936,1.758608055,87.05786085199999,2.240634118,0.560163093,0.560163093,0.560163093,9.4497241,11.490048843,1.521473972,1.521473972,10.563933051,0.890601508,67.415999755,0.0,1.120313117,6.158989497,9.698859432,10.886364938,0.0,5.086231692,0.0,0.890601508,0.002912167,0.132082686,0.013855321,0.133087064,0.002580838,0.0,0.021738598,0.083554147,0.014445687,0.0,0.487722158,0.298613759,0.757329312,0.0,0.36766244800000003,0.016809277,1.623581432,0.0,0.00920364,0.094773553,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,0.360786525,0.0,7.547057216000001,66.192270244,2.074021723,6.8082627140000005,13.530274008,28.116238544999998,1.622564653,0.9209496180000001,32.605814701,4.381769254,0.630872464,2.091241598,12.98942937,24.995816792,59.216640679,2.634184816,8.075342727,2.142036344,7.425627152000001,2.921488143,1.551822082,0.560163093,13.847177571000001,24.308509021,2.199897078,27.704043250999998,4.520498756,1.751185581,1.481099642,3.0856572559999997,51.671342959,4.7633473749999995,1.120313117,0.0,0.991658989,16.694940709,1.008861521,1.191035557,1.251388033,1.191035557,41.325301155999995,1.569024614,0.360786525,0.0,12.459135275,27.084906141999998,17.012122595,76.23941074000001,8.298223906,1.6121925730000002,1.008861521,23.562775359999996,2.00052051,1.082380077,12.924861801,100.84987732500001,0.0,1.191035557,19.611663185999998,22.027741972999998,27.540787073,53.843037833,17.723159523,2.671808307,1.7304525860000002,1.7132525410000001,1.191035557,0.0,2.1291746380000003,7.738101521,6.47075151,2.243065037,24.297254201999998,0.0,0.0,8.493635677,22.662020492,15.448750289999998,0.890601508,3.3557898670000004,9.712612138999999,3.933586435,0.360786525,0.0,20.036379259,24.191257993999997,1.481099642,11.50789677,3.9666957,64.646641326,0.721591065,65.625117863,21.992193018000002,1.261778128,15.298855092,1.639733985,6.868258636,0.991658989,22.151185925999997,4.0925710550000005,2.4424235899999998,0.560163093,4.7762336649999995,1.972981585,1.481099642,7.297373825,7.123084413000001,50.45985236599999,2.253463908,2.901538904,2.901562936,0.721591065,84.555920562,2.240634118,0.560163093,0.560163093,0.9209496180000001,8.254979699,10.971561824,1.8822604969999999,2.243065037,0.890601508,2.3337507669999997,64.958470888,0.0,9.418537023,6.36209603,9.94729868,11.811039683,0.360786525,2.290615679,0.0,1.972981585,0.002912167,0.12262955099999999,0.013855321,0.086117637,0.081390929,0.0,0.023449476,0.074578928,0.014445687,0.0,0.46886131600000003,0.298613759,0.06345961,0.0,0.217423683,0.16644698500000002,1.4779687009999998,0.743130894,0.00920364,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
