coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,Ependymal
144x144,1.278312571,1.35583214,41.948894134,7.618914219,3.577951078,157.756104988,4.021054097,13.438767375,3.038807335,1.700547889,21.697552589,8.250116969,4.320734669,1.35583214,2.396955314,1.278312571,25.509114574999998,8.569586056,21.580398974,2.495296121,115.2986109,8.189002631000001,2.010591706,1.798855885,0.38640463,7.567747397,2.551904154,1.932040737,11.822758537,0.38640463,2.089118062,1.89717435,19.669179237,22.463869698999996,0.0,0.0,15.218104709,6.48260744,0.92774684,1.237760895,0.8711090450000001,5.377914575,12.816476969,0.891907941,0.0,2.94050755,8.264038746,2.59245583,4.109017043000001,3.713338361,1.237760895,2.628286817,0.891907941,12.752276635,2.614373251,2.0511433820000002,0.8711090450000001,16.518494888,5.1465587500000005,8.151817184,2.010591706,32.842801881999996,9.628406562,4.505827515,0.484704415,10.663233549,2.712691716,3.5015693170000004,1.779103105,0.38640463,17.651846801,35.965994318999996,0.38640463,1.35583214,202.29097158,0.0,1.702713432,10.672701833000001,1.820783775,16.399943155,1.31415147,6.9267577970000005,9.396983684,1.31415147,3.036608569,1.702713432,11.428293324999999,3.5826685090000003,6.506852763,3.499425624,0.851356265,5.113219408,1.702713432,9.871335558,5.423160302,0.484704415,4.180767938,18.772512244,1.159235441,14.039230816999998,1.257505464,6.873504613,18.404989203,0.38640463,9.0464844,1.742228559,0.0,187.330745719,0.38640463,20.803319855,1.278312571,0.38640463,12.558395862999998,1.89717435,10.460877752,0.38640463,1.376612356,2.187417847,2.669975399,38.72907217,29.838408343,15.378954275,0.0,2.010591706,0.0,25.987191351,7.259909243,0.772801049,1.376612356,8.841623581999999,10.798649615999999,7.579350513,1.33606068,3.446010861,40.276578784,0.028736252,0.300780657,0.094825538,0.317053749,0.002447184,0.30460539799999997,0.0,2.8745448949999997,0.0,0.0,0.14881969100000003,0.0,3.492078639,0.0,0.19880482500000002,0.04285806599999999,0.509434114,0.21356624200000002,0.078002286,0.016971307,3.0,3.0
145x145,1.5532239580000002,7.161359106000001,18.821495193,4.053472729,2.792129489,102.682925141,7.986056371000001,24.606222213,0.0,2.353828643,25.14144557,7.051510702000001,0.0,0.5238590430000001,1.683053462,1.6906875010000002,25.00381787,4.061020873,10.513767734,25.744935838,72.916281039,13.403282979,1.571610371,0.6613160170000001,0.93622013,8.254999585,1.185175979,2.619292925,7.754002886,0.5238590430000001,0.93622013,0.137454413,17.53468413,23.601631773999998,0.0,0.137454413,18.34406758,4.0704338490000005,6.255587017000001,0.93622013,1.829968681,1.029362354,14.122584046,1.304282871,0.274911387,6.710542708,8.26445783,4.139499916,2.170217254,2.808711503,0.38640463,1.047712436,0.891907941,11.073121871,3.340134999,2.188597795,0.79877956,16.043410975,15.214054431,8.81246303,1.159235441,23.300251805,9.953254413,5.204921552,0.0,7.181383789,1.304282871,0.79877956,0.0,0.6613160170000001,24.578062312,36.552207366,0.79877956,1.073656818,215.91727727,0.0,0.5498155,14.084829158,1.4435640509999998,15.54858689,0.38640463,1.87241766,7.69448721,0.38640463,1.3226165490000001,0.41237493,3.667029853,3.888685418,6.022148348,2.740263035,0.137454413,6.075404628,0.0,10.552591605,4.275081837,0.0,3.8792271730000003,27.773351760999997,1.709050941,13.607981529,0.9102554620000001,6.159602761,16.21799044,27.404323223000002,7.935822015,7.135380595,0.0,232.489975739,7.91763684,27.353716349,1.6906875010000002,0.6613160170000001,18.972043321,2.8871520129999997,10.388548267000001,0.5238590430000001,1.029362354,0.5498155,5.3784053400000005,38.602906800999996,14.877193713,19.63923746,0.0,1.571610371,0.0,22.268909512,7.233288809,0.772801049,1.166819328,4.131304154,12.760358027,2.860566104,0.137454413,1.166819328,30.273100481,0.044689212,0.311031499,0.10109986900000001,0.294882536,0.002447184,0.328327845,0.0,3.582834939,0.0,0.0,0.128282492,0.0,3.854188964,0.0,0.227056349,0.056237973,0.5814358279999999,0.191287256,0.08245528599999999,0.016971307,3.0,3.0
146x146,1.166819328,6.7749544760000004,18.900050409,2.6648986519999998,3.257081124,105.91174773099999,8.451008006,15.333158065,2.55410292,1.5810275939999998,23.98849407,7.9028669670000005,0.0,0.137454413,0.9888106779999999,1.304282871,24.080272270000002,5.534427331,18.489499325,25.437056662,77.685279269,15.263131125000001,1.2637311949999999,0.274911387,0.5498155,6.709400536,1.2637311949999999,0.687252188,7.7602932970000005,0.137454413,2.2525289319999997,0.137454413,15.681195762,22.907388989999998,0.0,0.137454413,16.804746232,6.7030799949999995,6.255587017000001,1.401171765,1.4435640509999998,2.7320757860000002,13.349782997,1.304282871,0.274911387,8.878240997999999,7.8780532,3.3666988669999998,1.783812624,4.203578982,0.851356265,0.274911387,0.891907941,13.78430522,3.8050866340000002,1.029362354,0.41237493,15.119865375,16.995356301999998,9.277414665,0.851356265,25.939249904,7.405475858000001,4.589225316,0.0,8.576251268,2.155639136,2.115088362,0.851356265,0.274911387,25.049320909,34.698718998,0.41237493,0.687252188,253.18445416,0.0,2.2525289319999997,15.636766923,2.294920316,16.013538525,0.0,5.356399009,6.305913133000001,0.0,1.401171765,2.115088362,2.6648986519999998,3.502280788,6.022148348,1.5810275939999998,0.9888106779999999,4.5298055790000005,1.702713432,7.92629935,3.502280788,0.0,3.1849843890000002,30.484535109999996,0.5498155,13.765095912,0.137454413,7.010959026,15.602294204,27.017918593,5.853029223,6.362579546,0.0,231.71717468999998,7.53123221,26.430170749,1.304282871,0.274911387,18.199242272,2.8871520129999997,10.002143637000001,0.137454413,1.029362354,2.2525289319999997,4.605604291000001,41.549715361,17.674074511,18.637106259,0.0,1.2637311949999999,0.0,18.33255235,7.698240444,0.0,1.166819328,3.901976849,15.936471599,5.028264394000001,0.9888106779999999,3.720922248,33.219909041,0.044689212,0.370566791,0.10109986900000001,0.296761869,0.002447184,0.393351509,0.0,4.0239074729999995,0.0,0.0,0.107952915,0.0,4.4434874440000005,0.0,0.234592464,0.017352796,0.4519988569999999,0.006310039999999999,0.08007930499999999,0.0,3.0,3.0
147x147,1.166819328,6.7749544760000004,18.976440984,2.817670988,4.2612106270000005,104.790283791,10.382944943,16.260904905,0.0,2.5087744339999998,29.009507831,7.051510702000001,0.92774684,0.137454413,0.137454413,1.304282871,25.237244152,3.9844659040000003,14.84457259,24.585700397,80.271141829,11.85768393,0.41237493,1.202658227,0.5498155,6.709400536,1.3401217699999999,0.687252188,3.503510899,0.137454413,0.5498155,1.065201253,14.829839497,22.056032724999998,0.0,0.137454413,16.259038636,4.22537964,7.183333857000001,0.5498155,1.4435640509999998,3.812655556,13.349782997,1.304282871,0.274911387,6.324138078,9.733538968,4.2944457069999995,1.783812624,1.649476062,0.0,2.1303971550000003,0.891907941,10.455269662,2.953730369,1.029362354,0.41237493,13.493509294999999,15.369000221999999,8.4260584,0.0,26.626764169999998,8.486055628,2.886511884,0.0,6.949895188,1.304282871,1.3401217699999999,0.92774684,0.274911387,27.363258965,39.413954229999995,0.41237493,0.687252188,245.07623319,0.0,0.5498155,15.091059327,1.4435640509999998,15.16218226,0.92774684,2.0273634510000003,8.314274503,0.92774684,1.47756234,0.41237493,6.528776717,4.430027628,6.022148348,3.436513362,0.137454413,4.5298055790000005,0.0,8.002689925,4.430027628,0.0,2.333628124,32.722034177,0.5498155,14.845675682,0.137454413,6.159602761,15.75506654,27.017918593,5.154412071,6.362579546,0.0,231.71717468999998,7.53123221,24.803814669,1.304282871,0.274911387,19.126989112,3.814898853,10.002143637000001,0.137454413,1.029362354,0.5498155,5.533351131000001,44.943528734,13.87493344,17.862139667,0.0,0.41237493,0.0,15.854851994999999,6.846884179,0.0,1.166819328,4.982556619,11.75606413,7.113004437000001,0.137454413,1.166819328,33.831120788999996,0.044689212,0.402100971,0.135291455,0.30011931199999997,0.002447184,0.414903699,0.0,4.187435108,0.0,0.0,0.080117625,0.0,4.448409491,0.0,0.208264285,0.015747759,0.4519988569999999,0.029331632,0.12454468499999999,0.0,3.0,3.0
148x148,1.278312571,6.7489841760000004,16.786339574,4.794000941,2.4064135589999998,114.905205821,7.600340441,23.781486381999997,2.55410292,1.941453713,24.17493853,7.765412554,0.0,0.38640463,2.396955314,1.278312571,24.533901999999998,6.229395873,14.158306609,25.771556271999998,82.252082209,13.097438413999999,2.010591706,0.38640463,0.38640463,7.567747397,1.624157314,1.932040737,9.399182326000002,0.38640463,2.089118062,0.0,16.874038284,24.040613109,0.0,0.0,16.415465689999998,6.238808849,5.843212087,1.237760895,1.555057294,2.594621373,13.985129633,0.891907941,0.0,7.6151695660000005,7.577205642,4.002045503,2.170217254,3.713338361,1.237760895,0.772801049,0.891907941,12.993182459,2.129668836,2.0511433820000002,0.38640463,16.673159517000002,16.94342152,8.151817184,2.010591706,23.265076436999998,6.845113360000001,4.0211231000000005,0.0,9.735486709,1.743264206,2.089118062,0.851356265,0.38640463,23.638312295,34.104637327999995,0.38640463,0.38640463,223.43899527,0.0,1.702713432,14.492859241,2.020008929,16.399943155,0.38640463,5.029583447,5.685908882,0.38640463,1.624157314,1.702713432,4.407558065,3.338869918,6.022148348,2.327888105,0.851356265,5.113219408,1.702713432,9.342125442,3.725266337,0.0,4.180767938,28.456304355999997,1.159235441,12.286676171,0.772801049,6.873504613,17.233451684,27.266868810000002,7.190998632,7.135380595,0.0,232.489975739,7.91763684,27.433657795000002,1.278312571,0.38640463,17.87242671,2.337336513,9.976173337,0.38640463,0.891907941,1.702713432,4.278788729,39.640648237,20.394173966,17.905558008,0.0,2.010591706,0.0,24.574740096,7.259909243,0.772801049,0.891907941,3.634754169,14.294682533,2.94050755,0.851356265,3.446010861,29.5240553,0.044689212,0.261669368,0.077722049,0.308588042,0.002447184,0.298422175,0.0,3.231596684,0.0,0.0,0.15763317100000002,0.0,3.460631205,0.0,0.219791931,0.05784300999999999,0.5814358279999999,0.191287256,0.058456010999999995,0.016971307,3.0,3.0
149x149,1.278312571,6.7489841760000004,16.862730149,4.946773277,3.4105430620000003,113.783741881,9.532277378,24.709233221999998,0.0,2.8692005529999998,29.195952290999998,6.914056289,0.92774684,0.38640463,1.545599049,1.278312571,25.690873881999998,4.679434446,10.513379874,24.920200007,84.83794476899999,9.691991219,1.159235441,1.31415147,0.38640463,7.567747397,1.700547889,1.932040737,5.142399928000001,0.38640463,0.38640463,0.92774684,16.022682019,23.189256844,0.0,0.0,15.869758094,3.761108494,6.770958927000001,0.38640463,1.555057294,3.675201143,13.985129633,0.891907941,0.0,5.0610666460000004,9.43269141,4.929792343,2.170217254,1.159235441,0.38640463,2.628286817,0.891907941,9.664146900999999,1.278312571,2.0511433820000002,0.38640463,15.046803437,15.317065439999999,7.300460919000001,1.159235441,23.952590703,7.925693130000001,2.318409668,0.0,8.109130629,0.891907941,1.31415147,0.92774684,0.38640463,25.952250351,38.81987255999999,0.38640463,0.38640463,215.3307743,0.0,0.0,13.947151645,1.168652664,15.54858689,1.31415147,1.700547889,7.694270252,1.31415147,1.700547889,0.0,8.27143613,4.266616758,6.022148348,4.183373873,0.0,5.113219408,0.0,9.418516017,4.653013177,0.0,3.329411673,30.693803423,1.159235441,13.367255941,0.772801049,6.022148348,17.38622402,27.266868810000002,6.492381480000001,7.135380595,0.0,232.489975739,7.91763684,25.807301715,1.278312571,0.38640463,18.80017355,3.2650833529999996,9.976173337,0.38640463,0.891907941,0.0,5.206535569000001,43.03446161,16.595032895,17.130591416,0.0,1.159235441,0.0,22.097039741,6.408552978,0.772801049,0.891907941,4.715333939,10.114275064,5.0252475930000005,0.0,0.891907941,30.135267048000003,0.044689212,0.29320354800000004,0.11191363500000001,0.31194548499999997,0.002447184,0.319974365,0.0,3.395124319,0.0,0.0,0.129797881,0.0,3.465553252,0.0,0.193463752,0.056237973,0.5814358279999999,0.214308848,0.102921391,0.016971307,3.0,3.0
150x150,0.891907941,6.362579546,16.941285365000002,3.5581992,3.8754946969999997,117.01256447099999,9.997229013,15.436169073999999,2.55410292,2.096399504,28.043000790999997,7.765412554,0.92774684,0.0,0.851356265,0.891907941,24.767328282,6.1528409040000005,18.489111465,24.612320830999998,89.60694299900001,11.551839365,0.851356265,0.92774684,0.0,6.022148348,1.779103105,0.0,5.148690339000001,0.0,1.702713432,0.92774684,14.169193651,22.49501406,0.0,0.0,14.330436746000002,6.39375464,6.770958927000001,0.851356265,1.168652664,5.377914575,13.212328584,0.891907941,0.0,7.228764936,9.046286779999999,4.156991294,1.783812624,2.55410292,0.851356265,1.855485768,0.891907941,12.37533025,1.743264206,0.891907941,0.0,14.123257836999999,17.098367311,7.765412554,0.851356265,26.591588801999997,5.377914575,1.702713432,0.0,9.503998108,1.743264206,2.6304602719999997,1.779103105,0.0,26.423508948000002,36.966384192,0.0,0.0,252.59795119,0.0,1.702713432,15.499089410000002,2.020008929,16.013538525,0.92774684,5.1845292380000005,6.305696175,0.92774684,1.779103105,1.702713432,7.2693049290000005,3.880212128,6.022148348,3.024138432,0.851356265,3.567620359,1.702713432,6.792223762,3.880212128,0.0,2.635168889,33.404986772,0.0,13.524370324,0.0,6.873504613,16.770527784,26.88046418,4.409588688,6.362579546,0.0,231.71717468999998,7.53123221,24.883756115,0.891907941,0.0,18.027372501,3.2650833529999996,9.589768707000001,0.0,0.891907941,1.702713432,4.43373452,45.98127017,19.391913693,16.128460215,0.0,0.851356265,0.0,18.160682579,6.873504613,0.0,0.891907941,4.486006634,13.290388636,7.192945883,0.851356265,3.446010861,33.082075608,0.044689212,0.35273884,0.11191363500000001,0.313824818,0.002447184,0.384998029,0.0,3.836196853,0.0,0.0,0.109468304,0.0,4.0548517319999995,0.0,0.200999867,0.017352796,0.4519988569999999,0.029331632,0.10054541,0.0,3.0,3.0
151x151,1.5532239580000002,0.79877956,19.672851458,5.7561861610000005,3.6434857540000003,129.118897721,2.4748330899999997,11.881612603,2.55410292,2.353828643,16.673618358,7.9028669670000005,0.0,0.5238590430000001,2.534409727,1.6906875010000002,27.557920789999997,7.466468068,21.580786834,7.509989553,105.714283683,10.446150628,2.422966636,0.6613160170000001,0.93622013,8.254999585,2.036532244,2.619292925,12.010785284,0.5238590430000001,2.638933562,0.137454413,18.386040395,11.728378429,0.0,0.137454413,16.238270432,7.475881044,6.255587017000001,1.7875763949999999,1.829968681,2.7320757860000002,14.122584046,1.304282871,0.274911387,9.264645628,8.26445783,4.139499916,2.170217254,5.362814423,1.237760895,1.047712436,0.891907941,15.329904269,4.191491264,2.188597795,0.79877956,18.597513895,5.043547741,9.663819295,2.010591706,30.96248757,11.655967845,6.9076349839999995,0.0,9.735486709,2.155639136,2.501492992,0.851356265,0.6613160170000001,16.961607010999998,37.403563631,0.79877956,1.073656818,172.45334846999998,0.0,2.2525289319999997,11.979032010000001,2.294920316,16.399943155,0.38640463,6.129200058,9.397200642,0.38640463,2.173972814,2.115088362,5.369743285,3.888685418,6.022148348,2.740263035,0.9888106779999999,6.075404628,1.702713432,11.40394787,4.275081837,0.0,4.730583438,12.943831609,1.709050941,8.948115415,0.9102554620000001,7.010959026,17.920703872,27.404323223000002,10.489924935000001,0.772801049,0.0,232.489975739,1.555057294,23.545239723,1.6906875010000002,0.6613160170000001,18.972043321,2.8871520129999997,10.388548267000001,0.5238590430000001,1.029362354,2.2525289319999997,5.3784053400000005,45.413787418,24.242926281000003,14.979371346,0.0,2.422966636,0.0,25.674356707,8.084645074,0.772801049,1.166819328,5.834017586,11.50593279,5.414669024,0.9888106779999999,3.720922248,30.721401552,0.044689212,0.276965367,0.10109986900000001,0.32413242099999995,0.002447184,0.291819378,0.0,2.97712744,0.0,0.0,0.147304302,0.0,3.598895028,0.0,0.23239742200000002,0.05784300999999999,0.573497407,0.191287256,0.058596508,0.016971307,3.0,3.0
152x152,1.5532239580000002,0.79877956,19.749242033,5.908958497,4.647615257,127.997433781,4.406770027,12.809359443,0.0,3.281575483,21.694632118999998,7.051510702000001,0.92774684,0.5238590430000001,1.683053462,1.6906875010000002,28.714892671999998,5.916506641000001,17.935860099,6.658633288,108.300146243,7.040703433,1.571610371,1.589062857,0.93622013,8.254999585,2.112922819,2.619292925,7.754002886,0.5238590430000001,0.93622013,1.065201253,17.53468413,10.877022164,0.0,0.137454413,15.692562836,4.998180689000001,7.183333857000001,0.93622013,1.829968681,3.812655556,14.122584046,1.304282871,0.274911387,6.710542708,10.119943597999999,5.067246756,2.170217254,2.808711503,0.38640463,2.903198204,0.891907941,12.000868710999999,3.340134999,2.188597795,0.79877956,16.971157815,3.4171916610000004,8.81246303,1.159235441,31.650001835999998,12.736547615,5.204921552,0.0,8.109130629,1.304282871,1.7265264,0.92774684,0.6613160170000001,19.275545067,42.118798862999995,0.79877956,1.073656818,164.3451275,0.0,0.5498155,11.433324414000001,1.4435640509999998,15.54858689,1.31415147,2.8001645,11.405562012,1.31415147,2.2503633890000003,0.41237493,9.23362135,4.816432258,6.022148348,4.595748803,0.137454413,6.075404628,0.0,11.480338445,5.202828677,0.0,3.8792271730000003,15.181330676,1.709050941,10.028695185,0.9102554620000001,6.159602761,18.073476208000002,27.404323223000002,9.791307783,0.772801049,0.0,232.489975739,1.555057294,21.918883643,1.6906875010000002,0.6613160170000001,19.899790161000002,3.814898853,10.388548267000001,0.5238590430000001,1.029362354,0.5498155,6.306152180000001,48.807600791,20.44378521,14.204404754,0.0,1.571610371,0.0,23.196656352,7.233288809,0.772801049,1.166819328,6.914597356,7.325525321,7.499409067,0.137454413,1.166819328,31.332613300000002,0.044689212,0.30849954700000004,0.135291455,0.32748986399999996,0.002447184,0.313371568,0.0,3.1406550749999997,0.0,0.0,0.119469012,0.0,3.603817075,0.0,0.206069243,0.056237973,0.573497407,0.214308848,0.10306188799999999,0.016971307,3.0,3.0
153x153,1.166819328,0.41237493,19.827797249,4.52038442,5.112566892,131.226256371,4.871721662000001,3.5362952950000004,2.55410292,2.5087744339999998,20.541680618999997,7.9028669670000005,0.92774684,0.137454413,0.9888106779999999,1.304282871,27.791347072,7.389913099,25.91159169,6.350754112,113.069144473,8.900551579,1.2637311949999999,1.202658227,0.5498155,6.709400536,2.191478035,0.687252188,7.7602932970000005,0.137454413,2.2525289319999997,1.065201253,15.681195762,10.18277938,0.0,0.137454413,14.153241488,7.630826835,7.183333857000001,1.401171765,1.4435640509999998,5.5153689880000005,13.349782997,1.304282871,0.274911387,8.878240997999999,9.733538968,4.2944457069999995,1.783812624,4.203578982,0.851356265,2.1303971550000003,0.891907941,14.71205206,3.8050866340000002,1.029362354,0.41237493,16.047612215,5.1984935320000005,9.277414665,0.851356265,34.288999935,10.18876906,4.589225316,0.0,9.503998108,2.155639136,3.042835202,1.779103105,0.274911387,19.746803664,40.265310494999994,0.41237493,0.687252188,201.61230439,0.0,2.2525289319999997,12.985262179000001,2.294920316,16.013538525,0.92774684,6.284145849000001,10.016987935000001,0.92774684,2.328918605,2.115088362,8.231490148999999,4.430027628,6.022148348,3.436513362,0.9888106779999999,4.5298055790000005,1.702713432,8.85404619,4.430027628,0.0,3.1849843890000002,17.892514025,0.5498155,10.185809568,0.137454413,7.010959026,17.457779972,27.017918593,7.708514991,0.0,0.0,231.71717468999998,1.168652664,20.995338043,1.304282871,0.274911387,19.126989112,3.814898853,10.002143637000001,0.137454413,1.029362354,2.2525289319999997,5.533351131000001,51.754409351,23.240666008,13.202273553,0.0,1.2637311949999999,0.0,19.26029919,7.698240444,0.0,1.166819328,6.685270051,10.501638892999999,9.667107357,0.9888106779999999,3.720922248,34.27942186,0.044689212,0.368034839,0.135291455,0.329369197,0.002447184,0.378395232,0.0,3.581727609,0.0,0.0,0.099139435,0.0,4.193115555,0.0,0.21360535800000002,0.017352796,0.44406043599999995,0.029331632,0.10068590699999999,0.0,3.0,3.0
154x154,1.278312571,0.38640463,17.714086414,6.6494867090000005,4.261899327,140.219714461,4.021054097,11.984623611999998,2.55410292,2.8692005529999998,20.728125079,7.765412554,0.92774684,0.38640463,2.396955314,1.278312571,28.244976801999996,8.084881640999999,21.580398974,6.685253722,117.635947413,6.734858868,2.010591706,1.31415147,0.38640463,7.567747397,2.551904154,1.932040737,9.399182326000002,0.38640463,2.089118062,0.92774684,16.874038284,11.316003498999999,0.0,0.0,13.763960946000001,7.166555689,6.770958927000001,1.237760895,1.555057294,5.377914575,13.985129633,0.891907941,0.0,7.6151695660000005,9.43269141,4.929792343,2.170217254,3.713338361,1.237760895,2.628286817,0.891907941,13.920929298999999,2.129668836,2.0511433820000002,0.38640463,17.600906357000003,5.1465587500000005,8.151817184,2.010591706,31.614826467999997,9.628406562,4.0211231000000005,0.0,10.663233549,1.743264206,3.016864902,1.779103105,0.38640463,18.33579505,39.67122882499999,0.38640463,0.38640463,171.8668455,0.0,1.702713432,11.841354497000001,2.020008929,16.399943155,1.31415147,5.9573302870000004,9.396983684,1.31415147,2.551904154,1.702713432,9.974149562000001,4.266616758,6.022148348,4.183373873,0.851356265,5.113219408,1.702713432,10.269872282,4.653013177,0.0,4.180767938,15.864283271000001,1.159235441,8.707389827,0.772801049,6.873504613,19.088937452,27.266868810000002,9.0464844,0.772801049,0.0,232.489975739,1.555057294,21.998825089000004,1.278312571,0.38640463,18.80017355,3.2650833529999996,9.976173337,0.38640463,0.891907941,1.702713432,5.206535569000001,49.845342227,25.960765463,12.470725301999998,0.0,2.010591706,0.0,25.502486936,7.259909243,0.772801049,0.891907941,6.418047371,8.859849827,7.579350513,0.851356265,3.446010861,30.583568119,0.044689212,0.25913741599999995,0.11191363500000001,0.34119537,0.002447184,0.283465898,0.0,2.78941682,0.0,0.0,0.14881969100000003,0.0,3.2102593159999997,0.0,0.19880482500000002,0.05784300999999999,0.573497407,0.214308848,0.079062613,0.016971307,3.0,3.0
155x155,1.5532239580000002,11.020700617,43.056302913,7.91281424,2.10818124,114.19716732,9.431006472,26.060365976,0.484704415,1.185175979,27.555823181,1.514066769,3.392987829,1.493286553,3.128003563,8.915575638,20.339037432999998,5.990675389,10.513767734,21.554978237,70.578944526,14.857426742,1.571610371,1.146020432,2.381170231,2.232851237,2.63012608,4.064243026,11.622529198,0.5238590430000001,0.93622013,1.106881923,23.219739084000004,37.639411975,0.0,0.137454413,19.798211343,3.3864856000000003,0.41237493,0.93622013,1.146020432,1.029362354,0.9102554620000001,1.304282871,0.274911387,2.035880692,1.073656818,1.8021634030000002,4.109017043000001,4.253661604,0.38640463,1.047712436,0.891907941,8.217266516999999,5.269789515,2.188597795,1.283483975,19.295945164,15.214054431,11.460170530999997,1.159235441,24.528227218999998,9.953254413,8.579539967999999,0.484704415,1.159235441,2.273710381,2.728434076,0.0,0.6613160170000001,23.894114063,8.75701107,0.79877956,3.488034429,247.78635345100002,0.0,0.5498155,12.916176494,5.579284555,15.54858689,0.38640463,2.84184517,10.584401211,0.38640463,1.807320964,0.41237493,5.121173616,4.64968727,0.484704415,2.056314786,0.137454413,11.855253294,0.0,11.599004982,5.045228962,1.929654516,3.8792271730000003,32.126530835,1.709050941,18.939822519,1.394959877,0.137454413,13.605123980999998,0.5238590430000001,7.935822015,8.104808105,0.0,149.983161989,6.7489841760000004,42.054837455000005,1.6906875010000002,0.6613160170000001,21.400121483,1.51924301,7.7410183350000015,0.5238590430000001,1.514066769,2.479470016,2.84184517,24.354402397,18.754836593,23.992416534,0.0,1.571610371,0.0,15.044883665,1.211140461,0.772801049,3.096473844,7.999830466000001,16.144107917,4.305516205000001,0.622158828,1.166819328,39.966111146,0.02634885,0.35267474,0.076542429,0.267393658,0.0,0.349467345,0.0,3.667963014,0.0,0.0,0.128282492,0.0,4.4235164760000005,0.0,0.227056349,0.144513353,0.39227671999999997,0.495818166,0.081003858,0.016971307,3.0,3.0
156x156,1.166819328,10.634295987,43.134858129,6.524240163,2.5731328749999998,117.42598991,9.895958107,16.787301828,3.038807335,0.41237493,26.402871681,2.365423034,3.392987829,1.106881923,2.433760779,8.529171008,19.415491832999997,7.464081847,18.489499325,21.247099061,75.34794275600001,16.717274888,1.2637311949999999,0.759615802,1.994765601,0.687252188,2.708681296,2.1322022890000003,11.628819609,0.137454413,2.2525289319999997,1.106881923,21.366250716000003,36.945169191,0.0,0.137454413,18.258889995,6.019131746,0.41237493,1.401171765,0.759615802,2.7320757860000002,0.137454413,1.304282871,0.274911387,4.203578982,0.687252188,1.029362354,3.7226124130000002,5.648529083,0.851356265,0.274911387,0.891907941,10.928449866,5.73474115,1.029362354,0.897079345,18.372399564,16.995356301999998,11.925122165999998,0.851356265,27.167225318,7.405475858000001,7.963843731999999,0.484704415,2.55410292,3.1250666459999996,4.044742878,0.851356265,0.274911387,24.36537266,6.903522702,0.41237493,3.101629799,285.05353034100006,0.0,2.2525289319999997,14.468114259,6.43064082,16.013538525,0.0,6.3258265190000005,9.195827134,0.0,1.88587618,2.115088362,4.119042415,4.26328264,0.484704415,0.897079345,0.9888106779999999,10.309654245,1.702713432,8.972712727000001,4.2724279130000005,1.929654516,3.1849843890000002,34.837714184,0.5498155,19.096936902,0.622158828,0.9888106779999999,12.989427744999999,0.137454413,5.853029223,7.332007056,0.0,149.21036094,6.362579546,41.131291855,1.304282871,0.274911387,20.627320433999998,1.51924301,7.354613705000001,0.137454413,1.514066769,4.182183448,2.069044121,27.301210957,21.551717391,22.990285333,0.0,1.2637311949999999,0.0,11.108526503,1.676092096,0.0,3.096473844,7.770503161000001,19.320221488999998,6.473214495000001,1.473515093,3.720922248,42.912919706000004,0.02634885,0.412210032,0.076542429,0.269272991,0.0,0.41449100899999997,0.0,4.109035548,0.0,0.0,0.107952915,0.0,5.012814956,0.0,0.234592464,0.105628176,0.26283974899999996,0.31084095,0.078627877,0.0,3.0,3.0
