coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODImmature2,Inhibitorycells,ODImmature2cells
148x148,0.0,0.0,38.147600425,24.244350119,0.630872464,61.503014705,9.403991771,47.510462406,1.795511968,0.0,8.582201324,3.7275375,3.086990601,1.008861521,15.06833115,3.057280281,20.238240341,0.630872464,7.7913198910000006,1.709879628,47.762275826,37.602628319000004,26.646690047,0.85494057,6.880105473,17.286231852,2.494674555,12.984104507,4.491739352,0.630872464,0.53373384,1.3886744100000001,43.421992161000006,10.791642511,0.0,0.0,2.553286764,14.974200030999999,1.833555336,0.630872464,0.53373384,0.630872464,8.482690861,1.008861521,0.53373384,0.53373384,6.782971859,33.746205584,3.930459546,68.68414473300001,0.0,0.85494057,1.008861521,22.805523357,3.028408395,2.243613468,12.336653112,40.966717098000004,0.0,3.911684416,5.705807882,29.873271705,12.22558214,21.223738674,5.8029670200000005,0.85494057,1.833555336,1.4555662790000001,1.485813034,1.358427655,6.489676075,10.063040588,2.019546874,33.860904498,109.21158856400001,0.0,0.85494057,21.672200088,2.173467825,14.845878469999999,0.0,1.485813034,34.498410969999995,1.261778128,0.53373384,0.0,3.408225822,8.141640463,0.53373384,1.4555662790000001,5.591853724,24.301330609,0.53373384,28.065379322,16.446803919,30.80445942,6.097165532,4.3565617670000005,3.9122208510000003,5.482555029,8.071047182000001,3.532407962,3.959894514,0.0,3.941929659,1.709879628,0.0,52.327419852,3.68815001,22.880064734999998,1.892677383,5.436112347,28.16792118,1.649354052,42.916869408,0.0,0.824693815,0.0,9.251797048,15.313811966,13.438552495000001,9.284129121,1.485813034,2.134945535,5.481857653,21.998786904,1.9224142999999998,0.0,1.06747373,1.601177567,8.551461539,3.419773361,1.008861521,8.005959716,35.479920475,0.036717787,0.059265530000000004,0.09640331,0.152880101,0.00197471,0.030051645,0.0,0.452947761,0.014445687,0.157891858,0.261181967,0.0,1.307491143,0.013323,0.15240014,0.048116364,1.212873132,0.042138460999999995,0.052721084,0.036583618,3.0,3.0,"[0, 1, 4]","[0, 2, 3]"
149x149,0.0,1.932715942,15.020785095,31.975068906,0.630872464,26.425544187000003,13.269408005999999,46.750004657,1.795511968,0.0,8.582201324,3.7275375,5.019706543,1.008861521,15.06833115,3.057280281,22.170956283000002,0.630872464,3.165445907,5.575295863,15.381225306,32.976754335,8.143753847,0.85494057,12.678243843,19.218947794,4.427390497,12.984104507,4.491739352,0.630872464,0.53373384,1.3886744100000001,80.144451581,14.657058745999999,1.932715942,1.932715942,2.553286764,18.839616266,1.833555336,0.630872464,0.53373384,18.025881264,10.415406803,1.008861521,0.53373384,0.53373384,6.782971859,31.053047542,3.930459546,86.07915353300001,0.0,0.85494057,1.008861521,22.805523357,3.028408395,23.502323918,23.931706132000002,42.899433040000005,0.0,3.911684416,5.705807882,17.929513907,12.22558214,42.482449124,5.8029670200000005,4.720356805,3.766271278,1.4555662790000001,1.485813034,1.358427655,1.8638020910000002,10.063040588,2.019546874,43.524410065,55.637597376,0.0,0.85494057,14.353118982,11.836973391999999,14.845878469999999,0.0,1.485813034,34.498410969999995,1.261778128,0.53373384,0.0,3.408225822,10.074356405,0.53373384,1.4555662790000001,5.591853724,35.896383629,0.53373384,47.39362964199999,24.177522706,90.71605837,11.895303902,4.3565617670000005,5.8449367930000005,5.482555029,8.071047182000001,3.532407962,7.825310749,0.0,7.807345894,3.64259557,0.0,52.327419852,3.68815001,28.678203104999998,1.892677383,5.436112347,16.224163382,1.649354052,42.916869408,0.0,0.824693815,0.0,0.0,15.313811966,19.236690865,17.014847908,1.485813034,6.00036177,5.481857653,23.931502846,5.787830534999999,0.0,4.932889965,1.601177567,12.416877774,11.150492148,1.008861521,8.005959716,12.353105145,0.036717787,0.044372196,0.061275444000000005,0.093033528,0.020359959,0.0,0.0,0.0,0.19775423,0.0,0.279060136,0.146909104,0.558989865,0.0,0.149561921,0.040625487,1.212873132,0.032701970999999996,0.033006767000000006,0.036583618,3.0,3.0,"[0, 1, 4]","[0, 2, 4]"
150x150,0.0,1.932715942,37.292659855,28.555295545,0.630872464,62.580790077,3.865416235,20.599822071000002,1.795511968,0.0,6.017443753999999,2.017657872,4.164765973,1.008861521,0.53373384,3.057280281,16.186381044,0.630872464,6.081440263,3.865416235,39.213009629,37.602628319000004,24.081932477000002,0.0,12.678243843,18.364007224,3.572449927,12.129163937,4.491739352,0.630872464,0.53373384,0.53373384,64.757430971,13.802118175999999,1.932715942,1.932715942,1.698346194,16.274858696,1.833555336,0.630872464,0.53373384,18.025881264,8.705527175,1.008861521,0.53373384,0.53373384,5.928031289,27.984513853000003,3.930459546,84.36927390500001,0.0,0.0,1.008861521,21.950582787,2.173467825,21.79244429,23.076765562,35.205025367000005,0.0,3.056743846,5.705807882,27.531381944000003,5.386052616,34.788041451,5.8029670200000005,3.865416235,3.766271278,1.4555662790000001,0.630872464,1.358427655,5.634735505,9.208100018,1.1646063039999999,36.684880541,109.434424878,0.0,0.0,16.765386506000002,11.836973391999999,13.990937899999999,0.0,0.630872464,9.70552133,1.261778128,0.53373384,0.0,1.698346194,10.074356405,0.53373384,1.4555662790000001,3.8819740960000004,30.766813757,0.53373384,37.989637871,16.483115033,63.35646497,9.330546332,4.3565617670000005,4.989996223,5.482555029,2.0864719430000003,3.532407962,6.970370179,0.0,6.097466266,1.932715942,0.0,52.327419852,3.68815001,21.838673581,1.892677383,3.7262327190000004,29.245696552000002,1.649354052,22.398963708,0.0,0.824693815,0.0,9.251797048,13.603932338,19.236690865,11.030272668999999,0.630872464,6.00036177,5.481857653,17.091973322,4.932889965,0.0,4.932889965,1.601177567,10.706998146,7.730718787,1.008861521,8.005959716,34.624979905000004,0.025115972,0.059265530000000004,0.09640331,0.13238317700000002,0.020359959,0.030051645,0.0,0.452947761,0.19775423,0.157891858,0.202721326,0.146909104,1.113964474,0.013323,0.087869001,0.031132732,1.106934573,0.042138460999999995,0.054652675000000005,0.036583618,3.0,3.0,"[0, 1, 4]","[0, 3, 4]"
151x151,0.0,0.0,47.769812723,22.594996067,0.630872464,83.22339165,9.403991771,46.685768591000006,1.795511968,0.0,14.218256677999998,3.7275375,8.723045955,1.008861521,15.06833115,3.057280281,18.588886289,0.630872464,6.966626076,1.709879628,47.762275826,6.2656079689999995,21.698566234,0.85494057,5.230751421,17.286231852,2.494674555,12.984104507,2.017657872,0.630872464,0.53373384,1.3886744100000001,53.868864696,32.512019456,0.0,0.0,8.189342117999999,14.149506215999999,1.008861521,0.630872464,0.53373384,0.630872464,7.657997046,1.008861521,0.53373384,0.53373384,6.782971859,33.746205584,3.930459546,73.49550627200001,0.0,0.85494057,1.008861521,22.805523357,3.028408395,2.243613468,12.336653112,37.667988764,0.0,3.086990601,5.705807882,28.223917653,11.400888325,21.223738674,5.8029670200000005,0.85494057,1.008861521,6.266927818,1.485813034,0.53373384,6.489676075,4.290213314,2.019546874,18.741968338,112.927927514,0.0,0.85494057,21.672200088,2.173467825,14.845878469999999,5.636055354,1.485813034,34.498410969999995,1.261778128,0.53373384,0.0,3.408225822,8.141640463,0.53373384,0.630872464,4.767159909,28.288031911,0.53373384,25.591297841999996,16.446803919,29.155105368,6.097165532,2.707207715,3.9122208510000003,3.8332009769999997,7.246353366999999,3.532407962,1.485813034,0.0,3.941929659,1.709879628,0.0,2.017657872,3.68815001,17.931940922,7.528732737,10.247473886,15.79888804,0.0,40.442787928,0.0,0.0,0.0,9.251797048,11.190391486,16.600526369,20.555695471,1.485813034,2.134945535,0.53373384,21.998786904,1.9224142999999998,0.0,1.06747373,12.872743917000001,6.902107487,3.419773361,1.008861521,8.005959716,34.65522666,0.011601815,0.059265530000000004,0.06769146300000001,0.12884418,0.0,0.071956352,0.0,0.452947761,0.014445687,0.157891858,0.261181967,0.0,1.763050767,0.013323,0.15240014,0.069498052,0.934023103,0.504491106,0.049328008,0.036583618,3.0,3.0,"[0, 1, 4]","[1, 2, 3]"
152x152,0.0,1.932715942,24.642997393,30.325714854,0.630872464,48.145921132,13.269408005999999,45.925310842,1.795511968,0.0,14.218256677999998,3.7275375,10.655761897,1.008861521,15.06833115,3.057280281,20.521602231000003,0.630872464,2.340752092,5.575295863,15.381225306,1.639733985,3.1956300339999997,0.85494057,11.028889791000001,19.218947794,4.427390497,12.984104507,2.017657872,0.630872464,0.53373384,1.3886744100000001,90.59132411600001,36.377435690999995,1.932715942,1.932715942,8.189342117999999,18.014922451,1.008861521,0.630872464,0.53373384,18.025881264,9.590712988,1.008861521,0.53373384,0.53373384,6.782971859,31.053047542,3.930459546,90.89051507200001,0.0,0.85494057,1.008861521,22.805523357,3.028408395,23.502323918,23.931706132000002,39.600704706,0.0,3.086990601,5.705807882,16.280159855,11.400888325,42.482449124,5.8029670200000005,4.720356805,2.941577463,6.266927818,1.485813034,0.53373384,1.8638020910000002,4.290213314,2.019546874,28.405473905,59.353936326,0.0,0.85494057,14.353118982,11.836973391999999,14.845878469999999,5.636055354,1.485813034,34.498410969999995,1.261778128,0.53373384,0.0,3.408225822,10.074356405,0.53373384,0.630872464,4.767159909,39.883084931,0.53373384,44.919548162,24.177522706,89.066704318,11.895303902,2.707207715,5.8449367930000005,3.8332009769999997,7.246353366999999,3.532407962,5.351229269,0.0,7.807345894,3.64259557,0.0,2.017657872,3.68815001,23.730079292,7.528732737,10.247473886,3.8551302419999995,0.0,40.442787928,0.0,0.0,0.0,0.0,11.190391486,22.398664739,28.286414258,1.485813034,6.00036177,0.53373384,23.931502846,5.787830534999999,0.0,4.932889965,12.872743917000001,10.767523722,11.150492148,1.008861521,8.005959716,11.52841133,0.011601815,0.044372196,0.032563597,0.068997607,0.018385249,0.041904707,0.0,0.0,0.19775423,0.0,0.279060136,0.146909104,1.014549489,0.0,0.149561921,0.062007175000000005,0.934023103,0.495054616,0.029613691,0.036583618,3.0,3.0,"[0, 1, 4]","[1, 2, 4]"
153x153,0.0,1.932715942,46.914872153000005,26.905941493,0.630872464,84.301167022,3.865416235,19.775128256,1.795511968,0.0,11.653499107999998,2.017657872,9.800821327,1.008861521,0.53373384,3.057280281,14.537026992,0.630872464,5.256746448,3.865416235,39.213009629,6.2656079689999995,19.133808664,0.0,11.028889791000001,18.364007224,3.572449927,12.129163937,2.017657872,0.630872464,0.53373384,0.53373384,75.204303506,35.522495121,1.932715942,1.932715942,7.334401548,15.450164881,1.008861521,0.630872464,0.53373384,18.025881264,7.88083336,1.008861521,0.53373384,0.53373384,5.928031289,27.984513853000003,3.930459546,89.18063544400002,0.0,0.0,1.008861521,21.950582787,2.173467825,21.79244429,23.076765562,31.906297033,0.0,2.232050031,5.705807882,25.882027892000004,4.561358801,34.788041451,5.8029670200000005,3.865416235,2.941577463,6.266927818,0.630872464,0.53373384,5.634735505,3.435272744,1.1646063039999999,21.565944381,113.150763828,0.0,0.0,16.765386506000002,11.836973391999999,13.990937899999999,5.636055354,0.630872464,9.70552133,1.261778128,0.53373384,0.0,1.698346194,10.074356405,0.53373384,0.630872464,3.057280281,34.753515059,0.53373384,35.515556391,16.483115033,61.707110918,9.330546332,2.707207715,4.989996223,3.8332009769999997,1.261778128,3.532407962,4.496288699,0.0,6.097466266,1.932715942,0.0,2.017657872,3.68815001,16.890549768,7.528732737,8.537594258,16.876663412,0.0,19.924882228,0.0,0.0,0.0,9.251797048,9.480511858,22.398664739,22.301839019,0.630872464,6.00036177,0.53373384,17.091973322,4.932889965,0.0,4.932889965,12.872743917000001,9.057644094,7.730718787,1.008861521,8.005959716,33.80028609,0.0,0.059265530000000004,0.06769146300000001,0.108347256,0.018385249,0.071956352,0.0,0.452947761,0.19775423,0.157891858,0.202721326,0.146909104,1.569524098,0.013323,0.087869001,0.05251442,0.828084544,0.504491106,0.051259599,0.036583618,3.0,3.0,"[0, 1, 4]","[1, 3, 4]"
154x154,0.0,1.932715942,36.498246373,30.325714854,0.630872464,62.611036832,13.269408005999999,50.551184826000004,1.795511968,0.0,8.582201324,3.7275375,5.019706543,1.008861521,15.06833115,3.057280281,20.521602231000003,0.630872464,6.966626076,5.575295863,47.762275826,6.2656079689999995,21.698566234,0.85494057,11.028889791000001,19.218947794,4.427390497,12.984104507,2.017657872,0.630872464,0.53373384,1.3886744100000001,79.31975776600001,13.832364930999999,1.932715942,1.932715942,2.553286764,18.014922451,1.008861521,0.630872464,0.53373384,18.025881264,9.590712988,1.008861521,0.53373384,0.53373384,6.782971859,35.678921526,3.930459546,85.254459718,0.0,0.85494057,1.008861521,22.805523357,3.028408395,23.502323918,23.931706132000002,39.600704706,0.0,3.086990601,5.705807882,30.156633595000002,11.400888325,42.482449124,5.8029670200000005,4.720356805,2.941577463,0.630872464,1.485813034,0.53373384,6.489676075,4.290213314,2.019546874,17.133907555,97.95046141600001,0.0,0.85494057,23.604916030000002,11.836973391999999,14.845878469999999,0.0,1.485813034,34.498410969999995,1.261778128,0.53373384,0.0,3.408225822,10.074356405,0.53373384,0.630872464,4.767159909,34.247029577,0.53373384,44.919548162,24.177522706,89.066704318,11.895303902,2.707207715,5.8449367930000005,3.8332009769999997,7.246353366999999,3.532407962,5.351229269,0.0,7.807345894,3.64259557,0.0,2.017657872,3.68815001,23.730079292,1.892677383,4.611418532,17.731603982,0.0,40.442787928,0.0,0.0,0.0,9.251797048,11.190391486,16.762609385,17.014847908,1.485813034,6.00036177,0.53373384,23.931502846,5.787830534999999,0.0,4.932889965,1.601177567,10.767523722,11.150492148,1.008861521,8.005959716,34.65522666,0.011601815,0.059265530000000004,0.06484210700000001,0.12537023600000002,0.018385249,0.030051645,0.0,0.452947761,0.19775423,0.157891858,0.279060136,0.146909104,1.458492936,0.013323,0.15852018099999998,0.050063241,0.926135508,0.014100859,0.051259599,0.036583618,3.0,3.0,"[0, 1, 4]","[2, 3, 4]"
155x155,0.0,0.0,20.601327123,18.010519556000002,0.0,30.04130887,9.403991771,42.225168293,0.0,0.0,21.080784952000002,5.71450158,6.490995924,1.008861521,14.53459731,0.890601508,17.24949839,0.0,2.534573443,3.4911294469999996,11.339377537,32.345881871,7.512881383,0.85494057,2.658215573,3.76319995,1.8638020910000002,20.971970747,8.259953251,0.0,0.0,0.85494057,44.841015405,25.233566666,0.0,0.0,6.490995924,13.416484504,3.820519416,0.0,0.890601508,0.0,8.114701086,1.008861521,0.0,0.0,5.780895984000001,16.537605628999998,11.304635302000001,22.295789576999997,0.0,1.7455420780000002,1.008861521,11.803189374999999,1.8638020910000002,1.709879628,2.872598442,45.245366057000005,0.0,1.679634385,11.814580768999999,10.819183214999999,15.200626901,15.349011292,4.689466179,3.526748877,1.833555336,6.460749169,0.85494057,0.824693815,1.8638020910000002,10.308437672,0.85494057,45.392199892,39.648253905,0.0,0.85494057,8.826493604,12.929976761,11.597432093999998,6.526656861999999,0.85494057,28.561103538999998,2.671808307,0.0,0.0,1.709879628,2.79011134,0.0,7.059051874,2.534573443,36.838738551999995,0.0,31.640530905999995,11.611530473,29.008947452,11.110022653,2.658215573,2.636190389,1.649354052,6.809269054,1.008861521,4.219623558,0.0,3.4911294469999996,2.600481136,0.0,64.248535092,0.0,20.930248168,5.636055354,9.179490318,15.005223529,1.649354052,55.09494093000001,0.0,0.824693815,0.0,0.0,10.84678548,14.935602985000001,18.146743096999998,1.7455420780000002,0.890601508,5.838725321,22.539932976,0.85494057,0.0,0.0,13.052816169,10.895637242,3.419773361,1.008861521,0.0,2.570235893,0.073119209,0.036088166,0.082386029,0.08322178300000001,0.00197471,0.041904707,0.0,0.0,0.014445687,0.0,0.280170736,0.0,0.8000880859999999,0.0,0.11906080699999999,0.060060298,1.209678014,0.533015799,0.026639802000000004,0.026538507,3.0,3.0,"[0, 2, 3]","[0, 1, 2]"
156x156,0.0,0.0,42.873201883,14.590746195000001,0.0,66.19655476,0.0,16.074985707,0.0,0.0,18.516027382,4.004621952,5.636055354,1.008861521,0.0,0.890601508,11.264923151,0.0,5.450567799,1.781249819,35.171161860000005,36.971755855000005,23.451060013,0.0,2.658215573,2.90825938,1.008861521,20.117030177,8.259953251,0.0,0.0,0.0,29.453994795,24.378626096,0.0,0.0,5.636055354,10.851726934,3.820519416,0.0,0.890601508,0.0,6.404821458,1.008861521,0.0,0.0,4.925955414000001,13.46907194,11.304635302000001,20.585909948999998,0.0,0.890601508,1.008861521,10.948248804999999,1.008861521,0.0,2.017657872,37.550958384000005,0.0,0.824693815,11.814580768999999,20.421051251999998,8.361097377,7.6546036189999995,4.689466179,2.671808307,1.833555336,6.460749169,0.0,0.824693815,5.634735505,9.453497102,0.0,38.552670368,93.445081407,0.0,0.0,11.238761128,12.929976761,10.742491523999998,6.526656861999999,0.0,3.768213899,2.671808307,0.0,0.0,0.0,2.79011134,0.0,7.059051874,0.824693815,31.709168679999998,0.0,22.236539134999997,3.9171228,1.649354052,8.545265083,2.658215573,1.781249819,1.649354052,0.824693815,1.008861521,3.364682988,0.0,1.781249819,0.890601508,0.0,64.248535092,0.0,14.090718643999999,5.636055354,7.46961069,28.026756699,1.649354052,34.57703523000001,0.0,0.824693815,0.0,9.251797048,9.136905852,14.935602985000001,12.162167858,0.890601508,0.890601508,5.838725321,15.700403452,0.0,0.0,0.0,13.052816169,9.185757614,0.0,1.008861521,0.0,24.842110653,0.061517394,0.0509815,0.11751389500000001,0.12257143200000001,0.00197471,0.071956352,0.0,0.452947761,0.014445687,0.157891858,0.203831926,0.0,1.355062695,0.013323,0.05736788699999999,0.050567543,1.1037394550000001,0.542452289,0.04828571,0.026538507,3.0,3.0,"[0, 2, 3]","[0, 1, 3]"
157x157,0.0,1.932715942,19.746386553,22.321464982000002,0.0,31.119084242000003,3.865416235,15.314527958,0.0,0.0,18.516027382,4.004621952,7.5687712959999995,1.008861521,0.0,0.890601508,13.197639093,0.0,0.824693815,5.646666054,2.79011134,32.345881871,4.948123813,0.0,8.456353943,4.840975322,2.941577463,20.117030177,8.259953251,0.0,0.0,0.0,66.176454215,28.244042331000003,1.932715942,1.932715942,5.636055354,14.717143169,3.820519416,0.0,0.890601508,17.3950088,8.3375374,1.008861521,0.0,0.0,4.925955414000001,10.775913897999999,11.304635302000001,37.980918749,0.0,0.890601508,1.008861521,10.948248804999999,1.008861521,21.25871045,13.612710891999999,39.483674326000006,0.0,0.824693815,11.814580768999999,8.477293454,8.361097377,28.913314069,4.689466179,6.537224542000001,3.766271278,6.460749169,0.0,0.824693815,1.008861521,9.453497102,0.0,48.216175935,39.871090218999996,0.0,0.0,3.9196800219999997,22.593482328,10.742491523999998,6.526656861999999,0.0,3.768213899,2.671808307,0.0,0.0,0.0,4.722827282,0.0,7.059051874,0.824693815,43.3042217,0.0,41.564789454999996,11.647841587,61.560953002,14.343403453,2.658215573,3.713965761,1.649354052,0.824693815,1.008861521,7.230099223,0.0,5.646666054,2.8233174500000002,0.0,64.248535092,0.0,19.888857014,5.636055354,7.46961069,16.082998901,1.649354052,34.57703523000001,0.0,0.824693815,0.0,0.0,9.136905852,20.733741355,19.892886645,0.890601508,4.756017743,5.838725321,17.633119394,3.865416235,0.0,3.865416235,13.052816169,13.051173849,7.730718787,1.008861521,0.0,1.715295323,0.061517394,0.036088166,0.082386029,0.06272485900000001,0.020359959,0.041904707,0.0,0.0,0.19775423,0.0,0.221710095,0.146909104,0.606561417,0.0,0.054529667999999996,0.043076666,1.1037394550000001,0.533015799,0.028571393000000004,0.026538507,3.0,3.0,"[0, 2, 3]","[0, 1, 4]"
158x158,0.0,0.0,32.456576103,18.010519556000002,0.0,44.50642457,9.403991771,46.851042277000005,0.0,0.0,15.444729598,5.71450158,0.85494057,1.008861521,14.53459731,0.890601508,17.24949839,0.0,7.160447427,3.4911294469999996,43.72042805700001,36.971755855000005,26.015817583,0.85494057,2.658215573,3.76319995,1.8638020910000002,20.971970747,8.259953251,0.0,0.0,0.85494057,33.569449055,2.688495906,0.0,0.0,0.85494057,13.416484504,3.820519416,0.0,0.890601508,0.0,8.114701086,1.008861521,0.0,0.0,5.780895984000001,21.163479613,11.304635302000001,16.659734223,0.0,1.7455420780000002,1.008861521,11.803189374999999,1.8638020910000002,1.709879628,2.872598442,45.245366057000005,0.0,1.679634385,11.814580768999999,24.695656954999997,15.200626901,15.349011292,4.689466179,3.526748877,1.833555336,0.824693815,0.85494057,0.824693815,6.489676075,10.308437672,0.85494057,34.120633542,78.244778995,0.0,0.85494057,18.078290652,12.929976761,11.597432093999998,0.890601508,0.85494057,28.561103538999998,2.671808307,0.0,0.0,1.709879628,2.79011134,0.0,7.059051874,2.534573443,31.202683198,0.0,31.640530905999995,11.611530473,29.008947452,11.110022653,2.658215573,2.636190389,1.649354052,6.809269054,1.008861521,4.219623558,0.0,3.4911294469999996,2.600481136,0.0,64.248535092,0.0,20.930248168,0.0,3.5434349640000002,28.881697269,1.649354052,55.09494093000001,0.0,0.824693815,0.0,9.251797048,10.84678548,9.299547631000001,6.875176746999999,1.7455420780000002,0.890601508,5.838725321,22.539932976,0.85494057,0.0,0.0,1.781249819,10.895637242,3.419773361,1.008861521,0.0,25.697051223,0.073119209,0.0509815,0.11466453900000001,0.139594412,0.00197471,0.030051645,0.0,0.452947761,0.014445687,0.157891858,0.280170736,0.0,1.244031533,0.013323,0.128019067,0.048116364,1.2017904190000002,0.052062041999999996,0.04828571,0.026538507,3.0,3.0,"[0, 2, 3]","[0, 2, 3]"
159x159,0.0,1.932715942,9.329760773,25.741238343000003,0.0,9.428954052,13.269408005999999,46.090584528,0.0,0.0,15.444729598,5.71450158,2.787656512,1.008861521,14.53459731,0.890601508,19.182214332,0.0,2.534573443,7.356545682,11.339377537,32.345881871,7.512881383,0.85494057,8.456353943,5.695915892,3.796518033,20.971970747,8.259953251,0.0,0.0,0.85494057,70.291908475,6.553912141,1.932715942,1.932715942,0.85494057,17.281900739,3.820519416,0.0,0.890601508,17.3950088,10.047417028,1.008861521,0.0,0.0,5.780895984000001,18.470321571,11.304635302000001,34.054743023,0.0,1.7455420780000002,1.008861521,11.803189374999999,1.8638020910000002,22.968590078,14.467651462,47.17808199900001,0.0,1.679634385,11.814580768999999,12.751899156999999,15.200626901,36.607721741999995,4.689466179,7.392165112000001,3.766271278,0.824693815,0.85494057,0.824693815,1.8638020910000002,10.308437672,0.85494057,43.784139109,24.670787807,0.0,0.85494057,10.759209546,22.593482328,11.597432093999998,0.890601508,0.85494057,28.561103538999998,2.671808307,0.0,0.0,1.709879628,4.722827282,0.0,7.059051874,2.534573443,42.797736218,0.0,50.96878122599999,19.34224926,88.920546402,16.908161022999998,2.658215573,4.568906331,1.649354052,6.809269054,1.008861521,8.085039793,0.0,7.356545682,4.533197078,0.0,64.248535092,0.0,26.728386538,0.0,3.5434349640000002,16.937939471,1.649354052,55.09494093000001,0.0,0.824693815,0.0,0.0,10.84678548,15.097686001000001,14.605895533999998,1.7455420780000002,4.756017743,5.838725321,24.472648918,4.720356805,0.0,3.865416235,1.781249819,14.761053476999999,11.150492148,1.008861521,0.0,2.570235893,0.073119209,0.036088166,0.079536673,0.079747839,0.020359959,0.0,0.0,0.0,0.19775423,0.0,0.298048905,0.146909104,0.495530255,0.0,0.12518084799999998,0.040625487,1.2017904190000002,0.042625552,0.028571393000000004,0.026538507,3.0,3.0,"[0, 2, 3]","[0, 2, 4]"
160x160,0.0,1.932715942,31.601635533,22.321464982000002,0.0,45.584199942,3.865416235,19.940401942,0.0,0.0,12.879972028000001,4.004621952,1.932715942,1.008861521,0.0,0.890601508,13.197639093,0.0,5.450567799,5.646666054,35.171161860000005,36.971755855000005,23.451060013,0.0,8.456353943,4.840975322,2.941577463,20.117030177,8.259953251,0.0,0.0,0.0,54.904887865,5.698971571,1.932715942,1.932715942,0.0,14.717143169,3.820519416,0.0,0.890601508,17.3950088,8.3375374,1.008861521,0.0,0.0,4.925955414000001,15.401787881999999,11.304635302000001,32.344863395,0.0,0.890601508,1.008861521,10.948248804999999,1.008861521,21.25871045,13.612710891999999,39.483674326000006,0.0,0.824693815,11.814580768999999,22.353767194,8.361097377,28.913314069,4.689466179,6.537224542000001,3.766271278,0.824693815,0.0,0.824693815,5.634735505,9.453497102,0.0,36.944609585,78.46761530900001,0.0,0.0,13.17147707,22.593482328,10.742491523999998,0.890601508,0.0,3.768213899,2.671808307,0.0,0.0,0.0,4.722827282,0.0,7.059051874,0.824693815,37.668166346,0.0,41.564789454999996,11.647841587,61.560953002,14.343403453,2.658215573,3.713965761,1.649354052,0.824693815,1.008861521,7.230099223,0.0,5.646666054,2.8233174500000002,0.0,64.248535092,0.0,19.888857014,0.0,1.833555336,29.959472641,1.649354052,34.57703523000001,0.0,0.824693815,0.0,9.251797048,9.136905852,15.097686001000001,8.621320295,0.890601508,4.756017743,5.838725321,17.633119394,3.865416235,0.0,3.865416235,1.781249819,13.051173849,7.730718787,1.008861521,0.0,24.842110653,0.061517394,0.0509815,0.11466453900000001,0.119097488,0.020359959,0.030051645,0.0,0.452947761,0.19775423,0.157891858,0.221710095,0.146909104,1.050504864,0.013323,0.063487928,0.031132732,1.0958518600000002,0.052062041999999996,0.050217301000000006,0.026538507,3.0,3.0,"[0, 2, 3]","[0, 3, 4]"
