coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODMature1,Ambiguous ODMature1
120x120,0.719174655,1.162867924,2.620178218,6.3339257589999995,0.0,0.719174655,0.0,9.209726551000001,5.858762057,1.43837221,3.201663465,4.077581572,0.581430098,0.0,0.0,0.0,15.563622676,4.070140566,2.0387403920000002,1.43837221,5.672654182,0.719174655,0.0,0.0,5.75351704,29.872586363,0.719174655,8.277917937,0.581430098,0.581430098,0.581430098,2.019802308,8.522037857,6.992227821,0.0,0.0,0.0,7.433833049,0.0,0.581430098,40.700425980000006,2.914713648,10.580854002,3.288996622,0.0,0.0,0.0,5.4466242,6.714658394000001,98.55773810999999,0.581430098,0.719174655,1.850624412,7.623017084,0.719174655,34.077367133,3.288996622,11.368340978,0.0,1.162867924,1.43837221,7.684999142000001,8.097249927,9.306471463000001,0.0,0.719174655,0.0,1.882042579,0.0,0.0,21.70225764,4.758867712,0.719174655,0.0,13.444019426,0.0,0.0,56.846037382,11.04758503,29.07460971,0.581430098,2.601240134,11.136200463,0.0,0.0,0.581430098,3.182725381,2.620178218,6.089953777,0.0,3.151229165,15.012668603,2.73897838,24.760141212,4.176377477,0.0,6.714658394000001,9.605090663999999,4.282643873,0.719174655,2.620178218,0.0,3.701213775,1.43837221,5.633687771,0.719174655,0.581430098,1.300604753,0.581430098,14.945424073,0.0,0.0,115.41984063199999,1.162867924,26.062915636999996,1.43837221,0.0,9.254157884,1.457310294,2.73897838,2.019802308,13.426620009999999,0.0,4.282643873,0.581430098,24.158924536,0.581430098,1.457310294,0.0,2.019802308,10.667036845000002,4.758867712,1.43837221,0.0,59.8376958,0.00355112,0.009674532999999999,0.050300458,0.059329368,0.0,0.029233705,3.412823952,0.0,0.031706104,0.0,0.509156999,0.0,0.431786416,0.0,0.15035785100000001,0.060679072,1.567232535,0.001517518,0.017543495,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.0,1.162867924,8.063947764,4.176377477,0.0,5.443769546,0.0,7.771354341,3.701213775,0.0,3.201663465,4.077581572,0.581430098,0.0,0.0,0.0,9.810105636,4.070140566,2.0387403920000002,0.0,4.953479527,0.0,0.0,0.0,0.0,22.680773925,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,12.527435193,17.879987041,0.0,0.0,0.0,6.714658394000001,5.443769546,0.581430098,35.04534126,2.914713648,6.984854214,1.850624412,0.0,0.0,0.0,7.294393958000001,6.714658394000001,84.89213256,0.581430098,0.0,1.850624412,14.195693926,0.0,41.058386045000006,1.850624412,6.025199644000001,0.0,1.162867924,0.0,16.41521008,12.821844818,7.8680992530000005,0.0,0.0,0.0,1.162867924,0.0,0.0,10.19390836,1.162867924,0.0,0.0,12.724844771,0.0,0.0,47.187058797999995,11.04758503,29.07460971,0.581430098,1.162867924,10.417025808,0.0,0.0,0.581430098,1.744353171,2.620178218,26.428763987,0.0,2.43205451,12.135898925,0.581430098,23.321769002,25.953559896999998,0.0,6.714658394000001,9.605090663999999,4.282643873,0.0,2.620178218,0.0,3.701213775,0.0,5.633687771,0.0,0.581430098,0.581430098,0.581430098,11.349424285,0.0,0.0,84.288046762,1.162867924,25.033942982,0.0,0.0,9.254157884,1.457310294,0.581430098,0.581430098,4.077581572,0.0,4.282643873,0.581430098,21.282154858000002,0.581430098,6.90107984,0.0,6.025199644000001,9.228664635000001,1.162867924,0.0,0.0,37.54069578,0.016425846,0.000251059,0.056136567,0.035784229,0.0,0.0,2.952142774,0.0,0.031706104,0.0,0.32309150200000003,0.0,0.134577276,0.0,0.130148969,0.067668938,1.760040152,0.006434302,0.033104545,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.719174655,1.162867924,1.162867924,8.317315555,0.0,3.6942924259999996,0.0,10.201408558,5.858762057,1.43837221,1.744353171,3.14625772,0.581430098,0.0,1.983389796,2.975117771,16.089702178000003,5.061822573,0.581430098,1.43837221,3.283994549,0.719174655,0.0,0.0,5.75351704,29.872586363,0.719174655,8.277917937,0.581430098,0.581430098,0.581430098,2.019802308,13.48057979,1.162867924,0.0,0.0,0.0,8.425515056,0.0,0.581430098,47.35907435,0.0,7.6661403539999995,3.288996622,0.0,0.0,0.0,7.430013996,6.714658394000001,85.96713401599999,0.581430098,0.719174655,1.850624412,10.132544845999998,0.719174655,40.674024168,3.288996622,17.318584154,0.0,1.162867924,1.43837221,6.227688848,7.63162164,9.95347424,0.0,0.719174655,0.0,1.882042579,0.0,0.0,18.382426541,4.758867712,0.719174655,0.0,13.038808053,0.0,0.0,54.877702582000005,11.04758503,31.057999506,0.581430098,2.601240134,11.136200463,0.0,0.0,0.581430098,3.182725381,1.162867924,6.089953777,0.991682007,3.151229165,15.538748105000002,2.73897838,25.81226562,5.168059484,0.0,6.714658394000001,9.199879291,6.266033669,0.719174655,1.162867924,0.0,5.684603571,1.43837221,5.168059484,0.719174655,0.581430098,1.300604753,0.581430098,13.548492415,0.0,0.0,85.120072662,1.162867924,28.572443398999997,1.43837221,0.0,9.254157884,0.0,2.73897838,2.019802308,10.511906362,0.991682007,4.282643873,0.581430098,30.635286174,0.581430098,0.0,0.0,3.0114843149999997,10.201408558,4.758867712,1.43837221,0.0,59.67380043,0.00355112,0.009674532999999999,0.067271467,0.063014059,0.0,0.029233705,2.26267683,0.0,0.0,0.0,0.569990887,0.010784794,0.431786416,0.010793173,0.15035785100000001,0.006690337,1.5356124190000002,0.031361701,0.026699075,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,0.0,1.162867924,6.606637470000001,6.159767273,0.0,8.418887317,0.0,8.763036348,3.701213775,0.0,1.744353171,3.14625772,0.581430098,0.0,1.983389796,2.975117771,10.336185138000001,5.061822573,0.581430098,0.0,2.564819894,0.0,0.0,0.0,0.0,22.680773925,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,17.485977126,12.050627144,0.0,0.0,0.0,7.706340401,5.443769546,0.581430098,41.70398963,0.0,4.070140566,1.850624412,0.0,0.0,0.0,9.277783754000001,6.714658394000001,72.301528466,0.581430098,0.0,1.850624412,16.705221687999998,0.0,47.65504308,1.850624412,11.975442820000001,0.0,1.162867924,0.0,14.957899785999999,12.356216531000001,8.51510203,0.0,0.0,0.0,1.162867924,0.0,0.0,6.874077261,1.162867924,0.0,0.0,12.319633398,0.0,0.0,45.218723998,11.04758503,31.057999506,0.581430098,1.162867924,10.417025808,0.0,0.0,0.581430098,1.744353171,1.162867924,26.428763987,0.991682007,2.43205451,12.661978427000001,0.581430098,24.37389341,26.945241904,0.0,6.714658394000001,9.199879291,6.266033669,0.0,1.162867924,0.0,5.684603571,0.0,5.168059484,0.0,0.581430098,0.581430098,0.581430098,9.952492627,0.0,0.0,53.988278792,1.162867924,27.543470743999997,0.0,0.0,9.254157884,0.0,0.581430098,0.581430098,1.162867924,0.991682007,4.282643873,0.581430098,27.758516496000002,0.581430098,5.443769546,0.0,7.016881651,8.763036348,1.162867924,0.0,0.0,37.37680041,0.016425846,0.000251059,0.07310757600000001,0.03946892,0.0,0.0,1.801995652,0.0,0.0,0.0,0.38392539000000003,0.010784794,0.134577276,0.010793173,0.130148969,0.013680203,1.7284200360000002,0.036278485,0.042260124999999996,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.719174655,1.162867924,6.606637470000001,6.3339257589999995,0.0,6.162944201,0.0,9.209726551000001,5.858762057,1.43837221,1.744353171,1.162867924,0.581430098,0.0,0.0,0.0,14.106312382,4.070140566,0.581430098,1.43837221,1.300604753,0.719174655,0.0,0.0,5.75351704,29.872586363,0.719174655,8.277917937,0.581430098,0.581430098,0.581430098,2.019802308,13.965807403000001,12.050627144,0.0,0.0,0.0,7.433833049,5.443769546,0.581430098,41.38607089,0.0,7.6661403539999995,3.288996622,0.0,0.0,0.0,10.890393746,6.714658394000001,83.98374421999999,0.581430098,0.719174655,1.850624412,17.05346601,0.719174655,43.120755328,3.288996622,16.812110524,0.0,1.162867924,1.43837221,17.115448068,12.083709179,2.019802308,0.0,0.719174655,0.0,1.882042579,0.0,0.0,14.415588484999999,4.758867712,0.719174655,0.0,9.071969997,0.0,0.0,37.514728227999996,11.04758503,29.07460971,0.581430098,2.601240134,11.136200463,0.0,0.0,0.581430098,3.182725381,1.162867924,27.867136197,0.0,3.151229165,13.555358309,2.73897838,21.845427564,25.953559896999998,0.0,6.714658394000001,5.233041235,4.282643873,0.719174655,1.162867924,0.0,3.701213775,1.43837221,4.176377477,0.719174655,0.581430098,1.300604753,0.581430098,10.573374644,0.0,0.0,86.575632032,1.162867924,30.049374889,1.43837221,0.0,9.254157884,0.0,2.73897838,2.019802308,10.511906362,0.0,4.282643873,0.581430098,22.701614242,0.581430098,5.443769546,0.0,7.4635718540000004,9.209726551000001,4.758867712,1.43837221,0.0,43.808270179999994,0.019976966000000002,0.009674532999999999,0.055633781,0.059329368,0.0,0.029233705,2.573976862,0.0,0.0,0.0,0.604521546,0.0,0.431786416,0.0,0.15035785100000001,0.006989866,1.6968748980000001,0.004916784,0.020180758,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.0,7.505594402,3.249918437,5.836605299,1.329056371,24.4623588,5.513149893,9.659000437,0.0,0.664523765,6.3047002910000005,8.483427144,5.246605962,0.597533596,1.983389796,7.25862672,20.910146741,6.967096188999999,2.05484389,6.441766884,8.746930727999999,5.846789918,0.597533596,0.0,0.664523765,1.792608143,0.0,1.195078217,2.457131908,0.0,1.195078217,0.597533596,27.041060361,14.164411286,0.664523765,0.0,17.500918873,7.631619954,0.0,0.0,41.382073913,2.914713648,4.841303615,0.0,1.195078217,10.36318298,2.324501334,10.48297186,2.987769065,27.122224268,0.0,0.0,0.0,6.088672115,0.0,41.398047876999996,1.262057361,11.39642576,0.597533596,1.926589967,5.578897712,12.450498969000002,7.695598263,21.731679321,0.664523765,1.792608143,6.908060806,0.0,1.726967738,0.0,16.866072531,3.7205417499999998,0.0,0.0,17.307373036,8.634961864,0.664523765,73.521474395,11.421618025,7.830179714,0.664523765,2.324501334,2.989025099,0.0,0.0,4.051531415,4.848632252,5.110867999,5.316260017,0.991682007,0.664523765,12.872839843000001,0.0,23.384014863,7.201791947999999,16.535810990999998,2.390158475,15.446495334,3.245447157,0.0,2.786366665,0.0,5.038072036,1.195078217,5.968568181999999,0.0,0.0,0.0,3.987122086,15.053585691999999,2.9220459549999998,8.237117177,122.861356043,2.9220459549999998,25.87433347,0.0,0.0,0.0,5.807809412,9.662790556,0.0,18.389613249,0.991682007,0.664523765,1.262057361,16.829547564,0.0,6.835243989,1.792608143,2.718649745,7.826925996,3.121664514,0.0,2.987769065,76.79775763900001,0.07933870700000001,0.100528752,0.10815116799999999,0.091254027,0.223201486,0.035790683,2.9283151609999996,0.0,0.045532046,0.0,0.307834102,0.046678036,0.395054248,0.010793173,0.08301726,0.307665953,1.048192417,0.032879219,0.059359209999999996,0.146638498,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.719174655,7.505594402,3.249918437,6.010763785,1.329056371,22.206415684,5.513149893,10.10569064,2.157548282,2.102895975,6.3047002910000005,6.500037348,5.246605962,0.597533596,0.0,4.283508949,24.680273985,5.975414182,2.05484389,7.880139094,7.4827155869999995,6.565964573,0.597533596,0.0,6.418040805,8.984420581,0.719174655,1.914252872,2.457131908,0.0,1.195078217,2.035905806,23.520890638,14.164411286,0.664523765,0.0,17.500918873,7.359112602,0.0,0.0,41.064155173,2.914713648,8.437303403,1.43837221,1.195078217,10.36318298,2.324501334,12.095581852,2.987769065,38.804440022,0.0,0.719174655,0.0,6.436916437,0.719174655,36.863760125,2.700429571,16.233093464,0.597533596,1.926589967,7.017269922,14.608047251000002,7.423090911,15.236379599000001,0.664523765,2.511782798,6.908060806,0.719174655,1.726967738,0.0,24.407583754999997,7.316541537999999,0.719174655,0.0,14.059709635,8.634961864,0.664523765,65.81747862499999,11.421618025,5.846789918,0.664523765,3.7628735439999996,3.708199754,0.0,0.0,4.051531415,6.287004462,5.110867999,6.754632227,0.0,1.38369842,13.766219725000001,2.157548282,20.855549017,6.210109941,16.535810990999998,2.390158475,11.479657278,1.262057361,0.719174655,2.786366665,0.0,3.05468224,2.633450427,4.976886175,0.719174655,0.0,0.719174655,3.987122086,15.674467709,2.9220459549999998,8.237117177,155.448709283,2.9220459549999998,28.380237615,1.43837221,0.0,0.0,5.807809412,11.820338838,1.43837221,27.738651687,0.0,0.664523765,1.262057361,11.77264531,0.0,6.835243989,1.792608143,3.1653399479999997,8.273616199000001,6.717664301999999,1.43837221,2.987769065,83.229227409,0.08288982700000001,0.109952226,0.090677373,0.11111447499999999,0.223201486,0.06502438799999999,3.7002963709999994,0.0,0.045532046,0.0,0.528430258,0.035893242,0.692263388,0.0,0.10322614199999999,0.300975616,1.016647279,0.001517518,0.037279843,0.146638498,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.0,7.505594402,8.693687983,3.8532155030000004,1.329056371,26.931010575000002,5.513149893,8.66731843,0.0,0.664523765,6.3047002910000005,6.500037348,5.246605962,0.597533596,0.0,4.283508949,18.926756944999998,5.975414182,2.05484389,6.441766884,6.763540932,5.846789918,0.597533596,0.0,0.664523765,1.792608143,0.0,1.195078217,2.457131908,0.0,1.195078217,0.597533596,27.526287974,25.052170506,0.664523765,0.0,17.500918873,6.639937947,5.443769546,0.0,35.409070453,2.914713648,4.841303615,0.0,1.195078217,10.36318298,2.324501334,13.94335161,2.987769065,25.138834472,0.0,0.0,0.0,13.009593279,0.0,43.844779036999995,1.262057361,10.889952130000001,0.597533596,1.926589967,5.578897712,23.338258189,12.147685802000002,13.798007389,0.664523765,1.792608143,6.908060806,0.0,1.726967738,0.0,12.899234475,3.7205417499999998,0.0,0.0,13.340534980000001,8.634961864,0.664523765,56.158500040999996,11.421618025,5.846789918,0.664523765,2.324501334,2.989025099,0.0,0.0,4.051531415,4.848632252,5.110867999,27.093442437,0.0,0.664523765,10.889450047,0.0,19.417176807,27.987292360999998,16.535810990999998,2.390158475,11.479657278,1.262057361,0.0,2.786366665,0.0,3.05468224,1.195078217,4.976886175,0.0,0.0,0.0,3.987122086,12.078467921,2.9220459549999998,8.237117177,124.316915413,2.9220459549999998,27.35126496,0.0,0.0,0.0,5.807809412,9.662790556,0.0,18.389613249,0.0,0.664523765,1.262057361,8.895875632,0.0,12.279013535,1.792608143,7.170737284,6.835243989,3.121664514,0.0,2.987769065,60.932227389000005,0.095764553,0.100528752,0.096513482,0.087569336,0.223201486,0.035790683,3.2396151929999997,0.0,0.045532046,0.0,0.342364761,0.035893242,0.395054248,0.0,0.08301726,0.307965482,1.209454896,0.006434302,0.052840893,0.146638498,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.719174655,7.505594402,1.792608143,7.994153581000001,1.329056371,25.181533455,5.513149893,11.097372647,2.157548282,2.102895975,4.8473899970000005,5.568713496,5.246605962,0.597533596,1.983389796,7.25862672,25.206353487,6.967096188999999,0.597533596,7.880139094,5.094055954,6.565964573,0.597533596,0.0,6.418040805,8.984420581,0.719174655,1.914252872,2.457131908,0.0,1.195078217,2.035905806,28.479432571,8.335051389,0.664523765,0.0,17.500918873,8.350794609,0.0,0.0,47.722803543,0.0,5.522589755,1.43837221,1.195078217,10.36318298,2.324501334,14.078971648,2.987769065,26.213835928,0.0,0.719174655,0.0,8.946444198999998,0.719174655,43.46041716,2.700429571,22.18333664,0.597533596,1.926589967,7.017269922,13.150736957000001,6.957462624,15.883382376,0.664523765,2.511782798,6.908060806,0.719174655,1.726967738,0.0,21.087752656,7.316541537999999,0.719174655,0.0,13.654498262,8.634961864,0.664523765,63.849143825000006,11.421618025,7.830179714,0.664523765,3.7628735439999996,3.708199754,0.0,0.0,4.051531415,6.287004462,3.653557705,6.754632227,0.991682007,1.38369842,14.292299227000003,2.157548282,21.907673425000002,7.201791947999999,16.535810990999998,2.390158475,11.074445905,3.245447157,0.719174655,1.329056371,0.0,5.038072036,2.633450427,4.511257887999999,0.719174655,0.0,0.719174655,3.987122086,14.277536051,2.9220459549999998,8.237117177,125.148941313,2.9220459549999998,30.889765377,1.43837221,0.0,0.0,4.350499118,11.820338838,1.43837221,24.823938038999998,0.991682007,0.664523765,1.262057361,18.249006947999998,0.0,5.377933695,1.792608143,4.157021955,7.807987912,6.717664301999999,1.43837221,2.987769065,83.065332039,0.08288982700000001,0.109952226,0.10764838200000001,0.11479916600000001,0.223201486,0.06502438799999999,2.5501492489999995,0.0,0.013825942,0.0,0.589264146,0.046678036,0.692263388,0.010793173,0.10322614199999999,0.246986881,0.9850271629999999,0.031361701,0.046435423,0.146638498,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,0.0,7.505594402,7.236377689,5.836605299,1.329056371,29.906128346000003,5.513149893,9.659000437,0.0,0.664523765,4.8473899970000005,5.568713496,5.246605962,0.597533596,1.983389796,7.25862672,19.452836447,6.967096188999999,0.597533596,6.441766884,4.374881299,5.846789918,0.597533596,0.0,0.664523765,1.792608143,0.0,1.195078217,2.457131908,0.0,1.195078217,0.597533596,32.484829907,19.222810609,0.664523765,0.0,17.500918873,7.631619954,5.443769546,0.0,42.067718823,0.0,1.926589967,0.0,1.195078217,10.36318298,2.324501334,15.926741406,2.987769065,12.548230378,0.0,0.0,0.0,15.519121040999998,0.0,50.441436072,1.262057361,16.840195306,0.597533596,1.926589967,5.578897712,21.880947895,11.682057515,14.445010166,0.664523765,1.792608143,6.908060806,0.0,1.726967738,0.0,9.579403376,3.7205417499999998,0.0,0.0,12.935323607,8.634961864,0.664523765,54.190165241,11.421618025,7.830179714,0.664523765,2.324501334,2.989025099,0.0,0.0,4.051531415,4.848632252,3.653557705,27.093442437,0.991682007,0.664523765,11.415529549000002,0.0,20.469301215,28.978974368,16.535810990999998,2.390158475,11.074445905,3.245447157,0.0,1.329056371,0.0,5.038072036,1.195078217,4.511257887999999,0.0,0.0,0.0,3.987122086,10.681536263,2.9220459549999998,8.237117177,94.017147443,2.9220459549999998,29.860792722,0.0,0.0,0.0,4.350499118,9.662790556,0.0,15.474899601,0.991682007,0.664523765,1.262057361,15.37223727,0.0,10.821703241000002,1.792608143,8.162419291,6.369615702,3.121664514,0.0,2.987769065,60.768332019,0.095764553,0.100528752,0.113484491,0.091254027,0.223201486,0.035790683,2.0894680709999998,0.0,0.013825942,0.0,0.403198649,0.046678036,0.395054248,0.010793173,0.08301726,0.253976747,1.17783478,0.036278485,0.061996473,0.146638498,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
130x130,0.719174655,7.505594402,7.236377689,6.010763785,1.329056371,27.650185229999998,5.513149893,10.10569064,2.157548282,2.102895975,4.8473899970000005,3.5853237,5.246605962,0.597533596,0.0,4.283508949,23.222963690999997,5.975414182,0.597533596,7.880139094,3.110666158,6.565964573,0.597533596,0.0,6.418040805,8.984420581,0.719174655,1.914252872,2.457131908,0.0,1.195078217,2.035905806,28.964660184000003,19.222810609,0.664523765,0.0,17.500918873,7.359112602,5.443769546,0.0,41.749800083,0.0,5.522589755,1.43837221,1.195078217,10.36318298,2.324501334,17.539351398,2.987769065,24.230446132,0.0,0.719174655,0.0,15.867365363,0.719174655,45.907148320000005,2.700429571,21.676863009999998,0.597533596,1.926589967,7.017269922,24.038496177,11.409550163,7.949710444,0.664523765,2.511782798,6.908060806,0.719174655,1.726967738,0.0,17.1209146,7.316541537999999,0.719174655,0.0,9.687660206,8.634961864,0.664523765,46.486169471,11.421618025,5.846789918,0.664523765,3.7628735439999996,3.708199754,0.0,0.0,4.051531415,6.287004462,3.653557705,28.531814646999997,0.0,1.38369842,12.308909431000002,2.157548282,17.940835369000002,27.987292360999998,16.535810990999998,2.390158475,7.107607849,1.262057361,0.719174655,1.329056371,0.0,3.05468224,2.633450427,3.5195758809999997,0.719174655,0.0,0.719174655,3.987122086,11.30241828,2.9220459549999998,8.237117177,126.604500683,2.9220459549999998,32.366696867,1.43837221,0.0,0.0,4.350499118,11.820338838,1.43837221,24.823938038999998,0.0,0.664523765,1.262057361,10.315335016,0.0,10.821703241000002,1.792608143,8.609109494,6.816305905,6.717664301999999,1.43837221,2.987769065,67.19980178899999,0.09931567300000002,0.109952226,0.09601069599999999,0.11111447499999999,0.223201486,0.06502438799999999,2.8614492809999996,0.0,0.013825942,0.0,0.623794805,0.035893242,0.692263388,0.0,0.10322614199999999,0.24728641,1.146289642,0.004916784,0.039917106,0.146638498,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
131x131,0.719174655,7.505594402,3.249918437,5.336016295,0.0,23.852477084,3.5195758809999997,9.103798635,2.157548282,1.43837221,5.640176526,8.483427144,5.246605962,0.597533596,1.983389796,7.25862672,18.689375836000004,6.967096188999999,2.05484389,7.880139094,8.801581618,1.914252872,0.597533596,0.0,5.75351704,8.984420581,0.719174655,1.914252872,1.792608143,0.0,1.195078217,2.035905806,25.821295285,14.164411286,0.0,0.0,17.500918873,7.686270843999999,0.0,0.0,47.29169628300001,2.914713648,7.1082470319999995,1.43837221,1.195078217,10.36318298,2.324501334,12.749915277,2.987769065,30.820522832,0.0,0.719174655,0.0,9.739230727999999,0.719174655,42.772798370000004,2.035905806,20.854280269,0.597533596,0.597533596,5.02369591,11.949909965,8.414772918,17.853791514,0.0,2.511782798,6.908060806,0.719174655,1.726967738,0.0,27.045365439999998,5.322967525999999,0.719174655,0.0,12.045831204999999,8.634961864,0.0,81.31443345699999,10.75709426,3.178468013,0.0,3.7628735439999996,3.0436759889999996,0.0,0.0,4.051531415,4.957948091,3.781811628,1.43837221,0.991682007,0.719174655,11.097897820000002,2.157548282,22.164249787000003,5.872735576999999,15.871287226,2.390158475,14.117438963,2.580923392,0.719174655,1.457310294,0.0,4.373548271,2.633450427,5.968568181999999,0.719174655,0.0,0.719174655,0.0,13.333325463,2.9220459549999998,6.908060806,135.10724741299998,2.9220459549999998,30.353501659,1.43837221,0.0,0.0,5.143285647,11.155815073,1.43837221,24.416002409999997,0.991682007,0.0,0.597533596,17.048179956,0.0,6.835243989,1.792608143,4.157021955,9.265298206,5.388607931,1.43837221,2.987769065,87.131922449,0.08288982700000001,0.098882748,0.133050004,0.11479916600000001,0.0,0.06502438799999999,3.324504978,0.0,0.031706104,0.0,0.623422394,0.010784794,0.692263388,0.010793173,0.10322614199999999,0.11003779000000001,1.0514725660000002,0.032879219,0.061669063999999996,0.071112284,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.0,7.505594402,8.693687983,3.178468013,0.0,28.577071975000003,3.5195758809999997,7.665426425,0.0,0.0,5.640176526,8.483427144,5.246605962,0.597533596,1.983389796,7.25862672,12.935858796000002,6.967096188999999,2.05484389,6.441766884,8.082406963,1.195078217,0.597533596,0.0,0.0,1.792608143,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,29.826692621,25.052170506,0.0,0.0,17.500918873,6.967096188999999,5.443769546,0.0,41.636611563,2.914713648,3.512247244,0.0,1.195078217,10.36318298,2.324501334,14.597685035,2.987769065,17.154917282,0.0,0.0,0.0,16.31190757,0.0,49.753817282,0.597533596,15.511138935,0.597533596,0.597533596,3.5853237,20.680120903,13.139367809,16.415419304,0.0,1.792608143,6.908060806,0.0,1.726967738,0.0,15.53701616,1.726967738,0.0,0.0,11.32665655,8.634961864,0.0,71.655454873,10.75709426,3.178468013,0.0,2.324501334,2.324501334,0.0,0.0,4.051531415,3.5195758809999997,3.781811628,21.77718242,0.991682007,0.0,8.221128142000001,0.0,20.725877577000002,27.649917997,15.871287226,2.390158475,14.117438963,2.580923392,0.0,1.457310294,0.0,4.373548271,1.195078217,5.968568181999999,0.0,0.0,0.0,0.0,9.737325675,2.9220459549999998,6.908060806,103.975453543,2.9220459549999998,29.324529004,0.0,0.0,0.0,5.143285647,8.998266790999999,0.0,15.066963972,0.991682007,0.0,0.597533596,14.171410278,0.0,12.279013535,1.792608143,8.162419291,7.826925996,1.792608143,0.0,2.987769065,64.834922429,0.095764553,0.089459274,0.13888611299999998,0.091254027,0.0,0.035790683,2.8638238,0.0,0.031706104,0.0,0.437356897,0.010784794,0.395054248,0.010793173,0.08301726,0.11702765600000001,1.244280183,0.037796003,0.07723011399999999,0.071112284,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
