coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODImmature1
121x121,0.0,1.162867924,11.677818397,8.884940232,2.056961717,1.965992169,0.0,24.044676331,3.701213775,0.0,3.115617673,1.162867924,2.6383918150000003,0.0,2.651652242,0.0,18.455599967,4.755800639,0.581430098,5.485149617,3.23308234,0.685660073,0.0,0.685660073,0.0,25.332426167,0.0,8.244403355,1.267090171,0.581430098,1.267090171,1.267090171,58.604677787,3.128860093,0.0,0.0,0.685660073,8.085922896000001,0.0,1.267090171,13.95546773,0.685660073,6.721792808,2.536284485,0.685660073,1.965992169,2.651652242,16.067548952,8.085922896000001,88.83005836999999,0.581430098,0.685660073,1.850624412,1.850624412,0.0,40.29908699,2.536284485,6.7522695630000005,0.0,1.162867924,0.0,12.025051614999999,5.920764978,5.88465976,0.0,0.685660073,1.965992169,1.162867924,0.0,0.0,2.907239205,3.9054385099999998,0.685660073,1.371264502,17.678972942,0.0,0.0,21.082084277999996,13.013577199,33.692234943,0.581430098,1.162867924,10.417025808,0.0,0.0,0.581430098,3.115617673,1.162867924,7.303233809,0.685660073,3.803319012,26.861497343,0.581430098,28.452894240000003,19.855327806,73.83365062,8.085922896000001,6.604305737,4.282643873,2.651652242,1.162867924,0.685660073,4.386873848,12.482419343,4.176377477,0.685660073,1.267090171,1.267090171,4.513395258,12.462524473,0.0,0.685660073,31.697063426999996,2.534132426,23.527083578999996,0.0,0.0,9.254157884,2.651652242,9.130891228,4.695303824,45.740076943999995,0.0,6.248636041999999,9.494770063,28.738184529,0.581430098,0.685660073,1.965992169,1.267090171,11.885228067,23.150957923,1.371264502,0.0,21.51127016,0.014858281,0.005167148999999999,0.021380824,0.063295637,0.010425737,0.002071568,0.917432228,0.0,0.0,0.0,0.192744155,0.0,0.370837795,0.0,0.15484251300000001,0.0,1.7328397800000002,0.009242893,0.008558979,0.001682785,2.0,2.0
122x122,0.410457485,1.162867924,1.573325409,6.6391184039999995,1.9131009639999998,1.50264208,8.480408220000001,13.378468880000002,4.9325756069999995,0.410457485,7.622772071,4.717793446,6.181502604,0.0,0.0,3.283610752,20.659387269,4.480598051,1.81279193,2.462740927,4.685892391,0.410457485,0.410457485,0.410457485,0.410457485,24.733023205000002,0.410457485,16.303357887,2.494531062,0.991887583,2.633679378,3.8650408499999998,63.236712907,2.8046683139999997,0.0,0.0,0.410457485,12.314730899999999,0.0,0.991887583,13.95546773,0.410457485,12.946801037999998,1.850624412,0.0,0.0,0.410457485,5.955086705,13.135618348,72.231239634,2.223230488,0.0,1.850624412,3.492424802,0.0,57.47367034,4.723825097,10.564301847,0.410457485,1.9837842929999998,2.594801648,13.225219156000001,9.886150258,10.153997885999999,0.820916369,0.410457485,0.0,3.075968888,0.410457485,0.0,3.31769669,2.3942297559999997,1.50264208,0.0,8.352795342,0.0,0.820916369,24.488479309999995,16.515539945,38.090533515,2.494531062,2.6655100039999997,18.62597337,0.0,1.64180039,0.581430098,3.2469952510000004,2.255052519,4.651581567,0.0,3.252970879,24.216799576,0.991887583,40.357685536,11.68963061,93.30602834999999,11.772203242000002,5.233041235,7.559257347999999,3.276613475,9.371815486000001,0.0,4.522130144,1.50264208,8.141762757,0.0,0.991887583,0.991887583,0.991887583,14.358450624,0.0,2.594801648,25.788983993999995,1.162867924,40.56056898599999,0.0,0.0,9.254157884,1.092184595,3.5866906299999997,14.375282513,32.720981583000004,0.410457485,7.837569394999999,2.084072178,42.802871529,0.581430098,1.092184595,1.9131009639999998,3.858043573,14.742042553000001,30.258355377,0.0,0.0,25.19834112,0.18109274,0.027973912000000004,0.0,0.047377659,0.0,0.008675473,0.897710672,0.0,0.0,0.0,0.159410459,0.0,0.739858664,0.0,0.133616674,0.0,1.6236798980000002,0.0,0.0,0.0,2.0,2.0
123x123,0.0,1.162867924,10.992158324,6.142369646,1.092184595,3.0581767639999997,1.092184595,12.795504096000002,3.701213775,0.0,3.9286973339999998,2.255052519,4.950140772,0.0,1.965992169,0.0,15.561373976999999,4.070140566,0.581430098,0.0,2.547422267,0.0,0.0,0.0,0.0,24.646766094,0.0,13.019747135,1.673614693,0.581430098,0.581430098,0.581430098,70.64945606699999,3.128860093,0.0,0.0,0.0,11.083369068,0.0,0.581430098,13.95546773,0.0,13.681431374999999,1.850624412,0.0,1.965992169,1.965992169,5.782589572,11.083369068,71.410323265,0.581430098,0.0,1.850624412,1.850624412,0.0,54.578351129999994,1.850624412,2.765774261,0.0,1.162867924,2.184344163,15.429093751,7.012949573,6.697739421,0.0,0.0,1.965992169,2.255052519,0.0,0.0,2.907239205,1.162867924,1.092184595,0.0,14.250744674,0.0,0.0,19.152554714999997,15.197921362,39.559757747999996,1.673614693,2.255052519,10.417025808,0.0,0.0,0.581430098,2.836537766,2.255052519,6.617573736,0.0,2.43205451,19.853151437999998,0.581430098,35.259672244,11.603373499,115.77722283,8.899002557000001,5.233041235,7.559257347999999,5.242605644,1.162867924,0.0,3.701213775,12.888943865000002,5.268562072,0.0,0.581430098,0.581430098,4.513395258,10.253988331,0.0,2.184344163,24.968067624999996,1.162867924,24.467565984999997,0.0,0.0,9.254157884,3.0581767639999997,10.629575318,11.502081828,53.594526134000006,0.0,7.340820636999999,1.673614693,23.101458039000004,0.581430098,1.092184595,3.0581767639999997,3.858043573,11.047967816,37.862000594,0.0,0.0,24.787883635,0.014858281,0.027273658000000003,0.021380824,0.050697961,0.010425737,0.010348659999999999,0.897710672,0.0,0.0,0.0,0.164095648,0.0,0.48848791199999997,0.0,0.133616674,0.0,1.6497311040000002,0.009242893,0.008558979,0.001682785,2.0,2.0
124x124,0.410457485,1.162867924,11.402615809,8.605110573,0.820916369,2.376449654,7.388223625,16.218249445,4.9325756069999995,0.410457485,5.438427908,3.625608851,1.81279193,0.0,1.965992169,3.283610752,21.314738954000003,4.480598051,1.81279193,2.462740927,6.65188456,0.410457485,0.410457485,0.410457485,0.410457485,26.699015374000002,0.410457485,10.842354034,1.402346467,0.991887583,2.633679378,3.8650408499999998,54.717552727,4.7706604829999995,0.0,0.0,0.410457485,7.946020226000001,0.0,0.991887583,13.95546773,0.410457485,7.267494567,1.850624412,0.0,1.965992169,2.376449654,9.887051865,8.766907674,71.139055039,2.223230488,0.0,1.850624412,3.492424802,0.0,39.995559549999996,4.723825097,8.379957683999999,0.410457485,1.9837842929999998,0.410457485,13.662164635,8.793965663,11.901618883000001,0.820916369,0.410457485,1.965992169,1.9837842929999998,0.410457485,0.0,3.31769669,2.3942297559999997,0.410457485,0.0,14.250744674,0.0,0.820916369,22.304135146999997,16.297187951,35.469315797,1.402346467,1.573325409,18.62597337,0.0,1.64180039,0.581430098,2.154810656,1.162867924,6.617573736,0.0,3.252970879,26.838135433,0.991887583,33.368998966,8.194618926,75.83551774,9.587859079000001,5.233041235,4.282643873,1.965992169,9.371815486000001,0.0,4.522130144,12.207216755000001,7.0495781619999995,0.0,0.991887583,0.991887583,4.923852742999999,11.081837149,0.0,0.410457485,23.604639830999997,1.162867924,38.157850481,0.0,0.0,9.254157884,1.965992169,9.266147524,3.454630783,39.275301773,0.410457485,8.711376969,0.991887583,39.526258054,0.581430098,0.0,2.786908538,0.581430098,11.465429078,21.080150027,0.0,0.0,21.921727644999997,0.195951021,0.000951313,0.021380824,0.039104531,0.010425737,0.0024699490000000004,0.897710672,0.0,0.0,0.0,0.164095648,0.0,0.38594802799999994,0.0,0.130148969,0.0,1.5679371730000002,0.009242893,0.008558979,0.001682785,2.0,2.0
125x125,0.0,7.505594402,2.478268216,3.937648803,3.149146312,23.523399359,4.611760476,20.675552829,0.0,0.0,7.738474897,4.677508295,15.081784983999999,0.597533596,0.685660073,5.988276827,20.647379524,6.661074255,0.597533596,11.926916501000001,2.9808947970000004,4.153768396,0.597533596,0.685660073,0.0,2.478268216,0.0,7.341742143,4.138719797,0.0,3.017273233,1.8514606550000001,101.05891116200002,15.722309339999999,0.0,0.0,18.186578946,11.715389358,0.568266986,0.685660073,3.685975353,0.685660073,11.201522415,0.685660073,2.4490052760000003,10.36318298,3.010161407,17.455485073,10.432512119,21.906405769,0.0,1.253927059,0.568266986,0.0,0.0,65.091361787,1.283193669,13.040576827,0.597533596,0.597533596,5.7696678630000005,16.989551902000002,6.9070575430000005,5.3189538679999995,0.568266986,3.0465352020000003,7.476327792,1.092184595,1.726967738,0.0,4.283508949,6.74256843,1.777844668,1.371264502,14.371500669,8.634961864,0.0,25.496347602,14.077973366,8.433921168000001,1.092184595,3.416685929,2.324501334,0.0,1.136534943,4.051531415,7.687792856,3.416685929,0.685660073,1.822195016,1.371264502,22.319830211000003,0.0,29.447118315,25.759783461,148.093395046,6.514034126,7.14981598,3.874147071,7.940102852000001,0.0,0.685660073,4.780586426,2.972922885,4.611760476,0.685660073,1.253927059,13.187719032999999,0.0,13.424951673,2.9220459549999998,9.778065042,42.103823022,4.293310457,27.390084993000002,0.568266986,0.0,0.0,5.463820021,15.846100330999999,19.580527177,62.67719811400001,0.568266986,1.092184595,11.171325142,16.970381492,0.0,7.724045349000001,4.021327681,5.689241286,15.609736585,45.460962452000004,1.371264502,2.987769065,36.216580033999996,0.08689054600000001,0.121397963,0.060799119,0.15060824799999997,0.0,0.044067775,0.53262078,0.0,0.0,0.0,0.231657762,0.0,0.985225403,0.0,0.111178509,0.042668381,1.486833925,0.0,0.029998307000000002,0.071112284,3.0,3.0
126x126,0.410457485,7.505594402,2.8887257010000003,6.4003897300000006,2.877878086,22.841672249,10.907799506,24.098298178,1.231361832,0.410457485,9.248205471,6.0480646270000005,11.944436141999999,0.597533596,0.685660073,9.271887579,26.400744501,7.07153174,1.828895428,14.389657428000001,7.0853570900000005,4.5642258810000005,1.0079910810000001,1.096117558,0.410457485,4.530517496,0.410457485,5.164349042,3.867451571,0.410457485,5.069522513,5.135071407,85.12700782200001,17.36410973,0.0,0.0,18.597036431,8.578040516,0.568266986,1.096117558,3.685975353,1.096117558,4.7875856070000005,0.685660073,2.4490052760000003,10.36318298,3.4206188920000002,21.559947366,8.116050725000001,21.635137543,1.64180039,1.253927059,0.568266986,1.64180039,0.0,50.508570207,4.156394354,18.65476025,1.0079910810000001,1.418449965,3.9957811850000002,15.222622786000002,8.688073633,10.522833330000001,1.3891833550000001,3.4569926870000005,7.476327792,0.820916369,2.137425223,0.0,4.693966434,7.9739302620000005,1.096117558,1.371264502,14.371500669,8.634961864,0.820916369,28.647928034000003,15.177239955,4.3434792170000005,0.820916369,2.734958819,10.533448896,0.0,2.7783353330000002,4.051531415,7.006065746,2.324501334,0.685660073,1.822195016,2.192180871,29.304814206000003,0.410457485,27.556445037000003,22.351028888000002,108.151689956,7.202890648,7.14981598,0.597533596,4.663489377,8.208947562,0.685660073,5.601502795,2.2911957750000003,6.392776566,0.685660073,1.664384544,13.598176517999999,0.410457485,14.252800491000002,2.9220459549999998,8.004178364,40.740395228000004,4.293310457,41.080369489000006,0.568266986,0.0,0.0,4.371635426,14.482672537,11.533076132,48.357973753,0.978724471,2.462740927,10.489598032000002,33.395181507000004,0.0,6.631860754000001,3.7500594549999997,2.412627811,16.027197847,28.679111884999998,1.371264502,2.987769065,33.350424044,0.267983286,0.095075618,0.060799119,0.13901481799999998,0.0,0.036189064,0.53262078,0.0,0.0,0.0,0.231657762,0.0,0.882685519,0.0,0.107710804,0.042668381,1.405039994,0.0,0.029998307000000002,0.071112284,3.0,3.0
127x127,0.0,7.505594402,12.307558616,5.903640972,2.056961717,24.397206933,3.5195758809999997,23.515333394000002,0.0,0.0,5.554130734,3.5853237,10.71307431,0.597533596,2.651652242,5.988276827,21.302731209,6.661074255,0.597533596,11.926916501000001,4.946886966,4.153768396,0.597533596,0.685660073,0.0,4.444260385,0.0,1.88073829,3.0465352020000003,0.0,3.017273233,1.8514606550000001,92.53975098200002,17.688301509,0.0,0.0,18.186578946,7.346678684,0.568266986,0.685660073,3.685975353,0.685660073,5.522215944,0.685660073,2.4490052760000003,12.329175149,4.976153576,21.387450233,6.063801445,20.814221174,0.0,1.253927059,0.568266986,0.0,0.0,47.613250996999994,1.283193669,10.856232664,0.597533596,0.597533596,3.5853237,17.426497381,5.8148729480000005,7.066574865,0.568266986,3.0465352020000003,9.442319961,0.0,1.726967738,0.0,4.283508949,6.74256843,0.685660073,1.371264502,20.269450001,8.634961864,0.0,23.312003439,13.859621372,5.81270345,0.0,2.324501334,2.324501334,0.0,1.136534943,4.051531415,6.595608261,2.324501334,2.651652242,1.822195016,1.371264502,24.941166068,0.0,22.458431745000002,22.264771777,130.622884436,4.329689963,7.14981598,0.597533596,6.629481546,0.0,0.685660073,4.780586426,13.67749756,3.5195758809999997,0.685660073,1.253927059,13.187719032999999,3.93196516,10.148338198000001,2.9220459549999998,7.593720879,39.919478859,4.293310457,24.987366488000003,0.568266986,0.0,0.0,6.337627595,21.525557225,8.659875447,69.231518304,0.568266986,1.965992169,10.079140547000002,13.693768017,0.0,6.631860754000001,4.895135255,2.412627811,12.33312311,36.282757102,1.371264502,2.987769065,32.939966559,0.10174882700000001,0.094375364,0.082179943,0.14233511999999998,0.010425737,0.037862251,0.53262078,0.0,0.0,0.0,0.236342951,0.0,0.631314767,0.0,0.107710804,0.042668381,1.4310912,0.009242893,0.038557286,0.072795069,3.0,3.0
128x128,0.410457485,7.505594402,2.203065628,3.6578191440000003,1.9131009639999998,23.933856843999997,11.999984100999999,12.849125943,1.231361832,0.410457485,10.061285132000002,7.140249222,14.256185098999998,0.597533596,0.0,9.271887579,23.506518511,6.385871667,1.828895428,8.904507811,6.399697017,3.8785658080000003,1.0079910810000001,0.410457485,0.410457485,3.8448574229999997,0.410457485,9.939692822,4.273976093,0.410457485,4.38386244,4.4494113340000006,97.17178610200001,17.36410973,0.0,0.0,17.911376358,11.575486688,0.568266986,0.410457485,3.685975353,0.410457485,11.747224174,0.0,1.763345203,10.36318298,2.734958819,11.274987986,11.113496897,4.215402438,1.64180039,0.568266986,0.568266986,1.64180039,0.0,64.787834347,3.470734281,14.668264948000001,1.0079910810000001,1.418449965,6.180125348000001,18.626664922000003,9.780258228000001,11.335912991,1.3891833550000001,2.7713326140000003,7.476327792,1.9131009639999998,2.137425223,0.0,4.693966434,5.231359676,1.50264208,0.0,10.943272401,8.634961864,0.820916369,26.718398471,17.361584118,10.211002022,1.9131009639999998,3.827143414,10.533448896,0.0,2.7783353330000002,4.051531415,6.726985839,3.416685929,0.0,1.136534943,0.820916369,22.296468301,0.410457485,34.363223041,14.099074581,150.095262166,8.015970309,5.778551478,3.874147071,7.254442779,8.208947562,0.0,4.915842722,2.697720297,7.484961160999999,0.0,0.978724471,12.912516445,0.410457485,12.044264348999999,2.9220459549999998,9.502862454,34.011399426000004,2.9220459549999998,42.020851895,0.568266986,0.0,0.0,4.778159948,15.981356627,18.339854136,56.21242294300001,0.978724471,3.554925522,2.6684426620000004,27.758455017000003,0.0,7.0383852760000005,4.84224405,5.003581213,15.189937596,43.390154556,0.0,2.987769065,36.627037519,0.267983286,0.11718212700000001,0.060799119,0.12641714199999998,0.0,0.044466156,0.512899224,0.0,0.0,0.0,0.203009255,0.0,1.000335636,0.0,0.086484965,0.042668381,1.321931318,0.0,0.029998307000000002,0.071112284,3.0,3.0
129x129,0.0,7.505594402,11.621898543,3.161070386,1.092184595,25.489391528,4.611760476,12.266161159,0.0,0.0,6.367210395000001,4.677508295,13.024823266999999,0.597533596,1.965992169,5.988276827,18.408505219,5.975414182,0.597533596,6.441766884,4.261226893,3.468108323,0.597533596,0.0,0.0,3.758600312,0.0,6.65608207,3.453059724,0.0,2.33161316,1.1658005820000001,104.58452926200002,17.688301509,0.0,0.0,17.500918873,10.344124856,0.568266986,0.0,3.685975353,0.0,12.481854511,0.0,1.763345203,12.329175149,4.2904935029999995,11.102490852999999,9.061247617,3.394486069,0.0,0.568266986,0.568266986,0.0,0.0,61.892515137,0.597533596,6.869737362,0.597533596,0.597533596,5.7696678630000005,20.830539517000002,6.9070575430000005,7.8796545259999995,0.568266986,2.360875129,9.442319961,1.092184595,1.726967738,0.0,4.283508949,3.999997844,1.092184595,0.0,16.841221732999998,8.634961864,0.0,21.382473876,16.043965535,11.680226255000001,1.092184595,3.416685929,2.324501334,0.0,1.136534943,4.051531415,6.316528354,3.416685929,1.965992169,1.136534943,0.0,17.932820163000002,0.0,29.265209749,14.01281747,172.566456646,5.142769624,5.778551478,3.874147071,9.220434948,0.0,0.0,4.094926353,14.084022082,4.611760476,0.0,0.568266986,12.50205896,3.93196516,7.9398020559999996,2.9220459549999998,9.092404969,33.190483057,2.9220459549999998,25.927848894,0.568266986,0.0,0.0,6.744152117,23.024241314999998,15.466653450999999,77.085967494,0.568266986,3.0581767639999997,2.257985177,8.057041527,0.0,7.0383852760000005,5.9873198499999996,5.003581213,11.495862859,50.993799773,0.0,2.987769065,36.216580033999996,0.10174882700000001,0.11648187300000001,0.082179943,0.12973744399999998,0.010425737,0.046139343,0.512899224,0.0,0.0,0.0,0.207694444,0.0,0.748964884,0.0,0.086484965,0.042668381,1.347982524,0.009242893,0.038557286,0.072795069,3.0,3.0
130x130,0.410457485,7.505594402,12.032356027999999,5.623811313,0.820916369,24.807664417999998,10.907799506,15.688906508000002,1.231361832,0.410457485,7.8769409690000005,6.0480646270000005,9.887474424999999,0.597533596,1.965992169,9.271887579,24.161870196,6.385871667,1.828895428,8.904507811,8.365689186,3.8785658080000003,1.0079910810000001,0.410457485,0.410457485,5.810849591999999,0.410457485,4.478688969,3.181791498,0.410457485,4.38386244,4.4494113340000006,88.652625922,19.330101899,0.0,0.0,17.911376358,7.206776014,0.568266986,0.410457485,3.685975353,0.410457485,6.067917703,0.0,1.763345203,12.329175149,4.700950988,15.206953146,6.744786223,3.123217843,1.64180039,0.568266986,0.568266986,1.64180039,0.0,47.309723557,3.470734281,12.483920784999999,1.0079910810000001,1.418449965,3.9957811850000002,19.063610401000002,8.688073633,13.083533988,1.3891833550000001,2.7713326140000003,9.442319961,0.820916369,2.137425223,0.0,4.693966434,5.231359676,0.410457485,0.0,16.841221732999998,8.634961864,0.820916369,24.534054308,17.143232124,7.589784304,0.820916369,2.734958819,10.533448896,0.0,2.7783353330000002,4.051531415,5.634801244,2.324501334,1.965992169,1.136534943,0.820916369,24.917804158,0.410457485,27.374536471000003,10.604062896999999,132.624751556,5.831626146,5.778551478,0.597533596,5.943821473,8.208947562,0.0,4.915842722,13.402294972,6.392776566,0.0,0.978724471,12.912516445,4.342422645,8.767650874000001,2.9220459549999998,7.318518291,31.827055263,2.9220459549999998,39.618133390000004,0.568266986,0.0,0.0,5.651967522,21.660813521,7.419202406,62.766743133000006,0.978724471,4.428733096,1.5762580670000002,24.481841542,0.0,5.9462006810000005,5.716051623999999,1.726967738,11.913324121000002,34.211949206,0.0,2.987769065,33.350424044,0.28284156699999996,0.090159528,0.082179943,0.11814401399999999,0.010425737,0.038260632,0.512899224,0.0,0.0,0.0,0.207694444,0.0,0.646425,0.0,0.08301726,0.042668381,1.266188593,0.009242893,0.038557286,0.072795069,3.0,3.0
131x131,0.410457485,7.505594402,2.8887257010000003,6.4003897300000006,3.970062681,21.660826737999997,11.999984100999999,24.622215787000002,1.231361832,0.410457485,11.432549634,7.140249222,12.903640184999999,0.597533596,0.685660073,7.567119700999999,27.972590097999998,7.07153174,1.828895428,14.389657428000001,6.517090104,2.2911957750000003,1.0079910810000001,1.096117558,0.410457485,4.530517496,0.410457485,10.625352895,4.39136918,0.410457485,3.93298757,4.5668044210000005,99.575125422,9.976851779,0.0,0.0,18.597036431,12.946751189999999,0.0,1.096117558,3.685975353,1.096117558,10.159854140999999,0.685660073,1.88073829,10.36318298,3.4206188920000002,21.559947366,10.779993521,21.02255426,1.64180039,0.685660073,0.0,1.64180039,0.0,65.313912437,4.156394354,20.270837427,1.0079910810000001,1.418449965,6.180125348000001,19.547091696000003,9.211991242,12.138910507,0.820916369,2.8887257010000003,6.908060806,1.9131009639999998,2.137425223,0.0,4.693966434,5.700900156,2.188302153,1.371264502,6.415997333,8.634961864,0.820916369,30.264005210999997,16.225049175000002,10.896662095000002,1.9131009639999998,3.827143414,10.533448896,0.0,1.64180039,4.051531415,6.393482463,3.416685929,0.685660073,0.685660073,2.192180871,28.603598377000004,0.410457485,37.908829781,26.107264862999997,133.857610086,8.818967825,7.14981598,3.874147071,3.9622735479999998,8.208947562,0.685660073,3.896734917,3.3833803700000002,7.484961160999999,0.685660073,1.096117558,1.096117558,0.410457485,15.25638386,2.9220459549999998,10.188522527,39.51523276,4.293310457,44.312545220000004,0.0,0.0,0.0,5.463820021,12.689187396,17.907726140999998,58.79458380300001,0.410457485,3.554925522,11.013515641,36.671794982,0.0,7.1557783630000005,3.7057091069999997,5.689241286,16.462495633,39.115721935,1.371264502,2.987769065,36.627037519,0.260431447,0.122098217,0.040376915,0.123353872,0.0,0.044466156,0.53262078,0.0,0.0,0.0,0.20733222499999998,0.0,1.236596155,0.0,0.111178509,0.042668381,1.260186741,0.0,0.019736348,0.071112284,3.0,3.0
132x132,0.0,7.505594402,12.307558616,5.903640972,3.149146312,23.216361422,4.611760476,24.039251003,0.0,0.0,7.738474897,4.677508295,11.672278353,0.597533596,2.651652242,4.283508949,22.874576806,6.661074255,0.597533596,11.926916501000001,4.37861998,1.88073829,0.597533596,0.685660073,0.0,4.444260385,0.0,7.341742143,3.570452811,0.0,1.88073829,1.283193669,106.987868582,10.301043558,0.0,0.0,18.186578946,11.715389358,0.0,0.685660073,3.685975353,0.685660073,10.894484477999999,0.685660073,1.88073829,12.329175149,4.976153576,21.387450233,8.727744241,20.201637891,0.0,0.685660073,0.0,0.0,0.0,62.418593226999995,1.283193669,12.472309841,0.597533596,0.597533596,5.7696678630000005,21.750966291,6.338790557,8.682652042,0.0,2.478268216,8.874052975,1.092184595,1.726967738,0.0,4.283508949,4.469538324,1.777844668,1.371264502,12.313946665,8.634961864,0.0,24.928080615999995,14.907430592,12.365886328000002,1.092184595,3.416685929,2.324501334,0.0,0.0,4.051531415,5.9830249779999995,3.416685929,2.651652242,0.685660073,1.371264502,24.239950239000002,0.0,32.810816489,26.021007752,156.328804566,5.945767139999999,7.14981598,3.874147071,5.9282657169999995,0.0,0.685660073,3.075818548,14.769682155000002,4.611760476,0.685660073,0.685660073,0.685660073,3.93196516,11.151921567,2.9220459549999998,9.778065042,38.694316391,4.293310457,28.219542219,0.0,0.0,0.0,7.42981219,19.732072084,15.034525455999999,79.668128354,0.0,3.0581767639999997,10.603058156,16.970381492,0.0,7.1557783630000005,4.8507849069999995,5.689241286,12.768420896,46.719367152000004,1.371264502,2.987769065,36.216580033999996,0.09419698800000001,0.121397963,0.061757739,0.126674174,0.010425737,0.046139343,0.53262078,0.0,0.0,0.0,0.212017414,0.0,0.985225403,0.0,0.111178509,0.042668381,1.286237947,0.009242893,0.028295327000000002,0.072795069,3.0,3.0
133x133,0.410457485,7.505594402,12.718016101,8.366381899,2.877878086,22.534634311999998,10.907799506,27.461996352000003,1.231361832,0.410457485,9.248205471,6.0480646270000005,8.534929511,0.597533596,2.651652242,7.567119700999999,28.627941783,7.07153174,1.828895428,14.389657428000001,8.483082273,2.2911957750000003,1.0079910810000001,1.096117558,0.410457485,6.496509665,0.410457485,5.164349042,3.299184585,0.410457485,3.93298757,4.5668044210000005,91.05596524200001,11.942843948,0.0,0.0,18.597036431,8.578040516,0.0,1.096117558,3.685975353,1.096117558,4.48054767,0.685660073,1.88073829,12.329175149,5.386611061,25.491912526,6.411282847,19.930369665,1.64180039,0.685660073,0.0,1.64180039,0.0,47.835801647,4.156394354,18.086493263999998,1.0079910810000001,1.418449965,3.9957811850000002,19.984037175,8.119806647,13.886531504,0.820916369,2.8887257010000003,8.874052975,0.820916369,2.137425223,0.0,4.693966434,5.700900156,1.096117558,1.371264502,12.313946665,8.634961864,0.820916369,28.079661048,16.006697181,8.275444377,0.820916369,2.734958819,10.533448896,0.0,1.64180039,4.051531415,5.301297868,2.324501334,2.651652242,0.685660073,2.192180871,31.224934234,0.410457485,30.920143211,22.612253178999996,116.387099476,6.634623661999999,7.14981598,0.597533596,2.651652242,8.208947562,0.685660073,3.896734917,14.087955045000001,6.392776566,0.685660073,1.096117558,1.096117558,4.342422645,11.979770385,2.9220459549999998,8.004178364,37.330888597000005,4.293310457,41.90982671500001,0.0,0.0,0.0,6.337627595,18.36864429,6.987074411,65.34890399300001,0.410457485,4.428733096,9.921331046,33.395181507000004,0.0,6.0635937680000005,4.579516681,2.412627811,13.185882158000002,29.937516585,1.371264502,2.987769065,33.350424044,0.27528972799999996,0.095075618,0.061757739,0.115080744,0.010425737,0.038260632,0.53262078,0.0,0.0,0.0,0.212017414,0.0,0.882685519,0.0,0.107710804,0.042668381,1.204444016,0.009242893,0.028295327000000002,0.072795069,3.0,3.0
