coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODMature2
43x43,0.0,0.0,1.550997306,12.899495942000001,0.0,3.10204103,9.869260563,1.889931018,1.550997306,1.139882859,5.685038275,0.0,0.0,2.467448345,2.467448345,1.139882859,0.0,0.750048159,3.217496504,9.05990048,2.250124519,7.890387845,0.0,0.0,2.467448345,20.489630198999997,0.750048159,0.0,0.0,0.0,0.0,3.6073312040000003,0.0,1.550997306,4.018445651,1.139882859,3.419671593,0.0,0.0,2.279744406,62.466872159999994,0.0,6.204104435,0.0,0.0,103.654352991,6.074872975,4.934990116,2.467448345,4.934990116,0.0,2.467448345,0.0,1.550997306,0.0,31.300276656,6.485987422,2.301045465,0.750048159,0.0,2.467448345,25.016279836,2.301045465,8.953525918,0.0,1.550997306,6.0300330540000004,0.0,0.750048159,36.446666769000004,14.969812127,2.250124519,1.550997306,1.139882859,0.0,212.40301682,1.139882859,129.509398239,3.217496504,0.0,0.0,5.699463109,0.750048159,3.217496504,0.750048159,0.0,6.903137725,0.750048159,2.467448345,0.0,1.139882859,2.467448345,0.0,4.934990116,1.550997306,0.0,0.0,17.580239228,0.0,0.0,8.542411471000001,0.0,0.0,0.0,8.916959613,0.0,3.0297925649999997,0.0,0.0,9.588003321999999,0.0,3.7798594879999996,183.604356122,1.139882859,12.33828522,1.139882859,0.0,0.0,3.000184291,0.750048159,4.559554603,18.893901866,0.0,0.0,1.550997306,2.467448345,0.0,3.217496504,0.0,3.10204103,2.467448345,0.750048159,0.0,0.0,87.84749457,0.0,0.216370344,0.039660559000000005,0.107049657,0.0,0.17977417,3.232552524,0.132017133,0.0,0.013382966,0.127982387,0.0,1.1678316039999999,0.0,0.007229182,0.0,0.8071212039999999,0.0,0.004902438,0.0,2.0,2.0
44x44,0.0,0.0,1.550997306,12.899495942000001,0.0,4.736673258,0.0,5.15926372,1.550997306,1.139882859,0.750048159,0.0,0.0,0.0,0.0,1.139882859,0.0,0.750048159,2.384680387,9.05990048,2.250124519,7.890387845,0.0,0.0,0.0,0.750048159,0.750048159,1.634632228,0.0,0.0,0.0,1.139882859,0.0,1.550997306,1.550997306,1.139882859,3.419671593,1.634632228,0.0,2.279744406,86.76127346999999,0.0,9.473437137,0.0,0.0,101.186904646,1.139882859,0.0,0.0,0.0,0.0,0.0,0.0,3.1856295340000003,0.0,65.59991543999999,3.1856295340000003,3.9356776929999997,0.750048159,0.0,0.0,20.081289719999997,7.204959157,1.550997306,0.0,1.550997306,6.0300330540000004,0.0,0.750048159,36.446666769000004,11.669454239,3.884756747,1.550997306,1.139882859,1.634632228,212.40301682,1.139882859,112.01565351900001,0.750048159,0.0,0.0,5.699463109,2.384680387,0.750048159,0.750048159,1.634632228,8.537769953,0.750048159,3.269332702,0.0,1.139882859,0.0,0.0,1.634632228,3.1856295340000003,0.0,0.0,24.087529962,0.0,0.0,1.139882859,0.0,0.0,0.0,6.449511268,0.0,3.0297925649999997,1.634632228,0.0,12.826406213999999,0.0,3.7798594879999996,169.035474872,1.139882859,0.0,2.774515087,0.0,0.0,3.000184291,0.750048159,4.559554603,25.4011926,0.0,0.0,1.550997306,0.0,0.0,0.750048159,0.0,9.640628877,0.0,0.750048159,0.0,0.0,90.83851286999999,0.0,0.16300320299999999,0.039660559000000005,0.05211803200000001,0.0,0.138359095,2.552648806,0.0,0.0,0.013382966,0.127982387,0.0,1.1872534289999999,0.0,0.0,0.0,0.8586883279999998,0.0,0.004902438,0.0,2.0,2.0
45x45,0.0,0.0,3.332614013,2.333273511,0.0,16.311709706000002,0.0,3.213187772,0.0,0.0,1.583206588,0.0,0.833158429,0.0,0.0,0.0,0.833158429,0.750048159,2.416354221,15.016301957,2.250124519,6.750504986,3.296298042,0.0,0.0,1.583206588,0.750048159,0.0,0.0,0.0,0.0,0.0,1.666306062,5.832033701,0.0,0.0,5.2579199,0.0,0.0,0.0,45.42170392,11.349114509,0.0,2.463139613,0.0,156.92897417,1.666306062,4.926250432,0.0,4.926250432,0.0,0.0,0.0,0.833158429,0.0,30.500079741,4.129445675,0.750048159,0.750048159,0.833158429,0.0,9.0,0.750048159,1.666306062,0.0,2.463139613,3.750288648,0.0,0.750048159,2.250124519,11.555092326,3.083282948,0.0,0.0,9.99765268,45.77531936,0.0,51.768812829000005,0.750048159,0.0,0.0,0.833158429,0.750048159,0.750048159,0.750048159,5.2579199,5.546422561,0.750048159,2.49945167,0.0,0.0,0.0,0.0,2.463139613,4.926250432,0.0,0.833158429,9.509697508999999,2.463139613,0.0,0.0,0.833158429,0.0,0.0,0.750048159,0.0,0.750048159,0.0,0.0,19.644234079,0.0,1.500115082,80.209717352,0.0,0.0,0.0,0.833158429,0.0,3.83334272,3.213187772,0.0,12.351207165999998,0.0,0.0,0.0,0.0,4.129445675,2.416354221,0.0,0.0,2.463139613,0.750048159,0.833158429,0.0,62.01734013,0.03121234,0.084973719,0.10066566700000001,0.055735326,0.0,0.074151251,2.250988509,0.0,0.001753042,0.0,0.096277037,0.0,0.300095439,0.0,0.0,0.032766401,1.016461274,0.016298421,0.016707202,0.0,2.0,2.0
46x46,0.0,0.0,0.0,1.500115082,0.0,12.979095693000001,9.869260563,3.213187772,0.0,0.0,5.685038275,0.0,0.0,2.467448345,2.467448345,0.0,0.0,0.750048159,3.217496504,15.016301957,2.250124519,6.750504986,2.463139613,0.0,2.467448345,20.489630198999997,0.750048159,0.0,0.0,0.0,0.0,2.467448345,0.0,0.0,2.467448345,0.0,5.2579199,0.0,0.0,0.0,61.63987986,10.51595608,0.0,2.463139613,0.0,159.396422515,4.934990116,9.861240548,2.467448345,9.861240548,0.0,2.467448345,0.0,0.0,0.0,27.103601236000003,7.398129729,0.750048159,0.750048159,0.0,2.467448345,13.934990116,0.750048159,7.402528612,0.0,2.463139613,3.750288648,0.0,0.750048159,2.250124519,12.324372697,2.250124519,0.0,0.0,0.0,45.77531936,0.0,86.092063029,3.217496504,0.0,0.0,0.0,0.750048159,3.217496504,0.750048159,5.2579199,4.713264132,0.750048159,2.467448345,0.0,0.0,2.467448345,0.0,7.398129729,4.926250432,0.0,0.0,13.611529196,2.463139613,0.0,7.402528612,0.0,0.0,0.0,3.217496504,0.0,0.750048159,0.0,0.0,17.914085809,0.0,1.500115082,137.158957842,0.0,12.33828522,0.0,0.0,0.0,3.000184291,3.213187772,0.0,14.786745611999999,0.0,0.0,0.0,2.467448345,2.463139613,3.217496504,0.0,0.0,4.930587958,0.750048159,0.0,0.0,76.43681479,0.005950012,0.17349017700000002,0.026020722000000003,0.09857523900000001,0.0,0.139316527,3.307098973,0.132017133,0.0,0.0,0.078359023,0.0,0.875891462,0.0,0.007229182,0.006769616,0.708484597,0.012768329,0.0,0.0,2.0,2.0
47x47,0.0,0.0,0.0,1.500115082,0.0,14.613727921000002,0.0,6.482520473999999,0.0,0.0,0.750048159,0.0,0.0,0.0,0.0,0.0,0.0,0.750048159,2.384680387,15.016301957,2.250124519,6.750504986,2.463139613,0.0,0.0,0.750048159,0.750048159,1.634632228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2579199,1.634632228,0.0,0.0,85.93428116999999,10.51595608,3.269332702,2.463139613,0.0,156.92897417,0.0,4.926250432,0.0,4.926250432,0.0,0.0,0.0,1.634632228,0.0,61.40324002,4.097771841,2.384680387,0.750048159,0.0,0.0,9.0,5.653961851,0.0,0.0,2.463139613,3.750288648,0.0,0.750048159,2.250124519,9.024014809,3.884756747,0.0,0.0,1.634632228,45.77531936,0.0,68.598318309,0.750048159,0.0,0.0,0.0,2.384680387,0.750048159,0.750048159,6.892552128,6.34789636,0.750048159,3.269332702,0.0,0.0,0.0,0.0,4.097771841,6.56088266,0.0,0.0,20.11881993,2.463139613,0.0,0.0,0.0,0.0,0.0,0.750048159,0.0,0.750048159,1.634632228,0.0,21.152488701000003,0.0,1.500115082,122.590076592,0.0,0.0,1.634632228,0.0,0.0,3.000184291,3.213187772,0.0,21.294036346,0.0,0.0,0.0,0.0,2.463139613,0.750048159,0.0,6.538587847,2.463139613,0.750048159,0.0,0.0,79.42783309000001,0.005950012,0.120123036,0.026020722000000003,0.043643614000000004,0.0,0.097901452,2.627195255,0.0,0.0,0.0,0.078359023,0.0,0.895313287,0.0,0.0,0.006769616,0.760051721,0.012768329,0.0,0.0,2.0,2.0
48x48,0.0,0.0,1.550997306,1.500115082,0.0,16.081136723,0.0,3.213187772,1.550997306,0.0,0.750048159,0.0,0.0,0.0,0.0,0.0,0.0,0.750048159,0.750048159,15.016301957,2.250124519,6.750504986,2.463139613,0.0,0.0,0.750048159,0.750048159,0.0,0.0,0.0,0.0,0.0,0.0,1.550997306,1.550997306,0.0,5.2579199,0.0,0.0,0.0,55.01323562,10.51595608,6.204104435,2.463139613,0.0,158.479971476,0.0,4.926250432,0.0,4.926250432,0.0,0.0,0.0,1.550997306,0.0,48.53389766,4.014136919,2.301045465,0.750048159,0.0,0.0,12.10204103,2.301045465,1.550997306,0.0,4.014136919,3.750288648,0.0,0.750048159,2.250124519,15.144460186,2.250124519,1.550997306,0.0,0.0,45.77531936,0.0,82.351353389,0.750048159,0.0,0.0,0.0,0.750048159,0.750048159,0.750048159,5.2579199,9.366277338,0.750048159,0.0,0.0,0.0,0.0,0.0,2.463139613,6.477247738,0.0,0.0,16.431616685,2.463139613,0.0,0.0,0.0,0.0,0.0,0.750048159,0.0,0.750048159,0.0,0.0,17.632108899000002,0.0,1.500115082,107.05800568200002,0.0,0.0,0.0,0.0,0.0,3.000184291,3.213187772,0.0,23.810667246,0.0,0.0,1.550997306,0.0,2.463139613,0.750048159,0.0,3.10204103,2.463139613,0.750048159,0.0,0.0,75.45416684,0.005950012,0.132133612,0.041089571000000005,0.039491448000000005,0.0,0.12916471000000002,2.0524110429999998,0.0,0.0,0.013382966,0.078359023,0.0,0.69395815,0.0,0.0,0.006769616,0.710634318,0.012768329,0.004902438,0.0,2.0,2.0
49x49,0.0,0.0,3.332614013,2.333273511,0.0,13.848570093000001,9.869260563,0.750048159,0.0,0.0,6.518196703999999,0.0,0.833158429,2.467448345,2.467448345,0.0,0.833158429,0.750048159,4.883802566,15.016301957,2.250124519,6.750504986,0.833158429,0.0,2.467448345,21.322788627999998,0.750048159,0.0,0.0,0.0,0.0,2.467448345,1.666306062,5.832033701,2.467448345,0.0,5.2579199,0.0,0.0,0.0,52.875340460000004,11.349114509,0.0,0.0,0.0,159.396422515,6.601296178,4.934990116,2.467448345,4.934990116,0.0,2.467448345,0.0,0.833158429,0.0,13.266458737,6.601296178,0.750048159,0.750048159,0.833158429,2.467448345,13.934990116,0.750048159,9.068834674,0.0,0.0,3.750288648,0.0,0.750048159,2.250124519,9.100699860999999,3.083282948,0.0,0.0,9.99765268,45.77531936,0.0,71.567264279,3.217496504,0.0,0.0,0.833158429,0.750048159,3.217496504,0.750048159,5.2579199,3.083282948,0.750048159,4.966900015,0.0,0.0,2.467448345,0.0,4.934990116,0.0,0.0,0.833158429,9.518437193,0.0,0.0,7.402528612,0.833158429,0.0,0.0,3.217496504,0.0,0.750048159,0.0,0.0,22.116084582,0.0,1.500115082,156.756067792,0.0,12.33828522,0.0,0.833158429,0.0,3.83334272,0.750048159,0.0,7.434441786,0.0,0.0,0.0,2.467448345,1.666306062,4.883802566,0.0,0.0,2.467448345,0.750048159,0.833158429,0.0,74.41066785999999,0.025262328,0.153298914,0.097162841,0.113292544,0.0,0.121631699,3.43112999,0.132017133,0.001753042,0.0,0.073269343,0.0,0.875891462,0.0,0.007229182,0.025996785,0.8811733979999999,0.014208994,0.016707202,0.0,2.0,2.0
50x50,0.0,0.0,3.332614013,2.333273511,0.0,15.483202321,0.0,4.019380861,0.0,0.0,1.583206588,0.0,0.833158429,0.0,0.0,0.0,0.833158429,0.750048159,4.050986449,15.016301957,2.250124519,6.750504986,0.833158429,0.0,0.0,1.583206588,0.750048159,1.634632228,0.0,0.0,0.0,0.0,1.666306062,5.832033701,0.0,0.0,5.2579199,1.634632228,0.0,0.0,77.16974177,11.349114509,3.269332702,0.0,0.0,156.92897417,1.666306062,0.0,0.0,0.0,0.0,0.0,0.0,2.467790657,0.0,47.566097520999996,3.3009382900000004,2.384680387,0.750048159,0.833158429,0.0,9.0,5.653961851,1.666306062,0.0,0.0,3.750288648,0.0,0.750048159,2.250124519,5.800341973,4.717915176,0.0,0.0,11.632284907999999,45.77531936,0.0,54.073519559000005,0.750048159,0.0,0.0,0.833158429,2.384680387,0.750048159,0.750048159,6.892552128,4.717915176,0.750048159,5.768784372,0.0,0.0,0.0,0.0,1.634632228,1.634632228,0.0,0.833158429,16.025727927,0.0,0.0,0.0,0.833158429,0.0,0.0,0.750048159,0.0,0.750048159,1.634632228,0.0,25.354487474000003,0.0,1.500115082,142.187186542,0.0,0.0,1.634632228,0.833158429,0.0,3.83334272,0.750048159,0.0,13.941732519999999,0.0,0.0,0.0,0.0,1.666306062,2.416354221,0.0,6.538587847,0.0,0.750048159,0.833158429,0.0,77.40168616,0.025262328,0.099931773,0.097162841,0.058360919,0.0,0.080216624,2.7512262720000003,0.0,0.001753042,0.0,0.073269343,0.0,0.895313287,0.0,0.0,0.025996785,0.9327405219999999,0.014208994,0.016707202,0.0,2.0,2.0
51x51,0.0,0.0,4.883611319,2.333273511,0.0,16.950611123,0.0,0.750048159,1.550997306,0.0,1.583206588,0.0,0.833158429,0.0,0.0,0.0,0.833158429,0.750048159,2.416354221,15.016301957,2.250124519,6.750504986,0.833158429,0.0,0.0,1.583206588,0.750048159,0.0,0.0,0.0,0.0,0.0,1.666306062,7.3830310070000005,1.550997306,0.0,5.2579199,0.0,0.0,0.0,46.24869622,11.349114509,6.204104435,0.0,0.0,158.479971476,1.666306062,0.0,0.0,0.0,0.0,0.0,0.0,2.384155735,0.0,34.696755161,3.217303368,2.301045465,0.750048159,0.833158429,0.0,12.10204103,2.301045465,3.217303368,0.0,1.550997306,3.750288648,0.0,0.750048159,2.250124519,11.920787350000001,3.083282948,1.550997306,0.0,9.99765268,45.77531936,0.0,67.826554639,0.750048159,0.0,0.0,0.833158429,0.750048159,0.750048159,0.750048159,5.2579199,7.736296154,0.750048159,2.49945167,0.0,0.0,0.0,0.0,0.0,1.550997306,0.0,0.833158429,12.338524682000001,0.0,0.0,0.0,0.833158429,0.0,0.0,0.750048159,0.0,0.750048159,0.0,0.0,21.834107672000002,0.0,1.500115082,126.655115632,0.0,0.0,0.0,0.833158429,0.0,3.83334272,0.750048159,0.0,16.45836342,0.0,0.0,1.550997306,0.0,1.666306062,2.416354221,0.0,3.10204103,0.0,0.750048159,0.833158429,0.0,73.42801990999999,0.025262328,0.111942349,0.11223169,0.054208753,0.0,0.111479882,2.17644206,0.0,0.001753042,0.013382966,0.073269343,0.0,0.69395815,0.0,0.0,0.025996785,0.8833231189999999,0.014208994,0.02160964,0.0,2.0,2.0
52x52,0.0,0.0,0.0,1.500115082,0.0,12.150588308,9.869260563,4.019380861,0.0,0.0,5.685038275,0.0,0.0,2.467448345,2.467448345,0.0,0.0,0.750048159,4.852128732000001,15.016301957,2.250124519,6.750504986,0.0,0.0,2.467448345,20.489630198999997,0.750048159,1.634632228,0.0,0.0,0.0,2.467448345,0.0,0.0,2.467448345,0.0,5.2579199,1.634632228,0.0,0.0,93.38791771,10.51595608,3.269332702,0.0,0.0,159.396422515,4.934990116,4.934990116,2.467448345,4.934990116,0.0,2.467448345,0.0,1.634632228,0.0,44.169619016,6.569622344,2.384680387,0.750048159,0.0,2.467448345,13.934990116,5.653961851,7.402528612,0.0,0.0,3.750288648,0.0,0.750048159,2.250124519,6.569622344,3.884756747,0.0,0.0,1.634632228,45.77531936,0.0,88.396769759,3.217496504,0.0,0.0,0.0,2.384680387,3.217496504,0.750048159,6.892552128,3.884756747,0.750048159,5.736781047,0.0,0.0,2.467448345,0.0,6.569622344,1.634632228,0.0,0.0,20.127559614,0.0,0.0,7.402528612,0.0,0.0,0.0,3.217496504,0.0,0.750048159,1.634632228,0.0,23.624339204,0.0,1.500115082,199.13642703199997,0.0,12.33828522,1.634632228,0.0,0.0,3.000184291,0.750048159,0.0,16.377270965999998,0.0,0.0,0.0,2.467448345,0.0,3.217496504,0.0,6.538587847,2.467448345,0.750048159,0.0,0.0,91.82116081999999,0.0,0.18844823100000002,0.022517896000000003,0.101200832,0.0,0.1453819,3.807336736,0.132017133,0.0,0.0,0.055351329000000005,0.0,1.4711093100000001,0.0,0.007229182,0.0,0.6247638449999999,0.010678902,0.0,0.0,2.0,2.0
53x53,0.0,0.0,1.550997306,1.500115082,0.0,13.617997110000001,9.869260563,0.750048159,1.550997306,0.0,5.685038275,0.0,0.0,2.467448345,2.467448345,0.0,0.0,0.750048159,3.217496504,15.016301957,2.250124519,6.750504986,0.0,0.0,2.467448345,20.489630198999997,0.750048159,0.0,0.0,0.0,0.0,2.467448345,0.0,1.550997306,4.018445651,0.0,5.2579199,0.0,0.0,0.0,62.466872159999994,10.51595608,6.204104435,0.0,0.0,160.947419821,4.934990116,4.934990116,2.467448345,4.934990116,0.0,2.467448345,0.0,1.550997306,0.0,31.300276656,6.485987422,2.301045465,0.750048159,0.0,2.467448345,17.037031146,2.301045465,8.953525918,0.0,1.550997306,3.750288648,0.0,0.750048159,2.250124519,12.690067721,2.250124519,1.550997306,0.0,0.0,45.77531936,0.0,102.14980483899998,3.217496504,0.0,0.0,0.0,0.750048159,3.217496504,0.750048159,5.2579199,6.903137725,0.750048159,2.467448345,0.0,0.0,2.467448345,0.0,4.934990116,1.550997306,0.0,0.0,16.440356369,0.0,0.0,7.402528612,0.0,0.0,0.0,3.217496504,0.0,0.750048159,0.0,0.0,20.103959402,0.0,1.500115082,183.604356122,0.0,12.33828522,0.0,0.0,0.0,3.000184291,0.750048159,0.0,18.893901866,0.0,0.0,1.550997306,2.467448345,0.0,3.217496504,0.0,3.10204103,2.467448345,0.750048159,0.0,0.0,87.84749457,0.0,0.20045880700000002,0.037586745000000005,0.097048666,0.0,0.176645158,3.232552524,0.132017133,0.0,0.013382966,0.055351329000000005,0.0,1.269754173,0.0,0.007229182,0.0,0.575346442,0.010678902,0.004902438,0.0,2.0,2.0
54x54,0.0,0.0,1.550997306,1.500115082,0.0,15.252629338,0.0,4.019380861,1.550997306,0.0,0.750048159,0.0,0.0,0.0,0.0,0.0,0.0,0.750048159,2.384680387,15.016301957,2.250124519,6.750504986,0.0,0.0,0.0,0.750048159,0.750048159,1.634632228,0.0,0.0,0.0,0.0,0.0,1.550997306,1.550997306,0.0,5.2579199,1.634632228,0.0,0.0,86.76127346999999,10.51595608,9.473437137,0.0,0.0,158.479971476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1856295340000003,0.0,65.59991543999999,3.1856295340000003,3.9356776929999997,0.750048159,0.0,0.0,12.10204103,7.204959157,1.550997306,0.0,1.550997306,3.750288648,0.0,0.750048159,2.250124519,9.389709833000001,3.884756747,1.550997306,0.0,1.634632228,45.77531936,0.0,84.65606011899999,0.750048159,0.0,0.0,0.0,2.384680387,0.750048159,0.750048159,6.892552128,8.537769953,0.750048159,3.269332702,0.0,0.0,0.0,0.0,1.634632228,3.1856295340000003,0.0,0.0,22.947647103,0.0,0.0,0.0,0.0,0.0,0.0,0.750048159,0.0,0.750048159,1.634632228,0.0,23.342362294,0.0,1.500115082,169.035474872,0.0,0.0,1.634632228,0.0,0.0,3.000184291,0.750048159,0.0,25.4011926,0.0,0.0,1.550997306,0.0,0.0,0.750048159,0.0,9.640628877,0.0,0.750048159,0.0,0.0,90.83851286999999,0.0,0.147091666,0.037586745000000005,0.042117041,0.0,0.135230083,2.552648806,0.0,0.0,0.013382966,0.055351329000000005,0.0,1.289175998,0.0,0.0,0.0,0.6269135659999999,0.010678902,0.004902438,0.0,2.0,2.0
55x55,0.0,0.0,3.332614013,6.8857918289999995,1.820979954,6.706266638000001,2.731470392,3.213187772,0.0,0.0,1.583206588,0.910513012,2.6541383830000003,0.0,0.910513012,0.0,0.833158429,0.750048159,2.416354221,8.142290979,4.071104473,6.750504986,3.296298042,0.0,0.0,1.583206588,0.750048159,0.0,0.0,0.0,0.0,0.0,1.666306062,6.742546713,0.910513012,0.0,2.731470392,0.910513012,0.0,0.0,45.42170392,0.833158429,0.0,3.373652625,0.0,89.99679842,1.666306062,4.926250432,0.910513012,4.926250432,0.0,0.0,0.0,0.833158429,0.0,30.500079741,4.129445675,0.750048159,0.750048159,0.833158429,0.0,16.283998279000002,0.750048159,1.666306062,0.0,2.463139613,3.750288648,0.0,1.660561171,33.209626269,12.465605338,4.904262902,0.0,0.0,9.99765268,160.19251332,0.0,59.963352691000004,0.750048159,0.0,0.0,5.385676747,0.750048159,0.750048159,0.750048159,0.0,5.546422561,2.571028113,2.49945167,0.0,0.0,0.0,0.0,2.463139613,4.926250432,0.0,0.833158429,12.241167901,2.463139613,0.0,2.731470392,0.833158429,0.0,0.910513012,1.660561171,0.910513012,0.750048159,0.0,0.0,9.128277999,0.0,3.321095036,84.76223567,0.0,0.0,0.0,0.833158429,0.910513012,3.83334272,3.213187772,0.0,12.351207165999998,0.0,0.0,1.820979954,0.0,4.129445675,3.3268672329999998,0.0,0.0,3.373652625,1.660561171,0.833158429,0.0,62.927853142000004,0.03121234,0.113398722,0.083858349,0.06790262,0.0,0.091437595,2.250988509,0.0,0.001753042,0.0,0.144400452,0.0,0.336756231,0.0,0.0,0.032766401,1.227201568,0.005619519,0.016707202,0.0,2.0,2.0
56x56,0.0,0.0,0.0,6.0526333999999995,1.820979954,3.373652625,12.600730955,3.213187772,0.0,0.0,5.685038275,0.910513012,1.820979954,2.467448345,3.377961357,0.0,0.0,0.750048159,3.217496504,8.142290979,4.071104473,6.750504986,2.463139613,0.0,2.467448345,20.489630198999997,0.750048159,0.0,0.0,0.0,0.0,2.467448345,0.0,0.910513012,3.377961357,0.0,2.731470392,0.910513012,0.0,0.0,61.63987986,0.0,0.0,3.373652625,0.0,92.464246765,4.934990116,9.861240548,3.377961357,9.861240548,0.0,2.467448345,0.0,0.0,0.0,27.103601236000003,7.398129729,0.750048159,0.750048159,0.0,2.467448345,21.218988395000004,0.750048159,7.402528612,0.0,2.463139613,3.750288648,0.0,1.660561171,33.209626269,13.234885708999998,4.071104473,0.0,0.0,0.0,160.19251332,0.0,94.286602891,3.217496504,0.0,0.0,4.552518318,0.750048159,3.217496504,0.750048159,0.0,4.713264132,2.571028113,2.467448345,0.0,0.0,2.467448345,0.0,7.398129729,4.926250432,0.0,0.0,16.342999587999998,2.463139613,0.0,10.133999004,0.0,0.0,0.910513012,4.1280095160000005,0.910513012,0.750048159,0.0,0.0,7.398129729,0.0,3.321095036,141.71147616,0.0,12.33828522,0.0,0.0,0.910513012,3.000184291,3.213187772,0.0,14.786745611999999,0.0,0.0,1.820979954,2.467448345,2.463139613,4.1280095160000005,0.0,0.0,5.84110097,1.660561171,0.0,0.0,77.347327802,0.005950012,0.20191518,0.009213404,0.110742533,0.0,0.15660287099999998,3.307098973,0.132017133,0.0,0.0,0.126482438,0.0,0.912552254,0.0,0.007229182,0.006769616,0.919224891,0.002089427,0.0,0.0,2.0,2.0
57x57,0.0,0.0,0.0,6.0526333999999995,1.820979954,5.008284853,2.731470392,6.482520473999999,0.0,0.0,0.750048159,0.910513012,1.820979954,0.0,0.910513012,0.0,0.0,0.750048159,2.384680387,8.142290979,4.071104473,6.750504986,2.463139613,0.0,0.0,0.750048159,0.750048159,1.634632228,0.0,0.0,0.0,0.0,0.0,0.910513012,0.910513012,0.0,2.731470392,2.54514524,0.0,0.0,85.93428116999999,0.0,3.269332702,3.373652625,0.0,89.99679842,0.0,4.926250432,0.910513012,4.926250432,0.0,0.0,0.0,1.634632228,0.0,61.40324002,4.097771841,2.384680387,0.750048159,0.0,0.0,16.283998279000002,5.653961851,0.0,0.0,2.463139613,3.750288648,0.0,1.660561171,33.209626269,9.934527821,5.705736701,0.0,0.0,1.634632228,160.19251332,0.0,76.792858171,0.750048159,0.0,0.0,4.552518318,2.384680387,0.750048159,0.750048159,1.634632228,6.34789636,2.571028113,3.269332702,0.0,0.0,0.0,0.0,4.097771841,6.56088266,0.0,0.0,22.850290322,2.463139613,0.0,2.731470392,0.0,0.0,0.910513012,1.660561171,0.910513012,0.750048159,1.634632228,0.0,10.636532621,0.0,3.321095036,127.14259490999999,0.0,0.0,1.634632228,0.0,0.910513012,3.000184291,3.213187772,0.0,21.294036346,0.0,0.0,1.820979954,0.0,2.463139613,1.660561171,0.0,6.538587847,3.373652625,1.660561171,0.0,0.0,80.338346102,0.005950012,0.148548039,0.009213404,0.055810908,0.0,0.115187796,2.627195255,0.0,0.0,0.0,0.126482438,0.0,0.931974079,0.0,0.0,0.006769616,0.970792015,0.002089427,0.0,0.0,2.0,2.0
