coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Endothelial2
153x153,0.989632429,5.002791306000001,9.846756781,53.591018678000005,1.443149259,10.360613239,21.597772056999997,28.983288155999997,0.360786525,0.9209496180000001,23.954426788,2.364111382,50.29973315,4.043956556,13.505851103,27.357501809,49.825793867,5.2897662279999995,3.310021947,8.288313673,3.813830217,6.983602735,2.0662172549999998,0.560163093,9.68389988,2.869480022,3.217771065,3.1421995359999997,9.581991850000001,1.120313117,1.481099642,3.0856572559999997,27.189482373999997,14.518051731,1.63673485,0.628845904,2.247342609,11.770579697,0.0,1.817882676,1.5060541619999999,1.7054307299999998,25.238844969999995,0.560163093,0.360786525,22.63741608,1.830913125,12.387490862,9.887143575000001,35.556710546,11.205136456,1.2380127980000002,1.3577024290000002,7.807837516999999,0.360786525,2.744051013,3.775879834,35.996616963,1.299905543,0.560163093,6.933210862,42.222296941,11.936725569,30.924460554000003,3.968668243,2.390516444,3.2370335740000002,4.198615299,2.109398841,6.288530911,15.691109098000002,8.646147854,0.560163093,1.562871761,46.358307603,29.770817796,1.257719583,15.807117466,17.671322001,3.882526097,0.0,8.384545853999999,3.167741856,0.0,0.877208258,0.516421733,23.038145316,20.345409813,2.513924674,5.2715121510000005,3.104820195,29.099851071,1.2380127980000002,43.91849642599999,18.874875214,125.046146423,7.392853933,14.743601336999998,7.553792309,2.247342609,17.671079791,0.560163093,2.470185366,122.704463613,17.133008638999996,1.082380077,2.109945546,0.841280696,5.438794843,32.764684038,1.830913125,4.586361822000001,21.130431037999998,1.350436969,25.544609725999997,2.240634118,0.560163093,1.7054307299999998,6.893028920999999,6.291322343,2.459786804,3.434833384,1.2380127980000002,1.032825032,1.443149259,27.373515124,0.628845904,10.259817719,3.910211145,13.924749268999998,10.639804628999999,2.459786804,1.281754158,0.0,4.439103282,0.002912167,0.134607285,0.04279545,0.141052498,0.095162217,0.083442887,0.118777306,0.321935715,0.0,0.0,0.186109597,0.0,2.5915594769999997,0.0,0.090340261,0.158656141,0.758503381,0.743130894,0.009163188,0.0,3.0,3.0
154x154,0.989632429,6.286239525000001,11.13574002,56.17990746,1.443149259,9.060707696,24.181128221999995,30.272271394999997,1.655243931,0.9209496180000001,18.743774958,2.364111382,55.43470061000001,2.744051013,13.505851103,27.357501809,49.82034573,3.9898606849999996,4.604479353,13.443959585,2.513924674,5.683697192,2.0662172549999998,0.560163093,9.68389988,2.869480022,1.917865522,4.436656942,4.382301482000001,1.120313117,1.481099642,3.0856572559999997,27.189482373999997,14.518051731,1.63673485,0.628845904,2.247342609,14.359468479,0.0,1.817882676,1.5060541619999999,1.7054307299999998,34.289307451,0.560163093,0.360786525,23.931873486,1.830913125,14.976379644,11.181600981,43.316851778,11.205136456,2.532470204,2.652159835,3.902604555,0.360786525,2.744051013,2.475974291,43.763192919000005,0.0,0.560163093,6.933210862,53.857318483,10.636820025999999,33.513349336000005,3.968668243,2.390516444,7.120295282000001,1.59880181,2.109398841,8.877419693,11.780365076999999,8.635223147000001,0.560163093,1.562871761,47.630843256000006,59.545955156,1.257719583,17.101574872,16.371416458,2.582620554,0.0,10.973434636,4.462199262,0.0,0.877208258,0.516421733,21.732789233000002,22.934298595,2.513924674,5.2715121510000005,3.104820195,29.099851071,1.2380127980000002,46.50738520799999,20.16933262,89.782106963,11.276115641,16.032584575999998,4.953978820000001,3.5418000149999997,21.554341499,0.560163093,2.470185366,162.744435303,14.53319515,1.082380077,2.109945546,2.135738102,5.438794843,32.764684038,1.830913125,1.986548333,5.530740187999999,1.350436969,25.544609725999997,2.240634118,0.560163093,1.7054307299999998,6.893028920999999,4.9914168,2.459786804,8.607153862,1.2380127980000002,1.032825032,1.443149259,31.256776832,1.92330331,10.259817719,5.204668551,11.313947682999999,9.339899085999999,2.459786804,1.281754158,0.0,9.616848597,0.002912167,0.11618884200000001,0.037253717,0.173588016,0.095162217,0.071214312,0.118777306,0.342664178,0.0,0.0,0.186109597,0.0,2.8894423909999993,0.0,0.090340261,0.158656141,0.758503381,0.743130894,0.009163188,0.0,3.0,3.0
155x155,0.690985953,7.8650655590000005,18.055805265,13.299497732999999,1.224762074,12.041488977,23.175903315,11.670813757,1.294457406,0.560163093,41.513148161,4.077370171,34.226729872,2.179179087,0.0,16.394436853,31.007128695000002,3.430328133,8.332781414,17.816290554,3.299492204,4.466812291,1.439436637,0.905651623,10.187070889000001,24.195591521999997,2.73934218,24.315461025999998,7.3037869529999995,1.4658016470000002,3.0360659610000003,0.560163093,29.156743448,9.815173392,1.120313117,0.0,2.104096585,2.588888782,0.0,0.560163093,1.570259497,1.439436637,49.393884141,1.784925167,1.758608055,6.476898683,5.279715953,14.586786099,10.542277588,21.415862398,8.792870241,1.294457406,2.17373095,34.094941324000004,0.879273544,0.879273544,10.783761736999999,57.471567128000004,1.299905543,1.439436637,4.800348726,43.742658442,25.398409994,35.49500175599999,5.279715953,2.98338219,4.919741008,2.945302019,0.560163093,4.850152688,11.245314001999999,10.2139784,7.598487101,0.0,47.918147800999996,36.685019274,0.879273544,17.746834991,14.683437658999999,2.73934218,0.34548853,6.792328758,2.17373095,2.795087355,1.224762074,0.0,25.388585172999996,15.466120609999999,2.156792417,9.008534029000002,0.879273544,37.967073716,1.0364793,59.78972683,3.105756476,127.27580358399999,14.679763672,6.30725037,7.017856195,2.676447768,24.118102731999997,2.318771148,6.526962126,125.57227725300001,7.148759732,0.34548853,1.120313117,8.144432856,1.0364793,32.233903554,0.34548853,4.703910074,18.101994329,2.104096585,59.11747484,2.240634118,0.905651623,1.251149046,15.069741763,6.010781087,5.370761052,10.536134903,0.34548853,10.018820073,0.690985953,48.812753373999996,2.330936706,1.81129907,8.489926203,17.779170647,6.791240222000001,0.34548853,4.077370171,0.0,8.287254921,0.002912167,0.164927877,0.018810836,0.13248407299999998,0.002580838,0.052191128999999996,0.021738598,0.342653224,0.0,0.0,0.203966788,0.298613759,2.759257763,0.0,0.246462121,0.0,0.811872206,0.0,0.002601846,0.049909825,3.0,3.0
156x156,0.690985953,3.9818038510000004,16.308197179,13.234479938,1.224762074,14.565359964,21.816512594,9.923205671,0.0,0.560163093,42.289417701,4.077370171,39.726227392,2.179179087,0.0,17.235717548999997,31.39523472,4.271608829,7.038324008,8.302234969999999,3.299492204,4.466812291,1.439436637,0.905651623,10.187070889000001,24.195591521999997,3.580622876,23.02100362,7.3037869529999995,1.4658016470000002,3.0360659610000003,0.560163093,31.680614435,12.339044379,1.120313117,0.0,2.104096585,0.841280696,0.0,0.560163093,1.570259497,1.439436637,41.108766493,1.784925167,1.758608055,5.182441277,6.120996649,11.997897317,9.247820182,13.197096319,9.634150937,0.0,1.72055424,32.800483918000005,0.879273544,0.879273544,10.783761736999999,52.22886215900001,1.299905543,1.439436637,4.800348726,34.938005322,26.23969069,32.906112973999996,5.279715953,3.824662886,1.0364793,2.945302019,0.560163093,2.261263906,11.180296207,10.99024794,7.598487101,0.841280696,52.38305388,7.75116261,0.879273544,18.976248572,14.683437658999999,2.73934218,0.34548853,4.203439976,0.879273544,2.795087355,1.224762074,0.0,24.094127766999996,13.718512524,2.156792417,9.008534029000002,0.879273544,38.808354412,1.0364793,58.042118744,1.81129907,126.30649859399999,10.796501964,12.131186924,7.859136891,1.381990362,20.234841023999998,2.318771148,6.526962126,78.576528333,10.513918054000001,0.34548853,1.120313117,7.691256146000001,1.877759996,34.757774541,1.186769226,5.5451907700000005,20.625865316,2.104096585,59.958755536,2.240634118,0.905651623,1.251149046,16.752305193999998,6.010781087,6.212041748,4.063908882,0.34548853,10.018820073,0.690985953,44.929491666,1.0364793,2.652579766,8.878032228,15.190281865,6.791240222000001,1.186769226,4.077370171,0.0,3.950790302,0.002912167,0.172843584,0.056064553,0.152012167,0.002580838,0.083442887,0.021738598,0.360175491,0.0,0.0,0.203966788,0.298613759,2.848671888,0.0,0.246462121,0.0,0.811872206,0.0,0.011765033999999999,0.049909825,3.0,3.0
157x157,1.319831857,5.868359935000001,19.868859517,13.854897635,1.224762074,17.701117428,19.921487511,10.339644558,0.0,0.560163093,41.439701888,4.077370171,37.557412602,2.808024991,0.0,16.394436853,30.970390872000003,4.059174037,7.667169912,9.347510358,3.299492204,8.868755325,2.068282541,0.905651623,10.187070889000001,24.824437425999996,2.73934218,23.02100362,10.448075636999999,1.4658016470000002,3.0360659610000003,0.560163093,31.043299532,16.103704303,1.120313117,0.628845904,3.990652669,0.0,0.0,1.817882676,2.1991054009999997,2.068282541,38.372454075,1.784925167,1.758608055,27.819857357,5.9085618570000005,12.626743221,9.876666086,19.273168464999998,8.792870241,0.0,0.879273544,34.687040002,0.879273544,1.508119448,10.783761736999999,54.106934206000005,1.299905543,1.439436637,6.058068309,38.268961142,27.913852503,36.679207113,5.279715953,2.98338219,3.5519218090000004,2.945302019,0.560163093,8.549794816999999,13.687295677999998,7.6250896180000005,7.598487101,0.0,60.31144463,35.839419014,2.136993127,25.256303031,15.312283563,3.368188084,0.34548853,9.863068427,2.136993127,2.795087355,1.224762074,0.0,24.094127766999996,13.506077732,2.156792417,9.637379933000002,1.508119448,40.482516225000005,1.0364793,58.458557631000005,3.069018653,101.02362943399999,12.683058048000001,8.749232046,7.017856195,3.268546446,21.492560606999998,2.318771148,6.526962126,148.334294913,15.952685178,0.34548853,1.749159021,6.8499754500000005,1.6653252040000002,33.491623137000005,0.974334434,5.332755978000001,19.988550413,2.732942489,59.11747484,2.240634118,0.905651623,1.87999495,18.842835902,8.526223596,6.628480635,5.321628465,0.34548853,10.018820073,0.690985953,44.929491666,1.6653252040000002,1.81129907,7.8243147010000005,18.963376004,6.791240222000001,1.603208113,4.077370171,0.0,5.624952115,0.002912167,0.159121428,0.018810836,0.148507863,0.002580838,0.032209852,0.021738598,0.235253575,0.0,0.0,0.203966788,0.298613759,2.512268121,0.0,0.2750751,0.009018433,0.811872206,0.0,0.002601846,0.049909825,3.0,3.0
158x158,0.690985953,5.26525207,17.597180418,15.82336872,1.224762074,13.265454421000001,24.399868758999997,11.21218891,1.294457406,0.560163093,37.078765870999995,4.077370171,44.861194852,0.879273544,0.0,17.235717548999997,31.389786583,2.9717032860000003,8.332781414,13.457880882,1.999586661,3.1669067479999997,1.439436637,0.905651623,10.187070889000001,24.195591521999997,2.280717333,24.315461025999998,2.104096585,1.4658016470000002,3.0360659610000003,0.560163093,31.680614435,12.339044379,1.120313117,0.0,2.104096585,3.4301694780000003,0.0,0.560163093,1.570259497,1.439436637,50.159228974,1.784925167,1.758608055,6.476898683,6.120996649,14.586786099,10.542277588,20.957237551,9.634150937,1.294457406,3.015011646,28.895250956,0.879273544,0.879273544,9.483856194,59.995438115000006,0.0,1.439436637,4.800348726,46.573026864,24.939785147,35.49500175599999,5.279715953,3.824662886,4.919741008,0.34548853,0.560163093,4.850152688,7.269552186,10.979323232999999,7.598487101,0.841280696,53.655589533,37.52629997,0.879273544,20.270705978,13.383532116,1.439436637,0.34548853,6.792328758,2.17373095,2.795087355,1.224762074,0.0,22.788771683999997,16.307401306,2.156792417,9.008534029000002,0.879273544,38.808354412,1.0364793,60.631007526,3.105756476,91.04245913400001,14.679763672,13.420170163,5.259323402,2.676447768,24.118102731999997,2.318771148,6.526962126,118.616500023,7.914104565,0.34548853,1.120313117,8.985713552,1.877759996,34.757774541,1.186769226,2.9453772810000003,5.0261744660000005,2.104096585,59.958755536,2.240634118,0.905651623,1.251149046,16.752305193999998,4.710875544,6.212041748,9.23622936,0.34548853,10.018820073,0.690985953,48.812753373999996,2.330936706,2.652579766,10.172489634,12.579480279,5.491334679,1.186769226,4.077370171,0.0,9.128535617,0.002912167,0.154425141,0.050522819999999996,0.184547685,0.002580838,0.071214312,0.021738598,0.380903954,0.0,0.0,0.203966788,0.298613759,3.146554802,0.0,0.246462121,0.0,0.811872206,0.0,0.011765033999999999,0.049909825,3.0,3.0
159x159,1.319831857,7.151808153999999,21.157842756,16.443786417,1.224762074,16.401211885000002,22.504843675999997,11.628627797,1.294457406,0.560163093,36.229050058,4.077370171,42.692380062,1.508119448,0.0,16.394436853,30.964942735,2.759268494,8.961627318,14.50315627,1.999586661,7.568849782,2.068282541,0.905651623,10.187070889000001,24.824437425999996,1.439436637,24.315461025999998,5.248385269,1.4658016470000002,3.0360659610000003,0.560163093,31.043299532,16.103704303,1.120313117,0.628845904,3.990652669,2.588888782,0.0,1.817882676,2.1991054009999997,2.068282541,47.422916556000004,1.784925167,1.758608055,29.114314763000003,5.9085618570000005,15.215632003,11.171123492,27.033309697,8.792870241,1.294457406,2.17373095,30.78180704,0.879273544,1.508119448,9.483856194,61.873510162,0.0,1.439436637,6.058068309,49.903982684,26.61394696,39.268095894999995,5.279715953,2.98338219,7.4351835170000005,0.34548853,0.560163093,11.138683599,9.776551656999999,7.614164911,7.598487101,0.0,61.583980283,65.614556374,2.136993127,26.550760437,14.01237802,2.068282541,0.34548853,12.451957209,3.431450533,2.795087355,1.224762074,0.0,22.788771683999997,16.094966514,2.156792417,9.637379933000002,1.508119448,40.482516225000005,1.0364793,61.047446413,4.363476059,65.75958997400001,16.566319756,10.038215285,4.418042706,4.563003852,25.375822314999997,2.318771148,6.526962126,188.374266603,13.352871688999999,0.34548853,1.749159021,8.144432856,1.6653252040000002,33.491623137000005,0.974334434,2.732942489,4.3888595630000005,2.732942489,59.11747484,2.240634118,0.905651623,1.87999495,18.842835902,7.226318053,6.628480635,10.493948943,0.34548853,10.018820073,0.690985953,48.812753373999996,2.95978261,1.81129907,9.118772107,16.352574418,5.491334679,1.603208113,4.077370171,0.0,10.80269743,0.002912167,0.140702985,0.013269103,0.18104338099999998,0.002580838,0.019981277,0.021738598,0.25598203799999997,0.0,0.0,0.203966788,0.298613759,2.8101510349999996,0.0,0.2750751,0.009018433,0.811872206,0.0,0.002601846,0.049909825,3.0,3.0
160x160,1.319831857,3.268546446,19.41023467,16.378768622,1.224762074,18.925082872,21.145452954999996,9.881019711,0.0,0.560163093,37.005319598,4.077370171,48.191877582000004,1.508119448,0.0,17.235717548999997,31.35304876,3.60054919,7.667169912,4.9891006860000005,1.999586661,7.568849782,2.068282541,0.905651623,10.187070889000001,24.824437425999996,2.280717333,23.02100362,5.248385269,1.4658016470000002,3.0360659610000003,0.560163093,33.567170519,18.62757529,1.120313117,0.628845904,3.990652669,0.841280696,0.0,1.817882676,2.1991054009999997,2.068282541,39.137798908,1.784925167,1.758608055,27.819857357,6.749842553000001,12.626743221,9.876666086,18.814543618000002,9.634150937,0.0,1.72055424,29.487349634,0.879273544,1.508119448,9.483856194,56.63080519300001,0.0,1.439436637,6.058068309,41.099329564,27.455227655999998,36.679207113,5.279715953,3.824662886,3.5519218090000004,0.34548853,0.560163093,8.549794816999999,9.711533862,8.390434451,7.598487101,0.841280696,66.048886362,36.68069971,2.136993127,27.780174017999997,14.01237802,2.068282541,0.34548853,9.863068427,2.136993127,2.795087355,1.224762074,0.0,21.494314277999997,14.347358428,2.156792417,9.637379933000002,1.508119448,41.323796921,1.0364793,59.299838327,3.069018653,64.79028498400001,12.683058048000001,15.862151839,5.259323402,3.268546446,21.492560606999998,2.318771148,6.526962126,141.37851768299998,16.718030011,0.34548853,1.749159021,7.691256146000001,2.5066059,36.015494124,1.8156151299999999,3.574223185,6.912730550000001,2.732942489,59.958755536,2.240634118,0.905651623,1.87999495,20.525399333,7.226318053,7.469761331,4.021722922,0.34548853,10.018820073,0.690985953,44.929491666,1.6653252040000002,2.652579766,9.506878132,13.763685636,5.491334679,2.444488809,4.077370171,0.0,6.466232811,0.002912167,0.148618692,0.050522819999999996,0.200571475,0.002580838,0.051233035,0.021738598,0.273504305,0.0,0.0,0.203966788,0.298613759,2.89956516,0.0,0.2750751,0.009018433,0.811872206,0.0,0.011765033999999999,0.049909825,3.0,3.0
161x161,0.0,6.483075197,4.730075021,12.713859114,0.879273544,5.582384585,23.626792417999997,11.130104091,1.294457406,0.560163093,40.386818975,4.077370171,46.96905042,2.179179087,0.0,17.235717548999997,29.234771198,3.580622876,8.332781414,17.275580887999997,3.299492204,2.73934218,1.439436637,0.560163093,9.841582359,22.468121411,3.580622876,21.205951419999998,6.958298423,1.120313117,1.999586661,0.560163093,27.880185995999998,5.083608662,1.120313117,0.0,1.758608055,3.4301694780000003,0.0,0.560163093,0.879273544,1.439436637,51.37705210099999,1.439436637,1.758608055,1.294457406,6.120996649,14.586786099,8.814807477,11.201233014,9.634150937,1.294457406,3.015011646,33.749452794,0.879273544,0.879273544,10.092775783999999,58.613447753,1.299905543,1.439436637,4.800348726,37.688060342,24.857700328,35.149513225999996,5.279715953,3.479174356,3.883261708,2.599813489,0.560163093,3.4681623260000003,12.732705689000001,9.433134137,7.598487101,0.841280696,37.088584350999994,30.616418055999997,0.879273544,14.051823029,13.301447297,2.73934218,0.0,4.028325419,2.17373095,1.758608055,0.879273544,0.0,24.697599219999997,16.307401306,1.120313117,8.317548076000001,0.879273544,38.117368459,0.0,57.176086598,2.414770523,151.661172384,14.679763672,12.301619661,5.440680846,1.294457406,24.118102731999997,2.318771148,5.835976173,99.942445953,7.404408448000001,0.0,1.120313117,8.294727599,0.841280696,33.721295241,0.841280696,5.199702240000001,19.243874954,1.758608055,59.958755536,2.240634118,0.560163093,0.560163093,2.242726524,3.937799203,1.72055424,7.772131564,0.0,9.673331543,0.0,48.121767420999994,1.294457406,1.961593813,9.136010334,15.706188762999998,6.100254269000001,0.841280696,4.077370171,0.0,6.019026011,0.002912167,0.198464809,0.04279545,0.163797423,0.002580838,0.103424164,0.021738598,0.500089261,0.0,0.0,0.203966788,0.298613759,3.532418821,0.0,0.246462121,0.0,0.793089181,0.0,0.011765033999999999,0.049909825,3.0,3.0
162x162,0.628845904,8.369631281,8.290737359000001,13.334276810999999,0.879273544,8.718142049,21.731767334999997,11.546542978,1.294457406,0.560163093,39.537103162,4.077370171,44.80023563,2.808024991,0.0,16.394436853,28.809927350000002,3.368188084,8.961627318,18.320856275999997,3.299492204,7.141285214,2.068282541,0.560163093,9.841582359,23.096967314999997,2.73934218,21.205951419999998,10.102587107,1.120313117,1.999586661,0.560163093,27.242871092999998,8.848268586,1.120313117,0.628845904,3.6451641390000002,2.588888782,0.0,1.817882676,1.508119448,2.068282541,48.64073968299999,1.439436637,1.758608055,23.931873486,5.9085618570000005,15.215632003,9.443653381,17.277305159999997,8.792870241,1.294457406,2.17373095,35.636008878,0.879273544,1.508119448,10.092775783999999,60.4915198,1.299905543,1.439436637,6.058068309,41.019016162,26.531862141,38.922607365,5.279715953,2.63789366,6.398704217000001,2.599813489,0.560163093,9.756693237,15.23970516,6.0679758150000005,7.598487101,0.0,45.016975101,58.70467446,2.136993127,20.331877487999996,13.930293201,3.368188084,0.0,9.68795387,3.431450533,1.758608055,0.879273544,0.0,24.697599219999997,16.094966514,1.120313117,8.946393980000002,1.508119448,39.791530272,0.0,57.592525484999996,3.672490106,126.37830322399999,16.566319756,8.919664783,4.59940015,3.1810134899999998,25.375822314999997,2.318771148,5.835976173,169.700212533,12.843175572,0.0,1.749159021,7.453446903000001,0.628845904,32.455143836999994,0.628845904,4.987267448000001,18.606560051,2.387453959,59.11747484,2.240634118,0.560163093,1.189008997,4.333257232,6.4532417120000005,2.136993127,9.029851147,0.0,9.673331543,0.0,48.121767420999994,1.92330331,1.120313117,8.082292807,19.479282901999998,6.100254269000001,1.257719583,4.077370171,0.0,7.693187824000001,0.002912167,0.184742653,0.005541733,0.160293119,0.002580838,0.052191128999999996,0.021738598,0.375167345,0.0,0.0,0.203966788,0.298613759,3.196015054,0.0,0.2750751,0.009018433,0.793089181,0.0,0.002601846,0.049909825,3.0,3.0
163x163,0.628845904,4.486369573,6.543129273,13.269259016,0.879273544,11.242013036,20.372376613999997,9.798934892,0.0,0.560163093,40.313372702,4.077370171,50.29973315,2.808024991,0.0,17.235717548999997,29.198033375,4.20946878,7.667169912,8.806800692,3.299492204,7.141285214,2.068282541,0.560163093,9.841582359,23.096967314999997,3.580622876,19.911494014,10.102587107,1.120313117,1.999586661,0.560163093,29.766742079999997,11.372139572999998,1.120313117,0.628845904,3.6451641390000002,0.841280696,0.0,1.817882676,1.508119448,2.068282541,40.355622034999996,1.439436637,1.758608055,22.63741608,6.749842553000001,12.626743221,8.149195975,9.058539081,9.634150937,0.0,1.72055424,34.341551472,0.879273544,1.508119448,10.092775783999999,55.248814831000004,1.299905543,1.439436637,6.058068309,32.214363042,27.373142837,36.333718583,5.279715953,3.479174356,2.515442509,2.599813489,0.560163093,7.167804455,15.174687365,6.844245355,7.598487101,0.841280696,49.48188118,29.770817796,2.136993127,21.561291069,13.930293201,3.368188084,0.0,7.099065088,2.136993127,1.758608055,0.879273544,0.0,23.403141813999998,14.347358428,1.120313117,8.946393980000002,1.508119448,40.632810968,0.0,55.844917398999996,2.3780327000000003,125.408998234,12.683058048000001,14.743601336999998,5.440680846,1.886556084,21.492560606999998,2.318771148,5.835976173,122.704463613,16.208333894,0.0,1.749159021,7.000270193,1.4701266,34.979014824000004,1.4701266,5.828548144000001,21.130431037999998,2.387453959,59.958755536,2.240634118,0.560163093,1.189008997,6.0158206629999995,6.4532417120000005,2.9782738230000003,2.557625126,0.0,9.673331543,0.0,44.238505712999995,0.628845904,1.961593813,8.470398832,16.89039412,6.100254269000001,2.099000279,4.077370171,0.0,3.356723205,0.002912167,0.19265836,0.04279545,0.179821213,0.002580838,0.083442887,0.021738598,0.392689612,0.0,0.0,0.203966788,0.298613759,3.2854291789999994,0.0,0.2750751,0.009018433,0.793089181,0.0,0.011765033999999999,0.049909825,3.0,3.0
164x164,0.628845904,5.769817792,7.832112512,15.858147798000001,0.879273544,9.942107493,22.955732778999995,11.087918131,1.294457406,0.560163093,35.102720872000006,4.077370171,55.43470061000001,1.508119448,0.0,17.235717548999997,29.192585238,2.909563237,8.961627318,13.962446604,1.999586661,5.841379671,2.068282541,0.560163093,9.841582359,23.096967314999997,2.280717333,21.205951419999998,4.902896739,1.120313117,1.999586661,0.560163093,29.766742079999997,11.372139572999998,1.120313117,0.628845904,3.6451641390000002,3.4301694780000003,0.0,1.817882676,1.508119448,2.068282541,49.40608451599999,1.439436637,1.758608055,23.931873486,6.749842553000001,15.215632003,9.443653381,16.818680313,9.634150937,1.294457406,3.015011646,30.43631851,0.879273544,1.508119448,8.792870241,63.015390787,0.0,1.439436637,6.058068309,43.849384584,26.073237294,38.922607365,5.279715953,3.479174356,6.398704217000001,0.0,0.560163093,9.756693237,11.263943344000001,6.833320648000001,7.598487101,0.841280696,50.754416833,59.545955156,2.136993127,22.855748475,12.630387658,2.068282541,0.0,9.68795387,3.431450533,1.758608055,0.879273544,0.0,22.097785731,16.936247209999998,1.120313117,8.946393980000002,1.508119448,40.632810968,0.0,58.433806180999994,3.672490106,90.144958774,16.566319756,16.032584575999998,2.840867357,3.1810134899999998,25.375822314999997,2.318771148,5.835976173,162.744435303,13.608520405,0.0,1.749159021,8.294727599,1.4701266,34.979014824000004,1.4701266,3.228734655,5.530740187999999,2.387453959,59.958755536,2.240634118,0.560163093,1.189008997,6.0158206629999995,5.153336169,2.9782738230000003,7.729945604,0.0,9.673331543,0.0,48.121767420999994,1.92330331,1.961593813,9.764856238,14.279592533999999,4.800348726,2.099000279,4.077370171,0.0,8.53446852,0.002912167,0.174239917,0.037253717,0.212356731,0.002580838,0.071214312,0.021738598,0.413418075,0.0,0.0,0.203966788,0.298613759,3.583312093,0.0,0.2750751,0.009018433,0.793089181,0.0,0.011765033999999999,0.049909825,3.0,3.0
165x165,1.051772478,7.8650655590000005,18.777396330000002,43.809407689000004,1.788637789,10.643667447,20.786423143,19.608189154,1.655243931,0.9209496180000001,34.163427178999996,2.364111382,34.226729872,2.38228562,12.98942937,21.581668843,51.234089270000005,3.994203848,8.738927669,17.297803535,2.7810051849999997,4.309129812,0.9209496180000001,0.905651623,10.029388410000001,9.247820182,1.8600686359999998,15.522590784999998,6.266769963,1.4658016470000002,2.517578942,3.0856572559999997,31.457428552000003,10.379049107,1.120313117,0.0,0.7062750550000001,11.968952035,0.0,0.560163093,1.051772478,0.560163093,50.115475206,0.905651623,0.360786525,6.476898683,5.640502478,17.676180798,13.428610496,43.782703217999995,8.298223906,2.016048471,1.294457406,7.561227369,0.360786525,1.082380077,3.434040755,60.606344793,1.299905543,0.560163093,4.642666247,47.553617243,24.767535824,41.110009676999994,9.248384196,0.34548853,5.641332073,4.027682096,0.560163093,3.9708791440000004,11.245314001999999,11.499459166,5.839879046,0.721591065,48.639738865999995,36.685019274,0.0,10.959836356,23.704182412,2.2208551610000002,0.34548853,8.077809524,1.655243931,1.0364793,0.7062750550000001,0.0,23.990763642999998,22.728257308,2.517578942,5.3336522,1.443149259,36.591966079,1.758070365,51.021936347,17.536967135999998,126.39653003999999,12.087239066999999,6.30725037,7.58173191,3.037234293,24.772669506,0.560163093,1.611935571,125.57227725300001,8.073434477000001,1.4278686070000002,1.481099642,7.265159312000001,5.0051475430000005,35.413928844000004,0.7062750550000001,2.945302019,18.101994329,1.067079595,56.61553455,2.240634118,0.905651623,1.251149046,15.430528288,4.816036686,4.852274033,10.896921427999999,1.067079595,0.34548853,2.134135212,46.355224507,2.330936706,10.109522976000001,8.693032736,18.027609895,7.715914967,0.7062750550000001,1.281754158,0.0,9.369634998,0.002912167,0.155474742,0.018810836,0.085514646,0.081390929,0.052191128999999996,0.023449476,0.333678005,0.0,0.0,0.185105946,0.298613759,2.065388061,0.0,0.09622335600000001,0.149637708,0.6662594749999999,0.743130894,0.002601846,0.0,3.0,3.0
