coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Microglia
151x151,0.889687542,3.8593415110000002,75.66688273,7.314057287,1.374391957,141.788886388,1.444950101,1.454143763,1.374391957,0.0,3.2810581510000003,6.506852763,12.185816929000001,0.96942751,4.899665877,7.224888137,25.830550403,1.929654516,0.0,4.910074322000001,1.77939326,11.830109521999999,0.0,0.484704415,3.201318183,8.616173397,1.444950101,1.444950101,4.758213854,0.0,0.0,0.96942751,24.108445550000003,35.089904950000005,1.727344509,0.0,2.343831305,2.264097675,0.0,0.0,1.374391957,3.460661493,17.312674522000002,0.0,0.0,1.727344509,6.022148348,0.0,7.999493253,4.091023901,0.0,0.0,0.889687542,10.357094006,1.929654516,0.0,2.264097675,7.625202409,1.77939326,16.471397457,0.889687542,16.080044785,4.321396316,3.374618416,0.484704415,6.022148348,2.702744494,1.929654516,2.617032051,0.0,0.484704415,30.299444053,0.86668054,3.2810581510000003,112.459579641,0.0,2.623004526,1.756368082,7.037690152,1.727344509,0.0,1.859115052,2.889914001,0.0,0.484704415,0.0,5.850507604,1.929654516,7.373533303,0.484704415,0.0,6.669536208,0.0,5.977774939,2.805480329,3.6569990249999997,0.0,7.022198406,0.889687542,14.009593263000001,0.484704415,6.022148348,22.643138044999997,2.594025049,4.356317763,0.96942751,0.0,206.98052007,0.0,26.109467594,0.0,0.86668054,14.14435551,1.83610805,11.130083748,0.0,0.484704415,1.929654516,1.859115052,19.654379628,9.961305152,20.831672762,0.86668054,0.86668054,0.0,19.457351042,6.91183589,0.86668054,5.436392285,5.595870821,5.111094399,4.905611594,0.484704415,0.0,34.01025842,0.036608961999999995,0.052292356,0.26547224199999997,0.087833154,0.002447184,0.023056926,0.0,0.085128075,0.0,0.0,0.015175201,0.0,0.9290804320000001,0.0,0.0,0.122883739,1.0681120320000002,0.329472424,0.058527335,0.0,3.0,3.0
152x152,0.889687542,2.889914001,51.43207501,6.344629777,2.058340206,124.252495861,1.444950101,0.0,0.889687542,1.168652664,2.3116306410000003,6.022148348,8.7928291,0.0,4.899665877,7.224888137,28.56641263,1.444950101,0.0,9.100031923,4.116729772999999,10.375965759,0.0,0.0,3.201318183,8.616173397,1.444950101,1.444950101,2.334637643,0.0,0.0,0.0,21.313304597000002,23.942038750000002,1.727344509,0.0,0.889687542,2.9480459239999997,5.843212087,0.0,2.058340206,3.460661493,18.481327186,0.0,0.0,6.402006525,7.190801012,2.337336513,6.060693464,4.091023901,0.0,0.0,0.889687542,11.52574667,1.444950101,0.0,1.77939326,8.707613878,1.77939326,16.471397457,0.889687542,14.852069370999999,4.321396316,2.889914001,0.0,6.022148348,1.733316984,1.444950101,2.617032051,0.0,1.168652664,34.004678559,0.86668054,2.3116306410000003,82.03545356100001,0.0,2.623004526,2.925020746,7.236915305999999,1.727344509,0.0,0.889687542,2.889914001,0.0,0.0,0.0,4.396363840999999,2.613602765,6.888828888,1.168652664,0.0,6.669536208,0.0,6.376311662999999,2.035333204,3.17229461,0.0,4.113969433,0.889687542,8.677752273000001,0.0,6.022148348,23.327086293999997,29.474489229,4.356317763,0.0,0.0,252.13975009,1.168652664,27.304972828,0.0,0.86668054,20.386133197,3.204017053,10.645379333000001,0.0,0.0,1.444950101,4.395675222,30.770649685000002,6.083662272,17.923443789,0.86668054,0.86668054,0.0,18.972646627,6.91183589,0.86668054,4.95168787,3.17229461,3.17229461,4.905611594,0.0,0.0,24.317247755,0.052561922,0.010649115,0.282560339,0.111974775,0.002447184,0.001917426,0.0,0.0,0.0,0.0,0.015175201,0.0,0.647261109,0.0,0.0,0.137868683,1.1321753250000002,0.33021502999999996,0.059587662,0.0,3.0,3.0
153x153,0.889687542,0.96942751,75.66688273,4.424143286,2.543044621,144.126222901,0.0,1.454143763,1.374391957,1.168652664,1.83610805,6.506852763,12.185816929000001,0.96942751,3.454715776,0.0,20.390454709,0.484704415,0.0,9.584736338,4.116729772999999,11.830109521999999,0.0,0.484704415,1.756368082,8.616173397,0.0,0.0,3.3132637529999998,0.0,0.0,0.96942751,24.724519229000002,32.199990949,1.727344509,0.0,2.343831305,3.432750339,5.843212087,0.0,2.543044621,3.460661493,18.481327186,0.0,0.0,6.402006525,7.190801012,2.337336513,7.999493253,2.6460738,0.0,0.0,0.889687542,7.190801012,0.484704415,0.0,2.264097675,6.796244431,1.77939326,7.801541608,0.889687542,23.092027432,4.321396316,0.484704415,0.484704415,6.022148348,2.702744494,0.484704415,2.617032051,0.0,1.6533570789999998,34.974106069,0.86668054,1.83610805,114.52061722,0.0,2.623004526,2.925020746,3.8713971579999997,1.727344509,0.0,1.859115052,0.0,0.0,0.484704415,0.0,5.850507604,1.6533570789999998,7.373533303,1.6533570789999998,0.0,0.889687542,0.0,6.870161351,3.9741329929999996,2.212048924,0.0,5.5772483049999995,0.889687542,14.009593263000001,0.484704415,6.022148348,13.697032999,29.474489229,4.356317763,0.96942751,0.0,224.92212876000002,1.168652664,17.224823901,0.0,0.86668054,13.655077137,4.173444563,8.240169747,0.0,0.484704415,0.484704415,5.365102732,30.788964657,9.961305152,19.386722661,0.86668054,0.86668054,0.0,15.122405384,6.91183589,0.86668054,3.991442184,4.15092072,3.666144298,3.460661493,0.484704415,0.0,34.01025842,0.052561922,0.052292356,0.28644301799999994,0.139950446,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.015175201,0.0,1.001325163,0.0,0.0,0.034608359000000005,1.1125215270000002,0.019374080000000002,0.059587662,0.0,3.0,3.0
154x154,0.889687542,3.8593415110000002,75.66688273,7.314057287,2.543044621,138.104074553,1.444950101,1.454143763,1.374391957,1.168652664,3.2810581510000003,0.484704415,12.185816929000001,0.96942751,4.899665877,7.224888137,18.461536498999997,1.929654516,0.0,9.584736338,4.116729772999999,11.830109521999999,0.0,0.484704415,3.201318183,2.594025049,1.444950101,1.444950101,4.758213854,0.0,0.0,0.96942751,27.614433230000003,35.089904950000005,1.727344509,0.0,2.343831305,3.432750339,5.843212087,0.0,2.543044621,3.460661493,6.437651266,0.0,0.0,6.402006525,1.168652664,2.337336513,7.999493253,4.091023901,0.0,0.0,0.889687542,5.503598321999999,1.929654516,0.0,2.264097675,11.131190089,1.77939326,10.449249109,0.889687542,23.092027432,4.321396316,3.374618416,0.484704415,0.0,2.702744494,1.929654516,2.617032051,0.0,1.6533570789999998,10.884144279000001,0.86668054,3.2810581510000003,115.96556732100001,0.0,2.623004526,2.925020746,8.206342816,1.727344509,0.0,1.859115052,2.889914001,0.0,0.484704415,0.0,5.850507604,3.09830718,1.351384955,1.6533570789999998,0.0,6.669536208,0.0,8.315111452,3.9741329929999996,3.6569990249999997,0.0,7.022198406,0.889687542,14.009593263000001,0.484704415,0.0,11.768114788999998,29.474489229,4.356317763,0.96942751,0.0,187.57454503,1.168652664,33.121450241000005,0.0,0.86668054,22.324932986,4.173444563,5.107935400000001,0.0,0.484704415,1.929654516,5.365102732,27.65673031,9.961305152,20.831672762,0.86668054,0.86668054,0.0,7.413675122,0.889687542,0.86668054,5.436392285,5.595870821,5.111094399,4.905611594,0.484704415,0.0,34.01025842,0.05017452,0.052292356,0.27897367500000003,0.136603189,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.015175201,0.0,1.2888333520000002,0.0,0.0,0.137868683,0.9874257120000002,0.324647596,0.059196561,0.0,3.0,3.0
155x155,0.891907941,2.889914001,74.27136139,8.904957697,0.0,119.58863617800002,3.304120244,5.502160961,0.0,0.0,3.228762725,6.914056289,8.803829033,0.0,4.899665877,9.975966221,27.660594591,2.3368580420000002,0.0,0.0,0.0,9.973332718999998,0.0,0.0,2.37456214,7.749492857,1.444950101,3.304120244,3.2664700810000005,0.0,0.0,0.929612039,39.800412417,38.255915661,1.727344509,0.0,5.120684589,3.680693278,0.0,0.0,0.0,5.179580370000001,15.884173418,1.8215199800000001,0.929612039,2.656956548,7.302332905,2.172092498,8.509690027,3.304120244,0.929612039,0.0,0.891907941,10.357094006,3.2664700810000005,0.891907941,0.0,13.329536198,0.891907941,15.583912137999999,3.1393547,9.363934762,8.76612178,6.608262338,0.0,6.951760387,0.891907941,1.444950101,1.727344509,0.0,0.0,29.460289066,0.0,1.444950101,103.329635291,0.0,0.0,0.0,5.615130215,17.819138807999998,0.0,0.0,3.781821942,0.0,0.0,0.0,1.727344509,4.158374764,7.302332905,0.0,0.0,10.277081064,1.280184557,12.126755011,3.063997181,3.17229461,1.783812624,5.01257046,1.859170143,24.845495398,0.929612039,6.022148348,22.158433629999998,2.656956548,1.859170143,0.0,0.0,213.775566,1.859170143,27.510485154,0.891907941,0.0,19.448074177,0.929612039,12.479682708000002,0.0,0.891907941,2.725134658,0.929612039,24.074611647,14.446926979,32.381049393,0.0,0.0,0.0,20.81939075,6.022148348,0.0,4.99381459,5.961079947,4.99381459,3.17229461,0.0,0.891907941,41.204517829,0.028736252,0.028244874,0.07642014999999999,0.077882409,0.002447184,0.0,0.0,0.0,0.0,0.0,0.014467629,0.0,0.316917282,0.0,0.0,0.104023139,1.215438212,0.316622734,0.003616226,0.0,3.0,3.0
156x156,0.891907941,0.96942751,98.50616911,6.984471206,0.484704415,139.462363218,1.859170143,6.956304724000001,0.484704415,0.0,2.7532401340000003,7.398760704000001,12.196816861999999,0.96942751,3.454715776,2.751078084,19.48463667,1.376612356,0.0,0.484704415,0.0,11.427476481999998,0.0,0.484704415,0.929612039,7.749492857,0.0,1.859170143,4.245096191,0.0,0.0,1.899039549,43.21162704899999,46.513867860000005,1.727344509,0.0,6.574828352,4.165397693,0.0,0.0,0.484704415,5.179580370000001,15.884173418,1.8215199800000001,0.929612039,2.656956548,7.302332905,2.172092498,10.448489815999999,1.859170143,0.929612039,0.0,0.891907941,6.022148348,2.306224395,0.891907941,0.484704415,11.418166751000001,0.891907941,6.914056289,3.1393547,17.603892823,8.76612178,4.2030527520000005,0.484704415,6.951760387,1.861335451,0.484704415,1.727344509,0.0,0.484704415,30.429716576,0.0,0.96942751,135.81479895,0.0,0.0,0.0,2.249612067,17.819138807999998,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,3.181488272,3.198129078,7.7870373200000005,0.484704415,0.0,4.497232398,1.280184557,12.620604699000001,5.00279697,2.212048924,1.783812624,6.475849332,1.859170143,30.177336388,1.414316454,6.022148348,12.528380335,2.656956548,1.859170143,0.96942751,0.0,186.55794466999998,1.859170143,17.430336227,0.891907941,0.0,12.717018116999999,1.899039549,10.074473122,0.0,1.376612356,1.7648889719999998,1.899039549,24.092926619,18.324569859,33.844328265,0.0,0.0,0.0,16.969149507,6.022148348,0.0,4.033568904,6.939706057,5.4876642780000005,1.727344509,0.484704415,0.891907941,50.897528494,0.028736252,0.069888115,0.08030282899999999,0.10585808000000001,0.002447184,0.023056926,0.0,0.085128075,0.0,0.0,0.014467629,0.0,0.6709813360000001,0.0,0.0,0.000762815,1.195784414,0.005781784,0.003616226,0.0,3.0,3.0
157x157,0.891907941,0.0,74.27136139,6.015043696,1.168652664,121.92597269100001,1.859170143,5.502160961,0.0,1.168652664,1.783812624,6.914056289,8.803829033,0.0,3.454715776,2.751078084,22.220498897,0.891907941,0.0,4.674662016,2.337336513,9.973332718999998,0.0,0.0,0.929612039,7.749492857,0.0,1.859170143,1.8215199800000001,0.0,0.0,0.929612039,40.41648609599999,35.36600166,1.727344509,0.0,5.120684589,4.849345942,5.843212087,0.0,1.168652664,5.179580370000001,17.052826082,1.8215199800000001,0.929612039,7.331618564,8.470985569,4.509429011,8.509690027,1.859170143,0.929612039,0.0,0.891907941,7.190801012,1.8215199800000001,0.891907941,0.0,12.500578220000001,0.891907941,6.914056289,3.1393547,16.375917409,8.76612178,3.718348337,0.0,6.951760387,0.891907941,0.0,1.727344509,0.0,1.168652664,34.134951082,0.0,0.0,105.39067287,0.0,0.0,1.168652664,2.448837221,17.819138807999998,0.0,0.0,0.891907941,0.0,0.0,0.0,1.727344509,3.882077327,7.302332905,1.168652664,0.0,4.497232398,1.280184557,13.019141423,4.232649845,1.727344509,1.783812624,3.567620359,1.859170143,24.845495398,0.929612039,6.022148348,13.212328584,29.537420728,1.859170143,0.0,0.0,231.71717468999998,3.0278228069999997,18.625841461,0.891907941,0.0,18.958795803999998,3.2669485519999997,9.589768707000001,0.0,0.891907941,1.280184557,4.435599719,35.209196676,14.446926979,30.936099291999998,0.0,0.0,0.0,16.484445092,6.022148348,0.0,3.548864489,4.516129846,3.548864489,1.727344509,0.0,0.891907941,41.204517829,0.044689212,0.028244874,0.097390926,0.12999970100000002,0.002447184,0.001917426,0.0,0.0,0.0,0.0,0.014467629,0.0,0.389162013,0.0,0.0,0.015747759,1.259847707,0.00652439,0.004676553,0.0,3.0,3.0
158x158,0.891907941,3.8593415110000002,98.50616911,9.874385207,0.484704415,133.44021487,3.304120244,6.956304724000001,0.484704415,0.0,4.198190235,1.376612356,12.196816861999999,0.96942751,4.899665877,9.975966221,17.55571846,2.821562457,0.0,0.484704415,0.0,11.427476481999998,0.0,0.484704415,2.37456214,1.727344509,1.444950101,3.304120244,5.690046292,0.0,0.0,1.899039549,46.101541049999994,49.403781861,1.727344509,0.0,6.574828352,4.165397693,0.0,0.0,0.484704415,5.179580370000001,3.840497498,1.8215199800000001,0.929612039,2.656956548,1.280184557,2.172092498,10.448489815999999,3.304120244,0.929612039,0.0,0.891907941,4.334945658,3.7511744960000004,0.891907941,0.484704415,15.753112409,0.891907941,9.561763789999999,3.1393547,17.603892823,8.76612178,7.092966753000001,0.484704415,0.929612039,1.861335451,1.929654516,1.727344509,0.0,0.484704415,6.339754786,0.0,2.414377611,137.259749051,0.0,0.0,0.0,6.584557725,17.819138807999998,0.0,0.96942751,3.781821942,0.0,0.484704415,0.0,3.181488272,4.643079179000001,1.7648889719999998,0.484704415,0.0,10.277081064,1.280184557,14.065554800000001,5.00279697,3.6569990249999997,1.783812624,7.920799433,1.859170143,30.177336388,1.414316454,0.0,10.599462124999999,2.656956548,1.859170143,0.96942751,0.0,149.21036094,1.859170143,33.326962567,0.891907941,0.0,21.386873966,1.899039549,6.942238775000001,0.0,1.376612356,3.209839073,1.899039549,20.960692272,18.324569859,35.289278366,0.0,0.0,0.0,9.260419245,0.0,0.0,5.478519005000001,8.384656158,6.932614379,3.17229461,0.484704415,0.891907941,50.897528494,0.02634885,0.069888115,0.072833486,0.102510823,0.0,0.023056926,0.0,0.085128075,0.0,0.0,0.014467629,0.0,0.9584895250000001,0.0,0.0,0.104023139,1.0706885990000001,0.3110553,0.003225125,0.0,3.0,3.0
159x159,0.891907941,2.889914001,74.27136139,8.904957697,1.168652664,115.90382434300001,3.304120244,5.502160961,0.0,1.168652664,3.228762725,0.891907941,8.803829033,0.0,4.899665877,9.975966221,20.291580687,2.3368580420000002,0.0,4.674662016,2.337336513,9.973332718999998,0.0,0.0,2.37456214,1.727344509,1.444950101,3.304120244,3.2664700810000005,0.0,0.0,0.929612039,43.306400096999994,38.255915661,1.727344509,0.0,5.120684589,4.849345942,5.843212087,0.0,1.168652664,5.179580370000001,5.009150162,1.8215199800000001,0.929612039,7.331618564,2.448837221,4.509429011,8.509690027,3.304120244,0.929612039,0.0,0.891907941,5.503598321999999,3.2664700810000005,0.891907941,0.0,16.835523878,0.891907941,9.561763789999999,3.1393547,16.375917409,8.76612178,6.608262338,0.0,0.929612039,0.891907941,1.444950101,1.727344509,0.0,1.168652664,10.044989292,0.0,1.444950101,106.835622971,0.0,0.0,1.168652664,6.783782878999999,17.819138807999998,0.0,0.0,3.781821942,0.0,0.0,0.0,1.727344509,5.327027428,1.280184557,1.168652664,0.0,10.277081064,1.280184557,14.464091524,4.232649845,3.17229461,1.783812624,5.01257046,1.859170143,24.845495398,0.929612039,0.0,11.283410373999999,29.537420728,1.859170143,0.0,0.0,194.36959095999998,3.0278228069999997,34.522467801000005,0.891907941,0.0,27.628651653,3.2669485519999997,6.45753436,0.0,0.891907941,2.725134658,4.435599719,32.076962329,14.446926979,32.381049393,0.0,0.0,0.0,8.77571483,0.0,0.0,4.99381459,5.961079947,4.99381459,3.17229461,0.0,0.891907941,41.204517829,0.042301809999999995,0.028244874,0.089921583,0.126652444,0.0,0.001917426,0.0,0.0,0.0,0.0,0.014467629,0.0,0.6766702019999999,0.0,0.0,0.119008083,1.1347518920000002,0.31179790599999996,0.004285452,0.0,3.0,3.0
160x160,0.891907941,0.96942751,98.50616911,6.984471206,1.6533570789999998,135.777551383,1.859170143,6.956304724000001,0.484704415,1.168652664,2.7532401340000003,1.376612356,12.196816861999999,0.96942751,3.454715776,2.751078084,12.115622766000001,1.376612356,0.0,5.1593664310000005,2.337336513,11.427476481999998,0.0,0.484704415,0.929612039,1.727344509,0.0,1.859170143,4.245096191,0.0,0.0,1.899039549,46.71761472899999,46.513867860000005,1.727344509,0.0,6.574828352,5.334050357,5.843212087,0.0,1.6533570789999998,5.179580370000001,5.009150162,1.8215199800000001,0.929612039,7.331618564,2.448837221,4.509429011,10.448489815999999,1.859170143,0.929612039,0.0,0.891907941,1.168652664,2.306224395,0.891907941,0.484704415,14.924154431000002,0.891907941,0.891907941,3.1393547,24.61587547,8.76612178,4.2030527520000005,0.484704415,0.929612039,1.861335451,0.484704415,1.727344509,0.0,1.6533570789999998,11.014416802,0.0,0.96942751,139.32078663000001,0.0,0.0,1.168652664,3.418264731,17.819138807999998,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,3.181488272,4.366781742,1.7648889719999998,1.6533570789999998,0.0,4.497232398,1.280184557,14.957941212000001,6.171449634,2.212048924,1.783812624,6.475849332,1.859170143,30.177336388,1.414316454,0.0,1.6533570789999998,29.537420728,1.859170143,0.96942751,0.0,167.15196963,3.0278228069999997,24.442318874,0.891907941,0.0,20.897595593,4.236376062,4.052324774000001,0.0,1.376612356,1.7648889719999998,5.405027229,32.095277301,18.324569859,33.844328265,0.0,0.0,0.0,4.925473587000001,0.0,0.0,4.033568904,6.939706057,5.4876642780000005,1.727344509,0.484704415,0.891907941,50.897528494,0.042301809999999995,0.069888115,0.093804262,0.154628115,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.014467629,0.0,1.0307342560000001,0.0,0.0,0.015747759,1.1150980940000002,0.000956956,0.004285452,0.0,3.0,3.0
161x161,0.0,3.8593415110000002,83.34398685,9.874385207,0.484704415,120.73359365800002,3.304120244,5.1724921,0.484704415,0.0,2.414377611,6.506852763,12.196816861999999,0.96942751,4.899665877,9.08405828,27.815581756,1.929654516,0.0,0.484704415,0.0,9.643663857999998,0.0,0.484704415,2.37456214,7.749492857,1.444950101,3.304120244,4.798138351,0.0,0.0,1.899039549,36.289691344,40.484733676000005,1.727344509,0.0,6.574828352,3.273489752,0.0,0.0,0.484704415,4.287672429000001,15.884173418,0.929612039,0.929612039,2.656956548,7.302332905,1.280184557,8.664677192,3.304120244,0.929612039,0.0,0.0,10.357094006,2.859266555,0.0,0.484704415,8.617692012,0.0,14.692004197,3.1393547,14.036272464,7.874213839,7.092966753000001,0.484704415,6.951760387,0.96942751,1.929654516,1.727344509,0.0,0.484704415,28.645903952,0.0,2.414377611,117.639210671,0.0,0.0,0.0,6.584557725,2.656956548,0.0,0.96942751,2.889914001,0.0,0.484704415,0.0,3.181488272,2.859266555,7.7870373200000005,0.484704415,0.0,6.709460705000001,1.280184557,11.389770656,3.218984346,3.6569990249999997,0.0,4.353179074,1.859170143,27.501552244,1.414316454,6.022148348,22.643138044999997,2.656956548,1.859170143,0.96942751,0.0,205.20112681,1.859170143,25.299618405,0.0,0.0,12.467825780999998,1.899039549,9.396766763999999,0.0,0.484704415,3.209839073,1.899039549,18.063792435,13.864980231,28.153857968999997,0.0,0.0,0.0,19.520282541,6.022148348,0.0,4.586611064,8.384656158,6.040706438,3.17229461,0.484704415,0.0,38.411005414,0.002387402,0.06430887199999999,0.067648637,0.078606462,0.002447184,0.023056926,0.0,0.085128075,0.0,0.0,0.000229578,0.0,0.9290804320000001,0.0,0.0,0.103260324,1.009442344,0.316622734,0.003616226,0.0,3.0,3.0
162x162,0.0,2.889914001,59.10917913,8.904957697,1.168652664,103.19720313100001,3.304120244,3.718348337,0.0,1.168652664,1.444950101,6.022148348,8.803829033,0.0,4.899665877,9.08405828,30.551443983,1.444950101,0.0,4.674662016,2.337336513,8.189520094999999,0.0,0.0,2.37456214,7.749492857,1.444950101,3.304120244,2.37456214,0.0,0.0,0.929612039,33.494550391,29.336867476000002,1.727344509,0.0,5.120684589,3.957438001,5.843212087,0.0,1.168652664,4.287672429000001,17.052826082,0.929612039,0.929612039,7.331618564,8.470985569,3.6175210699999996,6.725877403,3.304120244,0.929612039,0.0,0.0,11.52574667,2.37456214,0.0,0.0,9.700103481,0.0,14.692004197,3.1393547,12.80829705,7.874213839,6.608262338,0.0,6.951760387,0.0,1.444950101,1.727344509,0.0,1.168652664,32.351138458,0.0,1.444950101,87.21508459100001,0.0,0.0,1.168652664,6.783782878999999,2.656956548,0.0,0.0,2.889914001,0.0,0.0,0.0,1.727344509,3.5432148039999998,7.302332905,1.168652664,0.0,6.709460705000001,1.280184557,11.788307380000001,2.448837221,3.17229461,0.0,1.444950101,1.859170143,22.169711254,0.929612039,6.022148348,23.327086293999997,29.537420728,1.859170143,0.0,0.0,250.36035683,3.0278228069999997,26.495123639,0.0,0.0,18.709603467999997,3.2669485519999997,8.912062349,0.0,0.0,2.725134658,4.435599719,29.180062491999998,9.987337351,25.245628995999997,0.0,0.0,0.0,19.035578126,6.022148348,0.0,4.101906649,5.961079947,4.101906649,3.17229461,0.0,0.0,28.717994749,0.018340362,0.022665631,0.08473673400000001,0.102748083,0.002447184,0.001917426,0.0,0.0,0.0,0.0,0.000229578,0.0,0.647261109,0.0,0.0,0.118245268,1.073505637,0.31736534,0.004676553,0.0,3.0,3.0
163x163,0.0,0.96942751,83.34398685,6.984471206,1.6533570789999998,123.07093017100001,1.859170143,5.1724921,0.484704415,1.168652664,0.96942751,6.506852763,12.196816861999999,0.96942751,3.454715776,1.859170143,22.375486062,0.484704415,0.0,5.1593664310000005,2.337336513,9.643663857999998,0.0,0.484704415,0.929612039,7.749492857,0.0,1.859170143,3.3531882499999996,0.0,0.0,1.899039549,36.905765022999994,37.594819675,1.727344509,0.0,6.574828352,4.442142416,5.843212087,0.0,1.6533570789999998,4.287672429000001,17.052826082,0.929612039,0.929612039,7.331618564,8.470985569,3.6175210699999996,8.664677192,1.859170143,0.929612039,0.0,0.0,7.190801012,1.414316454,0.0,0.484704415,7.788734034000001,0.0,6.022148348,3.1393547,21.048255111,7.874213839,4.2030527520000005,0.484704415,6.951760387,0.96942751,0.484704415,1.727344509,0.0,1.6533570789999998,33.320565968000004,0.0,0.96942751,119.70024825,0.0,0.0,1.168652664,3.418264731,2.656956548,0.0,0.96942751,0.0,0.0,0.484704415,0.0,3.181488272,2.582969118,7.7870373200000005,1.6533570789999998,0.0,0.929612039,1.280184557,12.282157068,4.38763701,2.212048924,0.0,2.908228973,1.859170143,27.501552244,1.414316454,6.022148348,13.697032999,29.537420728,1.859170143,0.96942751,0.0,223.14273550000001,3.0278228069999997,16.414974712,0.0,0.0,11.978547408,4.236376062,6.506852763,0.0,0.484704415,1.7648889719999998,5.405027229,29.198377464,13.864980231,26.708907867999997,0.0,0.0,0.0,15.185336883,6.022148348,0.0,3.141660963,6.939706057,4.595756337,1.727344509,0.484704415,0.0,38.411005414,0.018340362,0.06430887199999999,0.08861941300000001,0.13072375400000003,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.000229578,0.0,1.001325163,0.0,0.0,0.014984944,1.053851839,0.00652439,0.004676553,0.0,3.0,3.0
164x164,0.0,3.8593415110000002,83.34398685,9.874385207,1.6533570789999998,117.04878182300001,3.304120244,5.1724921,0.484704415,1.168652664,2.414377611,0.484704415,12.196816861999999,0.96942751,4.899665877,9.08405828,20.446567851999998,1.929654516,0.0,5.1593664310000005,2.337336513,9.643663857999998,0.0,0.484704415,2.37456214,1.727344509,1.444950101,3.304120244,4.798138351,0.0,0.0,1.899039549,39.795679023999995,40.484733676000005,1.727344509,0.0,6.574828352,4.442142416,5.843212087,0.0,1.6533570789999998,4.287672429000001,5.009150162,0.929612039,0.929612039,7.331618564,2.448837221,3.6175210699999996,8.664677192,3.304120244,0.929612039,0.0,0.0,5.503598321999999,2.859266555,0.0,0.484704415,12.123679692,0.0,8.669855849,3.1393547,21.048255111,7.874213839,7.092966753000001,0.484704415,0.929612039,0.96942751,1.929654516,1.727344509,0.0,1.6533570789999998,9.230604178,0.0,2.414377611,121.145198351,0.0,0.0,1.168652664,7.7532103889999995,2.656956548,0.0,0.96942751,2.889914001,0.0,0.484704415,0.0,3.181488272,4.027919219,1.7648889719999998,1.6533570789999998,0.0,6.709460705000001,1.280184557,13.727107169,4.38763701,3.6569990249999997,0.0,4.353179074,1.859170143,27.501552244,1.414316454,0.0,11.768114788999998,29.537420728,1.859170143,0.96942751,0.0,185.79515177,3.0278228069999997,32.311601052,0.0,0.0,20.648403257,4.236376062,3.374618416,0.0,0.484704415,3.209839073,5.405027229,26.066143117000003,13.864980231,28.153857968999997,0.0,0.0,0.0,7.476606621,0.0,0.0,4.586611064,8.384656158,6.040706438,3.17229461,0.484704415,0.0,38.411005414,0.01595296,0.06430887199999999,0.08115007,0.127376497,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.000229578,0.0,1.2888333520000002,0.0,0.0,0.118245268,0.9287560240000001,0.31179790599999996,0.004285452,0.0,3.0,3.0
