"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Microglia" "ODMature1" "Pericytes" "Ambiguous" "Inhibitory" "Astrocyte" "Endothelial1" "Endothelial2" "ODImmature1" "ODMature2" "Excitatory" "ODImmature2" "ODMature4" "Endothelial3" "ODMature3" "Ependymal"
"1475x1675" 0.89291015 0 1.788581426 78.522071126 8.495068462 1.791276382 18.252183056 27.257281166 0.898366232 4.817820849 14.623464459 6.078898401 0.794857607 0 0 0.449205588 2.14243544 4.918640726 0.895677484 11.643363989 10.778300576 41.872913292 10.088200298 0.898366232 1.796726516 4.867302078 8.748828466 1.244063195 1.241329503 3.280298136 7.219496646 4.47282524 0.895677484 1.342115738 0 1.241329503 1.344838128 28.30477258 2.136973345 0 0.446471896 0.89291015 24.391203285 0.446471896 0.89291015 0 2.14243544 4.380169799 0 0 2.245936354 0.449205588 45.230446854 13.384969988 58.23211136 1.796726516 2.139695735 0.446471896 0 1.244063195 2.14243544 14.93937101 68.25836276 1.244063195 0.794857607 5.956344613 17.868534959 13.673497701 52.482271517 8.939663542 8.751572616 1.241329503 1.693223839 0.449205588 0 0 0 2.689636666 1.241329503 11.32753066 0.449205588 0.449205588 16.305798642 82.59410674 8.319420358 0 4.918640726 6.013227165 0.446471896 5.319230056 0.449205588 3.038056019 12.952617298 0.449205588 0.446471896 9.040513501 45.93209935 0 63.380858507 2.69240825 0.449205588 2.831092548 1.342115738 11.721359364 1.339375838 24.04941671 0.449205588 10.036190407 1.794049729 2.235070157 0 0 1.794049729 9.413946145 23.121075369 0 0.89291015 1.687767757 1.241329503 46.065354987 0 0 3.82750494 3.588042514 14.065208802 0 1.690535091 0.446471896 13.760949249 0.449205588 28.084792992 1.244063195 23.70619399 1.788581426 2.48267302 6.076239436 4.175897034 0.446471896 0.895677484 0 0.545489786 0.312902702 0 0.032787564 NA 0.195259108 0.040789012 0.032918712 0.143540737 0.021864707 0.001991875 0.027658929 0.610364679 0.299374968 0 0.133417942 0.881615401 0.142817474 0 0.010856252 0.154632214 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0
"1475x1725" 1.09430534 0.734163336 13.877938713 50.38243227 0 38.394032063 20.695911815 68.876531434 3.018093144 1.509053952 1.106104907 3.191984661 0 1.840268243 0 0 5.235066364 0 0.948767373 1.46831169 0 20.515076966 11.049083355 1.09430534 0 38.916649892 11.924518984 4.646421018 0.948767373 5.692524967 6.698659732 5.752525925 5.339873419 4.989490947 1.09430534 0.734163336 0.734163336 20.525134692 17.54486845 0 0.734163336 1.09430534 20.911176171 1.828468676 1.840268243 17.544822888 2.457821325 4.774871928 0 0 0 4.431816981 55.958748486 9.940908189 92.995326889 0 6.992406033 0 13.2823608 2.789035616 14.483866339 4.124198051 23.847793564 0 3.137367066 7.459132514 17.845939182 9.795354884 20.349882313 1.106104907 2.574416597 0 1.509053952 0 2.457821325 3.952376966 9.232354525 2.846272059 0 49.999843615 1.509053952 1.09430534 31.602742223 0 4.052534826 0 1.106104907 12.943930283 2.212254898 0 1.106104907 2.936678968 12.148165294 5.215915226 1.106104907 6.322047314 19.52608643 0.734163336 40.264550642 15.626788654 0 8.350636593 1.09430534 4.84396197 3.137367066 10.794031019 1.682930709 6.00994222 2.603359292 6.946315488 0 0 70.059426977 2.243217288 32.587807271 0.734163336 0.734163336 51.673130135 4.658231572 4.774871928 0.734163336 0 0 5.123188614 4.030984308 2.043072713 13.995979824 0 0.734163336 12.913132335 22.648376424 1.46831169 1.509053952 0 2.200410247 12.932119031 2.991849076 1.09430534 0 45.307155642 0.022728697 0.055698483 0.143642658 0 NA 0.100324262 0.004371068 1.610033772 0 0.015028525 0.75435562 0 0 0.028399839 0.053793129 0.013031617 0 0 0.034756111 0.066426259 0.014045168 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
"1525x25" 0 0 9.903131764 12.152941773 0 46.08688923 0 2.249825185 6.041885976 0 6.749434288 0 0 0 0 0 0 4.389022539 0 0 2.249825185 3.319459637 0 0 1.124907356 3.374717365 5.569269646 0 0 0 33.74561475 0 2.249825185 4.444377466 2.194552281 0 0 2.194552281 26.33379922 0 0 0 7.874420434 0 0 3.319459637 0 0 0 4.389022539 79.795858136 1.124907356 7.874420434 3.319459637 0 1.124907356 1.124907356 0 0 0 1.124907356 6.749434288 1.124907356 4.389022539 0 3.319459637 30.624918636 1.124907356 1.124907356 0 0 9.834278622 0 4.91697862 0 0 3.319459637 0 2.194552281 24.1420103 0 10.959185978 19.139727629 5.624452647 0 0 2.249825185 1.124907356 0 0 0 0 0 0 0 0 0 0 8.291695985 2.249825185 0 5.624452647 0 2.249825185 0 2.249825185 0 0 0 1.124907356 0 1.124907356 0 6.749434288 0 0 2.194552281 2.249825185 0 13.805587188 0 0 0 74.872980176 0 4.389022539 7.763739904 0 0 4.444377466 3.374717365 4.389022539 2.249825185 0 4.389022539 0 7.708587369 2.194552281 0 4.389022539 0.007183958 0.009003099 0.038748437 0.004526736 NA 0.080827631 0.019872708 0.047569873 0.069815781 0.04019415 0 0.015831323 0 0.584055213 0.025273592 0.046058566 0.022169222 0 0.062447752 0.024209598 0.073597289 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
"1525x75" 0.628170943 1.180017601 22.885564733 6.583432251 1.2563164 18.068655553 3.111971227 1.2563164 0.675637226 0 5.072855722 0.628170943 1.808188544 0 0 0 0.628170943 5.976236997 0 0 4.397218496 19.56889408 3.616321991 2.262589481 5.760451705 1.979427393 9.828604471 0 0.628170943 0 2.512691421 0 5.025318378 4.244501983 0.628170943 0 0 13.303935884 27.223946556 0 0.675637226 5.34809154 0 0.675637226 1.710742823 18.099217852 1.303808169 5.262639972 0 0.628170943 56.481455732 1.979427393 8.261138364 4.920139209 1.180017601 2.988176534 3.518905881 0 3.188328647 0 10.087407848 1.808188544 8.261138364 0 0 1.710742823 55.458215306 9.450565569 0 0.675637226 2.512691421 6.495489498 0 1.08257188 2.360005591 3.206931029 1.08257188 0 0.675637226 36.257121722 0.628170943 5.17971391 51.607386983 0.628170943 9.248786042 0 6.833515131 1.758209106 0.628170943 0.628170943 0 1.2563164 1.931953626 1.979427393 1.2563164 1.08257188 5.500860371 0 7.335445203 13.257890849 0.675637226 4.397218496 19.813621976 3.064513993 2.360005591 0 0 3.188328647 19.836734632 4.168109759 0 0 0.628170943 15.008294599 10.811046766 1.2563164 0.628170943 53.151875684 0.628170943 8.166214162 0 0 1.180017601 37.437589613 3.66381376 3.539938816 19.602080046 0 0 1.931953626 5.479790376 0 4.397218496 3.345136288 6.43066342 3.159444994 6.195023187 1.2563164 0 27.50941008 0.004155104 0 0.101207102 0.010782467 NA 0.075309901 0.081306618 1.029193757 0.092021025 0.078314963 0.006710967 0 0 0.492003005 0.070976906 0.142063138 0 0.012162151 0.083700853 0.049150996 0.127950581 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0
"1525x125" 0 0 0 1.169842855 0 0 0.676910948 0 0.492931907 0.676910948 1.169842855 0.492931907 0 0 0 0.492931907 0.676910948 0 0 0 2.030749206 6.217237781 1.353856592 0.676910948 0 0.676910948 1.971802885 1.662822948 0.492931907 0 1.353856592 0.985912 0 2.030749206 0.676910948 0.676910948 0.676910948 0 0 0 0 0 1.169842855 0 0 22.732761246 0 1.971802885 1.169842855 3.384600207 0 0.676910948 6.092347396 1.846788499 0 0 1.169842855 0.676910948 1.353856592 0 12.32293779 0 3.69357284 0.676910948 0 0.492931907 3.325659477 0.676910948 4.061508844 0 0 0 0.985912 0 0 5.29741876 2.155759535 0 1.353856592 4.738389194 0 0.492931907 36.48003606 0 20.98366007 0.676910948 1.846788499 0.492931907 0 0 0 0 0 1.478848587 0 0.492931907 3.384600207 2.155759535 7.078259396 0 0.676910948 1.353856592 3.45061472 0 0 2.523681113 0 0.676910948 0.676910948 3.200592747 0.492931907 0 2.648713833 0 8.873019619 0 0.676910948 58.358247908 0 11.50834928 0 0 1.169842855 1.169842855 4.002552091 0 10.226876211 0 0 1.353856592 2.030749206 0 1.169842855 1.353856592 1.478848587 1.169842855 0 0 0 29.08153544 0.024839398 0 0.065856202 0 NA 0.034511753 0.023507431 2.258575516 0 0.044621853 0.045492689 0 0 0 0.077832758 0.044968021 0.003612588 0 0.048921808 0.055409114 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
"1525x225" 0 0 3.379252635 0 0.844803016 0.844803016 0 0 0 0.844803016 0 0 0 0 0 0 0 0 0 0 0 0 0.844803016 0 0 0 0.844803016 0 0 0 0.844803016 0 0 0 0 0 0 1.689614268 6.758539937 0 0 0 0 0 0 15.20690177 0 0.844803016 0 0 0.844803016 0.844803016 0 0 0 0 0 0 0 0 11.82625884 0.844803016 0.844803016 0 0 0 3.379252635 0 0.844803016 0 0 0 0 0 0 10.137815 0 0 0 8.44800251 0 0 21.12075776 0 0 0 0 0 0 0 0 0 0 0 0.844803016 0 0 0 0 1.689614268 0 0.844803016 10.137815 0 0 0 0 0 0 0 0 0 0.844803016 0 0 0.844803016 0 33.79365076 0.844803016 0 0 0 0 0 0 2.534435007 0.844803016 0 0 0 0 0 0 0 0 0 0 0 0 12.67099108 0.006547791 0 0.026939834 0 NA 0.023618202 0.001591223 2.441359156 0 0.011084145 0 0 0 0 0.017777159 0 0 0 0.030946195 0.011149334 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"1525x275" 3.413671435 3.413671435 1.285756692 0 0 0 0 0.568953239 0 0 3.561576465 0.568953239 0 0 0 0 1.285756692 0 0 0 0 0.568953239 0 0 0 0.568953239 2.275819773 0 0 0.568953239 0 0 0.568953239 0 0 0 0.568953239 2.844766771 1.706823885 0 1.285756692 0 0.568953239 0 0 3.70940748 0 2.275819773 0 0 58.18981315 0 1.137912862 0 0 0 3.561576465 0.568953239 0.568953239 0 0.568953239 0 0.568953239 0 0 0 60.46229203 2.571494618 0 0 0 18.651530969 0.568953239 0 0 1.285756692 0 0 0.568953239 20.970028855 0 15.997532219 19.116367224 0 3.857244889 0 0 0 0 1.137912862 0 0 0 0 0 0 1.137912862 0 3.140447857 0 0 0.568953239 2.275819773 0 0 0 0 0 57.63219727 1.706823885 0.568953239 0 0 7.965406796 0 0 0 3.561576465 0 0.568953239 0 0 0 40.48468957 2.844766771 0 0.568953239 0 0.568953239 0 0 1.854709931 0 0 0 0 0.568953239 0.568953239 0 0.568953239 0.038502742 0 0.081711372 0 NA 0.050124183 0.008143606 0 0 0.045017851 0 0 0 0 0.045701661 0 0.006404338 0 0.095902543 0.034151481 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
"1525x325" 0 0 31.006117473 2.26106909 7.43218665 14.693925355 11.746266432 31.249977102 0.323000475 1.939074327 22.614215596 0 2.053022465 0.323000475 0 0 0.323000475 6.158961058 0 0 0.969019422 14.537563131 1.292028429 10.664312373 7.110144481 3.668072483 0.646000641 1.939074327 0 10.340214607 29.718382883 0.646000641 16.912906225 1.616073852 1.616073852 5.816058798 2.262074493 12.735261895 26.440264415 0 0 2.053022465 5.493111391 0 0 1.292028429 0.646000641 4.848170153 0 0 0 0.646000641 8.72521293 7.223120297 61.295194211 0 2.585093274 0 35.011557295 0.323000475 0.323000475 14.213233531 28.762006241 0 0.323000475 0.969019422 15.110358524 4.314091555 0.646000641 5.494170794 0.323000475 0 0.646000641 0 0 0.323000475 2.585093274 0.323000475 0.646000641 48.051845437 0.323000475 0.323000475 7.110144481 13.24295165 1.938055531 3.232042301 2.907059274 1.939074327 0 4.200090349 0 3.555042776 0.323000475 0.969019422 13.685246335 0 24.780901234 0.646000641 24.235880732 0.969019422 0.323000475 1.292028429 0 0.646000641 6.481961533 4.200090349 0.646000641 6.786225684 4.428990946 4.847092319 0.646000641 1.292028429 0.323000475 0.646000641 14.21751885 0 0.646000641 0.646000641 0.323000475 0.323000475 0.323000475 0 5.170097832 0.323000475 6.575068209 2.37602294 10.797222043 0.646000641 3.876070767 0 21.441574921 39.539439375 0.646000641 2.699023106 2.37602294 4.52407073 0 0.323000475 0 22.789891843 0.043498052 0 0.044739464 0.031020938 NA 0.022080965 0 0 0 0.071919309 0 0 0 0 0.406630994 0.050074766 0.015929128 0 0.047815938 0.026604113 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0
"1525x375" 1.088101275 0 5.948803008 1.088101275 0.849822255 0.849822255 6.155329079 23.21029047 0 0 7.430074963 1.274730758 0 0.424918418 0 0 1.274730758 1.088101275 0 0 0.424918418 11.015956935 1.088101275 3.450944627 2.124568139 3.450944627 5.388842514 0 0.663182857 4.114146904 16.828809789 0.424918418 10.404385583 1.274730758 0 7.056771477 2.83940102 5.813719844 25.833964829 2.414497183 0 1.274730758 0.424918418 0 0 10.19695673 6.155329079 3.450944627 0.424918418 0 0 2.362848627 6.580237582 0.424918418 41.59813482 1.326376488 1.751294906 0 21.39041511 0 6.850166898 22.05022569 18.445294403 5.968671619 0.424918418 0.849822255 5.440553868 3.026042258 1.751294906 0 0.424918418 0.663182857 0.424918418 0 1.326376488 4.539020079 3.637568451 0.849822255 2.414497183 4.912345145 0.663182857 0.424918418 21.161153149 6.238741053 10.984564032 0 1.751294906 1.69966577 0 0 1.088101275 2.362848627 1.937913615 2.124568139 3.740904147 0.849822255 17.511804898 0 15.18174699 0.424918418 0 3.264309523 1.274730758 3.315985729 0 5.917080468 0.424918418 1.937913615 0.663182857 7.481675314 0.663182857 0 0 1.088101275 12.290833983 0 1.937913615 30.699664495 0 1.513005112 0 0 0 1.088101275 1.751294906 1.326376488 1.69966577 1.751294906 0.663182857 0 14.196285344 4.725640237 1.088101275 0.424918418 2.549441314 5.67875604 0.663182857 0.849822255 0 10.19695673 0 0 0 0 NA 0.009314471 0 0.495443468 0.074830545 0.044388347 0 0 0 0.021503509 0 0.109141223 0 0.10505527 0 0.009805659 0.004249675 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1525x425" 0.7213136 0 5.021293662 6.547950823 0 3.103393674 11.133014111 3.824703492 0 0.598269456 8.454872539 2.7232693 0 0 0.7213136 0 1.062481207 0 0 1.442643011 0 23.311376885 4.327948276 2.040912467 4.680118848 5.105311594 15.220433095 0 0.7213136 8.158740049 13.459238988 1.660750663 16.551528881 2.382064263 1.783794807 6.632062836 2.762222285 16.731047701 4.165912311 0 0 0.598269456 5.267345325 0 0 0 4.433994734 0.598269456 0 0.598269456 29.3179617 0.598269456 3.226434036 6.805118692 94.62763587 2.63918748 1.062481207 0 23.396161035 0.7213136 1.062481207 5.390429483 11.396238904 2.163952829 0 8.571999226 43.262947881 10.126619366 14.006977885 0.7213136 2.846313444 3.589654564 1.783794807 0 0 0 1.794859626 1.442643011 0 11.820557716 0 5.837665167 17.678887364 12.106515798 0 0.7213136 0 0 0 2.382064263 1.917858069 2.040912467 3.4445829 0.598269456 1.794859626 1.062481207 21.674153151 1.783794807 29.797793176 1.062481207 1.062481207 0 1.794859626 3.947740429 0.7213136 0.7213136 2.040912467 3.187453525 15.67643085 2.382064263 0.598269456 0.598269456 2.382064263 1.794859626 8.588907813 0 2.163952829 0 1.062481207 3.947740429 0.7213136 0.598269456 0.7213136 22.1366246 0.598269456 0 0.598269456 1.660750663 0 0 16.192206901 0.598269456 1.794859626 0.598269456 2.846313444 3.824703492 0 2.124999844 0 1.794859626 0.004924189 0 0.006228004 0 NA 0.033704235 0 0 0 0.049807873 0.007926816 0.172049624 0.123466172 0.06013946 0.072754721 0.094227483 0.023468285 0 0 0 0.145919902 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0
"1525x475" 0 0 6.687440296 27.102934919 4.243358147 0.711157559 20.325402321 13.909559805 0 0 17.613702487 0 1.296160236 0 0.585002677 0.813677227 3.737202446 2.007314227 0 6.435154544 2.235988777 16.284900547 7.168391382 6.274292303 3.532182076 3.026044887 5.159547059 0.585002677 0 1.42231155 10.219682062 0.585002677 7.222094619 1.296160236 3.254710352 2.44104221 0.711157559 12.88937457 3.177364817 0 0 0.585002677 9.885385103 0 0.813677227 0.585002677 2.925003063 0.585002677 0.711157559 0.711157559 5.695761872 1.296160236 6.605556458 3.049674068 71.6015087 1.524834786 2.109837463 0 13.899932269 1.17000133 0.585002677 9.909028724 49.679532258 0 1.524834786 2.820991454 9.024391658 8.896747019 9.703888326 7.16689966 0 1.627362518 2.212365195 0 2.820991454 3.1537044 5.695761872 1.524834786 2.59231288 6.307384285 0 0 4.653392381 8.136713354 3.73868029 0 0.585002677 1.17000133 1.296160236 3.965867911 0 0.813677227 0 0.813677227 15.576841578 0 22.191027231 1.17000133 24.300316393 3.152199769 0.585002677 5.618407027 0 7.672968183 0.711157559 5.436961086 1.524834786 7.397043824 7.805469661 5.973215201 2.820991454 4.80622574 0.813677227 5.490701254 10.850345166 3.254710352 3.026044887 0.711157559 1.627362518 4.448356437 1.42231155 0 0.813677227 3.026044887 11.694014841 2.007314227 4.448356437 3.152199769 2.947179399 0 32.301568296 8.671143321 0.711157559 0.585002677 3.254710352 5.03335509 1.296160236 1.42231155 0 0.711157559 0 0 0.03203456 0.02812519 NA 0.029105861 0 0 0 0.023482326 0 0.135117824 0.06422143 0.063537971 0.017133598 0.081862332 0.011116506 0.01881399 0.000277224 7.9e-05 0.231397225 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1525x525" 0 0 16.477799069 10.317713279 0 3.367269574 6.551478776 9.544582462 2.618928477 1.733311039 13.447197882 0 4.451637688 0 1.733311039 0 0.374136894 2.107450162 0 0 0.374136894 5.994373505 1.359174145 1.313555914 0.748276017 0.748276017 3.749517434 3.046866953 0.374136894 2.627103931 3.229822526 1.122413503 6.551478776 0.374136894 0.374136894 2.618928477 0.748276017 90.925374727 12.461478211 6.039999633 0 3.001240825 5.665828345 0.374136894 0 0 1.496548457 1.496548457 1.359174145 0 1.359174145 1.496548457 11.996893261 4.123652388 69.547900893 0.374136894 2.855722602 0 54.392316629 0 37.851190668 21.550842308 32.820408902 1.870648381 0 2.993098286 23.09976439 9.232277201 15.584231546 0 0.374136894 0 0 0 0 0 0 4.588910482 4.36041497 17.975624349 0 0 3.978102622 5.986183682 9.560904453 2.061831931 1.122413503 1.122413503 0 0.374136894 0 0 1.122413503 0 2.435969417 0.374136894 16.486428936 2.618928477 19.671549766 16.325316605 95.01447081 0.374136894 0 8.903681023 3.229822526 8.239212866 0 4.3066542 0.374136894 8.483997105 0 0 0.748276017 0 9.834957175 0 2.061831931 4.214810558 0 2.244815441 0 0.374136894 0.374136894 0.748276017 5.574049251 14.889284051 17.60854084 5.05488391 0 0 11.61455057 3.375379948 0 0.748276017 0.748276017 6.222985633 24.646469117 0 0 2.618928477 0 0.002190289 0.035725404 0.013152219 NA 0.04088143 0 0 0.006178655 0.061434193 0 0.014254165 0 0.212779926 0.002945883 0.071489698 0.005646392 0.007534671 0.019272014 0.010801086 0.05660203 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0
"1525x575" 0.581612177 0 0.355220617 19.243188342 2.607665907 0.750813957 12.596418148 7.065390284 0.581612177 0 13.000219301 0 1.332426134 0.581612177 1.332426134 0 3.37523795 1.106034574 0 0.355220617 2.100079363 31.272352503 2.584078379 4.65045513 8.082919816 5.360904536 3.50408627 1.914030522 1.106034574 4.555242255 71.287605869 2.624439628 8.252084574 1.332426134 0.936832794 6.774052004 0.355220617 19.413656223 37.062995649 3.916534517 1.687646751 0.355220617 8.455019704 0 0.581612177 1.461223063 2.455267852 1.647230132 0.355220617 0 0 1.873625671 12.526317471 8.050221712 111.06787357 1.518437182 0 0.355220617 36.129408767 1.647230132 2.438445073 10.352155923 37.24323044 2.326442341 0 12.765548262 7.606574599 7.332135809 21.39788147 0.750813957 1.332426134 0.355220617 0 1.065617955 1.065617955 0.710409106 12.635813046 3.358445615 1.292021283 3.544466573 1.106034574 1.518437182 17.885487654 12.724085406 8.583739093 0.355220617 8.704813825 15.420134813 0.936832794 0 0.750813957 2.607665907 3.730446799 0 4.028512651 0.581612177 29.169102642 1.744858746 18.597446736 2.624439628 0.750813957 2.624439628 1.292021283 4.755700025 1.856832896 4.950847363 0.936832794 3.859291817 0 5.959320891 2.269251139 0 12.658367567 11.238966577 19.122053153 0.581612177 1.687646751 3.16572056 0 5.120070382 0.355220617 0 3.358445615 0 1.776067361 14.119313693 1.292021283 4.991236579 4.302895153 0 18.935919708 5.67572697 13.015446877 1.461223063 2.753287948 8.130968827 1.065617955 1.518437182 1.106034574 1.776067361 0 0.14354695 0 0.06869905 NA 0.005180046 0.020669177 0.016855168 0.15884789 0.055615133 0.103685736 0.045551773 0 0.533561505 1.015930944 0.350797621 0.052295643 0 0 0.032978109 0.08682589 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1525x625" 0 0 0.456934408 4.112343188 0 0.456934408 7.310937187 1.37077315 0.456934408 0.456934408 4.112343188 0.456934408 0 0 0 0 0.456934408 0.91385927 0 0 0.456934408 7.767787187 1.37077315 1.37077315 1.37077315 0.456934408 0.91385927 0.456934408 0 2.28465681 2.741622771 0.456934408 1.37077315 0 0 1.37077315 0.91385927 4.112343188 0.91385927 0 0 0 4.569292145 0 0 11.42224241 0.91385927 0.456934408 0 0 0 0.456934408 6.853983779 0.456934408 17.81914983 0 0.456934408 0 5.940168264 0 21.4750155 5.940168264 19.64904639 0.456934408 0.91385927 1.37077315 2.741622771 1.37077315 4.112343188 2.741622771 0.91385927 0 0 0 0 3.655432134 0 0.456934408 1.37077315 0.91385927 0 0 14.16351901 0 5.026289623 0.456934408 0.456934408 1.827743417 0.456934408 0 0.456934408 0.456934408 0.91385927 3.655432134 3.198556482 1.37077315 5.940168264 0.456934408 5.026289623 1.37077315 0.456934408 0.91385927 0.456934408 1.37077315 0.456934408 1.37077315 0.456934408 2.28465681 0.456934408 0.91385927 0 0 0 2.741622771 5.026289623 0 0.456934408 19.1929607 0.91385927 0.456934408 0 0 0.456934408 0.456934408 0.456934408 2.28465681 1.827743417 0 0.456934408 0 5.026289623 1.37077315 0 0 0 1.827743417 0 1.37077315 0 10.51065401 0 0 0.016838075 0.009483675 NA 0 0 0.460931994 0 0.022097439 0.012781361 0 0 0.044691353 0.002568834 0.032575937 0 0 0 0.015705023 4.44e-05 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1525x675" 0.877240867 0 0 3.508997557 2.232127475 0 21.416111101 33.931492471 0 2.353358613 15.232717556 1.354886608 0 0 0 0 4.585486088 2.353358613 0 0 0 19.297414003 0.877240867 1.754482389 2.709795756 2.353358613 0.877240867 0 0 2.232127475 17.146792828 2.353358613 13.278885332 0 0.877240867 0 0 15.268501485 15.988571791 8.77237221 0 2.353358613 6.140687051 0 0 0 11.4050923 0.877240867 0 0 0 1.754482389 19.175140239 3.986586892 73.32605764 0 1.354886608 0 37.683200406 0.877240867 2.353358613 4.985058897 52.87558334 0 0 1.754482389 5.741055906 3.587036623 18.255720146 6.696356836 0 0 0 0 0 1.354886608 0 0.877240867 0.877240867 12.401588059 0.877240867 0 6.061520351 3.23059948 2.353358613 0 0 8.494045664 0 0 2.353358613 0.877240867 3.587036623 0 1.354886608 0 13.392750865 0 32.457688184 1.754482389 0 4.107841002 1.354886608 8.971643087 0 0.877240867 0 25.924927944 2.353358613 4.064656552 0 8.094414519 0.877240867 0 20.21815339 0 0 4.706633743 3.109368997 1.354886608 0 0 0 4.064656552 7.338334027 1.354886608 0.877240867 8.172497554 0 0 10.847320794 8.45082585 0.877240867 1.354886608 4.386169298 1.754482389 3.587036623 1.354886608 0 0 0 0 0.027310435 0.011116971 NA 0.049283357 0 0 0 0.048948569 0 0.041943093 0.175706719 0 0.241272552 0.042236597 0.016220444 0.04445204 0.013220696 0.035747141 0.013220623 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1525x725" 0 0 53.482759333 16.508654784 1.872845601 32.644527658 4.254241133 12.609404282 0 0 18.272945787 0.709031234 1.163814367 0 0 0 0 2.486795611 0 0 0.581903548 24.006232474 6.827281123 2.486795611 13.723987902 5.904807138 4.708982991 0 2.83175801 1.745743727 16.675999058 6.359647395 7.359917683 5.191419377 0 4.655226451 2.581890664 28.115329139 66.429277928 0.709031234 0.581903548 1.413681713 2.708990806 0 0.709031234 0 0 3.15942544 0 2.57749608 0 1.163814367 6.327586188 15.306500274 62.397213523 0 3.409269596 4.24107048 21.456145748 0.709031234 5.223514739 6.708952303 33.265814393 0 1.413681713 7.413666573 18.288503056 3.995572377 6.327586188 3.999915075 2.83175801 3.536397282 0.709031234 0 0.581903548 0.581903548 3.618610295 2.127087258 4.031979321 78.028503755 1.290934782 4.482388143 13.805308305 0.581903548 5.741337071 0 0 1.163814367 0.581903548 0 1.290934782 1.745743727 1.290934782 0 1.418076297 0 11.163810567 0 18.519598811 7.314148775 1.995585261 2.83175801 1.413681713 0.709031234 10.93814603 0 0.709031234 1.163814367 0.581903548 5.536356854 2.704616495 0.709031234 1.745743727 0 17.505777062 0 1.904892063 0.581903548 3.290901625 4.359667024 0 0 0.709031234 1.999979845 2.327668074 16.597263877 9.960194697 2.327668074 4.740992771 2.486795611 24.780934246 3.545168624 0 9.673898382 4.391736574 4.941591371 0 0 0 15.118187636 0.009132516 0.017104791 0.067649453 0.043090195 NA 0.051404467 0.055193503 0 0.170266799 0.05139922 0.021132032 0 0.069704936 1.159107058 0.042168533 0.209006586 0.017268218 0 0.059306854 0.025607197 0.086293884 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0
