"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial1" "Inhibitory" "Excitatory" "ODMature2" "Astrocyte" "Endothelial3" "ODMature1" "Microglia" "ODImmature1" "Ambiguous" "Endothelial2" "Pericytes" "ODImmature2" "Ependymal" "ODMature4" "ODMature3"
"925x775" 0 0.686203553 9.691777041 14.384271207 0 4.958263023 18.01139321 32.702914952 0.686203553 0 3.851510768 1.372411388 0 0.686203553 0 0.686203553 0 0.686203553 0 1.372411388 0 29.902813565 5.15403554 1.372411388 2.058581096 11.554609517 1.792929672 0 0 1.792929672 0 0.686203553 37.498094105 0 0 0 0 34.034444141 11.680781138 3.585851635 0 0 0 0 0.686203553 0 2.479133225 14.34263665 1.792929672 0.686203553 0 2.479133225 19.118166795 1.372411388 90.813022585 0 0.686203553 0.686203553 2.058581096 2.058581096 0 5.15403554 11.554609517 0 0.686203553 5.644432731 23.39014456 7.70302346 1.372411388 0 0 0.686203553 0.686203553 0 0.686203553 12.366950846 0 2.058581096 0.686203553 36.220979212 0.686203553 0 13.277662269 0 16.401217746 0 5.3788149 2.479133225 0 0 3.585851635 0.686203553 3.16534106 0.686203553 0 0.686203553 15.601832152 0 38.7520378 6.861944977 0.686203553 4.272055188 0 3.851510768 3.585851635 0.686203553 0 5.15403554 35.85530419 5.15403554 11.443297813 0 0 0.686203553 28.613571999 1.792929672 0 10.112298563 6.946965212 6.330663464 0 0.686203553 10.97843278 0.686203553 0 0.686203553 5.15403554 0 0 7.171654571 42.285893574 6.330663464 2.744811829 3.430982145 2.479133225 5.223911817 5.840239093 0 0.686203553 5.840239093 0.273078403 0.122513757 0 0.094742514 NA 0.03712953 0.034160944 0 0.698147123 0 0.085832176 0 1.084787634 1.041743418 0 0.098810343 0.01809402 0 0 0.004921644 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"925x825" 2.256341919 3.609331478 12.068648031 18.924007913 1.62745361 48.208907246 0.950967344 39.043077174 0.950967344 4.359114893 16.782147528 4.834778684 1.62745361 0.676486266 0 0 3.656921136 0 0 2.102772974 0.676486266 20.987735699 1.352989559 5.035601159 5.558580045 67.965151419 13.955433769 0.676486266 0 2.77925924 0 2.102772974 20.993404099 4.359114893 0.676486266 0 2.256341919 18.542603452 8.686271116 0 2.102772974 42.797576034 0.676486266 0.950967344 1.352989559 3.730226584 5.189130937 8.671037771 0 0 1.901950499 0.950967344 13.319632462 2.102772974 60.07117072 0 0.676486266 3.207309263 0.950967344 10.989943454 2.102772974 4.205590486 7.413298307 5.189130937 0.950967344 2.256341919 27.269815127 15.16529747 4.406729877 3.207309263 0 4.406729877 1.901950499 1.901950499 3.455762533 13.702378314 8.217237909 3.883795529 0.676486266 212.60379117 4.512644671 2.102772974 17.611979236 2.303956903 10.974677758 0 4.406729877 5.833390399 3.207309263 0 0 1.62745361 3.455762533 2.102772974 1.901950499 0.676486266 11.09587074 0 24.188415771 4.205590486 0 1.901950499 8.016036029 6.308682607 8.396540882 6.656847546 0 3.207309263 23.914330299 2.303956903 20.982391946 0 13.922373566 0 33.357195506 0 0 9.790530557 0 8.919374548 0.950967344 2.256341919 37.490262566 4.205909633 17.25097418 8.491641661 5.785748259 0 0 0 11.925645102 0 7.460530544 3.931374069 4.158292418 6.911865565 11.149946149 0.950967344 4.359114893 31.82893305 0.459198357 0.042169686 0.032302619 0.242787514 NA 0 0.134562056 0 2.50716984 0 0 0 0.372647635 6.447386641 0 0.566097809 0.024017797 0 0 0.014782105 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0
"925x875" 3.250108332 0 52.6371853 4.733106375 3.354918181 73.07475371 0 2.366588224 9.959853084 0 6.605026513 2.366588224 2.366588224 0 0 0 3.354918181 2.366588224 3.250108332 0 18.617021194 16.563840917 0 0 5.721506405 49.69825619 8.971614737 0 2.366588224 0 0 0 0 7.983214707 0 0 0 4.733106375 22.184362892 0 0 25.25332043 2.366588224 0 0 2.366588224 0 7.099719889 0 0 2.366588224 0 0 4.733106375 29.880895402 3.250108332 2.366588224 3.354918181 0 2.366588224 0 0 5.721506405 0 3.354918181 0 40.023051419 5.721506405 2.366588224 0 0 3.250108332 0 0 0 22.571173055 3.354918181 4.733106375 0 393.45089406 0 0 22.7519899 0 9.466464386 0 0 0 0 0 0 0 6.500150877 3.250108332 3.354918181 4.733106375 9.749790488 0 21.192641615 0 0 0 4.733106375 0 4.733106375 0 0 0 0 3.354918181 0 0 5.616696556 0 21.296947292 0 0 13.42115352 5.721506405 3.250108332 2.366588224 0 6.500150877 2.366588224 12.326441308 0 22.571173055 0 0 3.250108332 3.354918181 0 0 3.250108332 0 2.366588224 3.354918181 0 0 14.482896863 0.0609683 0.022595269 0.110310496 0.155337904 NA 0 0.085903451 0 1.596026625 0 0 0 0 3.11943858 0 0.116787946 0.017993652 0 0.043160187 0.041262467 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
"925x925" 0 1.132308313 9.061142102 1.132308313 7.869239338 196.03615804 7.340667439 6.200095483 2.409259985 0 48.696800593 1.336415076 2.353126979 0 1.336415076 0 3.621775393 5.27241352 0 0 0 16.398448008 2.344863336 27.833759204 19.384674968 185.93849036 19.508705033 1.843086021 1.336415076 1.132308313 0.566173964 0 6.208359126 38.008817615 0 1.843086021 3.855232147 25.164657975 9.387828309 0.566173964 0 27.640978493 10.973479746 1.778689372 5.633921519 7.85342294 0.566173964 3.855232147 1.336415076 0 11.510946639 5.400515949 1.698484948 0.566173964 4.515993597 0 0 1.336415076 12.667023673 5.503712174 2.975394334 0 12.819916667 9.652954656 2.919300943 0 42.681881638 16.150786573 0 0 3.23908154 5.64830191 0.566173964 0 4.371392524 28.738654055 14.952493809 2.919300943 6.031054491 474.3511976 0.566173964 1.336415076 17.426010306 1.778689372 0 0 1.132308313 9.18375346 0.566173964 0 0 0.566173964 10.780504842 0.566173964 5.191647223 4.371392524 1.778689372 0 7.877491412 5.026034555 2.344863336 1.698484948 27.240317542 3.855232147 13.620995031 0 2.975394334 5.255914876 0.566173964 12.347305547 0 0 7.987048498 0 22.783506528 0.566173964 0.566173964 33.898741635 0 0 0 3.179501097 0 3.745675061 30.341056592 40.154370949 17.636901423 1.698484948 2.344863336 0 10.058648805 0 1.132308313 3.557429928 5.894697948 47.408471868 19.356912005 0 1.132308313 50.747340567 0.143739529 0.107635301 0.223733916 0.533670201 NA 0 0.42927019 0 8.019429205 0 0 0 0 10.65792 0 0.772433031 0.058286744 0 0.031068194 0.11146768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0
"925x1025" 0 1.871772286 6.593260138 1.424822761 1.424822761 43.91804221 0 1.871772286 0 0 13.633058898 1.424822761 0 0 0 1.424822761 0 0 0 0 0 8.464945898 3.296595047 9.442930036 5.168443947 79.11634353 7.571081136 1.871772286 0 0 0 0 0 7.487113302 0 0 0 1.424822761 1.424822761 0 1.424822761 1.871772286 3.743621186 0 0 0 0 0 0 0 3.743621186 1.424822761 0 0 0 0 0 0 1.424822761 5.69930885 1.871772286 0 1.871772286 2.849638952 0 0 32.07022238 1.871772286 2.849638952 1.871772286 0 0 1.871772286 0 2.849638952 7.571081136 0 1.871772286 0 91.49793828 0 0 5.168443947 0 0 0 0 0 0 1.424822761 0 0 2.849638952 0 0 0 3.296595047 0 5.168443947 0 0 1.424822761 0 4.721411238 5.168443947 0 0 0 1.424822761 0 0 0 6.146256538 0 6.146256538 0 1.424822761 7.040129707 1.424822761 0 0 0 0 1.424822761 7.571081136 5.615306946 4.721411238 1.424822761 1.424822761 0 1.424822761 1.424822761 0 0 1.424822761 17.907401094 2.849638952 0 0 22.181501186 0.036071909 0 0.104277685 0.12837487 NA 0 0.003426116 0 1.513617687 0 0 0 0 0.494204362 0 0.003215654 0.006043362 0 0.038314694 0.045036798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"925x1075" 0 4.15635507 14.030881915 21.416306425 0 37.93187168 13.144975528 17.148602632 1.244657067 0.622332991 63.208875867 2.848672006 3.470996082 0.622332991 2.552349046 1.930016055 2.351122269 4.281138324 0 1.244657067 54.807229865 49.227146984 7.136373443 12.080027097 4.15635507 119.572677333 31.731090071 4.577461284 0 3.457588764 8.497802916 3.658805333 18.656613451 13.89203422 0 5.324603994 1.930016055 55.324907443 17.501877997 0 0 9.247592293 44.529537658 0 26.055196337 0 56.007808312 6.714048365 2.226339015 0.622332991 17.710666829 16.960963363 10.220030374 16.004893208 36.255742869 26.076061438 11.75010494 0 32.664059015 6.382695916 7.737675411 8.788628533 67.268015498 3.955128293 12.246692408 20.012555064 77.83982914 10.248059489 116.671368581 0 0 13.739820113 1.930016055 10.897774572 1.728789278 12.833810953 2.226339015 0.622332991 7.426126206 191.240462217 5.379990029 1.244657067 57.019295045 7.059931213 2.357685382 2.226339015 7.412625099 3.470996082 3.457588764 4.708807651 7.868906812 0.622332991 2.489313575 0 11.464686882 4.708807651 35.995324556 18.417533655 44.99955846 12.270863216 0 30.760395197 17.856753628 0 3.860041749 6.444233622 1.86701523 2.351122269 8.090337338 27.873711199 0.622332991 6.575788235 0 47.128556965 29.246150845 0 2.351122269 24.957688833 15.054129642 12.598914391 0 1.728789278 39.123714641 109.943648223 43.591561621 25.079934329 15.573815117 0.622332991 0 5.331131727 7.820493697 17.279948999 0 8.173241354 7.254620049 41.551399488 10.13668305 5.379990029 13.312150786 42.352129686 0.403254417 0.13194489 0.113455843 0.306089793 NA 0.073718155 0.098692595 0 3.202860678 0.028002096 0 0.306999557 5.089744067 6.047120851 0 0.312624733 0.015453054 1.908412621 7.502499465 0.033787368 0 1 3 0 0 0 0 0 0 0 1 0 0 0 2 0 0
"925x1125" 5.894035344 0 28.864035714 3.936308814 2.541266317 85.283972192 2.266931286 30.055743956 1.669377528 0.755658324 43.327228141 0 5.269714095 1.538048986 0 0 8.450313307 1.511308115 0.755658324 6.793609044 2.541266317 37.211810605 1.538048986 12.135614689 21.765404133 164.857648961 12.613202299 2.29370731 0 0 0 0 4.651061061 4.993034507 1.538048986 0 1.538048986 19.845060248 22.812928077 4.382727229 1.785607993 23.967496671 0.755658324 0 1.511308115 0 0.755658324 11.478666217 2.541266317 0 19.424866248 5.406719385 8.861704906 7.53428249 29.251162074 0 3.963084838 4.834965094 0 11.573161105 3.049357101 2.541266317 33.510729477 1.511308115 7.982996936 0 31.282689731 14.576798713 19.24158067 0 7.899381947 1.785607993 0.755658324 0 9.930632895 29.346223119 8.977917037 0 4.993034507 532.09958744 2.29370731 4.630286236 42.493627015 1.511308115 8.889986504 0 1.785607993 3.571197652 1.785607993 0.755658324 3.600336567 6.939040345 3.049357101 2.541266317 1.511308115 0 9.190964405 0 31.027436063 18.670759129 0.755658324 3.338703778 17.479862836 0 25.636862964 4.834965094 2.844678243 6.44494795 0 11.626713486 0 0 3.296916108 1.785607993 47.048898817 0 6.162369176 2.541266317 3.454985521 12.324118109 0.755658324 1.785607993 18.60198263 6.647346175 10.962456321 20.070846004 14.23297756 0 0.755658324 3.831806847 6.436669054 9.349020865 2.29370731 4.808237176 8.173668872 12.309844379 16.959978604 1.538048986 7.495739304 60.104505578 0.130013213 0.069804206 0.148432356 0.444083074 NA 0 0.257979026 0 7.913636929 0 0.016830583 0 0.466932059 8.818707165 0.02108877 0.444539798 0.044012404 0.088205709 0.052901615 0.080583817 0 0 1 0 0 1 0 0 0 0 0 0 0 0 3 0 0
"925x1175" 5.409143566 0 2.775548035 19.35798646 0 6.332958251 6.049988578 14.372905906 0 0 7.018257515 0.925174054 2.492528832 5.409143566 0 0 0 2.775548035 0.925174054 0 0 55.205894333 17.835234808 0 17.690527137 49.460727517 7.757080565 2.492528832 3.557459746 0 6.189725787 0.925174054 31.595977229 11.459132144 3.557459746 2.632285692 0 26.377705927 2.492528832 0.925174054 0 4.985080554 2.632285692 0 0.925174054 0 15.298089427 141.209453603 0 2.632285692 2.492528832 2.632285692 5.409143566 0 21.795509759 0 5.910254608 0 0 9.510786347 0.925174054 7.018257515 6.049988578 0.925174054 0 5.910254608 31.928830416 13.309506125 10.435960401 0 5.264551733 0 0 0 0 24.126979629 0.925174054 0 0 160.977265156 1.850361872 0 15.159832074 3.557459746 59.4281543 0 7.118402816 1.850361872 2.492528832 0 0 6.33431762 0 0 18.371080434 0 10.033653532 5.910254608 58.357377405 0.925174054 0.925174054 1.850361872 21.795509759 0.925174054 0 3.417702886 0.925174054 3.417702886 198.635344852 13.169772155 78.3487512 0 3.557459746 1.850361872 57.640638565 0 8.966603312 3.557459746 0 47.967519284 0 0 2.775548035 5.124814524 5.910254608 13.853699941 16.667166862 5.409143566 7.896721587 6.975176396 47.961982468 0.925174054 12.003338069 10.575717261 52.895524004 11.174806341 2.775548035 0 13.068246093 5.124814524 1.68622971 0.287574482 0.033232361 0.094100123 NA 0.072505351 0.103193367 0 4.379007572 0 0.001023285 0 0.961580092 5.66211741 0 0.177249409 0 0 0.279049069 0.02445035 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
"925x1225" 0 1.676825125 10.198269963 99.425423324 1.817344792 0 5.904039115 19.002437323 1.086411655 1.676825125 13.716420424 6.770195074 0 0 0 1.243726927 3.84967848 5.947843061 0 14.583678086 1.243726927 87.907586113 0 3.304311663 40.115942441 19.401270637 21.463060437 1.243726927 1.676825125 0 15.890529393 4.006963707 23.017983504 7.60911564 2.903756447 0 0 30.430462864 1.086411655 3.84967848 1.486966871 1.817344792 27.368014682 0 1.243726927 0 1.676825125 45.911789946 0 0 11.615157846 1.486966871 16.330661772 17.24814868 89.101473037 0 4.648589313 1.817344792 3.634682627 6.208061153 0 2.920552052 24.79567804 1.486966871 1.676825125 20.552044421 35.332086156 33.371631501 24.618866922 6.218550515 4.650753178 0 3.494169917 0 0 26.449435875 4.147483374 1.676825125 2.730693798 89.138866771 1.243726927 4.648589313 15.189878493 3.163791996 128.906882761 1.243726927 7.501098166 8.469061098 1.676825125 1.086411655 6.135556184 6.274180802 3.573877797 1.086411655 26.407553336 1.486966871 26.615786398 1.243726927 74.035263423 35.136274592 2.172853355 6.304564286 17.868231178 2.487466142 1.676825125 10.286398933 0 9.394775467 28.352109523 2.76323678 50.899276418 2.920552052 1.817344792 1.486966871 54.902653463 0 1.086411655 0 1.086411655 11.538422127 4.648589313 4.648589313 29.498720027 2.973928053 16.516151515 4.345643594 2.172853355 1.817344792 4.580581572 1.817344792 50.675997731 3.163791996 3.659820226 1.243726927 18.672843476 23.854259212 8.47526429 0 0 12.127869448 0.533544184 0.141598043 0 0.099349926 NA 0.078461864 0.040257602 0 2.167436378 0 0.025988968 0 0.676447576 4.10361854 0 0.050997538 0 0.395456539 0.86161345 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"925x1275" 0.798084097 0 8.170383859 5.089395274 2.330657689 13.947470087 6.685617785 22.384271651 0 0 6.404268486 1.746628992 0.798084097 0 0.798084097 0.798084097 0 7.055648183 0.798084097 8.798466559 1.746628992 26.761899557 3.211899236 3.493243968 36.000495556 51.738994482 0.798084097 0 0 3.493243968 0 0 7.634088625 3.342780298 3.990453347 0 2.413815139 18.179095568 1.746628992 2.413815139 0.798084097 4.291328065 12.122901852 0 0 0 6.685617785 19.603638307 0 0.798084097 3.493243968 5.756595437 6.574232553 2.413815139 14.227761692 1.746628992 2.394298248 0 2.413815139 8.039465247 2.413815139 2.413815139 10.178754359 0 1.746628992 3.926808995 42.975130472 13.109400342 35.91475582 0.798084097 1.746628992 2.330657689 7.075165074 0 1.596151306 72.727701871 2.330657689 0.798084097 0.798084097 162.46767348 2.330657689 9.322859111 12.895343589 0 36.96462523 0.798084097 0.798084097 3.211899236 0.798084097 0 0.798084097 4.827603561 19.21317386 0 4.827603561 0 7.182763513 0 22.169119591 7.182763513 6.992083267 1.596151306 8.821794066 0 0 2.413815139 0 4.160444131 48.493482217 5.907059107 1.746628992 0.798084097 6.49110182 7.790167364 43.009042381 0.798084097 0 11.8675722 2.413815139 3.990453347 0 0 9.786094239 24.901396126 23.399899056 11.38230839 5.239790377 2.544713089 1.596151306 2.544713089 30.476977492 4.724955937 3.211899236 0 2.413815139 4.788552813 2.544713089 0 3.128741786 7.653605516 0.489359604 0 0.101659246 0.172768449 NA 0 0.061589711 0 2.027548747 0 0 0 0.012708605 2.793071785 0 0.056728726 0.009457372 0.024785567 0.066626565 0.039074452 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0
"925x1325" 0 2.382828649 3.44960487 20.192886983 0.983992381 0.983992381 11.582197919 11.585527777 0 0 5.749665278 3.611789369 0.983992381 2.382828649 0.983992381 0 3.36682103 0 0 4.026576307 8.1325361 39.749914287 2.382828649 0.821880972 10.845747318 10.997457403 0.821880972 0 0.821880972 3.44960487 1.968041711 6.733714608 35.057002222 0 6.733714608 0 0.983992381 14.779061587 5.587553869 0 0 0 0.983992381 0 0 0 11.238812881 50.50481597 0.821880972 3.204709621 1.643747658 0 2.952027883 3.287459197 0.821880972 2.382828649 0.983992381 0.821880972 0 10.925824362 3.611789369 0.983992381 39.001248692 0 0 9.11658543 14.119341656 9.108697178 34.831742785 2.382828649 1.968041711 0 1.805873353 0.821880972 0.821880972 15.69589567 0 3.611789369 0 49.874620594 0.821880972 3.204709621 8.298122521 2.382828649 89.47537648 0 5.172751332 3.36682103 0 0 2.382828649 7.638329557 18.654013179 0 2.465612489 3.936055112 30.868279923 0 75.21733787 14.454778549 0 10.515729252 6.23948708 4.595775541 0 6.816482849 0 4.188702002 0 13.88558664 17.403705551 0.821880972 5.172751332 0.983992381 23.562766861 0.983992381 0.983992381 0.983992381 0 22.576316332 2.382828649 0 4.188702002 2.789922683 5.832433519 2.465612489 0 0 4.35087036 0.821880972 56.25715955 12.404044627 2.627740039 1.805873353 10.680966769 6.899343202 9.199327097 0 0.821880972 1.805873353 0.490029942 0.034631382 0 0.078775171 NA 0 0.041947623 0 1.576980911 0 0 0 0.064932301 2.46004263 0 0.242045133 0 0.04338976 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"925x1375" 0 0 13.090500016 8.438532603 2.10963136 12.024324154 22.393934616 41.368236667 1.760497866 5.540788967 16.352215096 9.325082916 0.349149262 0 0 2.718090873 8.9571878 6.306054857 3.416373629 13.7681521 3.888875966 40.990168782 5.889938229 4.478588739 49.532699593 18.85922676 0.349149262 0 1.794023149 0 0.349149262 4.861263284 25.442479837 3.765525293 6.677930266 0 1.760497866 21.062685307 2.10963136 0.698282756 1.411348604 5.785356212 12.026496587 1.794023149 0.349149262 0.349149262 3.067240135 49.998496201 0.698282756 1.745680504 1.411348604 2.458783024 5.333644488 1.745680504 0.349149262 0 5.315003999 0 2.492305905 2.094852817 1.04743442 0.349149262 21.38500057 0.698282756 0 6.832776296 18.915528011 15.405340181 42.430573807 0 2.841457569 1.794023149 2.143172411 0 1.04743442 15.961423064 2.10963136 1.745680504 3.554521015 19.141306239 0.349149262 2.718090873 3.903654509 2.80791795 82.71377418 0 0 4.478588739 1.760497866 2.718090873 2.143172411 10.96210959 36.211491987 0.349149262 10.173313924 0.698282756 27.549621582 0 42.846104198 21.517394253 0 4.478588739 4.601941099 2.10963136 0 6.66330705 1.794023149 3.765525293 1.745680504 8.2441249 0.349149262 2.492305905 0 0 28.814671493 0.349149262 0.698282756 3.190592495 5.43620695 28.240448495 0 0.349149262 1.411348604 0.349149262 26.02511019 3.171847356 6.377127599 0 1.745680504 0 99.9805601 21.035818592 3.205371753 3.190592495 7.301195323 13.374781723 2.841457569 1.411348604 2.841457569 8.852474396 0.399512504 0.042293879 0 0.113988727 NA 0 0.132303455 0 1.507094984 0 0.070163425 0 0 3.740266101 0 0.445193629 0 0.001881806 0 0.01072312 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"925x1425" 2.067538343 0 8.867708115 30.558325415 0 3.94138994 11.932609726 74.18593525 1.40508262 2.67327559 4.901970467 12.777563208 1.26819297 0.714667831 2.067538343 4.187288794 3.250975151 3.387943421 0.714667831 13.11974543 54.021795512 63.912174151 10.794682759 0 32.183613946 20.803801156 2.53630732 0.714667831 0 1.26819297 5.500422307 4.102625094 12.445667058 1.26819297 2.067538343 1.40508262 0.714667831 34.734134879 15.205510426 2.392891721 0 1.982860801 0 0 0.714667831 0 0 39.772549428 0 10.333162119 0 3.472620963 7.991808732 2.392891721 68.187935187 0 0 2.067538343 6.860530952 6.21510398 0 3.965656824 13.219135835 0 3.797974341 10.391152497 53.222123801 14.459458951 72.046126904 0.714667831 8.100769767 0 1.40508262 0 0.714667831 12.301178951 2.119750451 4.135112943 0 66.876238151 4.375752522 5.403305913 13.243441179 0 86.940452792 3.335731313 1.982860801 6.443290865 0 0 2.119750451 6.832655417 40.541697439 0.714667831 10.230219041 0 46.168465188 0 62.607715991 31.104671269 0.714667831 4.785754476 8.402389255 2.697542474 0 10.350216923 2.53630732 9.207787398 8.997346844 0 2.392891721 0 2.67327559 0 41.370881845 0 2.782206174 3.335731313 0 53.885250919 0.714667831 0 6.190837096 6.254863394 7.872677059 3.965656824 7.025276419 0 2.119750451 3.496887847 36.217409063 15.086298902 17.683356311 5.479785338 4.187288794 23.922037923 2.782206174 6.145863121 8.569562302 3.250975151 0.608479351 0.02181338 0.03978143 0.177162073 NA 0 0.029338221 0 0.997194218 0 0.021282151 0 0.083179586 0.568315651 0 0.059580605 0.012077367 0 0.008112036 0.055295331 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0
"925x1475" 0.261624168 2.617158605 26.342129363 7.85040318 0.523245837 124.887276765 5.548618635 9.741095137 0.261624168 0.261624168 10.834763163 4.44852036 2.619952011 0 1.04833035 0.261624168 1.04833035 4.190590374 3.454715776 0.261624168 2.877841017 14.392271406 6.07279095 0 21.779773511 16.28990749 7.906016214 2.095773183 0 0.784842916 1.309954518 7.695299862 6.017299295 0.785782203 1.831326801 0.524158035 0.261624168 22.356037778 9.528536763 1.046491758 0.523245837 2.88154909 2.619019104 0 0.261624168 1.570649793 2.354594264 15.233176953 0.524158035 0.261624168 4.187755176 1.047403872 1.308128587 0.784842916 0.524158035 0.523245837 1.834151514 0 2.354594264 1.570649793 0.785782203 0.261624168 11.517884142 0.261624168 2.88154909 7.907896524 23.450731701 7.067471471 8.636332029 0 0.785782203 0 1.047403872 0 16.65224197 17.607081524 1.047403872 1.570649793 1.571576187 104.18118507 1.570649793 1.04833035 7.067471471 0.784842916 25.749048959 0 1.831326801 0.524158035 3.454715776 0.261624168 0.524158035 5.548618635 12.930586158 0 4.501207534 3.977961613 11.826666576 0.785782203 25.440644605 2.356458937 1.046491758 0.523245837 12.149388208 0.261624168 14.554726899 0.784842916 0.785782203 1.046491758 16.756381436 1.047403872 5.232467177 0 0.784842916 1.834151514 31.31514097 0.261624168 2.094822108 4.502119648 2.095773183 10.206138358 0 0 0.261624168 8.905237979 8.691740994 3.404834761 6.334372927 0.785782203 1.834151514 0 15.176620104 2.094822108 1.047403872 4.501207534 4.715665129 3.925245504 2.879657151 0.261624168 2.094822108 18.956283392 0.243536211 0.066929738 0.042470859 0.144118215 NA 0 0.074335092 0 2.380938896 0 0 0 0.023182963 0.976314788 0 0.127936492 0.003844399 0 0 0.037552373 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"925x1525" 0 2.504750528 55.846048413 5.706968761 2.044107604 268.857383364 4.170337283 4.335676295 2.028935324 2.74803081 18.15401569 2.713538219 2.713538219 0.719095486 0 0.839119715 0 7.046660657 0 2.028935324 13.066200522 32.991464068 3.49655658 1.874418504 46.639991128 43.185864286 9.4040508 2.277267353 5.645516133 2.044107604 2.373884428 4.651879598 2.044107604 8.260442956 0 2.777461094 0 44.929419379 28.091241811 1.654788942 1.874418504 10.022570978 2.996377189 2.028935324 2.777461094 0.839119715 0 2.384726299 2.044107604 0 31.943248416 0 2.028935324 4.587986643 5.137044184 4.443091907 4.413661623 1.874418504 3.467082962 1.665630813 1.665630813 0 12.384271958 1.438147638 3.918526108 0 38.735318085 4.990809275 10.687673083 0.719095486 3.529207446 45.877492707 0 0 9.372895436 54.969519805 11.141688748 0 2.277267353 270.967903829 2.044107604 1.654788942 34.325404503 6.097880849 6.30666854 2.028935324 4.321374957 2.028935324 0.719095486 1.665630813 0 38.776568697 5.766511395 5.57331505 1.874418504 2.044107604 5.586897495 0 7.788382169 2.868055039 0.719095486 1.665630813 33.008766813 2.373884428 6.227124169 0.839119715 0 6.871224512 75.646769566 6.470381547 0.719095486 0.719095486 1.678243133 15.336499516 20.525096384 3.616580809 3.709738417 15.848047947 6.59301879 2.59351399 1.558215201 0 0 19.591096946 17.858298604 10.985199889 17.405024214 0 2.384726299 3.482255242 0 6.122751356 0 1.665630813 7.858887218 8.83901014 2.384726299 2.76320309 0.719095486 15.938481025 0.292103436 0.025770556 0.394487626 0.588313344 NA 0.002185512 0.107981311 0 2.660183905 0 0 0 0 0.31352859 0 0 0.125712142 0.142030725 0.11070167 0.29373478 0 1 0 0 0 4 0 0 0 0 1 0 0 0 1 0 0
