"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial3" "Astrocyte" "ODMature2" "Ambiguous" "Inhibitory" "ODImmature1" "Microglia" "Excitatory" "Endothelial2" "Endothelial1" "Pericytes" "ODMature4" "ODMature1" "ODImmature2" "Ependymal" "ODMature3"
"1525x1425" 0 0 9.847889954 2.93061041 0 13.18730809 5.861198753 1.465301273 0 1.465301273 5.247416099 0 0 1.465301273 0 0 0 4.395851638 0 0 0 8.79174286 2.726038053 1.465301273 10.25641251 0 1.26073678 0 0 0 1.465301273 1.465301273 0 1.465301273 0 0 0 8.382636377 1.465301273 0 0 0 10.05247964 0 1.26073678 6.508126033 0 2.726038053 0 1.465301273 0 2.93061041 2.726038053 1.465301273 4.395851638 0 0 0 0 0 36.114795193 2.93061041 2.726038053 0 1.465301273 0 2.93061041 4.19134719 0 0 5.452048034 0 0 0 0 2.726038053 2.93061041 1.26073678 0 12.573857686 0 0 34.649448078 1.465301273 10.25641251 0 5.861198753 1.465301273 0 0 0 1.465301273 1.26073678 2.521437624 1.26073678 0 4.395851638 1.26073678 14.244744434 5.861198753 1.26073678 1.465301273 8.177966464 1.26073678 0 5.452048034 0 0 1.26073678 1.465301273 0 0 0 1.465301273 6.712725236 0 0 81.08955587 0 5.861198753 0 1.465301273 0 0 1.465301273 2.93061041 2.521437624 0 0 8.79174286 7.121935533 0 0 1.26073678 0 2.521437624 1.465301273 0 0 27.937916273 0 0 0.020850392 0.006957869 NA 0.004084586 0.015679063 0.827691477 0 0.053848142 0 0.083263225 0 0 0.011346789 0 0.025091145 0.024654696 0.033391774 0.005830962 0.007275104 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1475" 1.374324096 0 1.612392872 1.374324096 1.612392872 1.850493139 3.911963082 13.402991576 0.687174489 0 7.136777297 0.687174489 0 0 0.687174489 0.925218383 2.061469943 1.374324096 0.687174489 0.925218383 0 13.532850899 0 0 3.435780016 0.687174489 3.700997281 2.537667628 0.687174489 0.687174489 0 0 0.687174489 2.061469943 0 1.612392872 4.810051741 18.5523967 1.374324096 0 0 2.061469943 11.946914484 0 0 0 4.150046005 1.374324096 2.061469943 0 0 0 10.99499303 3.673826144 2.537667628 1.374324096 2.299542479 0 0 0 17.86687621 17.18025624 16.042804523 0 0.687174489 2.061469943 5.286273155 4.360998399 7.58577365 0 0 0.687174489 1.374324096 0 0.687174489 1.374324096 5.735270124 1.374324096 9.014346799 6.925812852 0 2.775721909 7.136777297 5.973441757 0.925218383 0.687174489 1.374324096 2.986688326 0.687174489 0 0 0 3.673826144 0 0 0.687174489 11.920211413 0 15.647865409 5.048167001 41.22795013 4.360998399 0 2.299542479 1.374324096 12.845486169 0 13.641215659 0.687174489 1.612392872 0 0 105.4878356 3.435780016 26.776477236 0.925218383 6.476700773 46.232215251 1.850493139 27.722351063 0 0 0 0 9.225308534 7.109610042 12.36903314 0 0 15.11758614 5.735270124 0.687174489 1.374324096 14.245533569 3.911963082 4.837191852 9.619400498 0 0 0 0.077137138 0 0.021665669 0.001500222 NA 0 0.021200089 0 0.029911719 0 0.03858489 0.051414774 0 0.765759547 0 0.127454451 0.017258436 0.00800039 0.008972431 0.001434618 0.000843401 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"1525x1525" 1.035776046 2.072203644 37.841682113 13.496000719 5.234697312 21.757785586 14.653181189 4.939581178 0.517888952 3.505590998 23.691015982 0.888208725 0.888208725 0 0 1.406097677 0.517888952 2.099495179 1.406097677 0 3.552919797 23.643188838 1.553700726 2.294339867 9.102230474 1.776450915 14.208584774 0.888208725 0 2.959775774 16.049648597 0.517888952 8.492493206 4.884430605 1.035776046 1.406097677 0 37.877442259 22.126895914 1.406097677 0 0.517888952 12.281880775 0 1.406097677 4.171698823 0 5.207510597 0 0 1.776450915 1.035776046 20.024461888 12.422108821 66.6787666 0.517888952 2.469814952 2.072203644 22.120852079 2.441909451 0 6.365138989 41.444851029 0.517888952 1.035776046 10.294614661 4.365918205 1.553700726 16.945145965 5.40175191 0.517888952 0 2.664713264 0 0 1.406097677 1.035776046 1.035776046 0 53.522465808 0.517888952 2.072203644 15.465112537 2.58946729 11.544091565 0 3.10797969 2.294339867 5.206907222 0.517888952 0.517888952 2.590092596 11.719588663 0 9.250424436 2.959775774 23.56794512 0 32.603498298 2.099495179 1.581606227 7.64884063 4.171698823 5.429624191 8.881435665 2.959775774 0 7.178220792 5.476917294 11.841209247 0.517888952 0 1.581606227 6.955476593 21.424763658 3.552919797 1.406097677 1.553700726 0.517888952 13.828217334 0 0 0 6.809175695 3.681019215 5.179537453 9.204426305 1.776450915 1.406097677 2.072203644 25.203312085 4.736280313 0 1.035776046 4.144462431 14.061370419 1.035776046 0 0 14.50600787 0 0.002095242 0.022367334 0 NA 0.01409 0.020053939 0 0 0.035745491 0.020074991 0 0 0 0 0 0.02668622 0.161444834 0.029838207 0.034649275 0.012934051 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0
"1525x1575" 1.484219692 0 4.207369001 11.144074216 1.361546801 0 8.169273268 0.742087642 0.742087642 0.742087642 1.858380234 1.238927342 1.361546801 0 1.238927342 0 0.619459159 1.858380234 0.619459159 0.619459159 3.83940874 14.847813859 5.820393908 1.361546801 3.587900818 4.084644961 1.484219692 0 0 0 3.21993086 0.742087642 14.357704251 0 2.226264727 0 0.619459159 28.48064911 0.742087642 0 0 0 4.58154079 0 0.619459159 0 0 3.716718959 0 2.226264727 0 1.361546801 12.621844858 3.21993086 21.66297186 0.742087642 0 0 3.96206291 0 15.731767372 1.238927342 17.835630849 0.619459159 0.619459159 10.38937782 8.046706667 5.446284877 12.867221038 1.361546801 2.103678851 0.742087642 0 0.619459159 0 0 1.484219692 0 2.103678851 7.917844812 0.619459159 1.238927342 0.619459159 1.484219692 16.080562242 1.361546801 4.58154079 0.619459159 0.742087642 1.238927342 0.619459159 0.742087642 5.568912685 0.742087642 2.600467876 0.742087642 9.034134304 0.619459159 19.920583226 10.279212189 52.89144854 0 0 10.021429044 0.619459159 1.484219692 1.981014984 12.867221038 1.361546801 4.949459793 0 0 1.484219692 2.600467876 9.285596686 2.968441659 0.742087642 6.562438943 0 5.691481651 0 0.619459159 0 4.084644961 6.685160618 6.194655441 10.776224964 0 0.742087642 0 12.002446997 1.361546801 2.968441659 0.619459159 0.619459159 10.763506133 8.052947462 0.619459159 0 0 0 0 0.615888243 0 NA 0.027945288 0 0 0.060895868 0.034351146 0 0 0.050185457 0 0 0 0.023681772 0.031240593 0 0.25165412 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1525x1625" 0 0 9.732477829 0 1.621983775 32.642851451 0 0 0 0 0 0 0.911437051 0 0 0 0 0 0 0 0 1.621983775 0 0 0.911437051 0 0.911437051 0 0 0.911437051 0 0 0 1.822864291 0 0 0 19.46444637 21.287310661 0 1.621983775 0.911437051 0 0 0 31.90031075 0 3.645794548 0 1.621983775 0 0 0.911437051 0 0 0.911437051 0.911437051 0 0 0 29.876976875 1.822864291 0 1.621983775 0 0 10.334567779 3.244045194 0 0 0 0 0 1.621983775 0 7.291440719 1.822864291 1.822864291 0 43.083221501 0 0.911437051 57.219842395 0.911437051 0.911437051 0 0 0 0.911437051 0 0.911437051 0 2.734306839 1.621983775 0 0.911437051 0 0 3.444848066 3.645794548 0 0 6.380061824 0 4.155482245 0 0 0 0 0 0 0 1.822864291 0 7.09057936 0 0 41.9239816 0 0.911437051 0.911437051 0 0 0.911437051 1.621983775 0 31.20746785 0 0 0 0 0 0 0 1.621983775 0.911437051 4.865972194 0.911437051 0 50.942913386 0 0 0.060137899 0.011129613 NA 0 0.037956969 1.497583404 0.029340356 0 0 0 0 0 0 0 0.030245055 0 0.02613268 0.020000393 0.024312751 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1725" 0 0 5.247985313 0 0 0 0 0 0 0 3.498730736 0 0 1.749349808 0 0 3.498730736 38.4820778 0 0 0 0 1.749349808 0 1.749349808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.99742176 0 0 0 0 0 1.749349808 0 0 19.24417114 1.749349808 0 0 0 0 0 0 0 0 0 0 1.749349808 0 0 0 1.749349808 1.749349808 0 0 0 3.498730736 1.749349808 0 3.498730736 10.49740951 0 0 0 3.498730736 20.99378625 0 1.749349808 0 0 0 1.749349808 0 0 0 0 3.498730736 0 0 0 0 1.749349808 0 0 0 33.23733876 0 0 0 0 0 0 1.749349808 3.498730736 1.749349808 0 0 0 0 0 0 1.749349808 0 0 1.749349808 0 0 0 5.247985313 3.498730736 0 0 0 0 1.749349808 0 0 0 0 0 1.749349808 1.749349808 0 0 0 0 0 0.030212939 0 NA 0.005671864 0.018014585 0 0 0 0 0 0 0 0 0 0.019239392 0 0.025477179 0.009237781 0.007748128 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"1575x25" 0.64637969 0 0.595952642 26.380266886 0 1.29276741 0 0 0 0.595952642 4.818040102 0 0 0 0 0 0.64637969 0 0.64637969 1.29276741 2.383763489 31.27179406 1.191896282 2.434233523 0.595952642 20.41514865 1.93913815 0 0 4.171660412 0.595952642 0 8.100442426 1.191896282 0.595952642 1.787853833 0.595952642 13.665614947 1.888720052 1.242332332 0 0 8.93916728 1.29276741 0.595952642 5.81741921 2.383763489 0.595952642 3.57572589 0.595952642 0 2.484663692 9.039986412 8.393598692 25.62563659 3.777481097 0.64637969 0.64637969 13.75875117 0.595952642 5.666170631 10.433760955 7.747219002 1.191896282 0.64637969 4.8684933 5.019798689 3.777481097 55.57779314 2.97969693 2.484663692 0.595952642 1.191896282 0 0 6.362959564 0.595952642 1.242332332 0 6.958917115 0.64637969 0.64637969 30.521835692 7.009315492 9.342723694 0 4.91883508 1.787853833 0 0.595952642 0.595952642 2.484663692 1.191896282 1.93913815 1.242332332 1.191896282 14.503725205 2.97969693 7.848211567 2.484663692 15.411382792 1.242332332 6.463800111 6.06029924 1.191896282 3.62607662 1.191896282 6.605911112 0 4.8684933 0 1.242332332 0 1.838275972 16.250917263 0 0 23.867641712 0.595952642 8.898024623 0 0.595952642 9.534162173 0.64637969 5.565281745 0.595952642 1.888720052 2.535090792 0 0 14.705225455 1.191896282 1.787853833 1.838275972 1.29276741 5.51486404 1.93913815 0 0.595952642 14.86718919 0 0.051610709 0 0 NA 0 0.005399118 0.459419014 0.039101993 0.030619065 0.080863473 0.467675349 0.50125854 0 0.003688817 0.003024174 0.013212397 0.331097905 0 0.017900037 0.010766175 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"1575x125" 1.157545683 0 43.996342545 16.66593203 2.972116103 28.188538715 9.886128376 23.044163929 0.857162903 1.157545683 37.033739602 0 0.857162903 0 0 0.657066738 0.857162903 6.316540343 1.971187094 1.157545683 0.657066738 12.958293327 3.688319226 2.871859141 9.773143157 5.944292422 6.000549917 0.857162903 0.657066738 8.128338268 0 0 17.988557472 5.043182277 0.857162903 6.044094006 0 24.477304173 26.471595631 0.857162903 1.157545683 4.599380751 21.918198683 0 0.657066738 0 6.945294511 0.857162903 0 0 0 1.514229641 13.415216165 10.805303148 80.62769241 0 0 0 13.229358789 4.188798171 3.128732777 8.071610198 12.057422827 3.031252488 3.031252488 5.944292422 20.65187054 9.372928564 25.802839006 0 1.514229641 1.157545683 0.657066738 1.157545683 0 1.514229641 3.942424002 0.857162903 0.657066738 77.134453979 0 1.314141976 5.5001325 3.028455434 3.472599388 0 2.671775324 2.014708586 0 3.031252488 0 1.714313458 5.703027812 1.514229641 11.005382924 0 29.147582804 3.688319226 21.172677893 9.932488018 0 7.358235982 2.471687659 4.286236459 9.751919757 13.585794366 0.657066738 7.358235982 0.657066738 18.076456632 0.857162903 1.514229641 2.014708586 0.857162903 12.214070754 0.657066738 1.814612421 10.548879274 0 4.08570288 0 0.657066738 3.472599388 0.857162903 16.311021907 5.002439582 6.51668875 6.501054822 6.919687933 0 20.860345008 5.202557367 12.014392592 3.629191341 7.576754671 10.486932919 0.657066738 0 0 14.753294149 0 0.024901196 0.011635824 0.005075994 NA 0.00100072 0.01290398 0 0.456026299 0.00890413 0.134613398 0 0 0.846266341 0.015924724 0.053665989 0.008930382 0 0.016901762 0.011179136 0.2064325 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0
"1575x175" 0.805177867 0 1.62697494 12.448672281 2.620447527 1.643565041 12.898552463 55.55877571 0 0 9.488300599 1.643565041 0 0 0 0 0 0 0 0 1.81526966 50.108885977 14.144419391 2.620447527 4.847652597 4.247424293 1.643565041 0 3.4422446 3.220656419 32.096499377 0.821797073 25.307460298 2.432154633 5.636208157 2.432154633 1.62697494 17.246418058 2.465373101 1.62697494 0 2.620447527 14.982837697 0 0 0 0 0.805177867 0 3.630522513 0 4.247424293 17.398316249 6.67949112 15.29671235 3.42562722 0 0.805177867 14.712482886 1.81526966 0 9.794912774 35.510150541 0 1.62697494 3.253922601 12.003453564 10.37660233 16.30700254 0 0.805177867 0.821797073 0.805177867 4.108930562 0.805177867 3.253922601 3.630522513 2.448742908 1.61035756 4.075730661 1.81526966 1.643565041 16.234225349 31.591789607 21.281618984 0.821797073 5.257497453 15.329047967 4.930755223 0.805177867 0 2.637066733 0.821797073 0.805177867 5.636208157 1.61035756 22.930340598 18.956554617 19.847107537 2.620447527 0 2.620447527 0 14.5238701 0.821797073 9.349810635 1.81526966 5.636208157 3.253922601 19.847107537 0 1.62697494 0.821797073 1.643565041 16.455708951 1.643565041 0 2.465373101 0 38.49109091 0 0 5.636208157 0 1.62697494 0.805177867 3.253922601 4.092340907 0 0 15.736284029 19.32357011 3.253922601 0 0.821797073 4.914108429 5.085820628 0 0 0.805177867 0.369207866 0.005474359 0 0 NA 0 0 0 0.069772979 0.007440047 0.100318856 0.224545707 0.633279101 0.070357854 0.018632557 0.001668554 0.016070088 0 0 0.020277156 0.006413375 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"1575x225" 1.131621049 1.814682605 13.97839617 24.373077494 0.683061556 6.797935616 1.983443764 4.584121338 0.650174987 0 3.798140874 0 0.650174987 0 0 0.650174987 0 0.650174987 0 0.650174987 26.733380394 6.422161997 2.63359132 7.511288434 3.382504681 0 13.966332561 1.131621049 1.739302539 0 8.570172281 1.333236543 10.841131244 0.683061556 0 0 0 25.278861118 11.375155111 0.650174987 0 0.650174987 9.913020555 0 0 1.333236543 3.105440156 7.024232808 0 11.055666527 0.683061556 1.814682605 7.184939606 3.283786937 35.432844612 0.650174987 0 0 25.266629652 0 0.650174987 11.119742356 11.346592199 1.739302539 0 8.138120987 13.202246168 12.748291345 7.544150977 1.300382208 2.432003257 0 0.650174987 0 0 0 6.500249103 5.494889136 0 15.034958357 0 0.683061556 5.678646853 7.105231761 23.054970921 0.650174987 2.432003257 0.650174987 0.650174987 0 0 2.732329694 5.217846551 0 6.145096357 1.300382208 13.963808995 1.739302539 13.639949112 2.699403695 1.131621049 2.600725381 1.333236543 4.44828843 2.016312604 0 1.739302539 4.246691159 15.393923056 4.854367352 0 0 59.006121545 3.250891303 21.723240576 2.422364095 0 1.983443764 0 21.056567499 0 1.781796036 0.683061556 0 17.951186269 1.366137617 4.032711902 1.131621049 0.650174987 0.683061556 26.094726183 3.394808947 2.049228708 0.650174987 9.656598675 12.323124202 3.863950743 0 0 9.253231065 0.083595053 0 0.01799733 0 NA 0 0.003281028 0 0.049954173 0.018221912 0.001149881 0 0.486884122 0 0.027716322 0 0.018314335 0 0.008649552 0.010579866 0.264093549 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0
"1575x275" 0 0 1.070427369 0.53521781 0.53521781 2.310472618 3.74646191 2.676038067 0 0 3.74646191 0.53521781 2.845690428 0 0 0 2.310472618 0 0.53521781 0 0 11.24052372 1.070427369 2.310472618 5.352139103 4.620953596 1.070427369 0.53521781 2.310472618 0 14.98453475 0 0.53521781 1.070427369 1.605613526 1.605613526 0 41.984401471 2.845690428 2.310472618 0 0 2.676038067 0 0.53521781 0 0 2.310472618 0 0.53521781 0 0.53521781 1.605613526 7.296991663 79.383316628 0 0.53521781 0 1.070427369 0.53521781 33.955933116 2.845690428 1.070427369 0 0 6.056934528 7.832193667 4.281654641 2.845690428 0 1.070427369 0 1.070427369 0.53521781 0.53521781 2.845690428 1.070427369 1.070427369 1.070427369 2.676038067 0.53521781 0.53521781 2.140797959 0 0 0 0 2.140797959 0 1.605613526 0.53521781 10.31278651 0.53521781 0 0 0 21.185708171 0 4.8168786 10.31278651 118.76596908 1.070427369 0 12.479105098 0.53521781 4.451270577 1.070427369 0 1.605613526 1.070427369 0 0 2.845690428 7.492978018 1.605613526 0 0 4.620953596 0.53521781 1.605613526 0 0 0.53521781 1.605613526 16.538816377 2.140797959 16.538816377 0.53521781 3.211240071 0 5.352139103 0.53521781 25.68701502 0.53521781 0.53521781 0.53521781 27.72764332 0 0 0 0 0 0.002344704 0 NA 0 0 0 0 0 0 0 0 0.157257489 4.322930932 0 0.008926665 0 0.002894385 0 0.217272834 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1575x325" 0 0 1.667472802 3.845180939 0 1.688178043 5.002331815 1.260957071 0 0 7.62803304 2.094722632 0 0 0 0 2.501144214 0.42724983 0 2.115414899 0.42724983 4.189379951 0 0.42724983 4.616616807 0.42724983 0.854470802 0.42724983 0.42724983 0.42724983 0.42724983 0.833707241 14.745937503 1.260957071 0.833707241 0.833707241 4.189379951 8.888962918 0.854470802 0.42724983 0 0 0.854470802 0 0 0 2.94918046 0 1.260957071 0 5.981359464 1.667472802 4.210088044 2.542651071 33.62133366 0 0.42724983 0 10.494253164 0 1.281707658 3.824415685 4.616616807 0 0.854470802 5.002331815 9.805655123 1.688178043 38.23786079 0 0 1.70894383 0 0.42724983 0.42724983 0 1.260957071 1.260957071 0.854470802 11.390178843 0 0 5.126888826 7.545068904 6.304738127 2.521943604 1.260957071 3.762158979 0 0.42724983 0 0.833707241 0 0.833707241 5.856802617 0 6.325617593 0.833707241 10.900716287 2.542651071 6.408665723 2.521943604 0 6.773564229 0.42724983 5.856802617 0 3.397151748 6.815066705 7.545068904 0 0.42724983 0.854470802 1.688178043 2.115414899 0.42724983 2.521943604 1.281707658 0.42724983 2.094722632 0 0 0 2.990708444 0.854470802 0.854470802 2.990708444 2.115414899 1.260957071 2.094722632 7.200817999 0.42724983 0.833707241 0.42724983 0 5.898353656 2.115414899 0 0 0.833707241 0 0.016336213 0.013901814 0.801565266 NA 0 0 0 0.119658368 0.02123949 0.042324629 0 0.314407414 0 0.070024296 0 0.009146225 0 0 0.009578283 0.241392165 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1575x375" 0 0 0.771862432 3.087332796 0 0 2.315507388 4.631057992 0.771862432 0 1.543665502 0 0 0 0 0 0 0 0.771862432 0 0.771862432 1.543665502 0 0 5.402948371 0.771862432 0.771862432 0 0 0.771862432 9.261243652 0 8.490301284 1.543665502 0 0 0.771862432 6.946575245 1.543665502 0 0.771862432 0 6.174803313 0 0.771862432 0 3.859258466 0.771862432 0 0 0 0.771862432 3.087332796 2.315507388 20.83735328 0 1.543665502 0 15.43614636 0 0 0 3.087332796 1.543665502 0 2.315507388 1.543665502 5.402948371 23.15460834 0.771862432 0 0 0 0 0.771862432 0 0 3.087332796 0 0 0 1.543665502 7.718464429 0 0 0 0 0 0 3.087332796 0 0 1.543665502 0 0 0 4.631057992 0 5.402948371 0 0 0 4.631057992 0.771862432 0 5.402948371 0 0.771862432 0 2.315507388 0 0.771862432 0 0 8.490301284 0 0.771862432 7.718464429 0 0.771862432 0 0 0 1.543665502 0 0 1.543665502 1.543665502 0 0 6.174803313 2.315507388 6.174803313 4.631057992 0 0.771862432 0.771862432 0 0.771862432 3.087332796 0 0.034155867 0 0 NA 0 0 0 0.183556514 0.002194581 0.028996743 0 0 0.271510644 0.002033705 0.019497582 0.009020059 0 0 0.011848518 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1575x425" 0 0 13.519550539 6.686739543 1.802270146 1.23285232 7.290283352 3.082159785 0 0 4.824617376 1.849311953 0 0 0 0 0.61644153 4.508030984 2.46577209 1.849311953 0.61644153 15.415666999 3.082159785 0 5.54786927 0 16.434708183 0 3.891589454 4.508030984 7.919662136 0.61644153 7.872554876 4.161115432 0 0 0 102.654865153 0 0 0 7.783143938 9.199383194 1.802270146 0 0.61644153 4.717682032 4.777556962 0 0 24.08385469 1.23285232 6.973749239 8.206671832 70.453492276 0 7.543171553 0 21.432287686 0 22.435021616 3.082159785 6.973749239 0 0 6.164402883 55.686807569 5.740901407 9.152449028 0 1.23285232 8.925752492 0 8.399585468 0.61644153 0 5.406782786 0 0 3.591697606 2.358845286 0 22.641767029 9.627961085 6.639635106 7.397113048 2.358845286 3.082159785 0 3.082159785 0.61644153 3.891589454 3.591697606 2.975286816 1.849311953 0 22.675292926 0 26.610862129 3.891589454 101.248003558 4.837432078 0.61644153 5.406782786 3.891589454 5.54786927 4.221021288 1.23285232 8.925752492 7.303196264 0.61644153 4.268042236 1.23285232 10.051622857 3.698616506 0 5.406782786 15.476026007 1.802270146 4.315082378 0 0 0 43.484503877 6.566993985 20.552310805 39.438499369 0.61644153 0 0 23.09333962 0 1.23285232 4.717682032 1.23285232 8.15963169 16.918254814 0 0 9.542212629 0 0 0.004507538 0.103018109 NA 0 0 0 0.242598718 0 0.027918305 0 0.632343685 0.406403483 0.221926773 0.031892131 0.052468755 0 0.012852723 0.017958119 0.257848027 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0
"1575x475" 0 13.341094503 17.422421863 50.749600446 1.48765414 13.330075817 23.045032908 15.61881296 6.696973654 0 2.975300836 3.330519515 0 0.743813357 4.195531712 0 1.48765414 7.526051227 0 0.743813357 0 18.333958289 0.743813357 3.348505263 0 4.836159403 10.622645482 4.195531712 0 3.719217569 18.918491628 0 7.440787011 1.48765414 0 0 0 31.66203651 32.342168716 2.975300836 0 0 15.234325305 0 0 0 42.412764094 20.865915965 0 4.939345069 10.753398665 3.348505263 5.206832136 11.366477274 66.59313516 0 4.195531712 0 13.355572887 0 0 0.743813357 13.391466496 0 4.939345069 6.661080045 37.945187521 22.102983247 11.90380579 0 4.074332872 17.396060527 0 0 0 3.330519515 0 3.348505263 4.195531712 54.483434681 0 0 40.906585312 8.658516611 10.04587184 0 11.53352598 11.497239448 0.743813357 0 0 4.195531712 15.729057692 0 0 3.719217569 8.928442698 0 10.042998105 4.195531712 16.706951885 4.09231862 10.856611757 1.48765414 24.223581111 2.231469044 0 3.719217569 63.39075726 7.067722832 0 7.811490162 4.074332872 10.027493169 21.412349114 0 6.696973654 4.09231862 3.348505263 3.348505263 0 0 4.09231862 10.753398665 5.579974307 4.939345069 13.227335841 2.231469044 0 0 15.252703976 5.206832136 0.743813357 3.348505263 3.348505263 1.48765414 0 0 0 0 0.006421023 0 0.01384135 0.006163364 NA 0.024752862 0 0 0.154462003 0.348319158 0.01374074 0 0.368643787 0.501068829 0.096412644 0.024407966 0.10022849 0 0.036828676 0.012367547 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1575x525" 0.915314074 1.305950604 4.580224888 7.802130494 0 4.055451792 14.603654667 41.728206288 9.141448743 0 19.291957183 4.71426004 1.305950604 0 0.721789282 0.721789282 2.94305396 0 0.721789282 4.71426004 1.305950604 15.515297707 5.223719343 1.637103356 6.805018104 18.569424192 1.637103356 0.721789282 1.305950604 20.21289782 2.165410218 0.915314074 4.773759095 1.305950604 9.24579583 2.749549949 2.611852447 16.214930561 6.079660938 11.75263706 4.71426004 0 18.019353661 0 1.305950604 0 10.13514877 1.637103356 0 7.32261874 2.611852447 3.471360822 13.610067387 14.331860323 61.377659939 0 0 0 38.115725693 0 0 19.863515152 21.665866174 1.305950604 3.136625543 13.855708783 28.157930025 15.120552188 119.549903722 0 6.801471001 1.637103356 0 0.915314074 4.71426004 1.830674939 7.460279249 1.637103356 0.721789282 10.663429218 0.915314074 0 19.45132186 22.249674508 13.677821166 0 13.409410598 4.386674896 2.027739886 2.027739886 1.305950604 2.611852447 8.107408786 0 11.575082739 0 34.283130281 6.020210644 29.065776893 27.532324716 1.305950604 0.721789282 0 5.629574114 0 24.675149846 0.721789282 8.907377167 0.915314074 15.965458904 0 1.443599345 79.604286 0.915314074 28.080207749 1.637103356 2.027739886 8.237830727 1.637103356 6.801471001 0 0 5.774386954 0.721789282 6.351363396 0 1.830674939 6.663809441 0 0 17.62138748 1.443599345 0 0.915314074 0.915314074 8.829219659 4.193178476 0.915314074 0 0.915314074 0.03259258 0.0680284 0.006087608 0 NA 0 0.002738754 0 0.319866607 0 0.93260034 0 1.019453526 0.512191438 0.027112465 0.098187503 0.094507866 0 0.259119121 0.132174747 0.010105882 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0
